Geneid	0_R1	0_R2	0_R3	0_R4	2_R1	2_R2	2_R3	2_R4	5_R1	5_R2	5_R3	5_R4	10_R1	10_R2	10_R3	10_R4	20_R1	20_R2	20_R3	20_R4	30_R1	30_R2	30_R3	30_R4	40_R1	40_R2	40_R3	40_R4	Entity	Symbol
gene-NRS_477	1209	1219	1594	1578	1584	1415	1457	1001	1333	889	1009	772	647	554	641	331	121	185	188	207	94	103	79	85	83	76	76	112	host	gene-NRS_477
gene-NRS_948	32	26	48	24	27	65	19	20	34	29	6	34	36	26	30	17	13	6	7	14	6	9	9	4	2	5	5	2	host	gene-NRS_948
gene-NRS_2647	221	287	228	205	209	194	134	162	239	193	251	291	151	234	172	126	56	52	52	79	33	24	23	31	20	22	23	31	host	gene-NRS_2647
gene-NRS_504	19786	19690	22566	21227	19889	19528	18729	15583	19774	13688	16368	18711	11172	13788	10535	10842	5403	8534	6391	10079	5505	5005	3993	4849	3687	3769	4042	4224	host	gene-NRS_504
gene-NRS_1779	330	275	402	402	388	398	393	241	326	249	261	214	206	200	151	169	49	109	56	72	21	45	24	41	18	25	26	44	host	gene-NRS_1779
gene-NRS_2664	51	72	74	57	121	54	59	43	60	39	119	39	44	26	28	20	10	35	18	13	9	7	0	6	7	4	11	17	host	gene-NRS_2664
gene-NRS_1219	1397	1532	1845	1689	1496	1608	1176	1015	1602	1102	938	1310	814	913	774	633	231	388	316	479	223	261	165	233	239	176	219	267	host	gene-NRS_1219
gene-NRS_680	1055	927	1530	1273	1614	1266	1312	981	1344	796	1115	945	713	681	655	439	157	383	282	376	172	142	56	188	149	165	139	126	host	gene-NRS_680
gene-NRS_2452	173	183	248	182	221	231	178	166	201	92	119	150	129	129	93	62	11	31	23	33	8	8	10	11	10	8	14	10	host	gene-NRS_2452
gene-NRS_1087	655	771	723	583	543	594	456	346	632	485	624	633	340	367	301	243	103	141	108	169	111	124	102	115	84	95	71	106	host	gene-NRS_1087
gene-NRS_2131	3353	3109	4941	3606	3711	4113	3942	3048	4320	2423	2420	3182	1859	2188	1782	1122	600	665	715	858	490	470	333	423	374	420	371	392	host	gene-NRS_2131
gene-NRS_2023	9506	8111	7206	9349	9024	8955	7263	6416	13125	7619	8560	8125	7599	7602	5194	4844	3225	3070	1678	3170	1410	2218	920	2069	1803	1561	1527	2560	host	gene-NRS_2023
gene-NRS_2674	58	39	82	75	64	100	61	42	46	40	33	68	27	38	27	23	6	18	14	18	7	16	3	11	5	6	4	11	host	gene-NRS_2674
gene-NRS_595	355	434	373	331	416	458	438	232	400	263	397	432	262	316	207	155	55	115	68	99	44	56	52	48	61	43	53	49	host	gene-NRS_595
gene-NRS_2513	927	1084	1177	1083	1016	1119	824	767	1054	737	614	1131	609	790	565	565	170	344	201	471	173	217	139	183	137	127	157	122	host	gene-NRS_2513
gene-NRS_2681	72	77	64	55	66	67	75	24	101	35	61	56	32	35	30	8	8	9	8	11	12	14	7	6	5	6	10	11	host	gene-NRS_2681
gene-NRS_906	998	1264	1059	975	809	838	852	871	1009	754	813	1499	684	1129	627	1168	339	676	325	778	414	367	224	310	258	256	254	215	host	gene-NRS_906
gene-NRS_704	2642	2679	2871	2640	2259	2846	2087	1919	3280	2396	1621	3140	1885	2621	1759	1937	890	1169	841	1744	746	1028	594	913	761	724	784	613	host	gene-NRS_704
gene-CPT_phageK_gp220	597	726	1129	1236	22170	18226	20653	18333	118934	72105	60999	72531	105954	104566	96673	65213	23352	32457	28586	36200	9558	11055	6079	10187	6342	5707	6399	6090	phage	gene-CPT_phageK_gp220
gene-NRS_1850	28699	37358	35336	22603	20108	25835	16874	20021	25476	18528	16279	30332	11445	15527	11549	5772	2270	2080	3307	2773	3427	1854	2721	2150	1718	2767	1531	1330	host	gene-NRS_1850
gene-CPT_phageK_gp195	2309	2225	3615	2922	20237	19298	18639	17679	78951	53117	54479	69143	153335	168057	144399	111423	406776	372593	394355	507251	1396845	839617	910612	824495	1089489	933678	1126342	941932	phage	gene-CPT_phageK_gp195
gene-NRS_778	259182	276955	305411	260811	224608	275159	199973	202255	299055	223099	154905	281804	159374	213329	154994	138156	56631	63473	55091	91290	50912	49085	34977	47252	34569	34803	37746	34514	host	gene-NRS_778
gene-NRS_911	19	16	24	26	17	26	15	16	33	20	14	19	11	13	10	19	6	8	3	10	6	1	1	5	3	3	0	3	host	gene-NRS_911
gene-NRS_2170	3507	3496	3890	3289	2857	3548	2628	2323	3753	2684	1717	3371	1858	2586	1801	1572	687	771	643	828	473	451	360	428	385	318	376	379	host	gene-NRS_2170
gene-NRS_2390	1503	1548	1797	1727	1748	1461	1684	1053	1347	956	1453	1178	821	816	775	569	159	312	171	311	115	175	97	175	118	146	151	225	host	gene-NRS_2390
gene-NRS_37	30003	32497	35002	28388	24444	29867	21356	21151	28484	21307	18536	30107	13682	19535	13176	11830	3885	4406	4115	6096	3168	3164	2306	3164	2624	2868	2368	2718	host	gene-NRS_37
gene-NRS_1064	1685	1393	2085	1599	1542	1978	1747	1151	1786	1164	1145	1511	967	1102	881	607	379	380	328	433	221	273	158	248	179	190	207	217	host	gene-NRS_1064
gene-NRS_1723	833	482	971	1075	947	1091	1700	1117	970	611	651	529	592	567	600	388	282	516	351	522	119	339	45	238	255	273	156	166	host	gene-NRS_1723
gene-NRS_2179	14629	12360	15588	16052	17423	15528	14861	10843	20833	13314	17437	14561	14054	13301	11032	9695	5324	9871	5450	12081	5099	7488	3938	6834	5850	5566	6109	7976	host	gene-NRS_2179
gene-NRS_2242	2764	1887	3228	3535	3433	3599	4329	2742	5448	2393	2242	2225	2554	2498	2680	1920	1155	1800	1125	1851	649	1298	329	1001	849	673	820	889	host	gene-NRS_2242
gene-NRS_822	906	1116	1099	1066	1382	996	1244	767	1023	598	1771	757	537	437	456	234	155	412	340	332	201	248	227	226	186	166	206	260	host	gene-NRS_822
gene-NRS_1244	53	37	56	95	85	85	142	92	90	39	39	24	69	52	53	19	28	21	28	19	7	16	6	13	7	15	11	17	host	gene-NRS_1244
gene-NRS_978	416	485	527	482	444	495	396	290	506	372	364	620	281	404	247	331	143	175	133	254	161	146	112	136	89	96	109	107	host	gene-NRS_978
gene-NRS_939	6446	6475	8329	6770	6460	7817	5846	5100	7700	5222	4071	7436	4010	5220	3475	2951	1368	1688	1317	2160	1139	1185	884	1045	852	826	958	978	host	gene-NRS_939
gene-CPT_phageK_gp077	168	274	366	368	6216	4936	5661	4122	18889	11733	14296	15022	11048	11546	9973	6226	2320	3048	2616	3174	976	1051	792	892	700	608	746	769	phage	gene-CPT_phageK_gp077
gene-NRS_2048	319	328	371	271	276	310	282	242	358	254	180	362	272	351	227	272	133	157	97	246	84	84	46	68	40	54	39	52	host	gene-NRS_2048
gene-NRS_1320	179	228	223	247	438	237	282	154	209	151	470	185	183	133	93	82	31	117	70	93	52	47	48	51	25	43	44	40	host	gene-NRS_1320
gene-NRS_325	49	37	72	62	50	68	53	42	71	35	39	39	32	40	37	22	15	7	17	13	4	4	5	5	6	5	10	8	host	gene-NRS_325
gene-NRS_2054	3238	3201	3460	3261	2839	3298	2556	2097	3063	2229	2294	2530	1605	1825	1390	1101	411	566	423	648	310	386	264	344	235	285	275	327	host	gene-NRS_2054
gene-NRS_1902	490	374	636	615	586	696	697	515	685	453	285	468	389	439	325	283	119	158	124	146	74	84	30	81	63	62	72	88	host	gene-NRS_1902
gene-NRS_340	714	759	824	723	638	717	542	493	876	641	619	749	454	552	451	300	138	173	169	216	169	129	90	123	97	98	82	119	host	gene-NRS_340
gene-NRS_1480	956	1214	1385	1090	1124	1241	1155	890	1167	648	852	1069	545	723	532	372	165	200	223	265	139	116	117	144	83	112	70	89	host	gene-NRS_1480
gene-NRS_448	510	470	562	561	490	432	434	336	408	293	640	470	306	407	266	422	102	323	120	290	118	112	108	142	83	87	90	116	host	gene-NRS_448
gene-CPT_phageK_gp215	165	163	284	322	5186	3592	6147	3650	32093	17548	20183	13136	42650	29451	35872	22575	16073	33652	24649	32341	4863	12303	3713	9065	5376	3940	6100	7350	phage	gene-CPT_phageK_gp215
gene-NRS_517	24152	28201	29337	25899	25141	24636	18051	17601	25873	18433	24009	26359	13527	17835	13016	13073	4238	7356	5438	9151	4692	4127	3846	4036	2839	2815	3378	3251	host	gene-NRS_517
gene-NRS_559	344	449	497	381	313	307	282	238	324	250	157	297	131	202	147	132	54	47	61	100	50	41	34	42	37	33	35	38	host	gene-NRS_559
gene-NRS_1055	606	714	769	702	621	813	588	536	662	533	362	733	322	539	292	346	157	169	110	204	90	100	71	79	63	53	72	69	host	gene-NRS_1055
gene-NRS_1947	133	140	145	148	106	140	262	119	155	80	116	86	83	63	97	34	38	47	39	32	13	10	10	24	17	15	11	15	host	gene-NRS_1947
gene-NRS_952	1239	1200	1761	1504	1800	1669	1645	1232	1775	1032	1204	1264	882	1028	819	687	369	800	475	841	359	431	249	424	285	248	417	323	host	gene-NRS_952
gene-NRS_1844	4699	6052	6333	4452	4448	5725	3656	3748	4873	3557	2686	5723	2379	3381	2289	1214	512	420	698	657	644	468	486	400	343	556	312	319	host	gene-NRS_1844
gene-NRS_2342	2085	1928	2652	2260	2167	2444	2477	1581	2587	1644	1236	1799	1409	1372	1344	831	556	738	647	895	396	578	232	544	443	470	407	548	host	gene-NRS_2342
gene-NRS_2197	1345	1172	1517	1401	1376	1490	1235	1057	1571	1022	1031	1061	812	863	656	465	267	309	214	323	163	174	138	172	160	190	167	216	host	gene-NRS_2197
gene-NRS_641	1525	1317	1979	1926	1959	1759	1716	1398	1907	1282	1455	1319	1056	1063	921	677	322	711	506	800	319	369	224	379	300	294	332	402	host	gene-NRS_641
gene-NRS_1301	5009	4821	6449	5772	5213	6242	5198	4562	5849	4170	3083	5535	3323	4118	3178	2833	1238	2012	1552	2706	1438	1398	838	1347	901	1014	1009	964	host	gene-NRS_1301
gene-NRS_2319	2665	2744	2613	2137	1906	2026	1614	1437	2326	1797	1935	2634	1345	1779	1166	1285	362	612	369	826	347	357	261	333	271	262	244	281	host	gene-NRS_2319
gene-NRS_327	1024	1017	1132	1016	855	1055	784	735	1029	744	526	1212	559	836	540	514	197	282	214	364	160	145	80	152	124	88	107	114	host	gene-NRS_327
gene-NRS_2615	2913	3555	3398	2746	2261	2508	1701	1728	2667	1998	2100	3383	1352	2024	1253	1190	359	471	398	723	413	302	354	328	277	319	238	243	host	gene-NRS_2615
gene-NRS_1189	76394	60358	88151	80114	84406	85327	79116	70117	99384	71696	52861	67560	58064	58469	58872	34015	20453	22255	30270	25170	15259	14633	8518	14015	10613	13574	8855	10992	host	gene-NRS_1189
gene-NRS_99	7238	8969	8835	6871	6780	7254	4904	4804	6746	4899	6116	6541	3260	3581	3228	1463	695	774	910	967	794	615	815	574	508	547	469	613	host	gene-NRS_99
gene-NRS_2433	927	855	1209	1139	1197	1098	1058	843	1035	699	1108	744	655	557	566	360	195	411	243	375	145	223	129	210	157	133	194	200	host	gene-NRS_2433
gene-NRS_1531	80	72	94	82	88	70	107	80	107	55	83	60	42	39	46	23	18	14	10	22	11	10	8	16	20	5	8	13	host	gene-NRS_1531
gene-NRS_240	1391	1597	1686	1529	1458	1669	1298	1040	1632	1060	1443	1678	881	1225	867	700	286	475	377	590	337	311	307	277	203	210	233	272	host	gene-NRS_240
gene-CPT_phageK_gp100	89	60	130	162	1532	1580	1858	1387	13413	7603	5824	7029	14098	14291	13634	9104	5606	13996	6569	7992	23363	16702	9262	15183	21030	18788	21829	34651	phage	gene-CPT_phageK_gp100
gene-NRS_82	890	992	1147	949	1122	1114	833	729	1218	729	980	950	607	559	582	304	166	186	179	219	139	139	131	120	86	97	113	107	host	gene-NRS_82
gene-NRS_482	2787	2774	3270	3135	3240	2950	2513	2163	2827	1951	2477	2288	1403	1644	1404	1069	311	609	405	657	277	325	247	351	294	266	295	440	host	gene-NRS_482
gene-NRS_905	34446	35540	39886	35670	34331	34464	26312	24535	34816	24308	28936	30001	18601	20256	17201	12415	5368	8005	7627	10566	6113	5317	5568	5419	3841	4334	4114	4143	host	gene-NRS_905
gene-NRS_1608	1459	1389	1765	1413	1356	1569	1307	1148	1572	1164	827	1480	938	1245	802	944	395	724	418	883	425	427	281	442	354	322	363	374	host	gene-NRS_1608
gene-NRS_1933	4050	4603	4892	4330	3878	4506	3744	3562	4977	3678	2753	4924	2843	3785	2654	2846	1288	1772	1204	2597	1371	1420	934	1330	954	1035	997	1004	host	gene-NRS_1933
gene-NRS_1756	151	138	197	148	169	179	124	112	199	119	223	152	117	119	97	76	48	34	38	45	29	19	28	32	17	20	33	30	host	gene-NRS_1756
gene-NRS_2318	81	70	101	73	82	81	76	40	80	50	48	80	55	42	49	29	19	23	15	33	12	7	6	12	22	13	10	14	host	gene-NRS_2318
gene-NRS_1373	2981	2843	3489	3080	3048	3373	2842	2094	3121	2126	2232	2515	1601	1895	1488	974	514	708	673	843	510	518	342	502	372	336	437	454	host	gene-NRS_1373
gene-NRS_2616	2639	2456	2885	2566	2059	2549	1715	1676	2421	1859	1342	2634	1158	1708	1183	1117	325	432	315	616	281	244	187	292	243	249	152	231	host	gene-NRS_2616
gene-NRS_326	147	108	152	135	116	110	96	90	127	95	104	145	61	65	74	43	14	25	22	29	11	8	5	15	8	5	12	5	host	gene-NRS_326
gene-NRS_1623	5050	4101	6842	6592	8624	6669	6849	4521	6890	4279	3076	3937	4665	3670	4065	2052	1091	1843	1713	1641	855	1134	479	935	653	828	562	909	host	gene-NRS_1623
gene-NRS_2376	4729	4654	5248	4714	3925	4043	3581	3237	4105	2792	3363	3321	1991	2139	1907	1401	506	624	481	859	233	297	238	310	169	172	212	241	host	gene-NRS_2376
gene-NRS_1390	14916	13561	18045	16648	15532	16186	13646	12564	16048	10949	12404	12931	8477	9690	7401	6248	2244	3895	3155	4543	2121	2414	1586	2442	1789	1848	1982	2351	host	gene-NRS_1390
gene-NRS_659	2987	2713	3619	3050	2612	3447	2647	2569	3381	2571	1934	3581	1992	2731	1758	1967	729	1097	875	1495	674	751	380	630	476	552	507	528	host	gene-NRS_659
gene-NRS_211	150	123	160	166	141	147	105	103	125	105	69	146	91	118	87	95	40	49	28	51	33	24	12	25	25	23	25	23	host	gene-NRS_211
gene-NRS_1230	33	30	40	37	43	53	30	35	42	24	31	22	19	34	18	12	7	6	15	13	1	6	3	9	3	4	11	3	host	gene-NRS_1230
gene-NRS_1471	2118	1625	2839	2645	2440	2573	2590	1713	2618	1671	1218	1544	1251	1331	1288	817	478	624	511	685	290	368	148	332	255	264	285	382	host	gene-NRS_1471
gene-NRS_2278	838	634	1019	792	807	939	648	606	893	655	352	693	409	555	382	300	113	166	132	187	90	90	36	82	77	70	70	68	host	gene-NRS_2278
gene-CPT_phageK_gp208	369	566	542	603	7515	5706	8030	5333	49217	29924	71817	36796	68024	64177	60678	39701	19759	31811	26903	32064	10277	10915	15048	13122	6846	5781	7586	8619	phage	gene-CPT_phageK_gp208
gene-NRS_140	153	157	151	140	146	168	116	91	148	87	146	138	83	79	64	64	16	19	23	24	11	15	8	15	8	6	10	11	host	gene-NRS_140
gene-NRS_1365	1359	1016	1959	1830	1676	1679	2105	1446	1519	1008	1097	894	949	789	785	594	164	497	256	384	88	200	27	155	109	100	123	215	host	gene-NRS_1365
gene-NRS_1630	70636	62924	84453	77809	75013	81620	70568	57595	101188	66262	44020	61035	53156	50381	51372	24356	14388	13404	16846	15351	8707	10311	5951	10283	7451	8585	7932	11200	host	gene-NRS_1630
gene-NRS_2011	122	116	184	142	167	192	171	108	152	90	104	122	71	105	85	50	24	29	31	40	20	21	14	22	12	18	19	12	host	gene-NRS_2011
gene-NRS_1984	23	15	43	50	68	5	33	24	26	14	180	18	58	14	42	22	22	23	19	29	30	14	41	30	14	10	30	60	host	gene-NRS_1984
gene-NRS_2649	193	193	216	220	226	210	129	187	301	210	158	226	190	257	174	151	51	101	75	94	44	45	47	35	26	21	42	35	host	gene-NRS_2649
gene-NRS_508	856	1128	999	1098	1067	1001	1484	741	936	609	1412	796	551	426	470	273	127	346	185	244	83	170	94	129	105	108	89	214	host	gene-NRS_508
gene-NRS_1791	42	35	51	39	43	43	40	43	49	18	21	37	30	19	32	13	3	8	11	13	9	8	5	15	10	6	5	9	host	gene-NRS_1791
gene-NRS_2151	571	589	731	626	637	760	633	526	727	495	445	632	403	376	417	205	114	159	142	180	66	82	51	70	82	64	70	92	host	gene-NRS_2151
gene-NRS_1253	512	360	680	693	790	629	912	555	531	390	708	294	349	349	331	231	117	341	224	222	110	115	96	124	101	110	87	121	host	gene-NRS_1253
gene-NRS_1441	42	41	51	41	56	49	56	37	55	49	63	42	39	39	26	27	4	4	15	15	8	5	13	10	9	9	15	19	host	gene-NRS_1441
gene-NRS_2044	422	515	418	406	357	381	312	334	507	344	323	505	516	574	478	593	230	310	196	468	162	172	151	175	114	107	152	111	host	gene-NRS_2044
gene-NRS_1041	3745	4122	4479	3705	3431	3718	3212	2600	3401	2378	3250	3337	1644	2077	1744	1249	409	506	409	655	196	311	243	269	214	183	218	227	host	gene-NRS_1041
gene-NRS_1981	158	161	225	198	255	120	155	93	178	114	656	250	144	92	120	81	55	71	84	102	67	26	104	56	63	35	89	94	host	gene-NRS_1981
gene-NRS_1378	4737	4424	5457	4960	4211	5119	5345	3308	5212	3381	3886	3778	2701	2835	2510	1635	751	1044	724	1092	450	680	414	610	452	436	484	575	host	gene-NRS_1378
gene-NRS_970	25913	29034	30890	26585	23829	27307	20833	20385	28191	19998	24243	26837	14756	18316	13846	11707	5001	6829	6205	9538	5738	5312	4657	4935	3757	3824	4241	3956	host	gene-NRS_970
gene-NRS_2645	294	306	301	312	298	261	216	178	293	206	336	290	174	206	166	127	47	68	44	97	49	49	53	36	31	27	26	51	host	gene-NRS_2645
gene-NRS_1158	1174	979	1498	1379	1235	1501	1249	961	1438	925	690	1086	722	906	702	629	247	359	222	439	165	256	104	214	139	137	140	172	host	gene-NRS_1158
gene-NRS_1460	29	11	57	33	25	32	39	26	22	29	12	31	24	14	16	8	6	4	8	2	2	9	8	1	6	6	6	7	host	gene-NRS_1460
gene-NRS_1514	304	353	375	343	342	351	272	217	400	237	231	352	217	258	225	151	83	70	87	93	68	70	68	60	67	70	45	62	host	gene-NRS_1514
gene-NRS_2111	8058	8659	9125	7862	7910	8071	6211	5612	9419	6336	9043	9156	5332	6350	4973	4520	1824	3244	2111	4264	2455	2220	1975	2179	1733	1595	1834	1707	host	gene-NRS_2111
gene-NRS_973	706	674	812	753	655	704	511	513	746	521	409	759	382	513	346	363	122	231	135	279	128	104	73	119	95	140	87	144	host	gene-NRS_973
gene-NRS_1179	43532	45746	48873	41765	34477	42728	30375	28560	42066	30922	26711	39938	20141	26433	20276	15190	6130	6855	6734	9452	5392	5235	4179	5212	3804	4289	3886	4436	host	gene-NRS_1179
gene-NRS_890	10678	10035	12597	12413	11066	11899	10839	8708	11287	7735	7075	9584	6079	7637	5918	6241	1646	3348	1695	3428	1320	1502	909	1474	1063	1189	993	1336	host	gene-NRS_890
gene-NRS_315	2026	2146	2269	1859	1367	1666	1482	1303	1658	1405	1050	1472	964	1104	904	906	287	349	267	504	219	197	154	281	217	158	151	249	host	gene-NRS_315
gene-NRS_1356	455	332	403	438	310	284	274	243	287	232	212	200	163	181	137	111	37	49	50	69	37	27	8	29	12	10	11	21	host	gene-NRS_1356
gene-NRS_1193	4672	5278	6005	5358	4913	5185	4367	3434	4818	3285	3617	4192	2431	2810	2412	1619	382	631	467	642	291	354	233	382	274	280	260	296	host	gene-NRS_1193
gene-NRS_1322	4088	4171	4612	4039	3453	3939	3072	2735	3915	2717	3157	4099	2065	2682	1902	1720	514	821	491	939	373	411	301	426	275	280	276	260	host	gene-NRS_1322
gene-NRS_1112	2298	2134	2537	2364	2106	2095	2095	1269	2100	1424	1973	1484	952	1023	945	440	170	279	154	198	68	128	79	138	88	123	109	238	host	gene-NRS_1112
gene-NRS_2634	121	155	162	128	147	133	177	81	132	89	130	160	56	92	77	51	21	30	31	31	12	28	17	14	12	19	15	16	host	gene-NRS_2634
gene-NRS_2347	1466	1167	1701	1680	1574	1766	1553	1306	1658	1200	778	1385	1022	1202	890	753	305	524	416	557	233	303	158	263	230	188	229	290	host	gene-NRS_2347
gene-NRS_1925	5244	4956	6116	5848	5295	5966	4874	4056	5685	4086	4470	4813	3000	3889	2862	2801	975	1604	1066	2035	812	1004	664	971	701	637	913	955	host	gene-NRS_1925
gene-NRS_2477	36	46	48	49	44	52	51	15	62	26	38	25	18	30	25	8	0	2	6	2	3	4	6	0	1	3	1	2	host	gene-NRS_2477
gene-NRS_2033	4426	5480	5603	5031	4931	5195	4717	3335	4506	3055	5380	3781	2395	2561	2377	1436	696	1002	992	1136	610	575	581	547	418	500	445	505	host	gene-NRS_2033
gene-NRS_2382	2370	2437	2371	2127	1869	1550	1520	1517	1663	1208	1737	1449	822	824	833	625	165	233	185	358	73	74	56	83	33	55	39	71	host	gene-NRS_2382
gene-NRS_1025	7513	8646	8161	7311	6246	7507	5847	4356	6984	5114	4623	5605	3366	3755	3364	1771	653	682	721	697	364	383	346	470	334	376	306	555	host	gene-NRS_1025
gene-NRS_2455	428	457	482	461	653	402	319	276	508	304	901	398	440	272	282	201	91	246	99	199	96	123	92	129	105	101	118	165	host	gene-NRS_2455
gene-NRS_2465	531	510	669	566	606	656	517	371	547	382	494	522	284	343	236	189	57	133	91	139	49	45	46	45	50	41	44	44	host	gene-NRS_2465
gene-NRS_872	11356	11051	13074	11753	10287	12032	8918	8882	13246	9221	7731	10822	6816	8593	6284	5562	2100	2507	1884	3218	1436	1631	1110	1568	1355	1204	1310	1414	host	gene-NRS_872
gene-NRS_279	463	406	514	476	446	463	411	313	479	338	372	444	282	250	223	179	58	131	85	161	66	80	44	83	67	41	68	72	host	gene-NRS_279
gene-CPT_phageK_gp126	53	77	118	104	1083	780	1282	767	4111	2407	5875	2454	8089	6228	7157	4549	10821	19012	15925	16999	5231	7609	5590	6156	3949	3311	9456	4527	phage	gene-CPT_phageK_gp126
gene-NRS_643	636	692	773	797	1013	709	745	516	686	508	889	537	476	407	409	286	118	339	173	323	139	165	147	171	130	138	190	205	host	gene-NRS_643
gene-NRS_1159	2758	3086	3262	2993	2875	3053	2364	1814	3027	1946	2011	2437	1367	1730	1295	1075	452	607	494	673	429	387	357	369	318	338	324	432	host	gene-NRS_1159
gene-NRS_56	267	240	313	327	270	275	382	224	276	178	145	143	132	134	142	77	49	61	34	48	14	17	6	27	15	28	15	23	host	gene-NRS_56
gene-NRS_1927	1887	1901	2331	2012	1836	1966	1631	1435	2015	1335	1270	1741	881	1207	959	634	233	280	319	360	166	241	133	196	175	157	171	215	host	gene-NRS_1927
gene-CPT_phageK_gp103	130	69	141	143	1687	1235	1855	1298	12990	7600	6502	6151	24066	19156	22425	13857	12775	23384	16262	21717	9907	14700	5711	14878	14176	11701	13306	16469	phage	gene-CPT_phageK_gp103
gene-NRS_531	6654	6936	7509	7217	7052	6748	5491	4757	6886	4660	6280	5535	3516	3909	3154	2423	843	1425	1076	1756	835	795	755	826	671	652	715	882	host	gene-NRS_531
gene-NRS_2523	20221	19313	24770	21140	19180	23942	17424	16192	24446	17226	11181	21542	12585	15610	12241	8912	4005	4723	4575	6579	3595	3661	2301	3626	2527	2724	2629	2582	host	gene-NRS_2523
gene-NRS_917	33638	26642	40462	35841	29109	36045	35124	30733	38778	30329	15506	31777	24088	30063	22823	22019	8997	12838	9699	14128	6752	9859	3064	8517	8001	7421	8098	9061	host	gene-NRS_917
gene-NRS_1963	4998	4058	6660	5056	4530	3427	4211	3669	5303	2558	6791	5429	3287	2495	3612	2471	1416	1160	1928	2277	1420	753	1520	1377	1034	732	1430	1188	host	gene-NRS_1963
gene-NRS_2204	1572	1400	1739	1771	1556	1759	1650	1020	1675	1029	1222	1245	908	978	821	675	210	342	233	424	152	176	120	198	123	120	155	202	host	gene-NRS_2204
gene-NRS_2289	5301	4587	5910	5009	4982	5844	4539	4455	6241	4575	3629	6244	3450	4391	3407	2550	1410	1793	1705	2417	1953	1723	1296	2091	1695	2008	1415	2031	host	gene-NRS_2289
gene-CPT_phageK_gp060	71	143	192	220	4155	2565	3474	1998	9389	5308	14354	5840	6109	4556	5000	2928	1205	2617	1925	2118	726	956	817	803	546	482	644	828	phage	gene-CPT_phageK_gp060
gene-NRS_2502	31831	33006	30480	25583	18537	22782	19513	15905	21778	18866	18683	19283	11967	13568	12954	8912	3357	4200	3784	6183	2661	3336	2050	3770	2366	2789	2289	3826	host	gene-NRS_2502
gene-CPT_phageK_gp137	329	472	550	608	8714	6788	8920	6555	58670	35500	28346	35208	73548	70403	67435	46072	20077	26834	20817	29514	8532	9164	5388	7976	4622	4264	5033	5671	phage	gene-CPT_phageK_gp137
gene-CPT_phageK_gp078	131	231	307	363	6242	3928	5476	3510	15134	8589	16180	10066	9964	8230	8069	4779	1822	3637	3061	3475	1316	1421	1117	1236	968	886	1100	1110	phage	gene-CPT_phageK_gp078
gene-NRS_1462	1020	917	1286	1202	1347	1118	1190	848	1080	673	1189	882	643	646	531	424	190	426	364	388	202	196	176	204	136	144	175	163	host	gene-NRS_1462
