# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR11805719_sorted.bam" "SRR11805717_sorted.bam" "SRR11805716_sorted.bam" "SRR11805720_sorted.bam" "SRR11805718_sorted.bam" "SRR11805721_sorted.bam" "SRR11805715_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR11805719_sorted.bam	SRR11805717_sorted.bam	SRR11805716_sorted.bam	SRR11805720_sorted.bam	SRR11805718_sorted.bam	SRR11805721_sorted.bam	SRR11805715_sorted.bam
gene-SynWH7803_1574	CT971583.1	1452936	1453268	-	333	64	78	63	139	78	120	201
gene-SynWH7803_1575	CT971583.1	1453246	1453797	-	552	109	195	163	245	134	261	461
gene-SynWH7803_1576	CT971583.1	1453865	1454164	-	300	64	67	59	128	73	109	196
gene-SynWH7803_1577	CT971583.1	1454292	1454558	-	267	107	79	48	147	90	123	252
gene-SynWH7803_1578	CT971583.1	1454644	1455105	+	462	47	74	66	104	81	94	161
gene-SynWH7803_1579	CT971583.1	1455174	1455380	+	207	232	563	283	700	380	886	1487
gene-SynWH7803_1580	CT971583.1	1455394	1455675	-	282	312	630	367	1028	506	1235	1951
gene-SynWH7803_1581	CT971583.1	1455759	1455920	-	162	55	59	73	148	59	170	187
gene-SynWH7803_1582	CT971583.1	1456011	1456256	-	246	27	63	57	63	36	46	205
gene-SynWH7803_1583	CT971583.1	1456332	1456805	+	474	53	99	95	182	96	181	311
gene-SynWH7803_1584	CT971583.1	1456822	1457211	+	390	45	89	80	192	85	174	227
gene-SynWH7803_1585	CT971583.1	1457201	1458058	-	858	120	246	170	212	199	205	613
gene-SynWH7803_1586	CT971583.1	1458063	1459685	-	1623	235	573	378	400	377	483	1565
gene-SynWH7803_1587	CT971583.1	1459810	1461381	+	1572	145	144	139	207	192	199	292
gene-SynWH7803_1588	CT971583.1	1461348	1462589	-	1242	143	199	153	302	169	237	490
gene-SynWH7803_1589	CT971583.1	1462604	1465240	-	2637	581	1300	807	1833	1000	1492	2913
gene-SynWH7803_1590	CT971583.1	1465389	1465943	+	555	165	478	274	357	241	287	1382
gene-SynWH7803_1591	CT971583.1	1466002	1467165	+	1164	236	990	609	685	428	616	2138
gene-SynWH7803_1592	CT971583.1	1467385	1467708	+	324	358	1183	685	1700	746	1180	3516
gene-SynWH7803_1593	CT971583.1	1467717	1468361	+	645	255	930	481	1054	566	703	2374
gene-SynWH7803_1594	CT971583.1	1468358	1468978	+	621	410	861	402	997	550	868	2209
gene-SynWH7803_1595	CT971583.1	1468911	1469024	-	114	313	689	295	769	422	745	1653
gene-SynWH7803_1596	CT971583.1	1469072	1469467	+	396	70	153	72	140	102	128	274
gene-SynWH7803_1597	CT971583.1	1469518	1470207	+	690	60	64	49	92	76	95	155
gene-SynWH7803_1598	CT971583.1	1470232	1471377	+	1146	90	155	114	219	172	142	399
gene-SynWH7803_1599	CT971583.1	1471374	1472765	+	1392	145	242	171	356	217	297	475
gene-SynWH7803_1600	CT971583.1	1472762	1473850	+	1089	196	473	311	363	294	309	889
gene-SynWH7803_1601	CT971583.1	1473872	1474336	+	465	73	117	73	85	90	84	185
gene-SynWH7803_1602	CT971583.1	1474343	1474936	+	594	44	48	41	64	57	49	92
gene-SynWH7803_1603	CT971583.1	1474984	1475142	+	159	67	189	122	155	125	184	309
gene-SynWH7803_1604	CT971583.1	1475198	1475671	+	474	419	1447	706	1442	583	947	3308
gene-SynWH7803_1605	CT971583.1	1475679	1476140	+	462	238	705	407	924	332	568	1801
gene-SynWH7803_1606	CT971583.1	1476176	1477492	+	1317	185	559	355	377	271	352	966
gene-SynWH7803_1607	CT971583.1	1477583	1477825	+	243	109	221	156	164	146	179	338
gene-SynWH7803_1608	CT971583.1	1477866	1479482	+	1617	177	304	174	264	264	277	589
gene-SynWH7803_1609	CT971583.1	1479479	1480498	+	1020	73	135	88	118	121	127	303
gene-SynWH7803_1610	CT971583.1	1480819	1482387	-	1569	154	258	186	315	227	287	684
gene-SynWH7803_1611	CT971583.1	1482516	1483709	+	1194	132	283	223	222	174	276	576
gene-SynWH7803_1612	CT971583.1	1483732	1484352	+	621	62	135	95	128	102	124	265
gene-SynWH7803_1613	CT971583.1	1484349	1484618	-	270	28	52	51	37	57	66	109
gene-SynWH7803_1614	CT971583.1	1484691	1485044	+	354	38	91	85	87	95	121	175
gene-SynWH7803_1615	CT971583.1	1485063	1486154	-	1092	114	238	161	176	198	181	454
gene-SynWH7803_1616	CT971583.1	1486240	1487412	+	1173	106	176	108	149	141	148	365
gene-SynWH7803_1617	CT971583.1	1487437	1490427	+	2991	215	220	247	282	297	309	556
gene-SynWH7803_1618	CT971583.1	1490486	1491985	+	1500	137	238	177	258	240	214	589
gene-SynWH7803_1619	CT971583.1	1491996	1492241	-	246	50	127	92	119	91	83	330
gene-SynWH7803_1620	CT971583.1	1492329	1492742	+	414	61	93	66	111	67	120	201
gene-SynWH7803_1621	CT971583.1	1492763	1494109	-	1347	66	140	115	182	130	162	359
gene-SynWH7803_1622	CT971583.1	1494209	1495447	+	1239	130	459	240	307	206	369	999
gene-SynWH7803_1623	CT971583.1	1495369	1495569	-	201	35	84	58	80	55	99	204
gene-SynWH7803_1624	CT971583.1	1495552	1495836	+	285	25	47	64	170	65	148	120
gene-SynWH7803_1625	CT971583.1	1496144	1497139	+	996	116	123	136	315	175	275	223
gene-SynWH7803_1626	CT971583.1	1497186	1498352	-	1167	81	254	186	209	156	235	455
gene-SynWH7803_1627	CT971583.1	1498375	1499793	-	1419	213	1403	638	491	430	520	2540
gene-SynWH7803_1628	CT971583.1	1499793	1500098	-	306	67	547	247	204	184	219	991
gene-SynWH7803_1629	CT971583.1	1500098	1501216	-	1119	218	950	557	486	441	488	1888
gene-SynWH7803_1630	CT971583.1	1501360	1501938	+	579	200	672	255	736	299	981	1301
gene-SynWH7803_1631	CT971583.1	1501993	1502169	-	177	61	278	93	255	97	334	423
gene-SynWH7803_1632	CT971583.1	1502458	1503708	+	1251	166	174	132	453	233	276	398
gene-SynWH7803_1633	CT971583.1	1503805	1504053	+	249	80	171	113	239	115	248	254
gene-SynWH7803_1634	CT971583.1	1504181	1505542	+	1362	395	1494	910	960	701	1136	2787
gene-SynWH7803_1635	CT971583.1	1505546	1505815	-	270	291	794	484	799	571	884	1177
gene-SynWH7803_1636	CT971583.1	1506047	1506295	+	249	223	526	326	671	377	548	1581
gene-SynWH7803_1637	CT971583.1	1506394	1506909	+	516	123	331	195	284	198	262	771
gene-SynWH7803_1638	CT971583.1	1506884	1507663	-	780	163	338	277	354	261	376	817
gene-SynWH7803_1639	CT971583.1	1507663	1507878	-	216	58	133	107	179	99	187	270
gene-SynWH7803_1640	CT971583.1	1507957	1508919	-	963	238	1051	560	681	529	637	2465
gene-SynWH7803_1641	CT971583.1	1508974	1509072	-	99	126	518	280	339	265	311	1148
gene-SynWH7803_1642	CT971583.1	1509112	1510335	-	1224	68	90	60	115	109	99	171
gene-SynWH7803_1643	CT971583.1	1510400	1511257	+	858	99	152	100	161	118	164	294
gene-SynWH7803_1644	CT971583.1	1511254	1511784	+	531	84	281	165	200	171	159	496
gene-SynWH7803_1645	CT971583.1	1511802	1512491	-	690	115	427	258	278	208	238	819
gene-SynWH7803_1646	CT971583.1	1512499	1513035	-	537	79	226	174	162	143	161	529
gene-SynWH7803_1647	CT971583.1	1513257	1514312	+	1056	706	3526	2466	3918	1884	2682	12585
gene-SynWH7803_1648	CT971583.1	1514296	1515684	+	1389	1502	7369	4478	7070	3538	6312	20295
gene-SynWH7803_1649	CT971583.1	1515757	1515921	-	165	28	28	24	157	55	69	52
gene-SynWH7803_1650	CT971583.1	1516002	1516229	+	228	109	189	175	772	226	734	278
gene-SynWH7803_1651	CT971583.1	1516842	1517444	+	603	27	22	42	86	54	102	88
gene-SynWH7803_1652	CT971583.1	1517456	1518319	+	864	54	67	48	116	98	121	115
gene-SynWH7803_1653	CT971583.1	1518342	1519079	+	738	122	232	143	350	204	292	712
gene-SynWH7803_1654	CT971583.1	1519072	1520784	-	1713	130	240	149	342	218	280	507
gene-SynWH7803_1655	CT971583.1	1520834	1521094	-	261	42	55	26	44	49	78	93
gene-SynWH7803_1656	CT971583.1	1521169	1521744	-	576	43	40	34	46	62	61	89
gene-SynWH7803_1657	CT971583.1	1521793	1522179	+	387	34	30	25	56	65	61	82
gene-SynWH7803_1658	CT971583.1	1522271	1523755	+	1485	83	82	88	106	135	109	157
gene-SynWH7803_1659	CT971583.1	1523764	1524015	+	252	28	44	36	43	48	51	84
gene-SynWH7803_1660	CT971583.1	1524012	1525214	+	1203	87	77	65	108	112	96	194
gene-SynWH7803_1661	CT971583.1	1525215	1526087	+	873	90	46	66	131	109	109	124
gene-SynWH7803_1662	CT971583.1	1526097	1527437	-	1341	176	137	192	452	282	346	307
gene-SynWH7803_1663	CT971583.1	1527672	1528418	+	747	83	87	76	153	135	161	238
gene-SynWH7803_1664	CT971583.1	1528446	1529084	+	639	42	51	63	93	81	119	116
gene-SynWH7803_1665	CT971583.1	1529081	1530352	+	1272	74	43	53	105	119	121	130
gene-SynWH7803_1666	CT971583.1	1530509	1530796	+	288	71	133	102	174	127	174	349
gene-SynWH7803_1667	CT971583.1	1530905	1531075	-	171	60	75	83	159	83	133	223
gene-SynWH7803_1668	CT971583.1	1531656	1531895	+	240	60	81	74	152	111	176	157
gene-SynWH7803_1669	CT971583.1	1531899	1532417	-	519	96	96	89	128	121	163	214
gene-SynWH7803_1670	CT971583.1	1532444	1532728	+	285	65	33	46	71	88	101	108
gene-SynWH7803_1671	CT971583.1	1532748	1532945	+	198	47	23	40	83	68	89	86
gene-SynWH7803_1672	CT971583.1	1532966	1533259	-	294	41	27	42	84	68	91	75
gene-SynWH7803_1673	CT971583.1	1533240	1533449	-	210	52	30	55	146	77	138	74
gene-SynWH7803_1674	CT971583.1	1533600	1533908	-	309	71	66	97	326	149	216	97
gene-SynWH7803_1675	CT971583.1	1533973	1534254	+	282	87	93	105	471	178	333	160
gene-SynWH7803_1676	CT971583.1	1534322	1534633	-	312	209	304	298	764	321	734	622
gene-SynWH7803_1677	CT971583.1	1534626	1534958	+	333	323	482	626	2032	563	1411	872
gene-SynWH7803_1678	CT971583.1	1535653	1538034	+	2382	464	647	599	2144	790	1531	1367
gene-SynWH7803_1679	CT971583.1	1538110	1538427	+	318	137	108	107	349	189	281	216
gene-RNA_32	CT971583.1	1538617	1538689	-	73	41	36	51	76	75	67	60
gene-SynWH7803_1680	CT971583.1	1538765	1539388	-	624	98	233	139	229	159	174	479
gene-SynWH7803_1681	CT971583.1	1539442	1539870	-	429	86	280	167	235	185	205	760
gene-SynWH7803_1682	CT971583.1	1539879	1540136	-	258	136	409	218	364	236	363	1313
gene-SynWH7803_1683	CT971583.1	1540133	1540354	-	222	112	296	154	295	175	290	891
gene-SynWH7803_1684	CT971583.1	1540399	1540740	+	342	50	49	41	98	73	84	82
gene-SynWH7803_1685	CT971583.1	1540802	1541053	+	252	66	59	47	86	75	59	145
gene-SynWH7803_1686	CT971583.1	1541067	1542059	+	993	117	177	175	496	203	283	316
gene-SynWH7803_1687	CT971583.1	1542513	1543256	-	744	87	129	93	212	131	168	301
gene-SynWH7803_1688	CT971583.1	1543261	1544217	-	957	181	494	237	328	280	342	1269
gene-SynWH7803_1689	CT971583.1	1544270	1546147	-	1878	812	2180	1172	1463	1244	1786	5076
gene-SynWH7803_1690	CT971583.1	1546298	1547044	+	747	79	73	61	124	121	157	193
gene-SynWH7803_1691	CT971583.1	1547094	1547819	+	726	116	88	48	80	119	122	156
gene-SynWH7803_1692	CT971583.1	1547794	1548912	-	1119	75	95	68	93	104	114	199
gene-SynWH7803_1693	CT971583.1	1548909	1549409	-	501	75	122	82	133	110	119	237
gene-SynWH7803_1694	CT971583.1	1549434	1549913	+	480	64	156	87	142	115	114	243
gene-SynWH7803_1695	CT971583.1	1549914	1552415	-	2502	382	898	468	1123	561	881	1852
gene-SynWH7803_1696	CT971583.1	1552503	1552781	-	279	36	59	34	49	53	53	115
gene-SynWH7803_1697	CT971583.1	1552768	1553133	-	366	43	75	39	71	66	92	151
gene-SynWH7803_1698	CT971583.1	1553179	1553676	+	498	46	20	26	55	55	60	63
gene-SynWH7803_1699	CT971583.1	1553673	1554602	+	930	96	58	69	128	113	102	189
gene-SynWH7803_1700	CT971583.1	1554607	1554939	-	333	42	23	31	60	70	59	73
gene-SynWH7803_1701	CT971583.1	1554899	1555576	-	678	77	78	79	214	121	123	217
gene-SynWH7803_1702	CT971583.1	1556247	1556783	+	537	117	261	548	1129	481	1220	404
gene-SynWH7803_1703	CT971583.1	1556784	1557827	-	1044	122	90	157	389	244	396	211
gene-SynWH7803_1704	CT971583.1	1558054	1558998	+	945	115	86	95	209	147	172	202
gene-SynWH7803_1705	CT971583.1	1559023	1560030	-	1008	100	74	84	200	137	212	170
gene-SynWH7803_1706	CT971583.1	1560222	1561340	-	1119	100	84	122	220	157	237	174
gene-SynWH7803_1707	CT971583.1	1561471	1562724	+	1254	95	42	58	144	201	111	147
gene-SynWH7803_1708	CT971583.1	1562937	1563389	-	453	84	126	108	177	127	210	250
gene-SynWH7803_1709	CT971583.1	1563389	1564084	-	696	116	143	101	174	126	195	274
gene-SynWH7803_1710	CT971583.1	1564081	1564998	-	918	130	128	109	204	143	191	263
gene-SynWH7803_1711	CT971583.1	1565077	1566720	-	1644	99	138	121	237	159	228	332
gene-SynWH7803_1712	CT971583.1	1566819	1567826	-	1008	113	291	186	202	156	193	527
gene-SynWH7803_1713	CT971583.1	1567898	1568707	+	810	77	131	72	87	106	129	278
gene-SynWH7803_1714	CT971583.1	1568692	1569252	-	561	82	161	81	104	101	115	347
gene-SynWH7803_1715	CT971583.1	1569312	1570238	+	927	155	251	163	267	215	236	656
gene-SynWH7803_1716	CT971583.1	1570375	1571436	+	1062	99	128	133	149	151	165	361
gene-SynWH7803_1717	CT971583.1	1571451	1571657	+	207	58	72	83	100	82	95	218
gene-SynWH7803_1718	CT971583.1	1571683	1572657	+	975	235	618	311	589	354	458	1308
gene-SynWH7803_1719	CT971583.1	1572754	1572921	+	168	74	155	117	340	184	169	399
gene-SynWH7803_1720	CT971583.1	1572999	1573169	+	171	159	250	182	551	229	402	587
gene-SynWH7803_1721	CT971583.1	1573166	1573831	-	666	168	255	190	524	223	441	548
gene-SynWH7803_1722	CT971583.1	1573828	1574283	-	456	74	105	57	69	82	102	168
gene-SynWH7803_1723	CT971583.1	1574280	1574762	-	483	54	109	72	75	97	105	202
gene-SynWH7803_1724	CT971583.1	1574763	1575491	-	729	99	154	105	132	142	184	287
gene-SynWH7803_1725	CT971583.1	1575498	1575959	-	462	86	149	86	128	105	145	285
gene-SynWH7803_1726	CT971583.1	1575984	1576922	-	939	98	115	100	133	136	134	209
gene-SynWH7803_1727	CT971583.1	1576995	1577516	+	522	71	125	91	123	115	139	274
gene-SynWH7803_1728	CT971583.1	1577902	1578636	-	735	636	1951	941	1362	860	1267	3483
gene-SynWH7803_1729	CT971583.1	1578689	1579720	-	1032	217	758	673	678	431	618	1094
gene-SynWH7803_1730	CT971583.1	1579729	1580145	-	417	251	1303	1012	843	524	757	2229
gene-SynWH7803_1731	CT971583.1	1580221	1581792	-	1572	173	243	197	205	209	266	564
gene-SynWH7803_1732	CT971583.1	1581791	1583482	+	1692	128	174	158	255	187	219	484
gene-SynWH7803_1733	CT971583.1	1583467	1585602	-	2136	197	303	264	500	267	293	742
gene-SynWH7803_1734	CT971583.1	1585649	1586743	+	1095	188	688	478	361	319	427	1828
gene-SynWH7803_1735	CT971583.1	1586745	1587659	-	915	178	728	350	570	320	609	1282
gene-SynWH7803_1736	CT971583.1	1587697	1588638	-	942	596	2168	1104	2357	1160	2974	5470
gene-SynWH7803_1737	CT971583.1	1588796	1590346	-	1551	114	82	83	134	131	171	190
gene-SynWH7803_1738	CT971583.1	1590406	1591575	+	1170	121	194	149	157	167	180	362
gene-SynWH7803_1739	CT971583.1	1591499	1593010	-	1512	117	108	84	105	147	143	213
gene-SynWH7803_1740	CT971583.1	1593064	1593393	+	330	160	313	167	238	196	228	510
gene-SynWH7803_1741	CT971583.1	1593429	1594034	+	606	212	741	392	470	407	416	1321
gene-SynWH7803_1742	CT971583.1	1594105	1594704	+	600	404	3034	1599	1219	942	1159	7187
gene-SynWH7803_1743	CT971583.1	1594750	1595634	-	885	126	491	309	338	230	364	1145
gene-SynWH7803_1744	CT971583.1	1595657	1597105	-	1449	173	593	364	409	364	403	1322
gene-SynWH7803_1745	CT971583.1	1597102	1597977	-	876	187	342	283	525	382	493	805
gene-RNA_33	CT971583.1	1598261	1598347	-	87	69	92	160	265	169	200	176
gene-SynWH7803_1746	CT971583.1	1598495	1599793	+	1299	413	802	750	1158	683	1012	2493
gene-RNA_34	CT971583.1	1599832	1599913	+	82	98	228	244	322	206	268	541
gene-SynWH7803_1747	CT971583.1	1599995	1601215	+	1221	126	311	262	334	213	338	668
gene-SynWH7803_1748	CT971583.1	1601212	1602456	+	1245	66	80	80	124	146	142	169
gene-SynWH7803_1749	CT971583.1	1602479	1603003	+	525	57	183	90	94	120	98	328
gene-SynWH7803_1750	CT971583.1	1602993	1604324	-	1332	147	267	146	226	177	187	518
gene-SynWH7803_1751	CT971583.1	1604352	1605581	-	1230	129	173	103	252	175	213	419
gene-SynWH7803_1752	CT971583.1	1605578	1606063	-	486	119	155	96	198	150	169	350
gene-RNA_35	CT971583.1	1606050	1606122	+	73	77	46	68	71	100	80	121
gene-SynWH7803_1753	CT971583.1	1606138	1607199	-	1062	79	53	62	130	111	89	161
gene-SynWH7803_1754	CT971583.1	1607199	1608281	-	1083	69	96	84	133	100	117	223
gene-SynWH7803_1755	CT971583.1	1608409	1609773	+	1365	92	199	165	179	176	231	468
gene-SynWH7803_1756	CT971583.1	1609812	1610873	+	1062	116	201	136	289	149	192	444
gene-SynWH7803_1757	CT971583.1	1610902	1611309	+	408	92	210	144	293	148	256	501
gene-SynWH7803_1758	CT971583.1	1611309	1612160	+	852	117	209	147	324	169	263	473
gene-SynWH7803_1759	CT971583.1	1612267	1613388	+	1122	338	1033	780	973	615	748	3146
gene-RNA_36	CT971583.1	1613438	1613535	-	98	180	194	214	177	194	212	332
gene-SynWH7803_1760	CT971583.1	1613580	1614398	+	819	95	146	124	152	143	173	303
gene-SynWH7803_1761	CT971583.1	1614274	1615572	-	1299	100	76	90	124	139	116	166
gene-SynWH7803_1762	CT971583.1	1615596	1616798	+	1203	168	422	273	436	288	431	857
gene-SynWH7803_1763	CT971583.1	1616829	1617500	+	672	183	621	445	660	397	628	2072
gene-SynWH7803_1764	CT971583.1	1617546	1618148	+	603	215	640	385	701	372	722	2099
gene-SynWH7803_1765	CT971583.1	1618205	1619200	+	996	280	1765	989	890	622	771	3045
gene-SynWH7803_1766	CT971583.1	1619229	1620224	+	996	93	332	240	214	153	189	499
gene-SynWH7803_1767	CT971583.1	1620240	1620974	-	735	219	695	662	501	356	750	2072
gene-SynWH7803_1768	CT971583.1	1621195	1621452	+	258	79	198	123	323	129	208	403
gene-RNA_37	CT971583.1	1621480	1621566	-	87	109	121	123	197	147	195	252
gene-SynWH7803_1769	CT971583.1	1621592	1623547	-	1956	124	112	95	157	180	157	187
gene-SynWH7803_1770	CT971583.1	1623601	1624491	-	891	78	281	154	170	134	181	495
gene-SynWH7803_1771	CT971583.1	1624541	1624888	-	348	33	45	35	67	65	76	168
gene-SynWH7803_1772	CT971583.1	1624975	1625676	-	702	58	87	75	80	77	91	163
gene-SynWH7803_1773	CT971583.1	1625673	1625906	-	234	25	55	39	36	39	46	85
gene-SynWH7803_1774	CT971583.1	1625964	1626755	-	792	61	76	60	69	88	104	412
gene-SynWH7803_1775	CT971583.1	1626810	1627028	+	219	137	570	397	533	289	362	1206
gene-SynWH7803_1776	CT971583.1	1627040	1627993	+	954	260	1218	728	925	544	650	2172
gene-SynWH7803_1777	CT971583.1	1627990	1630029	+	2040	275	575	491	802	498	702	1070
gene-SynWH7803_1778	CT971583.1	1630007	1631350	-	1344	90	112	124	186	129	175	199
gene-SynWH7803_1779	CT971583.1	1631487	1633109	+	1623	222	377	427	408	375	490	650
gene-SynWH7803_1780	CT971583.1	1633038	1633478	-	441	145	312	384	210	181	206	236
gene-SynWH7803_1781	CT971583.1	1633478	1633810	-	333	173	365	493	296	194	279	380
gene-SynWH7803_1782	CT971583.1	1633953	1634642	+	690	43	47	43	49	85	60	111
gene-SynWH7803_1783	CT971583.1	1634693	1635412	+	720	149	275	185	325	219	313	488
gene-SynWH7803_1784	CT971583.1	1635447	1635707	-	261	153	336	188	345	203	340	536
gene-SynWH7803_1785	CT971583.1	1635728	1636600	-	873	71	196	124	148	98	121	498
gene-SynWH7803_1786	CT971583.1	1636666	1638075	+	1410	84	126	72	183	147	186	305
gene-SynWH7803_1787	CT971583.1	1638075	1638446	+	372	67	67	38	115	68	126	155
gene-SynWH7803_1788	CT971583.1	1638394	1639857	-	1464	134	140	115	242	152	238	327
gene-SynWH7803_1789	CT971583.1	1639951	1640538	-	588	58	50	63	127	102	141	145
gene-SynWH7803_1790	CT971583.1	1640546	1641073	-	528	27	7	13	29	42	24	28
gene-SynWH7803_1791	CT971583.1	1641070	1641474	-	405	19	3	12	26	34	27	28
gene-SynWH7803_1792	CT971583.1	1641474	1641971	-	498	28	8	11	34	36	26	27
gene-SynWH7803_1793	CT971583.1	1642048	1642755	+	708	69	44	38	81	65	84	105
gene-SynWH7803_1794	CT971583.1	1642730	1644016	-	1287	90	94	90	154	94	139	199
gene-SynWH7803_1795	CT971583.1	1644150	1644614	+	465	6819	11156	8735	52927	10356	36342	31342
gene-SynWH7803_1796	CT971583.1	1644983	1645486	+	504	704	758	925	5989	1013	3175	1750
gene-SynWH7803_1797	CT971583.1	1645501	1647477	+	1977	1359	1547	1722	8195	2060	5411	3597
gene-SynWH7803_1798	CT971583.1	1647606	1648121	+	516	564	610	808	3747	935	2235	1320
gene-SynWH7803_1799	CT971583.1	1648118	1648810	+	693	473	604	748	3020	875	1714	1136
gene-SynWH7803_1800	CT971583.1	1648950	1650587	+	1638	2365	2840	3423	12674	3887	9905	6373
gene-SynWH7803_1801	CT971583.1	1650607	1652421	-	1815	701	958	868	2569	1216	2393	1833
gene-SynWH7803_1802	CT971583.1	1652603	1654600	+	1998	162	167	139	382	275	329	332
gene-SynWH7803_1803	CT971583.1	1654614	1656146	-	1533	112	194	135	202	162	221	363
gene-SynWH7803_1804	CT971583.1	1656154	1656396	-	243	47	40	47	68	70	68	123
gene-SynWH7803_1805	CT971583.1	1656469	1656750	+	282	54	127	94	141	110	153	290
gene-SynWH7803_1806	CT971583.1	1656788	1657879	+	1092	185	494	420	549	369	711	1335
gene-SynWH7803_1807	CT971583.1	1657932	1658078	+	147	340	400	447	1535	436	1129	750
gene-SynWH7803_1808	CT971583.1	1658213	1659256	+	1044	62	160	91	86	226	85	234
gene-SynWH7803_1809	CT971583.1	1659264	1660856	+	1593	124	267	165	236	219	216	402
gene-SynWH7803_1810	CT971583.1	1660835	1663015	-	2181	200	253	189	249	249	266	544
gene-SynWH7803_1811	CT971583.1	1663018	1664031	-	1014	50	48	74	81	70	79	161
gene-SynWH7803_1812	CT971583.1	1664033	1665373	-	1341	93	72	71	96	85	116	185
gene-SynWH7803_1813	CT971583.1	1665520	1666485	-	966	83	166	134	121	102	105	278
gene-SynWH7803_1814	CT971583.1	1666479	1667699	-	1221	104	176	127	138	146	159	279
gene-SynWH7803_1815	CT971583.1	1667696	1668334	-	639	99	260	138	162	156	156	398
gene-SynWH7803_1816	CT971583.1	1668334	1668981	-	648	137	428	272	313	199	329	963
gene-SynWH7803_1817	CT971583.1	1669068	1669799	+	732	63	189	140	171	99	158	606
gene-SynWH7803_1818	CT971583.1	1669771	1670070	-	300	52	218	141	108	93	133	639
gene-SynWH7803_1819	CT971583.1	1670131	1670961	+	831	76	90	93	148	103	139	194
gene-SynWH7803_1820	CT971583.1	1670958	1672466	-	1509	121	216	184	280	197	285	432
gene-SynWH7803_1821	CT971583.1	1672566	1673867	+	1302	314	1559	742	993	704	726	3749
gene-SynWH7803_1822	CT971583.1	1673909	1675120	+	1212	206	543	365	806	418	762	1113
gene-SynWH7803_1823	CT971583.1	1675122	1675616	-	495	173	383	327	1099	361	1227	880
gene-SynWH7803_1824	CT971583.1	1675642	1676208	-	567	90	149	122	272	143	277	399
gene-SynWH7803_1825	CT971583.1	1676264	1676710	+	447	85	253	121	285	154	289	452
gene-SynWH7803_1826	CT971583.1	1676707	1677621	-	915	162	432	242	594	326	523	951
gene-SynWH7803_1827	CT971583.1	1677680	1678123	+	444	103	237	210	402	187	403	568
gene-SynWH7803_1828	CT971583.1	1678127	1678639	-	513	210	535	458	893	441	878	1610
gene-SynWH7803_1829	CT971583.1	1678676	1679764	-	1089	146	437	299	461	288	536	1216
gene-SynWH7803_1830	CT971583.1	1679791	1680171	-	381	47	98	58	102	71	101	165
gene-SynWH7803_1831	CT971583.1	1680192	1680974	+	783	112	282	188	255	194	266	743
gene-SynWH7803_1832	CT971583.1	1680955	1681794	-	840	301	866	588	651	479	787	2260
gene-SynWH7803_1833	CT971583.1	1681865	1682179	+	315	48	34	41	56	54	44	92
gene-SynWH7803_1834	CT971583.1	1682212	1682706	+	495	386	1823	1449	1418	898	1116	3727
gene-RNA_38	CT971583.1	1682770	1682842	+	73	159	1029	752	924	516	628	2034
gene-SynWH7803_1835	CT971583.1	1682879	1683067	+	189	225	1111	755	1612	577	1042	2477
gene-RNA_39	CT971583.1	1683258	1683331	+	74	69	166	187	208	178	181	250
