# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8782499_sorted.bam" "SRR8782500_sorted.bam" "SRR8782496_sorted.bam" "SRR8782494_sorted.bam" "SRR8782492_sorted.bam" "SRR8782497_sorted.bam" "SRR8782493_sorted.bam" "SRR8782490_sorted.bam" "SRR8782498_sorted.bam" "SRR8782495_sorted.bam" "SRR8782501_sorted.bam" "SRR8782491_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8782499_sorted.bam	SRR8782500_sorted.bam	SRR8782496_sorted.bam	SRR8782494_sorted.bam	SRR8782492_sorted.bam	SRR8782497_sorted.bam	SRR8782493_sorted.bam	SRR8782490_sorted.bam	SRR8782498_sorted.bam	SRR8782495_sorted.bam	SRR8782501_sorted.bam	SRR8782491_sorted.bam
gene-PA3633	NC_002516.2	4067604	4068308	-	705	604	650	683	1276	808	1438	730	390	1012	1592	972	820
gene-PA3634	NC_002516.2	4068328	4068612	-	285	629	795	770	1529	775	1348	721	525	1094	1655	1039	1163
gene-PA3635	NC_002516.2	4068677	4069966	-	1290	8056	9463	8265	18367	4155	12186	7537	7073	10861	15531	10386	4021
gene-PA3636	NC_002516.2	4070012	4070857	-	846	4990	5445	5308	13113	2746	6979	5782	3933	5168	9628	6330	2842
gene-PA3637	NC_002516.2	4070860	4072488	-	1629	10236	10085	10028	26550	6463	13723	13333	8170	7784	18045	12959	6903
gene-PA3638	NC_002516.2	4072659	4073987	-	1329	505	587	317	703	460	669	326	328	682	864	654	515
gene-PA3639	NC_002516.2	4074057	4075007	-	951	2724	2909	1821	4994	2848	3575	1692	1463	4154	4362	3481	2473
gene-PA3640	NC_002516.2	4075157	4078678	-	3522	5106	6459	4770	9583	4498	6015	3571	3841	6058	8977	6811	4203
gene-PA3641	NC_002516.2	4078808	4080223	-	1416	3044	3971	2595	4393	1156	2798	1208	842	3053	6327	4620	1191
gene-PA3642	NC_002516.2	4080440	4081045	-	606	348	463	300	409	238	418	300	232	541	449	562	324
gene-PA3643	NC_002516.2	4081045	4082181	-	1137	1496	1827	1471	1693	1058	2239	1359	871	2208	2571	2593	1108
gene-PA3644	NC_002516.2	4082185	4082961	-	777	3242	3642	2987	4145	2319	4872	3119	1997	4637	5612	5054	2371
gene-PA3645	NC_002516.2	4082958	4083398	-	441	2507	2620	2422	3853	2167	4202	2598	1490	3941	4939	4383	1843
gene-PA3646	NC_002516.2	4083444	4084505	-	1062	3459	4260	3283	5714	3542	4738	2902	2840	5251	6390	5803	2946
gene-PA3647	NC_002516.2	4084505	4085011	-	507	2534	3289	2416	4236	2444	2863	1839	2279	3394	4059	4037	1740
gene-PA3648	NC_002516.2	4085062	4087455	-	2394	6588	7889	6579	14027	5057	9459	6305	5197	7994	11504	9943	4835
gene-PA3649	NC_002516.2	4087526	4088878	-	1353	1996	2658	1667	2951	2508	3079	1810	1961	2921	3332	2727	3011
gene-PA3650	NC_002516.2	4088904	4090094	-	1191	2681	3463	2349	2382	1653	3299	1933	2079	3590	4251	3581	1696
gene-PA3651	NC_002516.2	4090091	4090906	-	816	1983	2666	1774	2231	1167	2559	1477	1414	2993	3879	2920	968
gene-PA3652	NC_002516.2	4090900	4091655	-	756	3766	5059	3355	5280	2701	4809	2921	3430	4980	6954	5440	2008
gene-PA3653	NC_002516.2	4091671	4092228	-	558	5901	7733	5507	8833	4193	6774	4468	6510	6715	10096	8188	3252
gene-PA3654	NC_002516.2	4092231	4092968	-	738	3509	4215	3193	6132	2325	4553	2762	3308	4136	6714	5437	2228
gene-PA3655	NC_002516.2	4093167	4094036	-	870	23496	22457	17491	26266	10153	18382	13400	11998	21072	22306	31483	7218
gene-PA3656	NC_002516.2	4094167	4094907	-	741	40967	38073	29423	38911	17778	31293	24847	19489	40368	30456	48745	13529
gene-PA3657	NC_002516.2	4095172	4095957	+	786	2407	2688	1951	5031	3197	2569	2273	1947	2607	3129	2899	2340
gene-PA3658	NC_002516.2	4096124	4098826	+	2703	1093	1230	1083	3431	1627	2019	1660	981	1456	1766	1562	1513
gene-PA3659	NC_002516.2	4098844	4100052	+	1209	480	677	417	1155	686	827	478	442	602	892	727	656
gene-PA3660	NC_002516.2	4100104	4101849	-	1746	204	373	151	626	1492	352	370	467	771	354	311	1294
gene-PA3661	NC_002516.2	4102087	4102446	+	360	46	35	29	62	46	45	41	42	39	55	66	32
gene-PA3662	NC_002516.2	4102768	4103061	+	294	729	1078	533	1450	3849	590	562	1541	869	915	678	5225
gene-PA3663	NC_002516.2	4103076	4103429	-	354	457	564	328	895	2035	474	477	830	563	624	498	2728
gene-PA3664	NC_002516.2	4103732	4104079	+	348	447	549	383	1170	883	596	484	468	678	808	746	754
gene-PA3665	NC_002516.2	4104092	4104715	+	624	441	545	407	1235	720	707	491	416	808	875	888	744
gene-PA3666	NC_002516.2	4104745	4105779	+	1035	1224	1524	1275	3191	1311	1888	1130	1415	2132	2602	2692	1622
gene-PA3667	NC_002516.2	4105874	4107079	+	1206	499	591	510	1146	444	797	575	425	706	892	819	558
gene-PA3668	NC_002516.2	4107076	4107498	+	423	154	224	135	348	198	256	178	159	216	333	224	335
gene-PA3669	NC_002516.2	4107505	4108485	-	981	121	186	112	225	247	204	145	219	172	244	196	352
gene-PA3670	NC_002516.2	4108489	4110336	-	1848	119	225	83	355	240	199	163	214	225	214	267	347
gene-PA3671	NC_002516.2	4110347	4111081	-	735	69	119	52	211	149	104	56	96	134	110	122	174
gene-PA3672	NC_002516.2	4111078	4112001	-	924	124	254	116	452	236	314	129	191	234	288	319	314
gene-PA3673	NC_002516.2	4112285	4114789	+	2505	971	1464	962	2586	955	1732	924	912	1489	1852	1683	1045
gene-PA3674	NC_002516.2	4114933	4115331	+	399	444	702	503	1313	925	797	488	465	748	936	1148	934
gene-PA3675	NC_002516.2	4115468	4116148	+	681	640	869	575	1610	602	973	562	531	975	1291	1370	553
gene-PA3676	NC_002516.2	4116188	4119265	-	3078	508	1031	567	1269	722	1096	474	397	833	1103	2190	662
gene-PA3677	NC_002516.2	4119270	4120373	-	1104	213	578	269	340	343	968	342	107	860	132	673	255
gene-PA3678	NC_002516.2	4120469	4121107	+	639	410	821	422	852	1499	1051	691	348	928	404	890	971
gene-PA3679	NC_002516.2	4121114	4122391	-	1278	585	742	497	988	709	784	526	444	756	861	915	599
gene-PA3680	NC_002516.2	4122420	4123205	-	786	425	438	365	818	377	487	375	279	491	818	611	299
gene-PA3681	NC_002516.2	4123261	4123956	-	696	123	133	96	174	264	108	124	216	122	138	100	350
gene-PA3682	NC_002516.2	4123961	4124785	-	825	99	106	82	226	239	108	113	135	176	157	102	241
gene-PA3683	NC_002516.2	4124858	4125724	-	867	256	330	244	827	559	468	331	233	569	623	455	608
gene-PA3684	NC_002516.2	4125743	4126090	-	348	380	396	393	885	696	482	362	300	543	728	509	705
gene-PA3685	NC_002516.2	4126164	4126844	-	681	948	980	830	2469	898	1437	1163	512	1106	2138	1450	579
gene-PA3686	NC_002516.2	4126948	4127595	-	648	2790	3448	2655	8869	3259	5998	3276	1844	5317	7738	5474	2262
gene-PA3687	NC_002516.2	4127756	4130392	-	2637	489	852	395	1558	2417	705	697	1061	878	655	735	4254
gene-PA3688	NC_002516.2	4130599	4130943	+	345	92	114	63	188	288	72	89	139	102	59	61	788
gene-PA3689	NC_002516.2	4130952	4131422	-	471	137	254	119	399	380	212	157	192	309	207	212	792
gene-PA3690	NC_002516.2	4131536	4133758	+	2223	563	817	399	523	497	325	271	452	625	404	743	667
gene-PA3691	NC_002516.2	4134138	4134542	+	405	988	1531	810	3518	6493	1521	1003	1014	1596	2722	2781	3893
gene-PA3692	NC_002516.2	4134591	4135376	+	786	950	1607	872	4385	6806	1872	1187	1101	1818	3489	2837	5379
gene-PA3693	NC_002516.2	4135452	4135973	-	522	438	419	402	859	489	518	601	579	369	781	424	473
gene-PA3694	NC_002516.2	4135970	4136293	-	324	523	465	436	1014	660	578	727	677	413	862	455	503
gene-PA3695	NC_002516.2	4136290	4137195	-	906	421	451	393	1086	923	663	760	688	469	786	497	777
gene-PA3696	NC_002516.2	4137192	4137938	-	747	159	281	162	739	476	423	408	398	309	390	288	619
gene-PA3697	NC_002516.2	4138007	4139302	-	1296	323	420	252	828	848	531	442	682	548	486	494	1407
gene-PA3698	NC_002516.2	4139311	4139862	-	552	179	355	161	446	617	298	167	413	352	351	309	894
gene-PA3699	NC_002516.2	4139959	4140672	-	714	273	468	266	553	691	447	245	485	486	465	445	802
gene-PA3700	NC_002516.2	4140884	4142389	-	1506	4771	5337	4278	8163	2056	4768	2737	2260	4637	7331	6291	2043
gene-PA3701	NC_002516.2	4142570	4143665	-	1096	4027	4187	3652	8762	2564	4847	3779	2139	3541	6640	5570	2141
gene-PA3702	NC_002516.2	4143788	4144831	-	1044	417	662	480	858	834	855	592	572	481	802	557	830
gene-PA3703	NC_002516.2	4144939	4145946	-	1008	426	624	436	854	772	876	514	514	550	1003	629	674
gene-PA3704	NC_002516.2	4145943	4148252	-	2310	692	997	598	1769	1244	1289	856	883	845	1692	1003	1067
gene-PA3705	NC_002516.2	4148249	4148938	-	690	261	381	266	842	436	423	407	368	315	522	414	382
gene-PA3706	NC_002516.2	4148931	4150199	-	1269	453	578	410	1326	977	755	825	654	574	775	666	843
gene-PA3707	NC_002516.2	4150196	4150711	-	516	389	536	352	984	963	618	665	623	477	602	533	992
gene-PA3708	NC_002516.2	4150716	4152344	-	1629	936	1157	729	1983	2494	1245	1176	1390	1124	1202	1108	2856
gene-PA3709	NC_002516.2	4152611	4154230	-	1620	90	113	64	165	312	116	96	181	99	88	90	442
gene-PA3710	NC_002516.2	4154339	4156012	-	1674	81	123	85	267	348	140	132	175	135	132	111	520
gene-PA3711	NC_002516.2	4156184	4157089	+	906	175	285	109	669	476	292	194	247	238	202	276	1337
gene-PA3712	NC_002516.2	4157126	4157821	-	696	346	648	180	1159	1207	536	293	573	580	296	529	2789
gene-PA3713	NC_002516.2	4158143	4160005	+	1863	899	1064	684	823	332	819	231	261	577	644	1548	427
gene-PA3714	NC_002516.2	4160329	4160970	+	642	81	111	96	86	59	95	52	50	91	107	170	72
gene-PA3715	NC_002516.2	4161091	4161894	+	804	392	530	406	463	265	430	252	301	678	702	830	279
gene-PA3716	NC_002516.2	4161973	4163679	-	1707	2063	3075	2427	3668	1414	2905	1383	1656	4414	4284	5553	1369
gene-PA3717	NC_002516.2	4163890	4164231	+	342	112	134	80	298	192	132	104	121	165	192	173	210
gene-PA3718	NC_002516.2	4164330	4165571	-	1242	65	113	87	200	94	121	104	84	102	137	132	162
gene-PA3719	NC_002516.2	4165719	4165880	-	162	30	88	41	34	34	64	40	30	74	19	108	80
gene-PA3720	NC_002516.2	4165888	4166313	-	426	73	240	105	95	45	156	71	49	208	64	281	135
gene-PA3721	NC_002516.2	4166518	4167159	+	642	773	1010	797	1306	586	1148	852	580	966	1534	1399	897
gene-PA3722	NC_002516.2	4167172	4167522	-	351	1064	1382	1241	2306	1164	1997	1343	787	1632	2513	2288	738
gene-PA3723	NC_002516.2	4167711	4168817	-	1107	138	166	86	198	369	83	138	235	83	86	73	779
gene-PA3724	NC_002516.2	4168987	4170483	-	1497	85	96	89	199	139	142	104	232	114	148	85	307
gene-PA3725	NC_002516.2	4170770	4172485	-	1716	969	1255	977	2561	786	1724	1022	584	1391	2252	1598	851
gene-PA3726	NC_002516.2	4172529	4173068	-	540	509	574	511	1410	491	1012	631	279	733	1312	949	367
gene-PA3727	NC_002516.2	4173175	4173867	-	693	166	145	121	174	458	159	149	173	277	200	430	229
gene-PA3728	NC_002516.2	4173886	4179126	-	5241	1927	2211	1610	2270	3622	1592	1640	1586	3435	2131	5559	2523
gene-PA3729	NC_002516.2	4179276	4181342	-	2067	1690	2409	1537	1727	2869	1592	1327	2009	3507	2466	4980	2430
gene-PA3730	NC_002516.2	4181378	4182019	-	642	373	518	333	437	405	402	252	454	832	716	949	475
gene-PA3731	NC_002516.2	4182075	4182770	-	696	843	1226	671	1404	1220	926	606	1133	1769	1541	1901	1711
gene-PA3732	NC_002516.2	4182785	4183405	-	621	767	1085	677	1384	1019	1033	636	918	1823	1604	1845	1285
gene-PA3733	NC_002516.2	4183710	4184939	+	1230	323	396	218	812	622	445	370	461	535	479	442	663
gene-PA3733a	NC_002516.2	4185125	4185481	-	357	117	125	64	345	367	112	151	231	99	178	184	281
gene-PA3734	NC_002516.2	4185522	4186727	+	1206	62	83	41	103	155	103	64	60	86	129	95	184
gene-PA3735	NC_002516.2	4186781	4188190	-	1410	1555	2309	1418	3477	1755	2184	1039	1571	2564	3076	2899	1800
gene-PA3736	NC_002516.2	4188243	4189547	-	1305	1586	2360	1534	4407	1847	2685	1332	1442	2463	3381	3095	1760
gene-PA3737	NC_002516.2	4189761	4190489	-	729	1580	2240	1516	4995	2316	3089	2151	1444	2757	3575	2937	1537
gene-PA3738	NC_002516.2	4190616	4191512	-	897	271	363	223	646	452	392	293	288	446	409	337	389
gene-PA3739	NC_002516.2	4191727	4193562	+	1836	249	330	234	695	845	394	316	367	360	426	531	937
gene-PA3740	NC_002516.2	4193675	4194361	+	687	464	701	470	873	899	489	346	713	419	519	388	1327
gene-PA3741	NC_002516.2	4194431	4194856	-	426	649	724	664	954	265	851	444	238	437	769	669	305
gene-PA3742	NC_002516.2	4195008	4195358	-	351	15410	16429	12689	20007	11545	11859	8302	8872	13650	16533	16922	6791
gene-PA3743	NC_002516.2	4195400	4196158	-	759	19539	20064	18140	33202	8090	23926	14837	7451	16277	30226	26445	6274
gene-PA3744	NC_002516.2	4196165	4196692	-	528	19986	20305	18315	37668	9130	27013	18204	9204	14770	31463	25358	7206
gene-PA3745	NC_002516.2	4196708	4196959	-	252	14727	14820	13434	28810	7036	18685	13668	6374	11799	23620	17623	5589
gene-PA3746	NC_002516.2	4197169	4198542	-	1374	3672	3963	3306	8030	2733	4905	3243	2398	4108	6657	5627	2227
gene-PA3747	NC_002516.2	4198843	4199643	+	801	453	652	403	1211	1034	718	609	496	1065	922	728	605
gene-PA3748	NC_002516.2	4199656	4200948	+	1293	340	478	332	835	672	521	364	401	719	663	466	681
gene-PA3749	NC_002516.2	4201252	4202565	+	1314	81	118	94	271	185	191	173	108	234	261	295	200
gene-PA3750	NC_002516.2	4202573	4203322	-	750	116	244	129	635	345	374	293	180	234	347	304	442
gene-PA3751	NC_002516.2	4203324	4204505	-	1182	528	756	480	2212	1125	1286	1001	668	1082	1197	1008	1733
gene-PA3752	NC_002516.2	4204543	4204737	-	195	154	253	125	583	525	382	280	290	480	408	299	950
gene-PA3753	NC_002516.2	4204734	4205258	-	525	389	641	323	1067	1434	691	600	798	1155	692	642	2154
gene-PA3754	NC_002516.2	4205296	4205907	-	612	438	810	431	1239	1936	757	553	834	1295	809	672	1926
gene-PA3755	NC_002516.2	4206048	4206602	+	555	332	415	258	620	924	346	255	396	372	345	356	747
gene-PA3756	NC_002516.2	4206665	4207165	+	501	670	823	505	1136	1268	756	553	550	648	728	729	1020
gene-PA3757	NC_002516.2	4207408	4208151	+	744	16	40	23	87	71	53	33	39	94	123	60	109
gene-PA3758	NC_002516.2	4208168	4209259	+	1092	43	86	40	138	64	70	36	62	145	203	116	221
gene-PA3759	NC_002516.2	4209256	4210278	+	1023	31	64	27	111	102	68	30	60	136	127	130	162
gene-PA3760	NC_002516.2	4210295	4212823	+	2529	77	189	86	415	371	205	161	197	397	228	302	524
gene-PA3761	NC_002516.2	4212848	4214560	+	1713	110	209	131	403	330	214	205	186	209	105	209	492
gene-PA3762	NC_002516.2	4214762	4215079	-	318	352	459	250	483	974	320	255	576	371	231	409	1310
gene-PA3763	NC_002516.2	4215544	4219440	-	3897	8144	9012	6841	14456	6529	8460	5837	6860	8454	12002	9493	6342
gene-PA3764	NC_002516.2	4219841	4221199	+	1359	424	602	373	1225	779	808	476	511	703	940	756	692
gene-PA3765	NC_002516.2	4221213	4221797	-	585	141	239	97	329	195	189	159	184	223	238	226	205
gene-PA3766	NC_002516.2	4221923	4223179	-	1257	163	314	194	748	375	399	251	182	935	547	619	332
gene-PA3767	NC_002516.2	4223568	4224116	-	549	223	498	377	793	641	581	656	256	577	353	590	732
gene-PA3768	NC_002516.2	4224107	4225498	-	1392	775	1405	1317	1987	2398	1607	1189	829	2041	1289	2055	2755
gene-PA3769	NC_002516.2	4225660	4227237	-	1578	5840	5245	4322	7845	3999	5409	2655	3010	5043	6872	5716	3286
gene-PA3770	NC_002516.2	4227317	4228786	-	1470	8022	7976	6823	14369	5364	7185	5554	4843	5087	9349	8470	5911
gene-PA3771	NC_002516.2	4229050	4230027	+	978	79	115	67	120	307	75	75	107	104	106	64	289
gene-PA3772	NC_002516.2	4230162	4231058	+	897	11	11	12	22	35	11	17	20	6	20	8	40
gene-PA3773	NC_002516.2	4231071	4232228	+	1158	11	9	11	38	30	13	19	26	15	19	5	42
gene-PA3774	NC_002516.2	4232258	4233400	+	1143	10	10	8	36	24	19	21	24	15	25	16	29
gene-PA3775	NC_002516.2	4233385	4234167	-	783	18	26	12	19	53	20	25	28	22	31	37	63
gene-PA3776	NC_002516.2	4234275	4235183	+	909	49	72	53	196	59	59	69	54	66	86	76	101
gene-PA3777	NC_002516.2	4235220	4236599	+	1380	587	847	607	1376	661	892	489	668	901	1193	895	849
gene-PA3778	NC_002516.2	4236606	4237541	+	936	185	313	241	473	281	390	192	263	331	405	322	280
gene-PA3779	NC_002516.2	4237693	4238733	+	1041	59	82	58	123	112	95	88	88	109	123	82	167
gene-PA3780	NC_002516.2	4238808	4239302	+	495	23	32	14	55	67	18	43	44	52	31	19	115
gene-PA3781	NC_002516.2	4239299	4240579	+	1281	33	54	46	94	147	45	72	84	100	75	55	208
gene-PA3782	NC_002516.2	4241342	4242295	-	954	191	247	156	462	347	233	160	276	304	292	237	598
gene-PA3783	NC_002516.2	4242416	4243045	+	630	62	104	70	294	367	128	170	228	140	185	174	347
gene-PA3784	NC_002516.2	4243080	4243652	-	573	198	269	182	616	667	331	407	533	379	424	406	812
gene-PA3785	NC_002516.2	4243709	4244185	-	477	266	308	200	643	645	364	317	570	436	455	436	879
gene-PA3786	NC_002516.2	4244315	4244704	-	390	366	475	273	666	848	396	312	519	556	478	400	806
gene-PA3787	NC_002516.2	4244876	4245724	+	849	223	325	265	683	336	363	474	482	412	401	458	460
gene-PA3788	NC_002516.2	4245810	4246205	+	396	172	141	295	427	289	219	641	789	210	284	250	423
gene-PA3789	NC_002516.2	4246223	4247638	-	1416	357	278	854	910	363	440	1984	2805	516	796	619	913
gene-PA3790	NC_002516.2	4247703	4249874	-	2172	825	422	2100	1760	566	781	4717	11667	997	1578	1584	2427
gene-PA3791	NC_002516.2	4249995	4250456	-	462	369	303	486	449	803	390	987	1890	337	567	360	864
gene-PA3792	NC_002516.2	4250828	4252606	+	1779	996	1672	955	3024	2432	1935	1259	1933	2095	1701	1500	4504
gene-PA3793	NC_002516.2	4252677	4253009	-	333	363	458	344	673	704	461	365	354	629	563	546	469
gene-PA3794	NC_002516.2	4253063	4253518	-	456	282	297	259	424	218	251	218	228	339	401	421	224
gene-PA3795	NC_002516.2	4253699	4254649	+	951	353	474	306	1123	998	444	418	619	447	434	559	1262
gene-PA3796	NC_002516.2	4254737	4255324	-	588	366	424	284	1047	939	450	464	639	424	621	629	1328
gene-PA3797	NC_002516.2	4255458	4256252	-	795	462	587	363	882	1163	452	368	634	603	605	529	1724
gene-PA3798	NC_002516.2	4256240	4257388	-	1149	595	704	559	1192	794	715	473	600	819	907	915	829
gene-PA3799	NC_002516.2	4257696	4259177	-	1482	2960	2962	3067	3229	1991	2581	2735	1525	3218	2760	3618	1839
gene-PA3800	NC_002516.2	4259255	4260397	-	1143	4315	5425	3827	4335	4229	4185	4168	4077	5754	3400	5658	3354
gene-PA3801	NC_002516.2	4260399	4261043	-	645	2514	3117	2636	2515	2617	2948	2427	2367	3704	2603	3521	1926
gene-PA3802	NC_002516.2	4261070	4262359	-	1290	3565	4486	3808	3507	3013	4952	3139	3088	4471	4776	4658	2677
gene-PA3803	NC_002516.2	4262378	4263493	-	1116	3135	3993	3420	4259	2488	4353	2469	2858	3940	4993	4238	2539
gene-PA3804	NC_002516.2	4263490	4264533	-	1044	2644	3240	2596	4289	1916	3531	2096	2308	3465	4110	3568	1991
gene-PA3805	NC_002516.2	4264530	4265288	-	759	2065	2588	2332	4436	1358	3027	2174	1709	2502	3440	2943	1622
gene-PA3806	NC_002516.2	4265306	4266445	-	1140	8664	10205	8597	15198	3929	10602	7284	5852	9132	12658	11680	4849
gene-PA3807	NC_002516.2	4266470	4266901	-	432	10993	12395	10226	15362	4435	11634	7254	6332	11925	15044	15563	4612
gene-PA3808	NC_002516.2	4267145	4267345	-	201	908	1225	741	870	869	1293	770	594	1100	1162	964	600
gene-PA3809	NC_002516.2	4267372	4267710	-	339	1294	1570	1278	1312	924	1927	1116	840	1481	1749	1376	656
gene-PA3810	NC_002516.2	4267717	4269576	-	1860	3340	3940	3097	4605	2198	5391	2917	2183	4019	5891	4256	2070
gene-PA3811	NC_002516.2	4269619	4270140	-	522	1943	2395	1894	3706	1837	2951	1768	1693	2568	3290	2645	1402
gene-PA3812	NC_002516.2	4270148	4270471	-	324	2334	2893	2145	4377	2015	2977	1945	2132	2701	3467	2725	1676
gene-PA3813	NC_002516.2	4270499	4270885	-	387	2748	3326	2616	5058	2258	3198	2280	2509	2985	3953	3156	1742
gene-PA3814	NC_002516.2	4270921	4272135	-	1215	5493	6313	4976	12117	3675	6992	4940	4845	5063	8217	6971	3744
gene-PA3815	NC_002516.2	4272165	4272656	-	492	1631	1789	1578	3767	1294	2435	1962	1065	1508	2547	2375	1115
gene-PA3816	NC_002516.2	4272801	4273577	-	777	1062	1273	964	2718	980	1624	1009	716	1119	1860	1373	1075
gene-PA3817	NC_002516.2	4273577	4274350	-	774	971	1164	915	2595	846	1648	1274	569	1133	1839	1379	902
gene-PA3818	NC_002516.2	4274502	4275317	+	816	2897	2361	2923	7364	1612	3757	3630	1012	1509	4979	3486	1507
gene-PA3819	NC_002516.2	4275422	4275970	-	549	1912	2056	1405	6825	6974	2554	2543	3192	1367	2629	2790	6484
gene-PA3820	NC_002516.2	4276154	4277074	-	921	3841	6004	3723	5076	1798	5200	1708	2233	5363	6190	6441	1555
gene-PA3821	NC_002516.2	4277085	4278947	-	1863	6623	9946	7473	13958	2925	11657	4747	3786	9367	13758	12735	2738
gene-PA3822	NC_002516.2	4279007	4279345	-	339	2924	4166	3451	6562	1871	5045	2436	1830	4265	5770	5471	1356
gene-PA3823	NC_002516.2	4279389	4280507	-	1119	2312	2884	2408	5219	1328	3554	1901	1100	2469	4292	3133	1130
gene-PA3824	NC_002516.2	4280520	4281563	-	1044	1393	1453	1632	3157	765	2246	1677	657	1020	2373	1865	798
gene-PA3824.1	NC_002516.2	4281665	4281751	+	87	147	167	174	299	153	466	173	111	168	299	238	166
gene-PA3825	NC_002516.2	4282078	4283658	-	1581	250	315	319	433	280	463	420	279	196	405	283	332
gene-PA3826	NC_002516.2	4283788	4284285	+	498	367	408	289	825	522	481	418	259	316	600	483	301
gene-PA3827	NC_002516.2	4284417	4285484	-	1068	1151	1596	1093	3535	997	1720	1152	992	1221	2313	1699	1122
gene-PA3828	NC_002516.2	4285477	4286595	-	1119	1469	1768	1506	4522	1563	2331	1902	1290	1537	2818	2026	1553
gene-PA3829	NC_002516.2	4286787	4287710	-	924	73	126	77	190	290	111	113	161	132	114	86	359
gene-PA3830	NC_002516.2	4287794	4288606	-	813	165	192	132	321	733	165	185	292	204	206	155	657
gene-PA3831	NC_002516.2	4288943	4290430	+	1488	2638	3856	2195	6549	3687	3283	2330	3993	3300	4306	3774	5116
gene-PA3832	NC_002516.2	4290427	4290855	+	429	529	746	452	1343	773	723	513	920	744	864	799	1240
gene-PA3833	NC_002516.2	4290867	4291235	+	369	302	439	251	813	559	415	311	477	446	510	461	701
gene-PA3834	NC_002516.2	4291356	4294208	+	2853	4436	5528	4269	9449	3381	5200	3469	3652	5093	7342	6738	3635
gene-PA3835	NC_002516.2	4294255	4294605	-	351	153	208	162	365	201	157	122	189	232	295	205	271
gene-PA3836	NC_002516.2	4297250	4298227	+	978	434	708	395	1033	1369	668	385	785	1536	850	895	1265
gene-PA3837	NC_002516.2	4298311	4299201	+	891	150	230	104	337	474	219	148	234	603	291	334	453
gene-PA3838	NC_002516.2	4299204	4299998	+	795	96	175	61	269	353	198	135	173	437	247	300	399
gene-PA3839	NC_002516.2	4300117	4301949	+	1833	356	358	253	814	4092	472	1206	1257	823	193	257	3154
gene-PA3840	NC_002516.2	4302041	4303051	+	1011	302	280	302	851	932	508	791	375	249	521	332	656
gene-PA3841	NC_002516.2	4303141	4304502	-	1362	149	215	125	413	1722	196	249	358	556	683	376	700
gene-PA3842	NC_002516.2	4304690	4305040	+	351	39	42	24	108	118	61	38	44	92	122	83	87
gene-PA3844	NC_002516.2	4305645	4306256	-	612	165	250	117	445	514	210	195	226	246	155	122	793
gene-PA3845	NC_002516.2	4306380	4307276	+	897	150	174	113	307	520	169	162	219	254	183	180	761
gene-PA3846	NC_002516.2	4307266	4307808	-	543	154	237	96	334	896	176	165	299	335	179	189	1185
gene-PA3847	NC_002516.2	4307912	4308382	+	471	116	149	91	238	172	140	128	152	202	170	152	228
gene-PA3848	NC_002516.2	4308456	4309811	+	1356	238	364	253	555	385	355	276	465	401	396	373	688
gene-PA3849	NC_002516.2	4309904	4310908	+	1005	977	1322	923	2257	1030	1466	1153	930	1434	1746	1648	1267
gene-PA3850	NC_002516.2	4310951	4311862	-	912	1013	1382	846	1506	1446	1164	896	1137	1458	1555	1717	1721
gene-PA3851	NC_002516.2	4311951	4312703	-	753	321	474	263	674	755	408	377	544	484	469	370	1003
gene-PA3852	NC_002516.2	4312707	4313642	-	936	374	570	318	1145	1214	609	369	599	724	833	445	1319
gene-PA3853	NC_002516.2	4313763	4314452	-	690	248	298	235	763	305	513	312	241	373	510	436	402
gene-PA3854	NC_002516.2	4314481	4314795	-	315	199	248	197	512	249	323	277	183	271	440	349	316
gene-PA3855	NC_002516.2	4314788	4315489	-	702	249	389	285	761	466	496	440	347	483	545	520	610
gene-PA3856	NC_002516.2	4315556	4316038	-	483	176	220	177	596	701	314	345	280	426	321	279	887
