Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-SynWH7803_1915	80	44	25	31	4	9	3	6	host	gene-SynWH7803_1915
gene-SynWH7803_1298	2073	1117	334	220	57	230	176	87	host	glgC
gene-SynWH7803_1561	144	86	28	26	5	28	5	6	host	zwf
gene-SynWH7803_2391	442	235	58	48	9	29	4	11	host	gene-SynWH7803_2391
gene-SynWH7803_1939	198	89	31	31	4	18	14	6	host	gene-SynWH7803_1939
gene-BSV9_gp213	0	0	2530	3923	8712	15334	8871	12158	phage	gene-BSV9_gp213
gene-SynWH7803_0477	132	66	15	26	5	9	3	4	host	rpcE
gene-BSV9_gp102	0	0	459	671	2252	4986	15015	19895	phage	gene-BSV9_gp102
gene-SynWH7803_2235	25651	8657	2439	3812	760	1667	842	685	host	gene-SynWH7803_2235
gene-SynWH7803_0838	322	194	31	52	4	24	14	7	host	gene-SynWH7803_0838
gene-SynWH7803_0309	744	494	107	96	13	49	35	13	host	gene-SynWH7803_0309
gene-SynWH7803_1614	145	73	23	21	2	20	7	4	host	gene-SynWH7803_1614
gene-SynWH7803_1859	250	140	25	24	3	11	11	5	host	gene-SynWH7803_1859
gene-SynWH7803_0848	30	17	6	2	1	3	0	0	host	gene-SynWH7803_0848
gene-SynWH7803_2442	238	100	42	28	2	18	5	6	host	gene-SynWH7803_2442
gene-SynWH7803_0157	272	170	55	42	5	33	19	8	host	gene-SynWH7803_0157
gene-SynWH7803_1152	387	250	88	58	7	31	29	16	host	leuB
gene-SynWH7803_0032	2252	1368	302	274	56	190	113	65	host	efp
gene-SynWH7803_0613	219	93	13	18	5	10	6	4	host	gene-SynWH7803_0613
gene-SynWH7803_2326	301	185	34	38	3	29	10	1	host	gene-SynWH7803_2326
gene-SynWH7803_1385	237	138	38	47	8	24	5	5	host	gene-SynWH7803_1385
gene-SynWH7803_0435	315	168	44	57	6	33	18	5	host	gene-SynWH7803_0435
gene-BSV9_gp151	0	0	31726	50159	63791	123342	19992	22130	phage	gene-BSV9_gp151
gene-SynWH7803_0447	30	25	5	13	2	9	3	3	host	gene-SynWH7803_0447
gene-SynWH7803_2211	174	92	18	25	5	15	11	3	host	ribD
gene-SynWH7803_2092	103	50	15	15	2	15	5	4	host	gene-SynWH7803_2092
gene-SynWH7803_0329	131	53	12	24	4	7	5	2	host	gene-SynWH7803_0329
gene-SynWH7803_2503	165	98	20	20	5	16	5	2	host	gene-SynWH7803_2503
gene-BSV9_gp37	0	0	3464	6139	14854	27501	10068	12601	phage	gene-BSV9_gp37
gene-SynWH7803_1982	143	76	21	21	1	8	6	3	host	gene-SynWH7803_1982
gene-SynWH7803_1649	9	6	3	1	0	0	0	0	host	gene-SynWH7803_1649
gene-SynWH7803_2433	104	67	19	27	0	5	5	1	host	tauB
gene-SynWH7803_0804	509	374	109	86	26	48	20	18	host	gene-SynWH7803_0804
gene-SynWH7803_1427	258	183	35	55	6	23	9	4	host	gene-SynWH7803_1427
gene-SynWH7803_0492	5799	3670	663	550	101	608	649	203	host	mpeA
gene-SynWH7803_0577	138	147	21	21	4	11	13	8	host	deoC
gene-SynWH7803_2039	498	164	42	43	7	20	14	11	host	fumC
gene-SynWH7803_0333	183	123	28	42	3	26	15	6	host	gene-SynWH7803_0333
gene-SynWH7803_2266	242	104	30	31	2	25	5	4	host	gene-SynWH7803_2266
gene-SynWH7803_1409	236	87	28	13	4	19	5	3	host	gene-SynWH7803_1409
gene-SynWH7803_1653	115	65	14	18	1	9	2	0	host	gene-SynWH7803_1653
gene-SynWH7803_2134	246	149	23	17	2	19	11	2	host	gene-SynWH7803_2134_gene_hli
gene-BSV9_gp177	1	0	21716	37719	65862	126569	16390	16289	phage	41
gene-SynWH7803_1920	101	57	14	17	3	20	8	2	host	gene-SynWH7803_1920
gene-SynWH7803_2031	587	213	63	44	17	28	16	7	host	resB
gene-SynWH7803_1471	498	311	61	55	8	40	12	7	host	phnD
gene-SynWH7803_2349	253	167	44	38	12	15	8	7	host	gene-SynWH7803_2349
gene-SynWH7803_1379	60	33	7	11	1	4	2	2	host	gene-SynWH7803_1379
gene-SynWH7803_0073	506	219	61	67	7	37	9	10	host	dapA
gene-RNA_26	314	324	282	143	36	471	164	86	host	gene-RNA_26
gene-SynWH7803_2054	663	485	94	92	14	60	37	15	host	gene-SynWH7803_2054
gene-SynWH7803_0117	382	216	75	64	15	36	15	15	host	gene-SynWH7803_0117
gene-SynWH7803_0792	285	176	42	50	8	26	25	12	host	katG
gene-SynWH7803_1067	1765	871	209	188	21	121	46	33	host	dnaE
gene-SynWH7803_2306	264	136	37	37	9	18	17	5	host	chlM
gene-RNA_15	50	26	10	4	1	6	3	2	host	gene-RNA_15
gene-SynWH7803_2435	182	75	22	31	5	19	3	4	host	gene-SynWH7803_2435
gene-SynWH7803_0478	176	112	23	27	5	11	8	2	host	gene-SynWH7803_0478
gene-SynWH7803_0624	315	183	55	42	13	30	14	10	host	gene-SynWH7803_0624_gene_ppa
gene-SynWH7803_0102	247	105	36	44	7	20	18	18	host	rmlA%2C rfbA
gene-SynWH7803_0057	959	471	124	131	18	69	33	34	host	gene-SynWH7803_0057
gene-SynWH7803_0394	74	25	11	6	6	11	1	0	host	gene-SynWH7803_0394
gene-SynWH7803_0825	346	173	31	34	2	15	5	6	host	gene-SynWH7803_0825
gene-SynWH7803_0970	58	24	8	18	2	8	1	0	host	gene-SynWH7803_0970
gene-SynWH7803_1439	457	234	64	53	9	27	17	14	host	dapB
gene-SynWH7803_2347	30	8	3	2	1	3	1	0	host	gene-SynWH7803_2347
gene-SynWH7803_2501	1220	933	145	148	30	94	75	17	host	gene-SynWH7803_2501_gene_rpoD
gene-SynWH7803_1122	80	57	13	11	3	9	2	5	host	cobU
gene-SynWH7803_0706	477	274	57	61	13	29	19	15	host	gor
gene-BSV9_gp232	0	0	22747	37359	65215	130278	24511	28606	phage	gene-BSV9_gp232
gene-SynWH7803_0384	264	136	36	30	7	15	8	5	host	gene-SynWH7803_0384
gene-SynWH7803_0244	531	292	72	76	19	48	42	27	host	ugd
gene-SynWH7803_2400	692	401	82	119	14	44	12	20	host	gene-SynWH7803_2400_gene_hepA
gene-SynWH7803_0487	1866	1787	696	446	101	508	528	247	host	mpeE
gene-SynWH7803_0187	132	77	21	21	5	10	5	1	host	gene-SynWH7803_0187
gene-BSV9_gp34	2	0	4753	7873	43160	87594	83990	98391	phage	gene-BSV9_gp34
gene-SynWH7803_0794	87	41	14	31	10	11	3	6	host	rbsK
gene-SynWH7803_1507	140	69	25	34	4	12	8	2	host	recC
gene-SynWH7803_1586	1116	591	106	125	18	70	48	11	host	leuA
gene-SynWH7803_0045	685	287	75	55	7	37	16	11	host	gene-SynWH7803_0045
gene-SynWH7803_2146	97	91	13	22	2	7	2	2	host	gene-SynWH7803_2146
gene-SynWH7803_2055	606	385	57	59	7	40	25	9	host	gene-SynWH7803_2055
gene-BSV9_gp153	0	0	86569	112367	53035	126657	12896	11613	phage	gene-BSV9_gp153
gene-SynWH7803_1299	942	516	201	157	32	124	91	52	host	hemA
gene-SynWH7803_0935	53	53	15	13	1	9	2	2	host	gene-SynWH7803_0935
gene-SynWH7803_1380	679	339	103	73	15	41	38	17	host	crtH
gene-SynWH7803_2346	173	102	18	24	3	17	3	2	host	gene-SynWH7803_2346
gene-RNA_33	337	184	82	1254	1471	74	13	16	host	gene-RNA_33
gene-RNA_17	830	618	300	366	60	159	58	55	host	gene-RNA_17
gene-SynWH7803_0893	15	11	3	7	0	4	1	0	host	phoC
gene-SynWH7803_0022	927	589	108	120	30	46	21	19	host	grpE
gene-BSV9_gp91	0	0	12976	14907	3321	8934	5334	7120	phage	gene-BSV9_gp91
gene-SynWH7803_0734	168	69	26	13	1	13	6	5	host	gene-SynWH7803_0734
gene-SynWH7803_1993	709	354	90	61	16	52	21	12	host	ftrV
gene-SynWH7803_1223	3417	2167	482	415	102	297	206	91	host	dxs
gene-SynWH7803_0570	201	157	21	29	5	19	10	6	host	gene-SynWH7803_0570
gene-SynWH7803_1601	174	66	14	17	8	7	8	2	host	ruvC
gene-SynWH7803_0593	76	49	8	12	4	6	4	3	host	gene-SynWH7803_0593
gene-SynWH7803_2484	490	264	61	47	14	44	31	15	host	moaC
gene-SynWH7803_1141	595	292	53	44	9	28	13	6	host	purS
gene-SynWH7803_2387	137	80	24	30	4	18	7	4	host	glnAIII
gene-SynWH7803_1531	403	247	46	53	13	37	8	9	host	uppS
gene-SynWH7803_0161	27	22	5	10	0	1	1	0	host	gene-SynWH7803_0161
gene-SynWH7803_1123	655	436	93	96	25	60	32	23	host	pcxA
gene-SynWH7803_2527	377	261	121	91	24	77	91	49	host	gene-SynWH7803_2527
gene-SynWH7803_1424	260	165	31	50	12	31	9	6	host	betA
gene-SynWH7803_2247	449	232	52	48	6	37	16	8	host	radA
gene-SynWH7803_1545	441	235	53	34	8	33	11	8	host	phoB
gene-SynWH7803_1201	185	101	31	34	2	16	3	1	host	gene-SynWH7803_1201
gene-SynWH7803_1092	45	21	10	10	5	4	2	0	host	gene-SynWH7803_1092
gene-SynWH7803_0188	42	21	4	3	2	2	0	1	host	gene-SynWH7803_0188
gene-SynWH7803_1010	82	41	15	10	5	5	2	0	host	gene-SynWH7803_1010
gene-SynWH7803_1966	73	42	16	20	4	11	3	2	host	kaiA
gene-SynWH7803_2048	446	328	59	79	14	24	19	10	host	bioA
gene-SynWH7803_1019	1527	871	200	149	23	112	38	36	host	gene-SynWH7803_1019
gene-SynWH7803_0267	94	59	11	9	2	8	5	2	host	gene-SynWH7803_0267
gene-SynWH7803_1874	172	97	13	9	2	6	3	4	host	gene-SynWH7803_1874
gene-SynWH7803_0146	178	118	13	27	3	7	4	6	host	miaA
gene-BSV9_gt204	1	0	7018	11642	8044	16727	2983	3724	phage	gene-BSV9_gt204
gene-SynWH7803_1635	986	462	117	119	21	67	27	15	host	infA
gene-SynWH7803_0341	120	74	26	20	3	14	4	2	host	gene-SynWH7803_0341
gene-SynWH7803_0445	245	160	44	20	6	24	11	6	host	gene-SynWH7803_0445
gene-SynWH7803_0720	1733	677	206	159	17	92	48	27	host	pyrC
gene-SynWH7803_1853	498	224	45	42	7	24	16	8	host	cobM
gene-SynWH7803_1164	176	107	30	32	6	13	11	9	host	gene-SynWH7803_1164
gene-SynWH7803_1901	2407	1643	316	277	58	194	113	70	host	yidC
gene-SynWH7803_2277	268	157	49	42	10	23	12	11	host	gene-SynWH7803_2277
gene-SynWH7803_1114	1484	807	179	189	32	107	47	40	host	gene-SynWH7803_1114
gene-SynWH7803_1723	272	147	26	23	4	14	9	10	host	ispF
gene-SynWH7803_0601	747	398	63	60	20	45	22	11	host	gene-SynWH7803_0601
gene-SynWH7803_0993	957	411	144	132	27	75	57	27	host	gene-SynWH7803_0993
gene-SynWH7803_1857	160	113	22	39	3	11	3	2	host	gene-SynWH7803_1857
gene-SynWH7803_2032	324	149	36	21	4	14	11	9	host	gene-SynWH7803_2032
gene-SynWH7803_2399	85	52	7	9	3	7	2	0	host	gene-SynWH7803_2399
gene-SynWH7803_0138	77	47	12	21	2	7	0	0	host	gene-SynWH7803_0138
gene-SynWH7803_1987	67	18	8	4	2	8	1	2	host	gene-SynWH7803_1987
gene-SynWH7803_2351	501	208	60	74	13	37	49	22	host	pgk%2C cbbk
gene-BSV9_gp210	0	0	18799	39976	68360	98705	12249	16757	phage	gene-BSV9_gp210
gene-SynWH7803_0991	29	10	8	17	0	8	0	1	host	gene-SynWH7803_0991
gene-SynWH7803_1758	161	109	24	22	2	12	7	5	host	ftsQ
gene-SynWH7803_0552	2682	1132	399	221	49	239	74	49	host	gene-SynWH7803_0552
gene-SynWH7803_1403	233	116	30	32	8	17	3	2	host	gene-SynWH7803_1403
gene-RNA_32	337	202	65	40	14	55	10	8	host	gene-RNA_32
gene-SynWH7803_2122	306	176	36	32	6	25	15	8	host	gene-SynWH7803_2122
gene-SynWH7803_0860	383	205	48	45	9	38	12	8	host	gene-SynWH7803_0860
gene-SynWH7803_0310	1002	644	60	48	8	51	15	12	host	psbI
gene-SynWH7803_0025	356	143	53	39	6	19	16	8	host	engC
gene-SynWH7803_1126	171	97	17	14	3	12	6	5	host	gene-SynWH7803_1126
gene-SynWH7803_1241	386	223	56	48	8	17	6	3	host	suhB
gene-SynWH7803_1737	35	23	11	24	3	6	3	0	host	gene-SynWH7803_1737
gene-SynWH7803_2026	6428	4926	801	838	146	498	396	186	host	apcA
gene-BSV9_gp205	0	0	39362	67433	191686	440048	178471	231398	phage	gene-BSV9_gp205
gene-BSV9_gp194	0	0	18490	35170	63706	117832	31981	37303	phage	gene-BSV9_gp194
gene-SynWH7803_0634	991	542	143	107	16	107	62	22	host	tal
gene-SynWH7803_1397	130	47	17	14	0	10	5	3	host	gene-SynWH7803_1397
gene-SynWH7803_1140	57	50	12	9	3	4	2	1	host	gene-SynWH7803_1140
gene-SynWH7803_1942	83	63	13	16	5	6	1	3	host	pyrF
gene-SynWH7803_0344	127	73	8	17	4	12	4	5	host	pyrB
gene-SynWH7803_1777	725	354	84	70	13	46	18	20	host	gene-SynWH7803_1777
gene-SynWH7803_1866	175	102	30	25	7	10	13	2	host	gene-SynWH7803_1866
gene-SynWH7803_1485	679	608	94	91	17	53	36	26	host	gene-SynWH7803_1485
gene-SynWH7803_1686	164	105	23	27	4	16	10	6	host	gene-SynWH7803_1686
gene-SynWH7803_1102	4809	2914	535	361	76	333	142	71	host	acsF
gene-SynWH7803_0343	103	46	11	15	3	10	2	4	host	gene-SynWH7803_0343
gene-SynWH7803_0283	240	139	28	32	2	15	16	4	host	gene-SynWH7803_0283
gene-SynWH7803_1284	184	158	30	28	4	14	10	6	host	gene-SynWH7803_1284
gene-SynWH7803_2286	85	39	11	14	1	9	5	3	host	gene-SynWH7803_2286
gene-SynWH7803_1340	126	49	13	20	5	8	3	4	host	lspA
gene-SynWH7803_0367	719	402	78	53	18	65	31	13	host	gene-SynWH7803_0367
gene-SynWH7803_1442	315	152	45	43	6	27	4	9	host	ubiH
gene-SynWH7803_1360	196	145	20	24	5	10	6	4	host	gene-SynWH7803_1360
gene-BSV9_gp78	40	7	5821	10401	2380	5570	598	611	phage	gene-BSV9_gp78
gene-SynWH7803_0940	141	142	16	17	4	14	5	6	host	gene-SynWH7803_0940
gene-SynWH7803_0209	156	104	21	23	1	15	8	5	host	gene-SynWH7803_0209
gene-SynWH7803_0779	794	225	55	27	2	21	8	6	host	gene-SynWH7803_0779
gene-SynWH7803_1532	791	392	106	83	19	58	24	19	host	gene-SynWH7803_1532
gene-SynWH7803_2206	1298	814	179	195	25	108	35	14	host	gene-SynWH7803_2206
gene-SynWH7803_1600	841	404	85	92	16	46	47	18	host	chlI
gene-BSV9_gp39	1	1	4373	9033	37445	65862	25640	33417	phage	gene-BSV9_gp39
gene-SynWH7803_2103	73	34	13	15	3	8	0	3	host	gene-SynWH7803_2103
gene-SynWH7803_2324	64	28	11	15	2	7	3	2	host	gene-SynWH7803_2324
gene-SynWH7803_2518	386	252	52	52	7	28	13	15	host	gene-SynWH7803_2518
gene-SynWH7803_2427	589	397	63	54	5	44	21	8	host	gene-SynWH7803_2427
gene-SynWH7803_2262	515	308	86	59	15	35	33	14	host	mhpC
gene-SynWH7803_1524	799	402	82	87	17	46	28	23	host	psbP
gene-SynWH7803_1260	1060	720	185	196	40	122	56	49	host	leuS
gene-SynWH7803_0690	895	617	95	75	19	48	20	11	host	gene-SynWH7803_0690
gene-SynWH7803_0504	482	293	86	68	10	53	24	17	host	gene-SynWH7803_0504
gene-SynWH7803_0704	342	203	25	31	4	13	8	4	host	gene-SynWH7803_0704
gene-SynWH7803_1797	600	267	133	107	34	94	32	25	host	gene-SynWH7803_1797
gene-SynWH7803_1158	604	341	79	66	13	44	22	10	host	gene-SynWH7803_1158
gene-SynWH7803_2318	223	163	38	52	4	20	17	7	host	menA
gene-SynWH7803_2504	905	461	126	112	33	99	49	16	host	aroF
gene-SynWH7803_2288	390	236	71	50	7	32	18	6	host	ndhE
gene-SynWH7803_0790	5154	3505	721	637	145	784	283	121	host	gene-SynWH7803_0790_gene_psbA
gene-SynWH7803_1254	246	115	25	30	1	16	14	3	host	purN
gene-SynWH7803_1266	503	189	44	43	14	43	19	11	host	dacB
gene-SynWH7803_0703	384	173	32	30	5	16	9	7	host	gene-SynWH7803_0703
gene-SynWH7803_2140	333	161	33	33	14	27	5	4	host	gene-SynWH7803_2140
gene-SynWH7803_1176	108	72	14	15	4	15	5	5	host	gene-SynWH7803_1176
gene-SynWH7803_0479	6749	4348	945	913	191	627	477	225	host	rpcA
gene-SynWH7803_2308	53	27	12	7	4	5	3	3	host	gene-SynWH7803_2308
gene-BSV9_gp23	0	0	69770	106951	268199	644500	129328	130859	phage	gene-BSV9_gp23
gene-SynWH7803_1420	833	441	161	96	38	91	52	24	host	gene-SynWH7803_1420
gene-SynWH7803_0368	291	147	36	34	6	28	17	7	host	gene-SynWH7803_0368
gene-SynWH7803_1034	246	163	52	57	7	32	21	17	host	comB
gene-SynWH7803_1256	677	390	91	77	20	44	16	12	host	gene-SynWH7803_1256
gene-SynWH7803_0375	189	143	47	32	5	15	13	9	host	pheA
gene-SynWH7803_1572	63	39	14	16	0	5	2	1	host	RluA
gene-SynWH7803_0661	873	399	103	91	19	63	31	18	host	gene-SynWH7803_0661
gene-RNA_50	925	562	284	350	54	169	57	39	host	gene-RNA_50
gene-SynWH7803_0809	85	61	9	30	4	4	5	0	host	gene-SynWH7803_0809
gene-SynWH7803_2361	45	45	10	24	2	6	4	3	host	gene-SynWH7803_2361
gene-SynWH7803_0674	128	61	25	19	7	13	12	5	host	gene-SynWH7803_0674
gene-SynWH7803_0797	182	53	24	17	0	12	3	3	host	gene-SynWH7803_0797_gene_hli
gene-SynWH7803_0454	2383	1461	302	244	50	149	70	56	host	ppc%2C pepC
gene-SynWH7803_0837	187	179	32	45	5	15	14	8	host	gene-SynWH7803_0837
gene-SynWH7803_1722	348	170	31	27	5	19	6	6	host	gene-SynWH7803_1722
gene-SynWH7803_1061	1183	743	153	140	23	81	39	22	host	carA
gene-SynWH7803_2198	203	122	47	37	9	27	11	11	host	gene-SynWH7803_2198
gene-SynWH7803_1551	283	158	28	19	10	19	10	5	host	lytR
gene-BSV9_gp99	0	0	3810	7243	25163	46385	15192	20807	phage	25
gene-BSV9_gp228	0	0	16010	29166	48034	89751	17462	19816	phage	gene-BSV9_gp228
gene-SynWH7803_2188	261	135	30	36	4	23	9	7	host	gene-SynWH7803_2188
gene-SynWH7803_2029	211	117	44	39	4	21	18	7	host	ftsW
gene-SynWH7803_0221	3546	2405	599	636	117	340	325	174	host	ho1
gene-SynWH7803_0074	1577	872	221	291	37	137	64	33	host	gene-SynWH7803_0074
gene-SynWH7803_2256	329	171	52	41	9	12	13	5	host	gene-SynWH7803_2256_gene_pcnB
gene-SynWH7803_1118	1450	924	185	210	37	107	65	24	host	ahpC
gene-SynWH7803_0238	171	93	18	24	5	16	102	8	host	kpsF
gene-SynWH7803_2319	159	151	30	32	10	21	15	5	host	menF
gene-SynWH7803_1689	2700	1263	316	310	51	170	114	53	host	gene-SynWH7803_1689_gene_ftsH
gene-SynWH7803_2088	292	168	24	45	9	20	15	9	host	gene-SynWH7803_2088
gene-SynWH7803_0986	8	8	6	6	3	2	1	2	host	gene-SynWH7803_0986
gene-SynWH7803_0052	943	554	118	110	15	43	12	15	host	gene-SynWH7803_0052
gene-SynWH7803_0370	1142	787	176	200	51	86	69	46	host	gene-SynWH7803_0370
gene-SynWH7803_1100	2126	902	206	188	34	91	48	26	host	pmbA
gene-SynWH7803_1710	282	142	20	29	1	10	8	8	host	ppnK
gene-BSV9_gp191	1	0	1797	2633	3087	7369	4579	5565	phage	gene-BSV9_gp191
gene-SynWH7803_0908	45	12	3	5	1	1	0	0	host	gene-SynWH7803_0908
gene-BSV9_gp221	0	0	1382	2370	4192	7616	1941	2103	phage	gene-BSV9_gp221
gene-SynWH7803_2011	95	29	5	10	1	3	2	1	host	gene-SynWH7803_2011
gene-SynWH7803_1137	96	31	13	14	6	3	10	3	host	gene-SynWH7803_1137
gene-SynWH7803_1068	1179	757	145	142	21	73	33	20	host	gene-SynWH7803_1068
gene-SynWH7803_1605	379	154	51	47	10	18	22	15	host	gene-SynWH7803_1605
gene-RNA_52	59	79	75	939	17	113	49	27	host	gene-RNA_52
gene-SynWH7803_1675	68	46	11	7	5	5	2	3	host	gene-SynWH7803_1675
gene-SynWH7803_2471	55	17	5	9	3	4	1	2	host	gene-SynWH7803_2471
gene-SynWH7803_1431	3167	1491	509	372	83	325	133	62	host	alsT
gene-SynWH7803_1311	266	126	28	33	4	17	4	4	host	gene-SynWH7803_1311
gene-SynWH7803_0388	339	188	32	52	9	20	9	7	host	cbiG%2CcobJ
gene-SynWH7803_1763	1371	874	142	105	16	94	27	11	host	gene-SynWH7803_1763_gene_clpP
gene-SynWH7803_1791	4	1	4	0	0	2	0	0	host	gene-SynWH7803_1791
gene-SynWH7803_2491	83	86	21	28	2	2	5	0	host	gene-SynWH7803_2491
gene-BSV9_gp49	0	0	8829	16831	57452	99490	15958	17403	phage	gene-BSV9_gp49
gene-SynWH7803_0139	961	349	89	82	12	55	21	10	host	gene-SynWH7803_0139
gene-BSV9_gp170	0	0	3066	5355	11325	19401	10273	11850	phage	gene-BSV9_gp170
gene-SynWH7803_1776	1307	800	207	157	22	124	88	34	host	chlG
gene-SynWH7803_2313	175	125	23	29	5	10	4	0	host	mraW
gene-SynWH7803_1846	278	110	33	34	4	17	12	7	host	gmk
gene-SynWH7803_0147	1687	736	194	186	25	115	44	28	host	gyrB
gene-SynWH7803_1802	271	129	43	38	8	25	2	4	host	phoD
gene-SynWH7803_1930	332	205	42	49	13	15	14	3	host	gene-SynWH7803_1930
gene-SynWH7803_1387	344	183	40	28	8	28	13	3	host	gene-SynWH7803_1387
gene-SynWH7803_0100	8	5	1	1	0	0	0	0	host	gene-SynWH7803_0100
gene-SynWH7803_1690	29	15	9	6	0	10	3	1	host	gene-SynWH7803_1690
gene-SynWH7803_1782	99	52	16	16	2	7	3	3	host	spoU
gene-SynWH7803_2477	43	39	21	9	0	6	1	1	host	gene-SynWH7803_2477
gene-SynWH7803_1877	231	128	31	14	4	7	3	3	host	gene-SynWH7803_1877
gene-SynWH7803_2332	363	199	33	42	4	28	14	8	host	gene-SynWH7803_2332
gene-SynWH7803_2157	868	394	87	58	20	37	54	16	host	gene-SynWH7803_2157
gene-SynWH7803_0959	249	136	25	26	6	14	9	3	host	gene-SynWH7803_0959
gene-SynWH7803_2333	385	261	53	50	6	27	6	7	host	gene-SynWH7803_2333
gene-SynWH7803_0062	214	114	26	37	3	14	3	5	host	dnaX
gene-SynWH7803_0334	154	77	28	22	3	14	8	6	host	gene-SynWH7803_0334
gene-SynWH7803_0778	180	55	16	12	0	11	1	0	host	gene-SynWH7803_0778
gene-SynWH7803_0347	1432	789	215	149	37	89	53	36	host	gene-SynWH7803_0347
gene-SynWH7803_0803	521	243	60	52	7	38	12	12	host	gene-SynWH7803_0803
gene-SynWH7803_2270	1587	744	201	130	27	141	43	15	host	gene-SynWH7803_2270
gene-SynWH7803_1443	115	58	20	19	3	12	4	6	host	gene-SynWH7803_1443
gene-SynWH7803_1826	83	44	18	12	3	11	5	4	host	gene-SynWH7803_1826
gene-BSV9_gp229	0	0	4597	8936	16375	27984	4800	6177	phage	gene-BSV9_gp229
gene-SynWH7803_2182	309	255	25	36	8	15	4	3	host	gene-SynWH7803_2182
gene-SynWH7803_0721	143	69	24	15	0	14	3	3	host	gene-SynWH7803_0721
gene-SynWH7803_1594	1045	753	183	192	37	113	76	66	host	gene-SynWH7803_1594
gene-SynWH7803_0892	92	52	16	21	2	10	4	2	host	gene-SynWH7803_0892
gene-SynWH7803_2003	137	39	18	14	1	8	2	7	host	gph
gene-SynWH7803_2489	260	215	53	52	13	22	11	10	host	gene-SynWH7803_2489_gene_cobA
gene-SynWH7803_1969	535	293	54	50	8	35	27	11	host	gene-SynWH7803_1969
gene-SynWH7803_1458	4180	2408	459	407	80	250	118	72	host	glnN
gene-SynWH7803_0535	262	177	47	43	6	15	13	10	host	gene-SynWH7803_0535_gene_arsB
gene-SynWH7803_0717	126	78	26	29	3	18	4	5	host	gene-SynWH7803_0717
gene-SynWH7803_1479	144	44	18	12	5	9	6	2	host	gene-SynWH7803_1479
gene-SynWH7803_0905	124	33	27	16	2	13	0	0	host	gene-SynWH7803_0905
gene-SynWH7803_0191	1549	781	222	194	35	120	56	36	host	gene-SynWH7803_0191
gene-SynWH7803_0227	196	84	17	19	5	13	5	3	host	gene-SynWH7803_0227
gene-SynWH7803_1713	154	95	23	24	2	10	9	3	host	surE
gene-SynWH7803_1705	390	165	43	51	10	28	13	8	host	gene-SynWH7803_1705
gene-SynWH7803_2124	551	270	67	74	16	52	12	17	host	smc
gene-SynWH7803_1500	39	31	8	10	0	5	2	4	host	gene-SynWH7803_1500
gene-SynWH7803_1642	86	42	10	10	2	4	2	0	host	trm1
gene-SynWH7803_1438	5447	3085	778	670	117	422	170	129	host	chlH
gene-BSV9_gp127	1	0	655	1072	5949	12741	70275	89031	phage	18
gene-SynWH7803_1860	235	130	27	35	5	15	9	5	host	gene-SynWH7803_1860
gene-SynWH7803_0441	250	167	26	21	6	10	6	4	host	gene-SynWH7803_0441
gene-SynWH7803_1834	3447	2101	503	438	97	262	125	112	host	rplS
gene-SynWH7803_0439	1570	756	162	122	30	74	54	22	host	recA
gene-SynWH7803_0827	221	124	24	21	11	17	11	11	host	gene-SynWH7803_0827
gene-SynWH7803_2320	172	117	31	39	9	12	8	1	host	gene-SynWH7803_2320
gene-SynWH7803_0506	265	180	39	32	2	20	13	3	host	gene-SynWH7803_0506
gene-SynWH7803_1512	390	198	56	53	9	37	13	6	host	gene-SynWH7803_1512
gene-BSV9_gp164	0	0	543	986	1963	4046	3428	3849	phage	gene-BSV9_gp164
gene-SynWH7803_1210	351	143	59	28	9	33	10	5	host	gene-SynWH7803_1210_gene_clpS
gene-BSV9_gp215	0	0	10246	18745	22083	48586	5770	5480	phage	gene-BSV9_gp215
gene-SynWH7803_2293	86	34	19	20	3	9	1	2	host	sixA
gene-SynWH7803_1773	78	33	13	10	1	5	2	1	host	gene-SynWH7803_1773
gene-BSV9_gp154	0	0	31576	51797	46135	87376	10278	10889	phage	gene-BSV9_gp154
gene-SynWH7803_0926	6	7	2	2	0	2	0	0	host	gene-SynWH7803_0926
gene-SynWH7803_0768	76	52	15	10	0	6	2	1	host	gene-SynWH7803_0768
gene-SynWH7803_1069	2636	1694	283	279	43	132	75	40	host	rpsO
gene-SynWH7803_2393	2330	1417	600	602	84	274	86	46	host	gene-SynWH7803_2393
gene-SynWH7803_1845	2806	2211	397	252	59	269	151	72	host	psaJ
gene-SynWH7803_0532	1079	517	153	126	21	70	56	24	host	ctp
gene-SynWH7803_1754	106	45	18	23	4	4	2	5	host	gene-SynWH7803_1754
gene-SynWH7803_0757	430	171	54	56	7	29	31	16	host	gene-SynWH7803_0757
gene-SynWH7803_1007	112	55	13	20	0	8	5	3	host	gene-SynWH7803_1007
gene-SynWH7803_0818	19	5	5	7	0	1	2	1	host	gene-SynWH7803_0818
gene-SynWH7803_0111	128	66	61	56	9	23	3	1	host	gene-SynWH7803_0111
gene-SynWH7803_0709	10	9	3	7	3	3	0	2	host	gene-SynWH7803_0709
gene-SynWH7803_1712	316	135	52	59	13	31	22	11	host	pheS
gene-SynWH7803_2210	306	186	37	49	7	24	11	4	host	gene-SynWH7803_2210
gene-SynWH7803_1216	6151	3059	833	624	125	409	239	124	host	gene-SynWH7803_1216_gene_ftsH
