# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR38081879_sorted.bam" "SRR38081882_sorted.bam" "SRR38081881_sorted.bam" "SRR38081880_sorted.bam" "SRR38081883_sorted.bam" "SRR38081884_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR38081879_sorted.bam	SRR38081882_sorted.bam	SRR38081881_sorted.bam	SRR38081880_sorted.bam	SRR38081883_sorted.bam	SRR38081884_sorted.bam
gene-HB27c_C1911	CP053287.1	1773112	1774005	+	894	21	44	83	159	449	243
gene-HB27c_C1912	CP053287.1	1774020	1774682	+	663	116	254	1011	4213	2586	2953
gene-HB27c_C1913	CP053287.1	1774687	1775823	-	1137	385	370	815	2463	1322	8586
gene-HB27c_C1914	CP053287.1	1775867	1776310	+	444	18	27	51	120	205	599
gene-HB27c_C1915	CP053287.1	1776333	1777631	-	1299	78	265	281	540	1779	39889
gene-HB27c_C1916	CP053287.1	1777728	1777961	+	234	76	269	281	1387	2083	1458
gene-HB27c_C1917	CP053287.1	1777971	1779791	+	1821	160	899	1409	1417	2535	4627
gene-HB27c_C1918	CP053287.1	1779796	1780170	+	375	48	454	137	422	967	596
gene-HB27c_C1919	CP053287.1	1780216	1781163	+	948	71	100	187	521	395	2013
gene-HB27c_C1920	CP053287.1	1781116	1781580	-	465	57	82	328	549	668	5136
gene-HB27c_C1921	CP053287.1	1781670	1783186	-	1517	615202	1069040	1872857	2691151	3048636	4074283
gene-HB27c_C1922	CP053287.1	1783293	1783754	-	462	37	74	132	514	192	247
gene-HB27c_C1923	CP053287.1	1783751	1784458	-	708	37	75	156	279	176	345
gene-HB27c_C1924	CP053287.1	1784488	1784967	+	480	163	24	227	170	122	319
gene-HB27c_C1925	CP053287.1	1784964	1785848	-	885	62	74	183	600	311	629
gene-HB27c_C1926	CP053287.1	1785879	1786424	+	546	84	199	665	1564	1193	2185
gene-HB27c_C1927	CP053287.1	1786428	1787513	+	1086	23	58	150	3237	184	2816
gene-HB27c_C1928	CP053287.1	1787510	1788130	+	621	32	161	686	258	179	899
gene-HB27c_C1929	CP053287.1	1788127	1788711	+	585	61	98	369	818	329	647
gene-HB27c_C1930	CP053287.1	1788701	1788940	-	240	94	138	2001	460	497	783
gene-HB27c_C1931	CP053287.1	1788942	1789130	-	189	120	187	531	708	837	837
gene-HB27c_C1932	CP053287.1	1789120	1790076	-	957	504	585	622	1032	2011	2392
gene-HB27c_C1933	CP053287.1	1790063	1791016	-	954	41	139	159	284	203	499
gene-HB27c_C1934	CP053287.1	1791126	1792034	+	909	1795	2875	4991	8997	22308	8885
gene-HB27c_C1935	CP053287.1	1792038	1793042	-	1005	34	75	175	255	9627	341
gene-HB27c_C1936	CP053287.1	1793127	1794032	+	906	30	63	145	246	376	506
gene-HB27c_C1937	CP053287.1	1794077	1794964	+	888	149	232	662	1207	782	4427
gene-HB27c_C1938	CP053287.1	1795006	1795082	+	77	59	38	186	201	2658	346
gene-HB27c_C1939	CP053287.1	1795160	1796338	-	1179	55	106	408	448	969	582
gene-HB27c_C1940	CP053287.1	1797057	1800080	+	3024	158	294	625	1375	779	1871
gene-HB27c_C1941	CP053287.1	1800085	1801218	+	1134	86	163	325	784	1703	1208
gene-HB27c_C1942	CP053287.1	1801221	1802927	+	1707	171	536	768	2598	1402	2698
gene-HB27c_C1943	CP053287.1	1802924	1804156	+	1233	67	164	382	672	1542	1482
gene-HB27c_C1944	CP053287.1	1804319	1805947	-	1629	227	427	393	494	1527	1373
gene-HB27c_C1945	CP053287.1	1806377	1806532	-	156	1	2	9	7	12	17
gene-HB27c_C1946	CP053287.1	1806811	1807536	+	726	4	19	99	67	134	349
gene-HB27c_C1947	CP053287.1	1807744	1809027	-	1284	23	77	2625	1738	1889	1506
gene-HB27c_C1948	CP053287.1	1809532	1809726	+	195	21	29	511	51	119	264
gene-HB27c_C1949	CP053287.1	1810018	1810992	+	975	46	70	309	420	746	1230
gene-HB27c_C1950	CP053287.1	1810970	1811518	-	549	60	105	212	341	399	780
gene-HB27c_C1951	CP053287.1	1811528	1812748	-	1221	175	1527	748	1436	1039	1351
gene-HB27c_C1952	CP053287.1	1812781	1814214	+	1434	196	725	1324	2761	1358	4795
gene-HB27c_C1953	CP053287.1	1814263	1816020	+	1758	41	202	409	239	4843	5932
gene-HB27c_C1954	CP053287.1	1815986	1816351	-	366	11	12	84	70	71	295
gene-HB27c_C1955	CP053287.1	1816366	1817028	+	663	53	84	1511	461	645	2025
gene-HB27c_C1956	CP053287.1	1817046	1818179	+	1134	18	77	242	458	475	720
gene-HB27c_C1957	CP053287.1	1818186	1819397	+	1212	102	67	185	350	324	1213
gene-HB27c_C1958	CP053287.1	1819469	1821001	+	1533	125	149	1520	3208	1442	3387
gene-HB27c_C1959	CP053287.1	1821075	1821151	-	77	2	3	18	43	96	48
gene-HB27c_C1960	CP053287.1	1821251	1823206	+	1956	400	751	3255	3295	13376	11550
gene-HB27c_C1961	CP053287.1	1823261	1823686	+	426	22	33	108	847	291	637
gene-HB27c_C1962	CP053287.1	1823695	1824348	+	654	295	170	1069	3147	13570	1611
gene-HB27c_C1963	CP053287.1	1824403	1824846	-	444	18	27	208	131	102	209
gene-HB27c_C1964	CP053287.1	1824895	1824971	-	77	1	2	106	8	335	110
gene-HB27c_C1965	CP053287.1	1825027	1825344	+	318	29	26	48	96	214	185
gene-HB27c_C1966	CP053287.1	1825410	1826264	+	855	28	34	85	150	265	618
gene-HB27c_C1967	CP053287.1	1826265	1826768	+	504	13	60	41	88	34	65
gene-HB27c_C1968	CP053287.1	1826774	1827391	+	618	57	77	187	358	388	8556
gene-HB27c_C1969	CP053287.1	1827360	1828808	-	1449	408	192	516	616	1254	2380
gene-HB27c_C1970	CP053287.1	1828813	1829859	-	1047	64	91	207	313	343	2189
gene-HB27c_C1971	CP053287.1	1829864	1831642	-	1779	295	535	1746	1996	2697	19114
gene-HB27c_C1972	CP053287.1	1831655	1832938	-	1284	254	526	1677	1889	2213	6949
gene-HB27c_C1973	CP053287.1	1832935	1834317	-	1383	330	543	1511	11894	7822	19297
gene-HB27c_C1974	CP053287.1	1834338	1836158	-	1821	683	927	4226	7256	3383	14442
gene-HB27c_C1975	CP053287.1	1836161	1836448	-	288	117	141	484	609	357	14101
gene-HB27c_C1976	CP053287.1	1836445	1836984	-	540	160	247	602	981	768	1515
gene-HB27c_C1977	CP053287.1	1836981	1837529	-	549	211	469	897	1672	929	2713
gene-HB27c_C1978	CP053287.1	1837526	1838590	-	1065	678	936	2092	4875	3033	9818
gene-HB27c_C1979	CP053287.1	1838620	1840971	-	2352	506	891	5099	8143	2910	7799
gene-HB27c_C1980	CP053287.1	1840973	1842289	-	1317	401	2240	2731	2145	2000	18374
gene-HB27c_C1981	CP053287.1	1842286	1842831	-	546	191	308	1395	1383	1497	2126
gene-HB27c_C1982	CP053287.1	1842842	1844071	-	1230	1277	1026	2061	2737	4624	6228
gene-HB27c_C1983	CP053287.1	1844068	1844691	-	624	167	237	646	1121	12221	3798
gene-HB27c_C1984	CP053287.1	1844695	1845240	-	546	78	182	3971	1097	498	1502
gene-HB27c_C1985	CP053287.1	1845231	1845590	-	360	28	59	258	224	101	308
gene-HB27c_C1986	CP053287.1	1845746	1846561	-	816	20	39	172	134	82	194
gene-HB27c_C1987	CP053287.1	1846554	1847297	-	744	38	33	109	240	183	261
gene-HB27c_C1988	CP053287.1	1847294	1847932	-	639	31	19	97	83	80	3056
gene-HB27c_C1989	CP053287.1	1847996	1848334	+	339	27	83	138	247	140	401
gene-HB27c_C1990	CP053287.1	1848372	1848447	+	76	5	9	79	335	654	772
gene-HB27c_C1991	CP053287.1	1848534	1848668	-	135	4	22	33	57	44	159
gene-HB27c_C1992	CP053287.1	1848785	1849021	+	237	6	15	41	73	35	106
gene-HB27c_C1993	CP053287.1	1849024	1849743	+	720	20	34	58	172	96	201
gene-HB27c_C1994	CP053287.1	1849819	1850613	-	795	35	62	990	377	12934	584
gene-HB27c_C1995	CP053287.1	1850610	1851221	-	612	25	54	74	198	158	194
gene-HB27c_C1996	CP053287.1	1851318	1856720	-	5403	3249	8162	14014	31700	18960	13177
gene-HB27c_C1997	CP053287.1	1856911	1859385	+	2475	139	277	948	5107	8275	10266
gene-HB27c_C1998	CP053287.1	1859385	1859648	+	264	7	19	36	157	43	69
gene-HB27c_C1999	CP053287.1	1859590	1860708	-	1119	64	56	76	280	228	223
gene-HB27c_C2000	CP053287.1	1860831	1861505	-	675	2	15	34	66	57	72
gene-HB27c_C2001	CP053287.1	1861502	1862137	-	636	26	38	77	180	62	373
gene-HB27c_C2002	CP053287.1	1862140	1862928	-	789	31	47	138	209	78	179
gene-HB27c_C2003	CP053287.1	1862959	1863243	+	285	4	9	16	48	27	40
gene-HB27c_C2004	CP053287.1	1863240	1864220	+	981	26	68	132	261	156	413
gene-HB27c_C2005	CP053287.1	1864251	1864559	-	309	28	51	132	289	192	373
gene-HB27c_C2006	CP053287.1	1864615	1865274	-	660	20	246	47	132	82	307
gene-HB27c_C2007	CP053287.1	1865284	1866342	-	1059	13	32	60	143	132	261
gene-HB27c_C2008	CP053287.1	1866402	1868486	+	2085	32	41	123	288	237	352
gene-HB27c_C2009	CP053287.1	1868506	1869171	+	666	37	134	223	349	171	1506
gene-HB27c_C2010	CP053287.1	1869143	1870228	+	1086	22	36	105	164	157	304
gene-HB27c_C2011	CP053287.1	1870238	1870558	+	321	287	106	333	439	339	670
gene-HB27c_C2012	CP053287.1	1870545	1870784	-	240	52	67	466	249	122	774
gene-HB27c_C2013	CP053287.1	1870855	1871526	-	672	50	100	187	525	595	421
gene-HB27c_C2014	CP053287.1	1871516	1872418	-	903	32	38	885	185	413	296
gene-HB27c_C2015	CP053287.1	1872423	1872773	-	351	11	11	33	34	59	110
gene-HB27c_C2016	CP053287.1	1872770	1874110	-	1341	30	41	139	338	192	602
gene-HB27c_C2017	CP053287.1	1874326	1875861	+	1536	18	51	178	211	3057	12963
gene-HB27c_C2018	CP053287.1	1875861	1876310	+	450	6	31	80	188	145	404
gene-HB27c_C2019	CP053287.1	1876297	1876929	-	633	14	20	84	87	89	106
gene-HB27c_C2020	CP053287.1	1876958	1877842	+	885	60	89	337	294	1614	399
gene-HB27c_C2021	CP053287.1	1877812	1878666	-	855	55	83	139	4402	1056	302
gene-HB27c_C2022	CP053287.1	1878623	1879306	-	684	21	30	57	144	92	94
gene-HB27c_C2023	CP053287.1	1879324	1880241	+	918	26	14	38	76	154	436
gene-HB27c_C2024	CP053287.1	1880238	1880597	-	360	24	33	73	170	276	486
gene-HB27c_C2025	CP053287.1	1880605	1880910	-	306	28	45	114	282	206	463
gene-HB27c_C2026	CP053287.1	1880971	1882098	+	1128	134	1424	1076	1217	3680	15135
gene-HB27c_C2027	CP053287.1	1882160	1883452	+	1293	95	86	291	563	629	1853
gene-HB27c_C2028	CP053287.1	1883442	1884593	+	1152	73	166	319	686	405	1615
gene-HB27c_C2029	CP053287.1	1884613	1885065	-	453	29	38	149	172	230	234
gene-HB27c_C2030	CP053287.1	1885131	1885427	+	297	11	30	124	515	488	554
gene-HB27c_C2031	CP053287.1	1885618	1886313	+	696	22	38	200	227	232	252
gene-HB27c_C2032	CP053287.1	1886310	1887659	-	1350	39	4765	113	368	871	377
gene-HB27c_C2033	CP053287.1	1887670	1888227	-	558	3	7	18	27	23	48
gene-HB27c_C2034	CP053287.1	1889098	1890135	-	1038	77	90	261	509	281	634
gene-HB27c_C2035	CP053287.1	1890252	1891211	-	960	807	868	1813	3089	13870	8060
gene-HB27c_C2036	CP053287.1	1891255	1891464	-	210	18	13	63	44	149	191
gene-HB27c_C2037	CP053287.1	1891474	1891947	-	474	7	10	98	18	20	386
gene-HB27c_C2038	CP053287.1	1891960	1894290	+	2331	52	57	64	127	102	472
gene-HB27c_C2039	CP053287.1	1894151	1895119	-	969	65	78	126	256	188	2019
gene-HB27c_C2040	CP053287.1	1895126	1895482	-	357	20	32	71	99	88	155
gene-HB27c_C2041	CP053287.1	1895493	1897580	-	2088	64	89	266	353	239	782
gene-HB27c_C2042	CP053287.1	1897646	1898890	+	1245	71	85	210	318	196	3130
gene-HB27c_C2043	CP053287.1	1898893	1899579	+	687	12	27	42	57	96	303
gene-HB27c_C2044	CP053287.1	1899588	1900259	+	672	8	19	45	66	101	69
gene-HB27c_C2045	CP053287.1	1900286	1900657	+	372	1	12	18	39	28	30
gene-HB27c_C2046	CP053287.1	1900659	1901981	+	1323	35	100	288	875	480	1147
gene-HB27c_C2047	CP053287.1	1901983	1902615	+	633	41	72	325	1375	5605	1409
gene-HB27c_C2048	CP053287.1	1902511	1903509	-	999	38	107	171	350	335	833
gene-HB27c_C2049	CP053287.1	1903532	1904554	-	1023	93	144	261	841	484	1194
gene-HB27c_C2050	CP053287.1	1904556	1905152	-	597	28	55	64	137	101	151
gene-HB27c_C2051	CP053287.1	1905140	1905331	-	192	7	27	43	74	70	190
gene-HB27c_C2052	CP053287.1	1905339	1906331	-	993	79	99	172	237	2479	3831
gene-HB27c_C2053	CP053287.1	1906349	1907179	+	831	104	102	1099	463	501	953
gene-HB27c_C2054	CP053287.1	1907157	1908134	-	978	104	129	268	461	3003	2275
gene-HB27c_C2055	CP053287.1	1908219	1908294	-	76	15	133	328	222	754	5925
gene-HB27c_C2056	CP053287.1	1908312	1908419	-	108	1853	3942	43435	39203	26502	43806
gene-HB27c_C2057	CP053287.1	1908511	1911396	-	2886	763285	1474767	2670045	3841092	3482426	5183573
gene-HB27c_P0001	CP053288.1	301	1623	-	1323	30	26	60	113	97	120
gene-HB27c_P0002	CP053288.1	1623	2186	-	564	33	38	102	138	102	174
gene-HB27c_P0003	CP053288.1	2218	2802	-	585	49	57	140	163	158	315
gene-HB27c_P0004	CP053288.1	2759	3478	-	720	23	30	89	131	81	172
gene-HB27c_P0005	CP053288.1	3475	4485	-	1011	18	15	68	109	48	84
gene-HB27c_P0006	CP053288.1	4509	5042	+	534	3	3	16	28	8	27
gene-HB27c_P0007	CP053288.1	5307	5969	+	663	275	570	1273	2938	655	1679
gene-HB27c_P0008	CP053288.1	5966	7066	+	1101	191	364	609	1058	409	766
gene-HB27c_P0009	CP053288.1	7059	7757	+	699	185	288	451	646	342	561
gene-HB27c_P0010	CP053288.1	7758	8969	+	1212	313	421	915	1596	860	1823
gene-HB27c_P0011	CP053288.1	8966	9637	+	672	117	143	359	507	318	627
gene-HB27c_P0012	CP053288.1	9634	10377	+	744	78	161	340	514	299	669
gene-HB27c_P0013	CP053288.1	10382	11245	+	864	308	492	989	1549	1082	2370
gene-HB27c_P0014	CP053288.1	11238	12317	+	1080	188	256	604	912	569	1097
gene-HB27c_P0015	CP053288.1	12314	13417	+	1104	191	248	557	913	674	1003
gene-HB27c_P0016	CP053288.1	13418	13780	+	363	67	107	237	247	222	339
gene-HB27c_P0017	CP053288.1	13777	14484	+	708	74	114	294	385	408	600
gene-HB27c_P0018	CP053288.1	14450	15097	+	648	72	102	253	379	261	539
gene-HB27c_P0019	CP053288.1	15094	15942	+	849	78	117	317	489	285	718
gene-HB27c_P0020	CP053288.1	15952	16371	+	420	41	72	183	312	196	474
gene-HB27c_P0021	CP053288.1	16310	16639	+	330	33	54	138	289	207	426
gene-HB27c_P0022	CP053288.1	16685	17683	+	999	60	88	168	326	246	625
gene-HB27c_P0023	CP053288.1	17680	17901	+	222	11	10	33	34	35	79
gene-HB27c_P0024	CP053288.1	17888	19906	+	2019	38	31	120	119	145	231
gene-HB27c_P0025	CP053288.1	19903	21408	-	1506	7	17	102	109	112	170
gene-HB27c_P0026	CP053288.1	21474	22541	+	1068	2	3	24	28	33	74
gene-HB27c_P0027	CP053288.1	22997	23632	-	636	0	1	0	3	0	5
gene-HB27c_P0028	CP053288.1	23664	23873	+	210	4	2	11	33	7	14
gene-HB27c_P0029	CP053288.1	23818	25311	-	1494	13	9	38	37	49	60
gene-HB27c_P0030	CP053288.1	25489	25890	+	402	4	8	27	27	25	34
gene-HB27c_P0031	CP053288.1	25959	26693	-	735	7	5	27	30	17	27
gene-HB27c_P0032	CP053288.1	26703	27467	-	765	1	2	10	15	13	10
gene-HB27c_P0033	CP053288.1	27764	28282	+	519	12	16	44	102	49	83
gene-HB27c_P0034	CP053288.1	28279	28965	+	687	20	21	54	107	70	142
gene-HB27c_P0035	CP053288.1	29007	29468	+	462	4	12	19	38	24	58
gene-HB27c_P0036	CP053288.1	29471	30754	+	1284	2	15	23	59	25	97
gene-HB27c_P0037	CP053288.1	30751	31455	+	705	3	10	13	32	27	36
gene-HB27c_P0038	CP053288.1	31452	32486	+	1035	3	8	15	40	13	23
gene-HB27c_P0039	CP053288.1	32479	33408	+	930	3	4	13	26	10	34
gene-HB27c_P0040	CP053288.1	33418	34137	+	720	1	9	15	31	23	44
gene-HB27c_P0041	CP053288.1	34356	35348	+	993	16	31	144	229	144	380
gene-HB27c_P0042	CP053288.1	35424	36728	+	1305	53	82	413	502	533	1053
gene-HB27c_P0043	CP053288.1	36767	37687	+	921	30	40	187	204	180	466
gene-HB27c_P0044	CP053288.1	37691	38548	+	858	21	51	195	206	172	452
gene-HB27c_P0045	CP053288.1	38570	39865	+	1296	27	66	168	208	213	368
gene-HB27c_P0046	CP053288.1	39889	40806	-	918	14	16	45	88	62	135
gene-HB27c_P0047	CP053288.1	40971	41636	+	666	37	44	57	120	176	886
gene-HB27c_P0048	CP053288.1	41623	42375	+	753	5	13	18	30	35	114
gene-HB27c_P0049	CP053288.1	42381	43652	+	1272	4	10	17	28	31	106
gene-HB27c_P0050	CP053288.1	43567	44970	-	1404	1	4	8	22	15	82
gene-HB27c_P0051	CP053288.1	45018	46511	+	1494	28	31	61	142	86	242
gene-HB27c_P0052	CP053288.1	46573	47196	+	624	7	15	19	91	39	132
gene-HB27c_P0053	CP053288.1	47198	47728	+	531	9	17	28	99	50	179
gene-HB27c_P0054	CP053288.1	47725	48240	+	516	15	15	31	68	35	153
gene-HB27c_P0055	CP053288.1	48237	49079	+	843	25	34	36	106	91	278
gene-HB27c_P0056	CP053288.1	49125	49322	-	198	8	7	12	37	40	75
gene-HB27c_P0057	CP053288.1	49495	50358	-	864	25	35	53	138	89	211
gene-HB27c_P0058	CP053288.1	50359	50946	-	588	23	29	51	121	48	149
gene-HB27c_P0059	CP053288.1	50943	51800	-	858	34	92	126	265	100	358
gene-HB27c_P0060	CP053288.1	51911	52762	+	852	9	11	23	51	35	155
gene-HB27c_P0061	CP053288.1	52762	54024	+	1263	18	21	28	84	62	265
gene-HB27c_P0062	CP053288.1	54210	55379	+	1170	77	103	177	430	275	822
gene-HB27c_P0063	CP053288.1	55376	56074	+	699	43	70	113	281	162	615
gene-HB27c_P0064	CP053288.1	56079	56756	+	678	16	18	42	80	82	169
gene-HB27c_P0065	CP053288.1	56753	57775	+	1023	9	15	59	94	84	166
gene-HB27c_P0066	CP053288.1	57863	58348	-	486	4	10	19	50	63	159
gene-HB27c_P0067	CP053288.1	58305	58853	-	549	16	39	58	137	80	209
gene-HB27c_P0068	CP053288.1	58915	59127	+	213	0	1	1	0	0	2
gene-HB27c_P0069	CP053288.1	59148	59540	+	393	0	2	1	2	4	7
gene-HB27c_P0070	CP053288.1	59638	61206	+	1569	94	129	220	542	369	1246
gene-HB27c_P0071	CP053288.1	61203	62201	+	999	10	21	19	65	42	88
gene-HB27c_P0072	CP053288.1	62211	62603	+	393	23	38	86	139	99	199
gene-HB27c_P0073	CP053288.1	62634	63581	-	948	15	20	62	119	105	245
gene-HB27c_P0074	CP053288.1	63578	64366	-	789	28	22	59	117	80	390
gene-HB27c_P0075	CP053288.1	64446	65495	-	1050	15	31	37	127	58	117
gene-HB27c_P0076	CP053288.1	65479	66909	-	1431	23	29	66	147	63	149
gene-HB27c_P0077	CP053288.1	67041	67184	-	144	0	2	3	13	8	11
gene-HB27c_P0078	CP053288.1	67181	68782	-	1602	13	16	56	164	65	147
gene-HB27c_P0079	CP053288.1	68882	69319	+	438	21	12	40	50	55	127
gene-HB27c_P0080	CP053288.1	69316	69795	+	480	36	18	47	66	69	161
gene-HB27c_P0081	CP053288.1	69807	70727	+	921	37	33	74	97	114	287
gene-HB27c_P0082	CP053288.1	70744	72645	+	1902	77	76	139	170	287	599
gene-HB27c_P0083	CP053288.1	72877	73425	+	549	22	57	91	277	125	290
gene-HB27c_P0084	CP053288.1	73382	73867	+	486	4	16	32	43	49	140
gene-HB27c_P0085	CP053288.1	75168	76115	-	948	24	34	141	193	189	392
gene-HB27c_P0086	CP053288.1	76129	76218	-	90	6	7	31	27	66	115
gene-HB27c_P0087	CP053288.1	76560	77486	+	927	2	3	1	13	3	5
gene-HB27c_P0088	CP053288.1	77762	79057	-	1296	26	45	75	189	74	193
gene-HB27c_P0089	CP053288.1	79195	80088	-	894	21	64	94	216	85	194
gene-HB27c_P0090	CP053288.1	80085	81053	-	969	11	19	31	118	39	96
gene-HB27c_P0091	CP053288.1	81573	82964	-	1392	21	57	98	195	158	292
gene-HB27c_P0092	CP053288.1	83034	83393	-	360	0	3	4	13	6	9
gene-HB27c_P0093	CP053288.1	83395	83592	+	198	6	8	7	19	14	13
gene-HB27c_P0094	CP053288.1	83589	84686	-	1098	15	32	67	149	66	98
gene-HB27c_P0095	CP053288.1	84856	85398	-	543	15	25	67	99	51	81
gene-HB27c_P0096	CP053288.1	85408	85872	-	465	2	2	3	12	5	8
gene-HB27c_P0097	CP053288.1	85965	86513	+	549	29	49	86	238	117	333
gene-HB27c_P0098	CP053288.1	86470	86955	+	486	6	12	14	32	40	117
gene-HB27c_P0099	CP053288.1	86988	88085	-	1098	3	8	24	40	42	64
gene-HB27c_P0100	CP053288.1	88165	88485	-	321	4	8	18	27	25	44
gene-HB27c_P0101	CP053288.1	88579	89109	+	531	14	12	32	73	50	101
gene-HB27c_P0102	CP053288.1	89324	89554	+	231	3	3	7	24	14	14
gene-HB27c_P0103	CP053288.1	89551	89955	+	405	4	4	9	34	18	24
gene-HB27c_P0104	CP053288.1	89981	90160	+	180	2	4	3	10	4	13
gene-HB27c_P0105	CP053288.1	90433	91635	+	1203	6	11	6	29	15	28
gene-HB27c_P0106	CP053288.1	92168	92272	+	105	0	3	0	2	0	1
gene-HB27c_P0107	CP053288.1	92539	92820	+	282	7	6	21	32	24	49
gene-HB27c_P0108	CP053288.1	92801	93175	+	375	14	29	44	84	58	122
gene-HB27c_P0109	CP053288.1	93388	93873	+	486	24	30	62	77	55	122
gene-HB27c_P0110	CP053288.1	94235	94630	-	396	64	87	69	166	93	130
gene-HB27c_P0111	CP053288.1	94718	94960	+	243	15	11	41	72	62	92
gene-HB27c_P0112	CP053288.1	94941	95357	+	417	21	14	49	100	57	119
gene-HB27c_P0113	CP053288.1	95414	95677	+	264	7	6	9	30	13	34
gene-HB27c_P0114	CP053288.1	95679	96770	+	1092	8	11	44	76	46	95
gene-HB27c_P0115	CP053288.1	96767	97465	+	699	1	2	2	7	7	9
gene-HB27c_P0116	CP053288.1	97506	98693	+	1188	0	8	11	22	20	41
gene-HB27c_P0117	CP053288.1	98690	99256	-	567	3	5	5	12	7	18
gene-HB27c_P0118	CP053288.1	99240	99545	-	306	1	2	1	4	1	2
gene-HB27c_P0119	CP053288.1	100228	100584	-	357	2	9	41	51	36	95
gene-HB27c_P0120	CP053288.1	100783	101436	-	654	0	1	1	7	4	6
gene-HB27c_P0121	CP053288.1	101441	103246	-	1806	3	8	15	25	19	38
gene-HB27c_P0122	CP053288.1	103342	104130	+	789	0	1	3	1	5	6
gene-HB27c_P0123	CP053288.1	104133	107723	+	3591	7	7	21	19	26	39
gene-HB27c_P0124	CP053288.1	107735	109270	+	1536	3	7	28	37	16	49
gene-HB27c_P0125	CP053288.1	109280	109795	+	516	0	2	6	11	2	7
gene-HB27c_P0126	CP053288.1	109799	110476	+	678	3	9	6	17	10	25
gene-HB27c_P0127	CP053288.1	110480	111811	+	1332	19	40	26	57	75	93
gene-HB27c_P0128	CP053288.1	111805	113136	+	1332	4	10	12	47	29	78
gene-HB27c_P0129	CP053288.1	113187	113492	+	306	3	3	9	11	17	15
gene-HB27c_P0130	CP053288.1	113465	114286	+	822	10	8	24	27	41	47
gene-HB27c_P0131	CP053288.1	114397	115242	+	846	7	7	16	15	12	44
gene-HB27c_P0132	CP053288.1	115281	115652	+	372	2	2	4	8	6	16
gene-HB27c_P0133	CP053288.1	115655	116494	+	840	3	3	4	17	11	22
gene-HB27c_P0134	CP053288.1	116545	117696	+	1152	1	14	17	27	16	51
gene-HB27c_P0135	CP053288.1	117693	118004	+	312	0	3	1	4	3	5
gene-HB27c_P0136	CP053288.1	118098	118256	+	159	0	0	1	3	2	1
gene-HB27c_P0137	CP053288.1	118316	119560	+	1245	17	17	71	76	79	139
gene-HB27c_P0138	CP053288.1	119466	120935	-	1470	19	22	60	83	68	117
gene-HB27c_P0139	CP053288.1	120937	121611	-	675	9	20	55	77	60	91
gene-HB27c_P0140	CP053288.1	121746	123233	+	1488	8	14	36	42	22	48
gene-HB27c_P0141	CP053288.1	123233	124765	+	1533	8	13	35	58	42	98
gene-HB27c_P0142	CP053288.1	124785	125990	+	1206	7	22	55	38	37	69
gene-HB27c_P0143	CP053288.1	125994	126941	+	948	8	12	31	21	21	43
gene-HB27c_P0144	CP053288.1	128699	129217	-	519	4	6	12	32	36	71
gene-HB27c_P0145	CP053288.1	129217	129732	-	516	3	6	11	23	23	40
gene-HB27c_P0146	CP053288.1	130082	130354	+	273	2	4	2	12	2	8
gene-HB27c_P0147	CP053288.1	130410	132827	+	2418	57	63	148	230	166	351
gene-HB27c_P0148	CP053288.1	132828	133232	+	405	21	21	42	63	51	75
gene-HB27c_P0149	CP053288.1	133244	133969	+	726	37	39	82	112	100	139
gene-HB27c_P0150	CP053288.1	133979	134854	+	876	30	46	107	190	113	237
gene-HB27c_P0151	CP053288.1	134851	136005	+	1155	60	80	136	338	154	298
gene-HB27c_P0152	CP053288.1	136016	137410	+	1395	68	92	181	248	176	316
gene-HB27c_P0153	CP053288.1	137481	137597	-	117	3	12	24	37	18	32
gene-HB27c_P0154	CP053288.1	139208	141118	+	1911	4	5	15	55	22	34
gene-HB27c_P0155	CP053288.1	141089	141610	-	522	1	3	5	11	7	5
gene-HB27c_P0156	CP053288.1	141615	142334	-	720	5	12	13	35	21	62
gene-HB27c_P0157	CP053288.1	142303	143268	-	966	3	9	13	15	14	43
gene-HB27c_P0158	CP053288.1	143261	143671	-	411	0	5	8	13	6	18
gene-HB27c_P0159	CP053288.1	143798	145552	+	1755	10	20	42	130	56	99
gene-HB27c_P0160	CP053288.1	145542	146627	+	1086	6	12	28	71	28	50
gene-HB27c_P0161	CP053288.1	146624	147811	+	1188	11	21	50	100	50	114
gene-HB27c_P0162	CP053288.1	147827	148687	+	861	5	11	37	58	24	57
gene-HB27c_P0163	CP053288.1	148691	149035	+	345	5	7	15	29	19	17
gene-HB27c_P0164	CP053288.1	149038	150084	+	1047	18	22	40	99	64	103
gene-HB27c_P0165	CP053288.1	150213	150773	+	561	15	31	82	126	129	282
gene-HB27c_P0166	CP053288.1	150838	152550	+	1713	8	35	74	176	132	242
gene-HB27c_P0167	CP053288.1	152553	153329	-	777	22	33	77	114	80	191
gene-HB27c_P0168	CP053288.1	153352	153717	-	366	0	0	0	1	2	0
gene-HB27c_P0169	CP053288.1	153905	155449	-	1545	3	5	4	19	8	11
gene-HB27c_P0170	CP053288.1	155425	155967	-	543	2	0	7	6	3	4
gene-HB27c_P0171	CP053288.1	155964	156803	-	840	2	0	3	11	8	9
gene-HB27c_P0172	CP053288.1	156822	161771	-	4950	15	28	39	107	49	91
