# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084821_sorted.bam" "SRR13084827_sorted.bam" "SRR13084839_sorted.bam" "SRR13084830_sorted.bam" "SRR13084822_sorted.bam" "SRR13084838_sorted.bam" "SRR13084833_sorted.bam" "SRR13084829_sorted.bam" "SRR13084817_sorted.bam" "SRR13084834_sorted.bam" "SRR13084835_sorted.bam" "SRR13084831_sorted.bam" "SRR13084828_sorted.bam" "SRR13084826_sorted.bam" "SRR13084823_sorted.bam" "SRR13084840_sorted.bam" "SRR13084818_sorted.bam" "SRR13084820_sorted.bam" "SRR13084836_sorted.bam" "SRR13084825_sorted.bam" "SRR13084832_sorted.bam" "SRR13084824_sorted.bam" "SRR13084819_sorted.bam" "SRR13084837_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084821_sorted.bam	SRR13084827_sorted.bam	SRR13084839_sorted.bam	SRR13084830_sorted.bam	SRR13084822_sorted.bam	SRR13084838_sorted.bam	SRR13084833_sorted.bam	SRR13084829_sorted.bam	SRR13084817_sorted.bam	SRR13084834_sorted.bam	SRR13084835_sorted.bam	SRR13084831_sorted.bam	SRR13084828_sorted.bam	SRR13084826_sorted.bam	SRR13084823_sorted.bam	SRR13084840_sorted.bam	SRR13084818_sorted.bam	SRR13084820_sorted.bam	SRR13084836_sorted.bam	SRR13084825_sorted.bam	SRR13084832_sorted.bam	SRR13084824_sorted.bam	SRR13084819_sorted.bam	SRR13084837_sorted.bam
gene-b2099	U00096.3	2180095	2181099	+	1005	143	94	131	268	73	178	98	437	486	108	506	256	77	259	531	171	439	132	296	351	167	369	177	359
gene-b2100	U00096.3	2181096	2182061	+	966	154	84	112	262	85	177	119	407	460	97	474	298	89	300	516	153	433	139	285	376	159	400	266	436
gene-b2101	U00096.3	2182035	2182781	-	747	67	65	61	177	41	155	50	167	218	42	158	163	48	127	272	79	274	74	225	179	134	187	124	236
gene-b2102	U00096.3	2182833	2183651	-	819	175	109	117	691	81	622	115	716	864	96	748	738	81	622	836	109	1040	369	850	849	559	834	514	930
gene-b2103	U00096.3	2183716	2184516	-	801	887	534	751	4042	314	2597	574	5929	7105	404	6629	4320	304	4276	7906	491	7143	2125	4371	5363	2195	6373	3379	5634
gene-b2104	U00096.3	2184513	2185301	-	789	1023	667	822	4723	346	3372	758	6685	7880	504	7844	4796	356	4664	8794	579	7921	2249	5198	5749	2719	7225	3853	6332
gene-b2105	U00096.3	2185524	2185796	-	273	138	107	131	187	102	304	133	282	218	113	321	217	91	237	207	122	227	151	286	148	239	154	126	308
gene-b2106	U00096.3	2185917	2186741	+	825	52	26	34	131	32	57	44	177	207	39	156	99	45	47	250	46	199	35	125	57	68	143	48	75
gene-b2107	U00096.3	2186960	2187298	+	339	363	268	367	770	229	698	272	1017	1152	348	1033	619	257	608	1369	338	867	318	1103	539	715	717	448	734
gene-b2108	U00096.3	2187380	2188414	-	1035	13	4	10	37	9	17	11	16	30	18	28	23	12	17	47	16	43	12	29	15	22	14	8	27
gene-b2109	U00096.3	2188430	2190910	-	2481	44	13	23	32	15	49	42	58	43	34	69	31	52	35	107	70	104	26	54	38	48	32	22	35
gene-b2110	U00096.3	2190926	2191645	-	720	4	1	3	4	1	2	3	3	3	5	4	4	4	3	7	6	8	5	15	2	4	2	6	4
gene-b2111	U00096.3	2191680	2192222	-	543	11	5	3	13	1	21	4	12	7	1	12	8	9	5	14	4	11	8	18	9	14	5	4	11
gene-b2112	U00096.3	2192515	2192796	-	282	19	13	10	65	15	52	16	45	78	15	51	42	15	30	86	21	76	25	101	42	57	74	30	37
gene-b2113	U00096.3	2193059	2194168	-	1110	1522	1046	1411	3063	975	2320	1220	4459	4288	1118	4856	2977	865	2846	4242	1599	3351	1436	3039	2258	2133	2715	1940	4232
gene-b2114	U00096.3	2194300	2196333	+	2034	2629	1812	2271	4910	1110	3717	1871	6684	7871	1237	6422	5211	1151	5628	8964	2380	8619	2812	4727	6285	3063	7439	4005	5779
gene-b2115	U00096.3	2196474	2197298	+	825	28	11	11	34	9	44	21	51	49	17	36	30	30	28	71	30	37	15	52	22	62	23	25	23
gene-b2118	U00096.3	2200279	2203911	+	3633	98	43	43	126	72	140	75	161	202	60	172	93	92	101	312	134	255	85	156	102	142	151	84	135
gene-b4541	U00096.3	2203972	2204289	+	318	4	1	1	4	1	3	5	6	1	5	1	3	2	1	15	7	5	2	3	3	4	4	2	3
gene-b2119	U00096.3	2204596	2205684	+	1089	15	8	11	35	14	23	11	32	21	12	32	34	31	20	55	36	60	13	42	33	36	22	16	36
gene-b2120	U00096.3	2205695	2207974	+	2280	60	34	37	36	27	65	52	94	93	36	113	62	63	52	134	106	144	43	81	60	64	81	41	64
gene-b2121	U00096.3	2207967	2209103	+	1137	34	8	20	15	10	31	30	34	43	20	45	18	18	22	71	50	59	26	31	23	31	39	18	31
gene-b2122	U00096.3	2209100	2210944	+	1845	85	45	74	77	43	98	78	153	153	56	177	73	86	103	197	113	165	68	130	89	119	116	70	84
gene-b2123	U00096.3	2211225	2211686	+	462	34	23	17	61	19	46	19	62	62	21	65	69	25	44	101	25	83	29	98	59	51	62	66	80
gene-b2124	U00096.3	2211726	2212196	-	471	288	171	207	876	114	688	180	775	949	165	858	958	146	789	1033	225	1239	489	1056	972	599	1006	709	1092
gene-b2125	U00096.3	2212243	2212962	-	720	108	62	84	178	37	239	92	234	259	59	261	164	56	300	294	109	259	124	230	180	148	210	140	226
gene-b2126	U00096.3	2212959	2214644	-	1686	118	69	88	206	39	317	122	283	296	80	368	164	77	360	399	127	287	171	325	206	214	261	171	321
gene-b2127	U00096.3	2214866	2215597	+	732	77	85	90	258	109	152	82	373	509	122	457	159	132	146	658	238	393	82	362	199	161	370	115	207
gene-b4542	U00096.3	2215657	2215764	+	108	269	157	167	646	150	924	156	483	744	153	549	414	153	574	777	206	610	348	1304	398	1063	572	475	544
gene-b2128	U00096.3	2215745	2216476	-	732	316	201	246	909	222	1064	223	1018	1383	251	1121	732	252	762	1423	375	1243	407	1696	815	1203	1135	667	947
gene-b2129	U00096.3	2216481	2217407	-	927	119	72	120	590	116	242	107	922	1229	212	1044	497	183	339	1207	321	1093	163	678	640	218	1024	386	712
gene-b2130	U00096.3	2217400	2218557	-	1158	169	88	141	685	202	262	127	1125	1477	286	1257	489	220	355	1578	468	1386	205	841	712	209	1371	453	734
gene-b2131	U00096.3	2218564	2219481	-	918	197	132	200	655	277	254	148	1142	1525	389	1326	444	247	301	1800	546	1233	183	815	600	212	1114	379	662
gene-b2132	U00096.3	2219692	2221989	-	2298	2115	1446	1844	4091	1142	2934	1674	6665	7108	1605	6577	4298	1145	4027	7595	1753	6356	2199	4307	4206	2905	5427	2930	5039
gene-b2133	U00096.3	2222185	2223900	+	1716	1341	1025	1250	2632	939	1871	1079	4216	5284	1137	4592	2588	1027	2620	6565	1976	5149	1285	2840	3279	1672	4377	2116	3042
gene-b2134	U00096.3	2223938	2224870	-	933	611	461	555	1251	378	914	479	1808	2064	451	1962	1088	432	1040	2517	568	1954	596	1459	1200	982	1608	784	1196
gene-b2135	U00096.3	2225044	2225631	-	588	23	8	8	28	11	19	12	35	67	15	38	22	22	12	97	46	46	11	38	15	20	42	11	18
gene-b2136	U00096.3	2225801	2226379	+	579	78	47	88	184	66	131	66	256	354	76	308	116	68	107	395	140	248	67	228	134	127	233	111	128
gene-b2137	U00096.3	2226509	2227270	-	762	69	40	78	190	83	78	54	401	491	122	491	98	100	82	604	163	365	28	252	132	79	327	106	164
gene-b4679	U00096.3	2228982	2229065	+	84	15	10	16	113	24	124	17	80	140	20	97	45	41	52	162	43	125	23	252	66	124	110	34	75
gene-b2140	U00096.3	2229438	2230385	-	948	301	210	283	973	121	840	221	1051	1216	194	1117	1058	163	1048	1207	223	1471	516	1246	1103	811	1214	828	1627
gene-b2141	U00096.3	2230624	2231022	+	399	21	15	9	27	13	26	15	35	56	10	31	18	19	15	59	26	42	10	46	35	23	40	18	18
gene-b2142	U00096.3	2231019	2231714	+	696	68	34	58	119	45	103	52	160	214	52	195	97	72	92	270	91	170	49	177	92	64	155	79	95
gene-b2143	U00096.3	2231844	2232728	+	885	162	93	138	239	102	213	120	393	477	130	430	225	138	231	631	258	423	138	329	275	154	440	175	294
gene-b2144	U00096.3	2232878	2233597	+	720	43	37	45	77	26	106	41	90	147	39	93	74	43	90	155	72	78	37	102	74	95	69	47	80
gene-b2145	U00096.3	2233600	2233839	+	240	34	28	41	60	23	65	19	68	78	14	75	44	18	55	99	46	64	34	106	35	75	41	39	59
gene-b2146	U00096.3	2234033	2235271	+	1239	58	38	35	42	18	77	37	54	56	25	103	44	57	91	83	62	81	41	73	50	51	48	30	85
gene-b2147	U00096.3	2235265	2236500	+	1236	108	71	78	83	59	161	49	153	172	50	232	109	72	150	203	117	165	79	146	126	100	158	78	184
gene-b2148	U00096.3	2236743	2237753	-	1011	78	32	51	81	20	146	44	90	109	49	124	60	41	140	129	83	130	72	141	75	109	101	53	119
gene-b2149	U00096.3	2237769	2239289	-	1521	62	40	63	71	33	166	32	85	73	40	125	76	34	202	142	56	123	81	115	109	77	79	60	122
gene-b2150	U00096.3	2239350	2240348	-	999	158	107	149	128	68	221	86	237	189	96	290	133	105	458	325	173	219	132	193	202	109	172	115	244
gene-b2151	U00096.3	2240628	2241668	-	1041	85	55	71	149	54	143	57	166	184	56	199	131	71	128	219	78	202	81	160	137	113	170	103	150
gene-b2152	U00096.3	2241810	2242967	-	1158	222	164	197	535	117	359	141	523	816	129	580	395	181	541	793	281	778	263	517	514	326	696	384	547
gene-b2153	U00096.3	2242984	2243652	-	669	388	325	391	996	313	646	295	1067	1379	319	1188	635	324	1000	1634	567	1173	427	1072	861	555	1052	650	1039
gene-b2154	U00096.3	2243910	2244746	+	837	256	197	213	1513	250	252	184	1196	4279	235	585	757	227	863	6468	370	6684	500	490	2969	306	6548	1645	436
gene-b2155	U00096.3	2244778	2246769	-	1992	1671	1380	110	18686	153	214	231	19379	90452	101	652	10801	178	33545	164553	145	128353	14061	866	83696	2693	133125	40056	386
gene-b2156	U00096.3	2247063	2248532	-	1470	1478	893	1125	3410	566	2822	963	4603	6097	779	4229	3118	683	3804	5579	1236	5967	2132	3506	3658	2664	5340	2702	3629
gene-b2157	U00096.3	2248737	2249618	-	882	166	146	174	802	255	449	130	747	1175	269	933	664	323	569	1522	480	1302	338	786	640	513	1193	477	758
gene-b2158	U00096.3	2249717	2250766	+	1050	92	50	62	156	82	181	51	148	324	51	176	156	98	208	324	117	266	111	251	179	199	215	127	177
gene-b2159	U00096.3	2250840	2251697	+	858	379	237	363	790	203	579	290	1069	1203	302	1077	710	238	692	1525	460	1280	390	754	787	513	1042	532	795
gene-b2160	U00096.3	2251700	2252788	+	1089	352	227	329	844	208	564	275	986	1162	277	1071	734	235	731	1375	387	1200	426	807	776	559	1004	503	878
gene-b2161	U00096.3	2252895	2254145	-	1251	49	25	40	49	17	55	32	72	86	22	76	36	28	61	119	52	101	27	92	43	52	65	42	60
gene-b2162	U00096.3	2254245	2255186	-	942	15	9	3	7	2	7	10	14	12	5	7	6	24	12	34	22	31	11	18	7	19	7	9	12
gene-b2163	U00096.3	2255355	2256014	+	660	10	10	6	13	6	11	10	7	20	5	18	7	13	6	28	12	20	8	23	14	23	16	6	5
gene-b2164	U00096.3	2256085	2257335	-	1251	63	43	46	91	37	74	54	118	179	45	142	73	52	80	202	87	189	49	121	118	90	148	87	112
gene-b2165	U00096.3	2257429	2258367	-	939	15	5	8	13	11	18	9	26	22	10	35	23	20	28	53	24	49	11	30	25	20	18	7	15
gene-b2166	U00096.3	2258355	2259296	-	942	17	3	10	7	4	7	13	13	8	4	15	6	11	8	26	22	26	7	18	2	10	7	3	10
gene-b2167	U00096.3	2259719	2261410	-	1692	458	322	443	956	289	665	304	1188	1453	380	1352	913	363	809	1735	589	1581	393	1187	1123	557	1379	760	1322
gene-b2168	U00096.3	2261427	2262365	-	939	83	47	82	249	69	129	75	277	293	106	361	207	93	148	361	194	420	93	319	271	97	361	162	260
gene-b2169	U00096.3	2262365	2263495	-	1131	55	44	40	103	27	84	33	129	134	35	187	79	48	113	186	67	135	54	158	99	57	123	57	108
gene-b2170	U00096.3	2263863	2265044	+	1182	84	42	81	240	33	212	49	211	255	70	211	185	78	157	290	96	309	97	246	220	184	234	154	241
gene-b4502	U00096.3	2265041	2265295	-	255	77	59	86	256	58	238	75	302	259	73	320	259	58	234	370	87	373	120	338	260	229	309	208	309
gene-b2171	U00096.3	2265450	2266022	+	573	854	571	699	1702	344	1721	707	2023	2225	425	2136	1866	371	2030	2488	619	2533	1068	2009	1939	1481	1954	1469	2289
gene-b2172	U00096.3	2266245	2267711	+	1467	70	45	58	79	36	90	53	119	162	42	158	92	54	117	235	109	140	88	107	101	93	113	58	96
gene-b2173	U00096.3	2267829	2268815	+	987	343	215	304	606	225	415	258	1066	1246	307	1203	593	255	486	1468	440	986	260	770	682	412	937	406	650
gene-b2174	U00096.3	2268854	2269567	+	714	307	247	210	442	128	706	218	427	589	150	522	521	182	673	693	280	686	381	583	532	767	559	361	542
gene-b2175	U00096.3	2269979	2270545	+	567	2025	1412	1705	4608	1120	4321	1403	6018	7602	1475	6591	4180	1191	5182	9099	2133	6446	2350	5812	4449	3519	6147	3535	5413
gene-b2176	U00096.3	2270726	2272282	+	1557	192	130	158	378	118	348	154	472	579	130	511	291	130	296	691	171	467	161	507	308	380	433	247	352
gene-b2177	U00096.3	2272364	2274178	+	1815	258	189	208	380	183	362	184	676	823	199	753	307	221	321	994	301	585	222	597	307	401	517	277	403
gene-b2178	U00096.3	2274179	2275273	+	1095	128	88	105	172	61	124	85	284	366	65	300	117	98	138	449	149	276	78	250	141	157	245	95	154
gene-b2179	U00096.3	2275273	2276298	+	1026	99	72	91	194	59	138	72	227	376	74	302	137	84	163	432	125	313	94	260	161	132	273	100	146
gene-b2180	U00096.3	2276300	2277889	+	1590	721	468	662	1878	409	1468	595	1819	1980	508	2091	1743	482	1458	2453	656	2662	792	2372	1803	1315	2105	1326	2150
gene-b2181	U00096.3	2277893	2278237	-	345	1688	1129	1421	3781	777	4213	1237	3630	3958	1038	3891	3695	889	3596	4312	1248	5151	2054	5950	3773	4160	3986	3019	5036
gene-b2182	U00096.3	2278570	2279760	-	1191	882	604	671	2881	414	2172	592	3167	3704	580	3376	3272	463	2540	3872	742	4600	1465	3097	3424	1987	4045	2321	3586
gene-b2183	U00096.3	2279788	2280483	-	696	1069	681	954	3668	547	2375	801	4253	4822	825	4585	4192	564	3191	5319	994	5594	1729	3899	4260	2072	4862	2872	4737
gene-b2184	U00096.3	2280632	2282392	+	1761	86	47	54	121	56	123	62	169	227	49	177	123	77	126	259	124	207	60	147	140	145	164	93	156
gene-b2185	U00096.3	2282517	2282801	+	285	978	761	611	2685	401	2588	513	2143	2023	388	2094	2328	381	2622	2899	1068	3152	1760	3398	2627	3129	1752	2318	2654
gene-b2186	U00096.3	2282940	2283947	-	1008	2486	1623	2137	3989	1066	3691	1859	5427	5225	1374	5847	4243	1037	4649	6417	1524	5963	2471	4680	4342	3365	5024	3169	5288
gene-b2187	U00096.3	2284129	2284356	+	228	174	112	146	681	103	596	143	560	737	98	529	578	88	498	769	199	889	266	825	611	548	778	464	482
gene-b2188	U00096.3	2284376	2286136	+	1761	574	419	452	1839	305	1282	423	1950	2169	381	1865	1592	353	1391	2575	521	2264	758	1850	1613	1268	1936	1297	1525
gene-b2189	U00096.3	2286211	2286287	+	77	955	935	597	2658	589	2664	498	2207	5042	649	2934	2739	594	2953	5706	537	3149	4154	3688	2547	2963	2906	2304	2043
gene-b2192	U00096.3	2289065	2290045	-	981	478	347	427	637	237	659	350	1069	1052	289	1166	626	330	823	1491	604	1133	496	728	672	556	768	478	664
gene-b2193	U00096.3	2290500	2291147	+	648	735	468	720	1115	366	1214	689	1543	1251	520	1453	1113	379	1058	1262	566	1226	613	1300	697	1079	891	721	1532
gene-b2194	U00096.3	2291358	2292410	-	1053	178	83	153	402	72	346	131	501	503	123	513	385	110	305	505	172	484	164	456	305	288	391	258	487
gene-b2195	U00096.3	2292407	2292964	-	558	61	41	72	140	42	142	57	220	194	48	236	158	51	139	252	73	198	74	199	114	143	152	117	189
gene-b2196	U00096.3	2292961	2294904	-	1944	133	79	110	210	58	174	124	324	391	59	347	217	96	232	429	185	409	127	258	215	202	257	175	261
gene-b2197	U00096.3	2294901	2295380	-	480	73	40	55	146	39	104	56	199	193	52	199	116	39	130	234	80	206	59	177	127	109	159	93	183
gene-b2198	U00096.3	2295377	2295586	-	210	49	26	36	76	22	50	35	122	132	18	119	97	18	77	108	55	123	31	94	56	57	109	68	102
gene-b2199	U00096.3	2295583	2296320	-	738	142	69	87	209	54	157	79	325	315	54	336	221	67	190	321	114	317	119	245	202	175	287	155	276
gene-b2200	U00096.3	2296362	2297024	-	663	68	44	58	82	27	100	51	143	155	27	147	87	30	95	144	49	142	50	120	88	95	94	69	126
gene-b2201	U00096.3	2297021	2297644	-	624	145	85	163	251	90	211	135	374	357	105	347	248	78	242	333	151	273	129	292	190	195	208	151	374
gene-b2202	U00096.3	2297657	2298259	-	603	160	88	151	270	83	240	155	434	343	104	403	313	97	231	344	152	323	120	345	189	246	191	158	429
gene-b2203	U00096.3	2298269	2298718	-	450	71	26	58	121	34	110	60	186	141	35	163	152	34	97	131	75	116	48	185	57	88	91	57	251
gene-b2204	U00096.3	2298715	2299578	-	864	79	33	63	151	25	112	59	205	136	45	177	164	35	69	154	76	120	43	168	62	110	91	51	246
gene-b2205	U00096.3	2299565	2300260	-	696	77	34	64	121	31	93	68	207	129	55	182	153	28	73	138	69	133	56	103	75	87	71	75	194
gene-b2206	U00096.3	2300267	2302753	-	2487	218	94	158	337	72	222	171	527	312	119	513	377	102	187	292	199	308	166	375	147	228	184	139	439
gene-b2207	U00096.3	2302750	2303013	-	264	17	3	11	39	5	26	14	36	28	7	47	26	12	20	23	16	35	17	52	8	17	13	18	34
gene-b2208	U00096.3	2303003	2303497	-	495	20	10	16	34	11	27	22	45	35	19	38	27	20	30	41	29	41	27	53	22	39	22	14	28
gene-b4604	U00096.3	2303606	2303770	+	165	4	0	0	5	5	8	5	6	5	3	6	3	4	3	8	2	7	2	13	0	2	4	0	1
gene-b2209	U00096.3	2303905	2304393	+	489	154	127	141	278	101	287	149	394	450	129	376	268	130	273	555	207	367	132	290	271	238	356	179	263
gene-b2210	U00096.3	2305108	2306754	-	1647	9304	6604	7938	13046	4374	9613	7246	20693	23951	5303	18479	12865	4182	14174	24218	7140	20879	7443	11741	13306	9794	17155	9677	13862
gene-b2211	U00096.3	2306972	2308615	-	1644	134	78	79	2468	128	130	166	3062	4371	164	1322	1622	124	116	4535	138	4482	74	1258	1304	269	3842	1082	205
gene-b2212	U00096.3	2308691	2309341	-	651	61	38	58	92	28	89	52	132	185	50	134	96	52	95	185	86	164	57	109	124	87	131	64	108
gene-b2213	U00096.3	2309341	2310405	-	1065	201	143	148	330	87	308	150	411	384	127	423	407	99	332	481	184	499	189	387	404	266	435	258	491
gene-b2214	U00096.3	2310479	2311534	-	1056	256	153	182	799	110	509	196	611	609	131	674	838	140	601	736	175	1170	359	921	1009	441	914	629	1076
gene-b2215	U00096.3	2311646	2312749	-	1104	132829	78210	144522	216108	72569	229327	123216	356088	263750	110912	364358	246122	71996	195393	330510	113020	275274	125443	233325	172706	187498	182464	135288	297322
gene-b4439	U00096.3	2313084	2313176	+	93	19	9	21	62	25	63	19	58	61	40	84	31	25	35	82	19	57	23	113	25	61	34	29	52
gene-b2216	U00096.3	2313488	2316160	+	2673	2536	1573	2287	5397	1492	4782	2015	6876	6730	2182	7202	4480	1692	4369	8439	2279	6439	2486	6266	4030	4681	5004	3215	5586
gene-b2217	U00096.3	2316177	2316827	+	651	3535	2222	3243	6358	2069	5070	2846	9102	7986	3019	9455	5811	2100	5368	10938	3088	8600	3121	6469	5270	4657	6259	3946	6727
gene-b2218	U00096.3	2317027	2319876	-	2850	878	588	760	1865	525	1521	684	2797	3190	684	2945	1831	543	1919	3630	936	2950	1037	2220	1810	1412	2553	1391	2177
gene-b2219	U00096.3	2320043	2321869	+	1827	64	37	47	114	32	118	40	127	125	46	138	68	68	85	194	99	153	58	156	90	109	128	65	106
gene-b2220	U00096.3	2321866	2323251	+	1386	49	15	27	55	19	47	26	62	73	24	64	30	32	39	96	36	75	20	60	34	49	49	29	41
gene-b2221	U00096.3	2323447	2324109	+	663	19	4	6	6	10	19	17	11	16	7	28	10	15	13	39	32	30	6	17	12	23	16	5	9
gene-b2222	U00096.3	2324109	2324759	+	651	9	3	1	5	6	14	12	16	8	3	11	6	8	10	37	29	18	5	5	5	11	3	5	4
gene-b2223	U00096.3	2324756	2326078	+	1323	30	19	8	12	11	32	36	31	41	22	52	30	33	21	68	54	60	15	45	21	38	32	12	26
gene-b2224	U00096.3	2326109	2327293	+	1185	33	17	16	20	26	38	35	66	67	27	64	25	34	36	86	64	77	24	58	32	47	44	28	33
gene-b2225	U00096.3	2327367	2328143	-	777	47	44	32	63	18	123	42	98	113	45	107	71	43	78	129	62	144	60	211	70	142	88	42	100
gene-b2226	U00096.3	2328148	2329797	-	1650	50	38	51	88	41	79	61	150	139	54	154	87	53	100	223	105	168	76	123	95	93	121	52	98
gene-b2229	U00096.3	2334336	2334959	-	624	19	10	9	29	11	18	15	36	31	8	47	42	18	33	39	30	62	11	45	42	31	46	29	44
gene-b2230	U00096.3	2334956	2336644	-	1689	64	24	39	109	30	68	41	86	105	31	108	116	57	71	161	81	177	43	115	142	64	125	76	120
gene-b2231	U00096.3	2336793	2339420	-	2628	9362	6138	7550	18481	4544	12547	6774	24427	24351	5270	23118	18367	4106	18595	27822	7691	24463	9267	17055	17913	11716	20287	14023	24415
gene-b2232	U00096.3	2339567	2340289	+	723	840	559	772	1635	420	1333	556	2396	3037	502	2615	1494	447	1679	3245	704	2578	879	2106	1801	1182	2336	1375	2001
gene-b2233	U00096.3	2340417	2344169	-	3753	340	256	324	550	214	493	266	934	1047	276	934	511	276	512	1273	466	985	306	759	553	503	762	341	589
gene-b4605	U00096.3	2344594	2344737	-	144	2	1	4	6	1	7	4	9	8	5	4	8	3	2	8	4	10	1	11	2	6	3	1	8
gene-b2234	U00096.3	2344865	2347150	+	2286	1698	1140	1286	3653	880	2862	1184	4764	5154	1136	4075	4968	947	4297	5588	1919	5273	2370	3080	4597	2915	4026	3092	4421
gene-b4779	U00096.3	2347350	2347385	-	36	114	71	117	283	80	302	103	460	335	102	430	335	67	311	385	116	361	137	237	278	254	274	171	370
gene-b2235	U00096.3	2347384	2348514	+	1131	1565	987	1390	3223	869	3204	1201	5244	4980	1182	4898	4341	847	4296	5505	1509	4218	2354	2663	3732	2938	3371	2696	4682
gene-b2236	U00096.3	2348514	2348768	+	255	370	226	347	844	206	987	327	1352	1159	309	1289	1074	194	1065	1368	349	1019	548	817	859	1011	852	666	1226
gene-b2237	U00096.3	2348822	2349472	-	651	276	176	260	639	208	443	218	821	928	243	819	531	225	476	1001	385	840	257	749	566	463	717	421	668
gene-b2239	U00096.3	2349935	2351011	-	1077	260	187	262	555	196	533	247	809	734	297	870	543	202	468	1024	341	736	256	802	503	550	461	361	638
gene-b2240	U00096.3	2351016	2352374	-	1359	62	63	60	115	47	89	86	161	129	69	176	92	69	111	213	116	154	55	138	103	86	126	73	152
gene-b2241	U00096.3	2352647	2354275	+	1629	36	10	13	17	11	16	24	29	24	12	28	12	36	21	84	69	53	22	25	19	32	18	7	9
gene-b2242	U00096.3	2354265	2355524	+	1260	29	24	10	23	20	23	10	65	58	15	51	30	27	19	90	63	78	27	55	38	30	40	24	37
gene-b2243	U00096.3	2355521	2356711	+	1191	33	18	14	23	22	23	26	60	55	23	50	27	47	45	77	56	59	21	36	37	30	42	18	33
gene-b2244	U00096.3	2356904	2357803	+	900	81	59	63	169	57	151	70	241	264	67	217	142	89	175	365	99	304	89	241	167	162	199	118	199
gene-b2245	U00096.3	2358042	2358845	-	804	72	47	83	133	45	101	49	228	268	60	238	122	75	119	323	92	237	58	137	140	93	183	94	157
gene-b2246	U00096.3	2358863	2360152	-	1290	55	29	43	55	20	68	39	116	135	19	108	51	52	64	158	72	148	38	84	74	60	102	57	97
gene-b2247	U00096.3	2360209	2361414	-	1206	27	10	19	14	13	27	18	26	27	10	27	16	32	15	64	43	53	19	21	22	30	19	19	18
gene-b2248	U00096.3	2361429	2362211	-	783	14	7	7	12	9	19	14	16	32	6	32	5	10	19	62	22	30	6	20	13	24	11	13	15
gene-b2249	U00096.3	2362431	2363633	-	1203	612	404	529	1107	434	745	440	1798	2341	479	1799	1075	448	1014	2755	799	2057	565	1122	1277	682	1922	882	1125
gene-b2250	U00096.3	2363733	2364275	-	543	523	342	339	677	208	756	347	955	1116	237	857	805	218	907	1010	276	1054	521	894	728	862	869	612	841
gene-b2251	U00096.3	2364554	2364979	+	426	125	93	122	308	120	205	107	446	420	127	511	207	111	248	598	141	440	114	358	231	194	348	224	388
gene-b2252	U00096.3	2365018	2365620	-	603	18	13	19	63	16	52	11	52	45	23	58	54	17	35	81	24	86	16	105	52	38	52	32	77
gene-b2253	U00096.3	2365910	2367067	+	1158	77	29	66	214	58	125	50	208	257	53	270	148	73	120	361	156	320	68	286	145	109	241	123	188
gene-b2254	U00096.3	2367071	2368039	+	969	25	15	18	64	25	38	32	70	98	28	88	44	26	41	148	60	122	23	70	59	45	62	28	60
gene-b2255	U00096.3	2368039	2370021	+	1983	83	60	76	354	82	210	78	441	488	109	466	272	119	241	637	205	562	127	434	342	220	437	243	399
gene-b2256	U00096.3	2370018	2370908	+	891	67	59	73	331	68	190	71	322	384	72	347	269	61	210	462	135	465	112	386	313	171	391	221	326
gene-b2257	U00096.3	2370908	2372560	+	1653	58	38	29	156	49	122	49	170	203	51	212	137	61	119	284	104	245	70	188	178	119	221	106	127
gene-b4544	U00096.3	2372557	2372892	+	336	36	8	7	41	15	31	14	60	75	19	56	38	23	41	106	42	60	25	46	43	30	74	28	37
gene-b2258	U00096.3	2372892	2373278	+	387	169	97	148	151	71	384	133	217	223	133	260	226	99	323	288	170	230	149	213	198	325	157	126	246
gene-b2259	U00096.3	2373272	2373538	-	267	364	229	364	360	211	1112	280	505	429	320	558	475	225	758	679	385	428	366	613	388	1132	326	274	572
gene-b2260	U00096.3	2373648	2375003	-	1356	1143	654	909	2319	485	2343	836	3448	3347	669	3279	2969	483	2763	3333	794	3533	1546	2395	2798	2262	3049	1883	3491
gene-b2261	U00096.3	2375000	2375962	-	963	2386	1487	2119	4230	916	3917	1940	7090	6722	1411	6613	5120	950	4843	6721	1643	6224	2774	4146	4663	3507	5241	3251	6403
gene-b2262	U00096.3	2375962	2376819	-	858	2658	1556	2270	4744	1131	4069	2161	7740	7149	1555	7312	5379	1087	4914	7490	1808	6440	2806	4441	4775	3601	5623	3435	6644
gene-b2263	U00096.3	2376834	2377592	-	759	628	354	513	1508	265	1539	515	1993	1911	429	2009	1576	291	1275	1960	493	1907	727	1893	1433	1377	1614	955	1932
gene-b2264	U00096.3	2377589	2379259	-	1671	760	438	619	1773	377	1297	557	2571	2756	521	2636	2209	398	1711	2777	770	2925	1044	1707	2044	1141	2406	1358	2619
gene-b2265	U00096.3	2379348	2380643	-	1296	463	263	414	1383	421	819	350	1567	1823	419	1837	1073	432	913	2252	791	2127	485	1755	1174	800	1860	730	1377
gene-b2266	U00096.3	2380722	2381027	-	306	1128	794	1081	3872	1224	2398	957	5578	7144	1474	6498	3282	1326	2927	8868	2444	6659	1392	5864	3743	2200	6093	2741	4271
