# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR17374249_sorted.bam" "SRR17374246_sorted.bam" "SRR17374247_sorted.bam" "SRR17374244_sorted.bam" "SRR17374248_sorted.bam" "SRR17374245_sorted.bam" "SRR17374241_sorted.bam" "SRR17374243_sorted.bam" "SRR17374242_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR17374249_sorted.bam	SRR17374246_sorted.bam	SRR17374247_sorted.bam	SRR17374244_sorted.bam	SRR17374248_sorted.bam	SRR17374245_sorted.bam	SRR17374241_sorted.bam	SRR17374243_sorted.bam	SRR17374242_sorted.bam
gene-LUU82_09785	CP089586.1	1959002	1959772	-	771	183	252	276	316	250	278	297	281	320
gene-LUU82_09790	CP089586.1	1959837	1960604	-	768	140	228	184	268	177	222	249	231	318
gene-LUU82_09795	CP089586.1	1960671	1961441	-	771	80	157	143	163	139	145	147	149	172
gene-LUU82_09800	CP089586.1	1961493	1962263	-	771	61	109	90	105	77	121	150	137	176
gene-LUU82_09805	CP089586.1	1962484	1963470	-	987	80	100	125	144	131	131	122	112	124
gene-LUU82_09810	CP089586.1	1963676	1964158	-	483	454	515	594	656	698	668	637	575	727
gene-LUU82_09815	CP089586.1	1964314	1965045	-	732	973	1091	1216	1424	1405	1364	1365	1184	1561
gene-LUU82_09820	CP089586.1	1965281	1965835	-	555	355	338	370	436	470	400	380	354	493
gene-LUU82_09825	CP089586.1	1966014	1966928	+	915	492	808	679	940	786	897	965	825	1073
gene-LUU82_09830	CP089586.1	1967220	1967822	-	603	492	634	584	983	762	792	827	676	873
gene-LUU82_09835	CP089586.1	1968030	1968326	-	297	152	159	179	247	187	190	199	165	228
gene-LUU82_09840	CP089586.1	1968375	1968578	-	204	95	137	120	151	174	156	155	120	139
gene-LUU82_09845	CP089586.1	1968887	1969873	+	987	3715	3402	4274	4669	5782	4214	3448	3584	3726
gene-LUU82_09850	CP089586.1	1970539	1971732	-	1194	765	868	1325	1429	1145	1213	1265	1118	1557
gene-LUU82_09855	CP089586.1	1971751	1973085	-	1335	346	362	452	520	499	491	368	418	474
gene-LUU82_09860	CP089586.1	1973116	1974183	-	1068	176	183	201	248	197	249	189	189	222
gene-LUU82_09865	CP089586.1	1974320	1974580	+	261	274	286	391	451	423	404	400	318	472
gene-LUU82_09870	CP089586.1	1974580	1975335	+	756	643	680	996	1029	1071	953	955	840	1059
gene-LUU82_09875	CP089586.1	1975433	1975534	+	102	141	154	231	258	259	255	223	212	223
gene-LUU82_09885	CP089586.1	1976187	1976966	-	780	1575	1252	2101	1886	2307	1470	1269	1166	1278
gene-LUU82_09890	CP089586.1	1977183	1977344	-	162	90	108	134	194	143	116	144	136	89
gene-LUU82_09895	CP089586.1	1977344	1977502	-	159	324	418	415	689	473	483	532	481	528
gene-LUU82_09900	CP089586.1	1977934	1978146	-	213	181	259	281	447	276	260	324	256	356
gene-LUU82_09905	CP089586.1	1978191	1978940	-	750	964	1357	1286	1837	1407	1651	1569	1532	1682
gene-LUU82_09910	CP089586.1	1978943	1979509	-	567	554	645	726	1013	870	807	736	765	870
gene-LUU82_09915	CP089586.1	1979845	1980084	+	240	913	1160	1194	1323	1259	1420	1266	1323	1486
gene-LUU82_09920	CP089586.1	1980591	1983143	-	2553	11819	16015	15132	19757	15719	19544	18983	17309	24021
gene-LUU82_09925	CP089586.1	1983146	1985005	-	1860	6852	9287	8808	11621	9122	11010	10465	9714	12584
gene-LUU82_09930	CP089586.1	1985231	1986031	-	801	828	1179	1010	1390	1130	1337	1408	1219	1572
gene-LUU82_09935	CP089586.1	1986061	1987215	-	1155	983	1437	1321	1880	1494	1616	1664	1641	1863
gene-LUU82_09940	CP089586.1	1987670	1988716	+	1047	1493	2426	2047	3265	2252	2744	2775	2491	3227
gene-LUU82_09945	CP089586.1	1988909	1989205	+	297	79	115	92	104	128	115	111	103	131
gene-LUU82_09950	CP089586.1	1989205	1990998	+	1794	543	586	635	680	755	743	702	665	883
gene-LUU82_09955	CP089586.1	1991232	1992581	+	1350	1123	1335	1364	1570	1544	1617	1574	1452	1942
gene-LUU82_09960	CP089586.1	1992603	1994231	+	1629	1746	2020	2149	2530	2383	2765	2276	2156	2753
gene-LUU82_09965	CP089586.1	1994753	1995103	+	351	70	68	91	94	114	102	99	85	103
gene-LUU82_09970	CP089586.1	1995190	1995501	+	312	71	82	98	109	104	109	108	84	116
gene-LUU82_09975	CP089586.1	1995516	1996022	+	507	80	84	102	101	120	125	114	93	117
gene-LUU82_09985	CP089586.1	1997672	1997932	-	261	1458	2010	1952	2387	2293	2548	2518	2271	2881
gene-LUU82_09990	CP089586.1	1997904	1998890	-	987	4279	5716	5799	6746	6568	7111	7123	5968	8126
gene-LUU82_09995	CP089586.1	1998987	2000996	+	2010	14625	20941	19531	24386	22013	24249	23338	19355	27512
gene-LUU82_10000	CP089586.1	2001042	2001470	-	429	533	846	717	1177	933	945	852	826	893
gene-LUU82_10005	CP089586.1	2001567	2002310	-	744	888	1526	1159	1881	1395	1635	1507	1437	1748
gene-LUU82_10010	CP089586.1	2003187	2003528	-	342	219	340	326	475	387	360	384	336	395
gene-LUU82_10015	CP089586.1	2003612	2004286	+	675	380	481	438	543	509	606	560	489	660
gene-LUU82_10020	CP089586.1	2004318	2004557	-	240	132	155	178	235	222	244	228	187	287
gene-LUU82_10025	CP089586.1	2004972	2006228	-	1257	1907	3118	2854	3957	3141	3468	3787	3154	4397
gene-LUU82_10030	CP089586.1	2006550	2007029	-	480	1345	1940	1932	1954	2084	2344	2432	2191	3145
gene-LUU82_10035	CP089586.1	2007397	2009715	-	2319	3778	6376	5343	6060	6181	7785	7524	6690	10881
gene-LUU82_10040	CP089586.1	2009942	2010742	-	801	2074	2879	2519	3273	3324	3452	2776	3027	2967
gene-LUU82_10045	CP089586.1	2011132	2011920	-	789	3953	5898	4969	5690	5220	6516	5856	5713	7564
gene-LUU82_10050	CP089586.1	2011921	2013255	-	1335	6487	9740	8075	8870	8326	10696	9654	8451	12830
gene-LUU82_10055	CP089586.1	2013248	2015074	-	1827	7676	11236	9895	10345	10186	12935	11443	10148	15648
gene-LUU82_10060	CP089586.1	2015087	2015788	-	702	3320	4827	4252	4692	4697	5582	5186	4596	6611
gene-LUU82_10065	CP089586.1	2016408	2016480	-	73	396	434	674	1102	1271	790	785	895	539
gene-LUU82_10070	CP089586.1	2016488	2016562	-	75	393	435	670	1103	1272	783	776	890	540
gene-LUU82_10075	CP089586.1	2016991	2018274	-	1284	15843	21412	20594	20990	23115	24014	19074	16792	24226
gene-LUU82_10080	CP089586.1	2018553	2019953	-	1401	9926	13889	12236	12026	13233	16622	13924	12635	19629
gene-LUU82_10085	CP089586.1	2019985	2020431	-	447	6064	8170	7453	8214	8061	9713	8600	7584	11699
gene-LUU82_10090	CP089586.1	2020428	2022395	-	1968	16347	21838	20173	20866	21696	25974	22339	19969	29925
gene-LUU82_10095	CP089586.1	2022410	2023348	-	939	6292	8599	7626	8190	8280	9829	8593	8106	11194
gene-LUU82_10100	CP089586.1	2023639	2024607	-	969	522	615	660	678	805	711	633	671	785
gene-LUU82_10105	CP089586.1	2024970	2025299	-	330	447	524	531	650	594	691	758	580	948
gene-LUU82_10110	CP089586.1	2025296	2025991	-	696	704	908	932	1107	1054	1201	1232	994	1560
gene-LUU82_10115	CP089586.1	2026644	2027930	-	1287	7430	11212	9188	12987	10781	12354	11328	10376	13136
gene-LUU82_10120	CP089586.1	2028309	2029823	-	1515	285	297	339	299	386	372	333	300	415
gene-LUU82_10125	CP089586.1	2030149	2030961	+	813	2973	2449	3418	3338	4514	3213	2526	2765	2856
gene-LUU82_10130	CP089586.1	2031049	2033718	-	2670	23946	32311	29735	31838	33614	40092	34516	32619	46703
gene-LUU82_10135	CP089586.1	2033755	2035689	-	1935	15502	20938	19214	19417	21005	25201	21060	19921	29719
gene-LUU82_10140	CP089586.1	2035699	2036811	-	1113	9189	13405	11825	12994	13255	15744	14214	12902	19284
gene-LUU82_10145	CP089586.1	2036808	2037053	-	246	2933	4122	3717	4324	4181	4913	4602	4233	5844
gene-LUU82_10150	CP089586.1	2037434	2038567	-	1134	8136	11243	10517	12685	12021	13397	12895	11932	15859
gene-LUU82_10155	CP089586.1	2038845	2040206	-	1362	9305	12396	11239	12797	12678	14348	13620	12319	17280
gene-LUU82_10160	CP089586.1	2040937	2041074	+	138	43629	40109	49979	55174	73453	54153	45633	49283	51844
gene-LUU82_10165	CP089586.1	2041195	2041548	+	354	2115	1731	2200	2010	2678	2233	1702	1694	2043
gene-LUU82_10170	CP089586.1	2041687	2043066	+	1380	5388	5053	6167	5750	7587	6438	4724	4806	6065
gene-LUU82_10175	CP089586.1	2043133	2045010	+	1878	10454	9430	12724	10530	14301	12741	9760	9174	13411
gene-LUU82_10180	CP089586.1	2045010	2045729	+	720	6280	5226	7588	6621	8644	7576	5881	5574	7871
gene-LUU82_10185	CP089586.1	2045772	2046611	+	840	6713	5786	8339	8350	10057	8920	7292	6783	9095
gene-LUU82_10190	CP089586.1	2046930	2047283	+	354	151	207	155	162	189	167	149	96	164
gene-LUU82_10195	CP089586.1	2047351	2047746	+	396	194	331	266	327	289	265	248	181	261
gene-LUU82_10200	CP089586.1	2047978	2048547	+	570	548	818	699	886	850	852	870	767	1043
gene-LUU82_10205	CP089586.1	2048665	2048865	-	201	15677	17066	11584	23250	24013	13705	13218	34914	7306
gene-LUU82_10210	CP089586.1	2049258	2049449	-	192	50	51	55	80	60	66	63	70	74
gene-LUU82_10215	CP089586.1	2049541	2051421	-	1881	224	250	296	305	258	304	258	248	372
gene-LUU82_10220	CP089586.1	2051411	2052169	-	759	162	172	194	179	208	247	205	178	279
gene-LUU82_10225	CP089586.1	2052452	2052964	+	513	1115	1206	1647	1880	1874	1361	1566	1403	1533
gene-LUU82_10230	CP089586.1	2053098	2053892	-	795	538	722	782	826	775	784	883	622	948
gene-LUU82_10235	CP089586.1	2054135	2055151	-	1017	1187	1386	1511	1878	1491	1691	1741	1715	2011
gene-LUU82_10240	CP089586.1	2055317	2055892	-	576	576	583	853	802	750	735	947	785	1115
gene-LUU82_10245	CP089586.1	2056114	2057022	+	909	882	1303	998	1637	1139	1603	1732	1601	2040
gene-LUU82_10250	CP089586.1	2057424	2058842	-	1419	2846	3984	3501	4108	4082	4909	4569	4061	6110
gene-LUU82_10255	CP089586.1	2059220	2062210	+	2991	16344	27054	17487	26524	23449	38266	34139	40352	62092
gene-LUU82_10260	CP089586.1	2062370	2062834	-	465	1001	890	1403	1467	1439	1207	1420	1298	1587
gene-LUU82_10265	CP089586.1	2062938	2063576	-	639	498	597	574	711	653	805	785	718	880
gene-LUU82_10270	CP089586.1	2063728	2064684	-	957	2286	1498	2954	3313	2987	3199	2709	2439	3120
gene-LUU82_10275	CP089586.1	2064928	2065899	+	972	350	440	454	558	522	554	577	453	656
gene-LUU82_10280	CP089586.1	2066048	2066563	-	516	1196	1851	1910	2044	2108	1887	2049	1500	2390
gene-LUU82_10285	CP089586.1	2066942	2067790	+	849	68	92	88	101	75	106	115	101	143
gene-LUU82_10290	CP089586.1	2067819	2068373	+	555	96	88	96	111	94	114	126	104	157
gene-LUU82_10295	CP089586.1	2068426	2070138	+	1713	332	384	491	454	445	553	495	392	650
gene-LUU82_10300	CP089586.1	2070135	2070968	+	834	201	268	253	250	257	337	276	227	343
gene-LUU82_10310	CP089586.1	2071629	2072753	+	1125	293	440	366	502	382	515	579	535	721
gene-LUU82_10315	CP089586.1	2073057	2073875	+	819	95	120	142	130	150	151	176	139	198
gene-LUU82_10320	CP089586.1	2073893	2074507	+	615	95	82	96	102	95	131	134	90	147
gene-LUU82_10325	CP089586.1	2074500	2075750	+	1251	215	252	249	273	250	289	280	219	323
gene-LUU82_10330	CP089586.1	2075766	2076779	+	1014	173	203	232	200	228	252	261	207	340
gene-LUU82_10335	CP089586.1	2076748	2077326	+	579	111	174	144	131	111	154	162	131	220
gene-LUU82_10340	CP089586.1	2077323	2077901	+	579	91	133	120	110	106	111	143	106	156
gene-LUU82_10345	CP089586.1	2077894	2078598	+	705	134	192	194	196	213	198	255	213	308
gene-LUU82_10355	CP089586.1	2080175	2080345	+	171	136	151	172	185	211	167	175	162	213
gene-LUU82_10360	CP089586.1	2081066	2083108	+	2043	378	507	475	589	498	606	566	477	650
gene-LUU82_10365	CP089586.1	2083444	2084496	-	1053	219	239	286	354	322	316	312	299	352
gene-LUU82_10370	CP089586.1	2084483	2085355	-	873	113	149	133	180	143	169	174	131	195
gene-LUU82_10375	CP089586.1	2085352	2085657	-	306	23	26	44	46	34	52	50	39	48
gene-LUU82_10380	CP089586.1	2085621	2086859	-	1239	84	89	98	146	115	108	139	97	143
gene-LUU82_10385	CP089586.1	2087023	2087583	+	561	1720	2267	2204	4145	2950	2743	2971	2784	2773
gene-LUU82_10390	CP089586.1	2088432	2089094	+	663	57	61	64	98	82	104	84	98	93
gene-LUU82_10395	CP089586.1	2089111	2089803	+	693	106	138	145	163	155	184	181	145	219
gene-LUU82_10400	CP089586.1	2089800	2090567	+	768	146	152	145	176	162	195	177	141	215
gene-LUU82_10405	CP089586.1	2090802	2091302	+	501	145	133	195	245	185	213	220	184	232
gene-LUU82_10410	CP089586.1	2091305	2091781	+	477	196	220	279	351	304	327	304	243	307
gene-LUU82_10415	CP089586.1	2091860	2092471	+	612	488	601	834	800	760	765	795	660	985
gene-LUU82_10420	CP089586.1	2092556	2092915	-	360	2477	2304	3767	3344	3482	2793	3400	3020	3712
gene-LUU82_10425	CP089586.1	2093069	2093371	-	303	289	410	511	525	525	516	538	441	592
gene-LUU82_10435	CP089586.1	2094052	2094744	+	693	300	366	398	506	409	541	556	413	628
gene-LUU82_10440	CP089586.1	2095289	2102116	+	6828	4744	7585	6792	7321	6280	9307	10724	9092	12696
gene-LUU82_10445	CP089586.1	2102246	2103457	+	1212	352	541	555	561	425	649	765	698	884
gene-LUU82_10450	CP089586.1	2103468	2105021	+	1554	488	772	761	781	669	968	1128	799	1244
gene-LUU82_10455	CP089586.1	2105011	2106579	+	1569	651	943	877	999	907	1132	1384	1038	1546
gene-LUU82_10460	CP089586.1	2106557	2107516	+	960	471	588	645	770	594	796	887	775	1074
gene-LUU82_10465	CP089586.1	2107506	2109896	+	2391	2539	3116	3446	3725	3373	4038	4196	3752	5082
gene-LUU82_10470	CP089586.1	2109914	2111422	+	1509	2916	3535	3681	3764	3667	4350	4348	3878	5578
gene-LUU82_10475	CP089586.1	2111415	2112773	+	1359	2517	3233	3430	3834	3503	3892	4018	3614	4825
gene-LUU82_10480	CP089586.1	2113014	2114921	+	1908	3220	4302	5415	4918	4263	4423	4861	3677	5894
gene-LUU82_10485	CP089586.1	2115090	2115650	+	561	1849	2687	2745	3156	2688	2875	2952	2575	3266
gene-LUU82_10490	CP089586.1	2115917	2117776	-	1860	5878	9347	8846	10141	8483	10839	10784	9009	12549
gene-LUU82_10495	CP089586.1	2117987	2120968	+	2982	10161	12264	14318	13834	14447	14500	13620	11593	16613
gene-LUU82_10500	CP089586.1	2121079	2122017	-	939	1281	1604	1670	1658	1754	1974	1862	1542	2409
gene-LUU82_10505	CP089586.1	2122031	2123983	-	1953	1974	2491	2555	2821	2802	3163	3036	2746	3812
gene-LUU82_10510	CP089586.1	2124060	2125934	-	1875	525	671	642	833	772	919	842	686	971
gene-LUU82_10515	CP089586.1	2126174	2126632	-	459	324	567	356	623	516	736	842	686	934
gene-LUU82_10520	CP089586.1	2126890	2127417	+	528	1156	2748	1415	2709	1763	2607	2698	2654	3237
gene-LUU82_10525	CP089586.1	2127841	2129370	+	1530	517	683	683	898	841	865	1018	833	1067
gene-LUU82_10530	CP089586.1	2129737	2130186	+	450	46	43	71	94	64	68	81	58	71
gene-LUU82_10535	CP089586.1	2130189	2130356	+	168	7	0	5	1	8	3	6	5	3
gene-LUU82_10540	CP089586.1	2130533	2131768	+	1236	107	148	116	166	158	243	183	153	243
gene-LUU82_10545	CP089586.1	2131801	2132811	+	1011	114	174	149	199	183	222	187	172	234
gene-LUU82_10550	CP089586.1	2132902	2134332	+	1431	298	497	428	469	483	559	475	446	644
gene-LUU82_10555	CP089586.1	2134349	2135290	+	942	1485	1754	1692	1846	2029	2013	1598	1605	1922
gene-LUU82_10560	CP089586.1	2135389	2136093	+	705	864	1039	1032	1183	1330	1190	970	976	1312
gene-LUU82_10565	CP089586.1	2136443	2139172	+	2730	24542	27860	21176	23772	27525	34802	23086	34644	32347
gene-LUU82_10570	CP089586.1	2139288	2140049	+	762	669	937	894	1088	920	1191	1146	1017	1461
gene-LUU82_10575	CP089586.1	2140294	2140749	+	456	1625	2467	2261	3222	2397	2951	3018	2314	3478
gene-LUU82_10585	CP089586.1	2141032	2142456	-	1425	379	381	500	501	560	485	400	334	435
gene-LUU82_10590	CP089586.1	2142654	2142854	+	201	554	820	804	1052	766	874	892	687	1049
gene-LUU82_10595	CP089586.1	2142880	2143545	+	666	1324	2018	1782	2329	1890	2185	2137	1785	2555
gene-LUU82_10600	CP089586.1	2143556	2144443	+	888	1340	2015	1836	2101	1888	2142	2182	1748	2631
gene-LUU82_10605	CP089586.1	2144551	2145306	+	756	495	566	639	568	659	688	595	507	763
gene-LUU82_10610	CP089586.1	2145303	2147303	+	2001	1561	1774	1926	1904	2137	2210	1997	1783	2658
gene-LUU82_10615	CP089586.1	2147962	2148075	+	114	107	171	129	196	142	191	312	239	304
gene-LUU82_10620	CP089586.1	2148457	2148717	+	261	376	599	482	756	526	589	810	747	923
gene-LUU82_10625	CP089586.1	2148727	2149224	+	498	634	930	855	1306	876	1109	1363	1324	1497
gene-LUU82_10630	CP089586.1	2149332	2149424	-	93	112	115	152	174	140	199	166	151	217
gene-LUU82_10635	CP089586.1	2149619	2151499	+	1881	2439	2361	3576	4322	3301	4492	4452	3537	5559
gene-LUU82_10640	CP089586.1	2151562	2152167	+	606	1705	1755	2576	2937	2289	3114	3126	2614	4021
gene-LUU82_10645	CP089586.1	2152243	2152338	+	96	99	119	164	319	191	188	203	200	187
gene-LUU82_10650	CP089586.1	2152660	2154030	+	1371	229	284	266	330	286	387	368	317	418
gene-LUU82_10655	CP089586.1	2154276	2156126	+	1851	506	1162	768	674	731	785	671	640	924
gene-LUU82_10660	CP089586.1	2156123	2156659	+	537	159	366	224	265	289	270	241	224	287
gene-LUU82_10665	CP089586.1	2156759	2156869	+	111	6	4	14	11	10	10	7	7	9
gene-LUU82_10670	CP089586.1	2156885	2157046	-	162	8	6	19	20	14	19	13	16	24
gene-LUU82_10675	CP089586.1	2157178	2158800	+	1623	1116	1374	1331	1608	1613	1735	1489	1592	2027
gene-LUU82_10680	CP089586.1	2158970	2159533	-	564	1057	1351	1511	2150	1864	1976	1933	1501	2019
gene-LUU82_10685	CP089586.1	2159622	2159717	-	96	5	6	11	7	7	13	8	9	9
gene-LUU82_10690	CP089586.1	2159786	2161276	+	1491	605	748	756	864	854	991	842	717	1191
gene-LUU82_10695	CP089586.1	2161537	2163246	+	1710	944	1147	1189	1232	1258	1590	1455	1216	1844
gene-LUU82_10700	CP089586.1	2163524	2163736	+	213	438	550	588	901	804	737	686	700	694
gene-LUU82_10705	CP089586.1	2164016	2164459	+	444	451	540	633	798	790	711	685	634	745
gene-LUU82_10710	CP089586.1	2164653	2166251	+	1599	3550	6118	5325	6569	5319	7131	7657	5901	9669
gene-LUU82_10715	CP089586.1	2166311	2166640	-	330	706	918	995	1421	1099	1074	1205	950	1300
gene-LUU82_10720	CP089586.1	2166936	2168432	+	1497	90447	111056	112389	134096	134011	149379	147980	137134	186041
gene-LUU82_10725	CP089586.1	2168626	2169516	-	891	11963	30519	17114	33059	18152	28774	28179	23527	31559
gene-LUU82_10730	CP089586.1	2169639	2170055	-	417	146	138	211	201	208	171	225	178	212
gene-LUU82_10735	CP089586.1	2170313	2171650	+	1338	132	202	225	230	211	201	268	211	276
gene-LUU82_10740	CP089586.1	2171730	2173178	-	1449	2567	3855	3276	4300	3530	4324	5455	4665	6243
gene-LUU82_10745	CP089586.1	2173865	2174824	+	960	2130	5132	3207	4150	3695	4229	4340	3745	5554
gene-LUU82_10750	CP089586.1	2175102	2175806	+	705	1492	1859	1939	2319	2289	2400	2241	1990	2660
gene-LUU82_10755	CP089586.1	2175892	2176752	-	861	2884	3800	3875	4411	4403	4603	4408	3837	5377
gene-LUU82_10760	CP089586.1	2176825	2177643	+	819	3494	4375	4973	6096	5694	5878	5342	4278	6672
gene-LUU82_10765	CP089586.1	2177636	2178487	+	852	6188	8392	9088	10182	9647	11000	10579	7816	13386
gene-LUU82_10770	CP089586.1	2178489	2178872	+	384	2428	3276	3495	4451	4004	4153	4230	3339	5008
gene-LUU82_10775	CP089586.1	2178972	2179589	+	618	90	94	92	103	103	111	109	94	112
gene-LUU82_10780	CP089586.1	2179687	2181369	-	1683	288	334	418	399	388	478	435	375	569
gene-LUU82_10790	CP089586.1	2181512	2182099	+	588	245	385	342	432	392	411	405	353	464
gene-LUU82_10795	CP089586.1	2182180	2182629	-	450	1936	3711	2300	4427	2783	4181	4859	4735	5411
gene-LUU82_10800	CP089586.1	2182983	2183705	+	723	1333	1971	1637	2487	2097	2479	2410	2497	3127
gene-LUU82_10805	CP089586.1	2183891	2184166	-	276	1161	1842	1494	2226	1756	1767	1766	1530	1996
gene-LUU82_10810	CP089586.1	2184321	2185385	-	1065	3657	5540	4441	4925	4806	4925	4570	3902	5613
gene-LUU82_10820	CP089586.1	2186806	2187084	+	279	183	284	224	353	251	235	301	248	290
gene-LUU82_10825	CP089586.1	2187099	2187467	+	369	313	500	438	682	470	465	612	497	581
gene-LUU82_10830	CP089586.1	2187455	2187751	+	297	325	522	490	706	535	507	711	533	643
gene-LUU82_10835	CP089586.1	2188046	2189152	+	1107	180	199	201	221	213	239	212	189	239
gene-LUU82_10840	CP089586.1	2189146	2190486	+	1341	357	419	382	434	440	501	431	401	576
gene-LUU82_10845	CP089586.1	2190583	2191473	+	891	311	376	411	414	431	438	412	354	499
gene-LUU82_10850	CP089586.1	2191620	2192450	-	831	1761	2370	2959	2874	2599	3022	3358	2587	4218
gene-LUU82_10855	CP089586.1	2192470	2193480	-	1011	1113	1472	1686	1703	1599	1890	1706	1383	2341
gene-LUU82_10860	CP089586.1	2193578	2194282	-	705	468	737	541	684	584	874	690	554	1022
gene-LUU82_10865	CP089586.1	2194275	2194832	-	558	293	403	350	466	368	521	410	336	556
gene-LUU82_10870	CP089586.1	2194963	2195262	+	300	237	317	298	393	356	392	352	293	404
gene-LUU82_10875	CP089586.1	2195282	2196103	+	822	707	916	979	1243	1095	1210	1081	960	1196
gene-LUU82_10880	CP089586.1	2196120	2196497	+	378	303	438	485	655	586	532	532	519	607
gene-LUU82_10885	CP089586.1	2196647	2196877	-	231	304	318	407	421	436	454	452	364	525
gene-LUU82_10890	CP089586.1	2197097	2197597	-	501	503	612	685	757	700	719	668	702	861
gene-LUU82_10895	CP089586.1	2197795	2198364	-	570	1322	1515	1620	2022	1856	1994	1782	1713	2245
gene-LUU82_10900	CP089586.1	2198585	2198683	+	99	6	11	18	25	13	22	15	15	26
gene-LUU82_10905	CP089586.1	2198810	2199865	+	1056	458	605	572	718	712	716	799	717	887
gene-LUU82_10910	CP089586.1	2200473	2201174	+	702	92279	98748	113448	123485	144975	132109	109471	108867	132272
gene-LUU82_10915	CP089586.1	2201450	2201938	+	489	1770	2006	2322	2700	2385	2390	2194	2047	2804
gene-LUU82_10920	CP089586.1	2202450	2204261	+	1812	13639	15647	17299	18922	19376	19288	18103	16681	22325
gene-LUU82_10925	CP089586.1	2204622	2205389	+	768	1967	2180	1849	1997	2635	2076	1599	2517	1988
gene-LUU82_10930	CP089586.1	2205564	2206052	+	489	356	353	509	482	515	457	458	399	540
gene-LUU82_10935	CP089586.1	2206045	2207538	+	1494	1879	1738	2502	2171	2363	2419	2169	1867	2753
gene-LUU82_10940	CP089586.1	2207544	2208671	+	1128	1781	1949	2651	2148	2249	2417	2284	1895	2850
gene-LUU82_10945	CP089586.1	2208708	2209571	+	864	1057	1144	1526	1181	1379	1393	1302	1107	1709
gene-LUU82_10950	CP089586.1	2209583	2211091	+	1509	2688	3022	3864	3309	3488	3542	3354	2859	4315
gene-LUU82_10955	CP089586.1	2211507	2212661	+	1155	580	969	888	989	738	1141	1276	914	1623
gene-LUU82_10960	CP089586.1	2212684	2213682	+	999	482	792	661	849	664	912	1032	814	1291
gene-LUU82_10965	CP089586.1	2213772	2213978	-	207	1265	1685	1753	2008	2031	2011	2136	1911	2505
gene-LUU82_10970	CP089586.1	2214258	2216666	-	2409	2420	3052	3110	3127	3531	3913	3547	3014	4923
gene-LUU82_10975	CP089586.1	2216906	2217097	-	192	1074	1000	1327	766	1687	978	990	1080	1059
gene-LUU82_10980	CP089586.1	2217336	2217935	+	600	426	810	573	762	606	937	904	713	1174
gene-LUU82_10985	CP089586.1	2218125	2219669	+	1545	892	1792	1203	1688	1246	1752	1814	1450	2320
gene-LUU82_10990	CP089586.1	2219781	2219948	+	168	35	49	57	46	49	49	55	40	57
gene-LUU82_10995	CP089586.1	2220025	2220573	-	549	630	782	906	1043	877	967	1064	837	1053
gene-LUU82_11000	CP089586.1	2220718	2223207	+	2490	1467	1835	2743	2564	1973	2084	2422	1736	2100
gene-LUU82_11005	CP089586.1	2223423	2223650	+	228	26	29	30	53	40	49	61	32	35
