# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8948489_sorted.bam" "SRR8948488_sorted.bam" "SRR8948486_sorted.bam" "SRR8948487_sorted.bam" "SRR8948483_sorted.bam" "SRR8948480_sorted.bam" "SRR8948477_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8948489_sorted.bam	SRR8948488_sorted.bam	SRR8948486_sorted.bam	SRR8948487_sorted.bam	SRR8948483_sorted.bam	SRR8948480_sorted.bam	SRR8948477_sorted.bam
gene-PA3172	NC_002516.2	3562801	3563481	+	681	82	48	65	44	38	26	106
gene-PA3173	NC_002516.2	3563546	3564286	+	741	177	192	119	96	46	49	214
gene-PA3174	NC_002516.2	3564445	3565173	+	729	15	9	6	8	17	6	19
gene-PA3175	NC_002516.2	3565189	3566124	+	936	18	6	6	4	44	10	27
gene-PA3176	NC_002516.2	3566163	3567377	+	1215	17	35	14	17	43	9	31
gene-PA3177	NC_002516.2	3567606	3568529	+	924	212	147	164	102	55	69	227
gene-PA3178	NC_002516.2	3568636	3569013	-	378	84	85	85	74	31	37	152
gene-PA3179	NC_002516.2	3569106	3570266	-	1161	1704	1100	972	706	186	671	2129
gene-PA3180	NC_002516.2	3570414	3570851	+	438	31	33	37	14	11	10	42
gene-PA3181	NC_002516.2	3570941	3571603	-	663	304	339	520	204	49	144	542
gene-PA3182	NC_002516.2	3571621	3572337	-	717	169	134	296	109	43	164	517
gene-PA3183	NC_002516.2	3572324	3573793	-	1470	702	890	1497	567	107	192	728
gene-PA3184	NC_002516.2	3573980	3574837	+	858	289	285	238	144	63	141	371
gene-PA3185	NC_002516.2	3574846	3575697	-	852	860	790	855	539	205	415	995
gene-PA3186	NC_002516.2	3575912	3577276	-	1365	287	280	444	213	62	103	283
gene-PA3187	NC_002516.2	3577320	3578480	-	1161	112	106	221	125	19	27	65
gene-PA3188	NC_002516.2	3578513	3579358	-	846	87	71	102	100	26	11	38
gene-PA3189	NC_002516.2	3579351	3580283	-	933	85	47	98	87	39	18	38
gene-PA3190	NC_002516.2	3580384	3581646	-	1263	526	446	616	505	47	102	262
gene-PA3191	NC_002516.2	3582171	3583592	-	1422	95	93	176	70	57	64	213
gene-PA3192	NC_002516.2	3583616	3584344	-	729	195	173	345	158	67	192	391
gene-PA3193	NC_002516.2	3584379	3585374	-	996	597	500	803	383	78	305	891
gene-PA3194	NC_002516.2	3585477	3587303	-	1827	474	512	1006	426	132	376	981
gene-PA3195	NC_002516.2	3587433	3588437	+	1005	147	194	232	125	44	59	221
gene-PA3196	NC_002516.2	3588741	3589271	-	531	125	98	119	58	24	33	105
gene-PA3197	NC_002516.2	3589352	3590350	-	999	215	236	189	105	57	105	260
gene-PA3198	NC_002516.2	3590490	3591242	-	753	103	90	83	73	24	47	150
gene-PA3199	NC_002516.2	3591415	3592044	-	630	115	100	99	76	29	26	72
gene-PA3200	NC_002516.2	3592041	3592928	-	888	328	225	275	146	33	112	314
gene-PA3201	NC_002516.2	3593144	3593731	+	588	494	625	262	304	33	33	278
gene-PA3202	NC_002516.2	3593733	3594032	+	300	492	393	346	249	22	130	388
gene-PA3203	NC_002516.2	3594208	3594570	+	363	412	323	251	185	31	144	433
gene-PA3204	NC_002516.2	3594581	3595258	+	678	214	133	80	98	30	65	232
gene-PA3205	NC_002516.2	3595387	3595827	+	441	66	47	31	49	7	11	51
gene-PA3206	NC_002516.2	3595942	3597279	+	1338	144	112	69	75	44	49	156
gene-PA3207	NC_002516.2	3597319	3597798	+	480	316	127	123	89	34	84	265
gene-PA3208	NC_002516.2	3597779	3598339	-	561	345	174	160	122	32	95	267
gene-PA3209	NC_002516.2	3598404	3598775	-	372	106	247	148	85	46	98	190
gene-PA3210	NC_002516.2	3598933	3600387	+	1455	269	196	120	101	51	46	177
gene-PA3211	NC_002516.2	3600454	3601599	+	1146	392	347	244	193	53	77	331
gene-PA3212	NC_002516.2	3601596	3602390	+	795	269	204	216	126	44	79	285
gene-PA3213	NC_002516.2	3602392	3603330	+	939	289	293	197	162	46	92	279
gene-PA3214	NC_002516.2	3603327	3603971	+	645	250	161	185	136	45	129	306
gene-PA3215	NC_002516.2	3603994	3605007	-	1014	335	290	278	187	60	115	321
gene-PA3216	NC_002516.2	3605150	3605467	+	318	12	29	8	6	15	4	12
gene-PA3217	NC_002516.2	3605684	3607075	+	1392	376	306	153	168	53	45	200
gene-PA3219	NC_002516.2	3608117	3608929	-	813	5	15	8	5	18	3	11
gene-PA3220	NC_002516.2	3609076	3609840	+	765	81	58	43	36	38	24	75
gene-PA3221	NC_002516.2	3609905	3610240	+	336	45	31	25	19	7	8	23
gene-PA3222	NC_002516.2	3610250	3611149	+	900	63	27	24	26	10	17	39
gene-PA3223	NC_002516.2	3611254	3611895	-	642	26	29	18	12	26	3	25
gene-PA3224	NC_002516.2	3612042	3612359	-	318	151	145	88	81	23	23	116
gene-PA3225	NC_002516.2	3612559	3613488	+	930	145	93	95	57	27	48	142
gene-PA3226	NC_002516.2	3613495	3614322	+	828	90	81	47	50	21	29	115
gene-PA3227	NC_002516.2	3614304	3614867	+	564	257	183	120	123	17	10	136
gene-PA3228	NC_002516.2	3614930	3616762	+	1833	288	251	192	129	76	110	292
gene-PA3229	NC_002516.2	3617044	3617310	+	267	23	31	20	14	15	12	13
gene-PA3230	NC_002516.2	3617343	3618467	-	1125	136	130	118	71	32	39	110
gene-PA3231	NC_002516.2	3618726	3618884	-	159	11	6	13	1	6	1	4
gene-PA3232	NC_002516.2	3618993	3619619	-	627	30	31	43	27	27	6	30
gene-PA3233	NC_002516.2	3619616	3621415	-	1800	68	83	103	72	46	40	84
gene-PA3234	NC_002516.2	3621505	3623160	-	1656	131	184	166	110	44	46	147
gene-PA3235	NC_002516.2	3623157	3623468	-	312	74	219	97	80	6	11	53
gene-PA3236	NC_002516.2	3623686	3624543	-	858	29	46	40	34	22	11	40
gene-PA3237	NC_002516.2	3624837	3625058	+	222	12	17	8	12	20	3	14
gene-PA3238	NC_002516.2	3625201	3626562	+	1362	160	127	104	86	61	27	130
gene-PA3239	NC_002516.2	3626566	3627369	+	804	86	111	79	62	28	24	107
gene-PA3240	NC_002516.2	3627509	3628366	+	858	66	91	73	48	53	52	127
gene-PA3241	NC_002516.2	3628430	3629599	-	1170	246	168	160	108	51	77	217
gene-PA3242	NC_002516.2	3629667	3630605	-	939	438	358	284	203	58	163	493
gene-PA3243	NC_002516.2	3630765	3631556	+	792	331	300	209	192	47	92	380
gene-PA3244	NC_002516.2	3631618	3632433	+	816	1656	1666	1575	1133	41	178	1152
gene-PA3245	NC_002516.2	3632430	3632684	+	255	2186	2525	1625	1140	30	154	1082
gene-PA3246	NC_002516.2	3632788	3633423	+	636	133	73	52	52	10	14	59
gene-PA3247	NC_002516.2	3633592	3634881	+	1290	399	256	231	205	51	104	325
gene-PA3248	NC_002516.2	3634924	3635475	-	552	116	84	72	50	23	43	112
gene-PA3249	NC_002516.2	3635541	3636257	-	717	46	31	29	31	18	29	74
gene-PA3250	NC_002516.2	3636621	3637679	+	1059	20	38	24	9	23	6	33
gene-PA3251	NC_002516.2	3637734	3638543	+	810	9	9	8	6	36	5	24
gene-PA3252	NC_002516.2	3638540	3639379	+	840	12	17	6	4	33	4	22
gene-PA3253	NC_002516.2	3639366	3640163	+	798	12	12	13	11	32	16	19
gene-PA3254	NC_002516.2	3640166	3641161	+	996	62	69	29	29	33	8	61
gene-PA3255	NC_002516.2	3641233	3641811	+	579	140	130	101	68	27	24	100
gene-PA3256	NC_002516.2	3641872	3642834	-	963	219	198	198	127	56	122	283
gene-PA3257	NC_002516.2	3642964	3645060	+	2097	1414	1763	1128	811	148	420	1358
gene-PA3258	NC_002516.2	3645099	3646904	+	1806	186	192	157	112	81	110	266
gene-PA3259	NC_002516.2	3646918	3647397	-	480	139	94	89	66	13	74	188
gene-PA3260	NC_002516.2	3647755	3648066	-	312	100	57	41	38	16	18	134
gene-PA3261	NC_002516.2	3648170	3648916	+	747	181	187	162	100	32	60	227
gene-PA3262	NC_002516.2	3649705	3650466	-	762	2246	1815	1496	1173	25	157	1037
gene-PA3262.1	NC_002516.2	3650722	3650798	-	77	14324	18428	13414	7643	2585	13260	30194
gene-PA3262.2	NC_002516.2	3650815	3650890	-	76	9272	12826	5182	4178	2430	12280	27049
gene-PA3263	NC_002516.2	3651056	3651976	+	921	538	364	279	271	37	47	251
gene-PA3264	NC_002516.2	3652063	3652998	+	936	124	71	67	50	31	10	83
gene-PA3265	NC_002516.2	3653138	3653452	+	315	135	101	89	66	8	18	85
gene-PA3266	NC_002516.2	3653667	3653876	+	210	13075	8367	7749	5280	146	767	5515
gene-PA3267	NC_002516.2	3653937	3655811	-	1875	783	498	404	304	108	127	409
gene-PA3268	NC_002516.2	3655986	3658151	-	2166	348	235	199	145	83	29	91
gene-PA3269	NC_002516.2	3658248	3659102	-	855	209	167	224	133	39	48	213
gene-PA3270	NC_002516.2	3659169	3659756	-	588	766	762	724	386	35	173	685
gene-PA3271	NC_002516.2	3660022	3663501	+	3480	708	757	810	528	191	280	562
gene-PA3272	NC_002516.2	3663509	3667855	-	4347	339	273	278	164	405	575	692
gene-PA3273	NC_002516.2	3667924	3668307	-	384	15	10	6	5	12	5	24
gene-PA3274	NC_002516.2	3668474	3668761	+	288	25	7	14	2	20	9	27
gene-PA3275	NC_002516.2	3668840	3669169	-	330	66	52	50	30	9	21	80
gene-PA3276	NC_002516.2	3669166	3669588	-	423	169	196	142	120	17	31	141
gene-PA3277	NC_002516.2	3669821	3670633	-	813	33	19	24	12	21	21	56
gene-PA3278	NC_002516.2	3670759	3671058	-	300	23	20	15	11	22	6	15
gene-PA3279	NC_002516.2	3671227	3672549	-	1323	9	22	11	11	34	1	6
gene-PA3280	NC_002516.2	3673008	3674324	-	1317	36	50	37	21	38	10	42
gene-PA3281	NC_002516.2	3674570	3675160	-	591	45	44	36	20	22	9	47
gene-PA3282	NC_002516.2	3675163	3675897	-	735	26	24	21	7	22	6	22
gene-PA3283	NC_002516.2	3675894	3676748	-	855	410	132	187	126	71	151	510
gene-PA3284	NC_002516.2	3676767	3677081	-	315	415	190	303	130	43	134	395
gene-PA3285	NC_002516.2	3677720	3678331	-	612	319	215	223	143	41	82	289
gene-PA3286	NC_002516.2	3678334	3679386	-	1053	533	450	390	285	29	63	268
gene-PA3287	NC_002516.2	3679946	3680461	+	516	60	32	18	24	20	30	74
gene-PA3288	NC_002516.2	3680465	3680968	-	504	82	68	67	54	26	49	136
gene-PA3289	NC_002516.2	3681048	3681461	+	414	25	14	12	9	6	10	22
gene-PA3290	NC_002516.2	3681500	3684148	-	2649	202	253	154	134	119	76	211
gene-PA3291	NC_002516.2	3684163	3684717	-	555	28	66	28	17	81	4	15
gene-PA3292	NC_002516.2	3684905	3685762	-	858	21	57	20	19	33	11	27
gene-PA3293	NC_002516.2	3685759	3686574	-	816	40	42	35	24	13	14	39
gene-PA3294	NC_002516.2	3686584	3688650	-	2067	120	111	67	55	65	18	108
gene-PA3295	NC_002516.2	3688879	3689316	-	438	250	256	153	136	21	10	107
gene-PA3296	NC_002516.2	3689521	3690951	+	1431	20	27	13	10	52	10	30
gene-PA3297	NC_002516.2	3691024	3695004	-	3981	1006	785	781	505	182	403	1339
gene-PA3298	NC_002516.2	3695179	3695481	-	303	36	18	30	10	5	8	19
gene-PA3299	NC_002516.2	3695511	3697199	-	1689	2212	2085	1752	1185	127	325	1481
gene-PA3300	NC_002516.2	3697434	3699122	-	1689	64	105	75	57	75	7	80
gene-PA3301	NC_002516.2	3699369	3700319	+	951	156	154	83	81	19	20	134
gene-PA3302	NC_002516.2	3700316	3700786	+	471	277	209	144	130	23	22	137
gene-PA3303	NC_002516.2	3700937	3702112	+	1176	79	67	50	36	25	29	102
gene-PA3304	NC_002516.2	3702093	3702950	-	858	112	94	69	58	33	40	116
gene-PA3303a	NC_002516.2	3702977	3703180	-	204	16	13	6	9	16	6	11
gene-PA3304.1	NC_002516.2	3703022	3703156	-	135	9	7	2	4	13	5	8
gene-PA3305	NC_002516.2	3703167	3705161	-	1995	270	227	210	134	76	138	357
gene-PA3305.1	NC_002516.2	3705309	3705521	-	213	4239	1209	1514	913	122	651	6526
gene-PA3306	NC_002516.2	3705890	3706492	-	603	193	172	140	96	48	71	268
gene-PA3307	NC_002516.2	3706546	3706854	-	309	123	58	32	31	19	31	85
gene-PA3308	NC_002516.2	3707090	3709942	+	2853	1694	1225	1070	804	276	789	1999
gene-PA3309	NC_002516.2	3710225	3710680	+	456	4631	833	1496	846	218	1089	3237
gene-PA3310	NC_002516.2	3710749	3712404	-	1656	317	243	180	134	81	67	198
gene-PA3311	NC_002516.2	3712560	3714911	+	2352	59	66	34	22	52	22	49
gene-PA3312	NC_002516.2	3714915	3715805	-	891	119	77	56	62	24	40	112
gene-PA3313	NC_002516.2	3715804	3716811	+	1008	407	310	211	206	41	35	199
gene-PA3314	NC_002516.2	3716808	3717611	+	804	301	211	131	152	35	75	279
gene-PA3315	NC_002516.2	3717605	3718438	+	834	102	88	63	58	18	38	108
gene-PA3316	NC_002516.2	3718435	3719205	+	771	159	124	100	89	17	53	172
gene-PA3317	NC_002516.2	3719329	3720057	+	729	269	196	172	116	33	71	269
gene-PA3318	NC_002516.2	3720123	3720623	+	501	34	34	15	6	24	10	32
gene-PA3319	NC_002516.2	3720681	3722759	-	2079	40	32	41	20	52	13	59
gene-PA3320	NC_002516.2	3722990	3723445	-	456	2	8	4	7	6	5	9
gene-PA3321	NC_002516.2	3723534	3724448	+	915	109	92	88	70	37	46	101
gene-PA3322	NC_002516.2	3724456	3725154	-	699	389	372	286	224	28	118	417
gene-PA3323	NC_002516.2	3725580	3726455	+	876	19	17	11	6	49	6	21
gene-PA3324	NC_002516.2	3726452	3728230	+	1779	40	27	35	17	36	30	65
gene-PA3325	NC_002516.2	3728240	3729127	+	888	27	19	22	10	42	21	36
gene-PA3326	NC_002516.2	3729471	3730076	-	606	134	137	113	59	26	16	85
gene-PA3327	NC_002516.2	3730557	3737615	+	7059	97	118	59	53	282	84	155
gene-PA3328	NC_002516.2	3737612	3738778	+	1167	8	8	5	3	30	12	23
gene-PA3329	NC_002516.2	3738775	3740103	+	1329	15	22	8	7	21	19	32
gene-PA3330	NC_002516.2	3740105	3741019	+	915	15	13	9	7	23	13	26
gene-PA3331	NC_002516.2	3741012	3742268	+	1257	38	23	30	26	60	14	40
gene-PA3332	NC_002516.2	3742265	3742690	+	426	2	2	5	0	21	2	6
gene-PA3333	NC_002516.2	3742694	3743686	+	993	9	8	5	2	17	6	30
gene-PA3334	NC_002516.2	3743700	3743939	+	240	1	9	5	2	15	0	10
gene-PA3335	NC_002516.2	3744057	3744809	+	753	13	6	9	7	34	5	22
gene-PA3336	NC_002516.2	3744901	3746067	+	1167	37	24	14	10	21	22	51
gene-PA3337	NC_002516.2	3746078	3747076	-	999	120	48	42	22	44	42	102
gene-PA3338	NC_002516.2	3747166	3747456	-	291	22	26	25	15	12	3	12
gene-PA3339	NC_002516.2	3747525	3749711	+	2187	227	220	135	103	90	64	204
gene-PA3340	NC_002516.2	3749719	3751767	-	2049	608	393	356	228	94	226	837
gene-PA3341	NC_002516.2	3752044	3752478	-	435	185	141	121	89	59	59	193
gene-PA3342	NC_002516.2	3752596	3753612	-	1017	45	44	35	20	45	26	48
gene-PA3343	NC_002516.2	3753763	3754932	-	1170	140	201	147	95	75	61	227
gene-PA3344	NC_002516.2	3755021	3757159	-	2139	1571	1225	1203	724	314	858	2165
gene-PA3345	NC_002516.2	3757243	3757593	-	351	953	947	910	573	82	420	1053
gene-PA3346	NC_002516.2	3757659	3759374	-	1716	137	141	116	82	89	74	157
gene-PA3347	NC_002516.2	3759376	3759681	-	306	63	60	48	27	11	7	42
gene-PA3348	NC_002516.2	3759996	3760820	-	825	424	375	364	230	57	93	298
gene-PA3349	NC_002516.2	3760897	3761829	-	933	1149	1042	1074	556	98	250	891
gene-PA3350	NC_002516.2	3761961	3762659	+	699	446	523	395	282	28	82	343
gene-PA3351	NC_002516.2	3762804	3763127	+	324	2022	1288	1446	742	150	352	1542
gene-PA3352	NC_002516.2	3763182	3763652	+	471	442	333	289	190	23	39	185
gene-PA3353	NC_002516.2	3763681	3764472	+	792	273	229	172	101	38	46	196
gene-PA3354	NC_002516.2	3764476	3765087	-	612	136	106	92	58	28	39	111
gene-PA3355	NC_002516.2	3765129	3766433	-	1305	129	96	152	80	43	50	175
gene-PA3356	NC_002516.2	3766617	3767858	-	1242	295	255	477	219	53	115	367
gene-PA3357	NC_002516.2	3768184	3769530	+	1347	155	104	117	66	36	56	164
gene-PA3358	NC_002516.2	3769587	3770465	+	879	54	39	42	24	14	10	41
gene-PA3359	NC_002516.2	3770470	3771480	-	1011	35	55	27	22	45	18	51
gene-PA3360	NC_002516.2	3771503	3772561	-	1059	68	41	23	27	26	31	52
gene-PA3361	NC_002516.2	3773029	3773376	+	348	16	26	14	9	15	8	26
gene-PA3362	NC_002516.2	3773430	3773948	-	519	14	39	29	11	31	10	34
gene-PA3363	NC_002516.2	3773991	3774581	-	591	27	40	34	35	29	9	24
gene-PA3364	NC_002516.2	3774578	3775735	-	1158	61	83	86	54	42	24	64
gene-PA3365	NC_002516.2	3775761	3776876	-	1116	63	87	70	68	39	34	57
gene-PA3366	NC_002516.2	3776959	3777999	-	1041	203	252	267	181	37	14	107
gene-PA3366.1	NC_002516.2	3778034	3778133	-	100	36	57	38	32	9	8	34
gene-PA3367	NC_002516.2	3778266	3778604	+	339	78	75	51	37	21	12	69
gene-PA3368.1	NC_002516.2	3778654	3778730	-	77	59	101	27	32	31	47	86
gene-PA3368	NC_002516.2	3778704	3779369	+	666	53	81	43	38	41	73	117
gene-PA3369	NC_002516.2	3779562	3779840	+	279	15	22	11	7	8	4	14
gene-PA3370	NC_002516.2	3779930	3780076	+	147	9	9	2	1	18	0	6
gene-PA3371	NC_002516.2	3780128	3780313	+	186	11	10	6	9	13	1	9
gene-PA3372	NC_002516.2	3780362	3781132	-	771	45	31	32	14	12	10	50
gene-PA3373	NC_002516.2	3781123	3781680	-	558	151	107	87	62	18	68	173
gene-PA3374	NC_002516.2	3781680	3782843	-	1164	77	69	50	32	29	42	108
gene-PA3375	NC_002516.2	3782833	3783549	-	717	11	11	12	8	31	14	17
gene-PA3376	NC_002516.2	3783599	3784414	-	816	13	21	10	8	41	10	26
gene-PA3377	NC_002516.2	3784411	3785295	-	885	10	16	7	7	53	6	14
gene-PA3378	NC_002516.2	3785292	3786392	-	1101	19	21	17	4	31	16	24
gene-PA3379	NC_002516.2	3786392	3787021	-	630	4	9	4	3	12	1	3
gene-PA3380	NC_002516.2	3787021	3787479	-	459	2	3	1	2	21	1	2
gene-PA3381	NC_002516.2	3787489	3788211	-	723	2	8	4	0	17	2	6
gene-PA3382	NC_002516.2	3788232	3789026	-	795	3	7	4	1	27	0	4
gene-PA3383	NC_002516.2	3789093	3790097	-	1005	5	13	3	5	38	0	3
gene-PA3384	NC_002516.2	3790150	3790986	-	837	6	16	14	12	29	8	15
gene-PA3385	NC_002516.2	3791347	3791673	+	327	1182	1300	682	613	20	61	765
gene-PA3386	NC_002516.2	3791827	3792192	+	366	86	66	40	43	11	21	74
gene-PA3387	NC_002516.2	3792290	3793060	+	771	22	29	18	9	30	3	31
gene-PA3388	NC_002516.2	3793113	3793808	+	696	65	54	21	25	29	18	60
gene-PA3390	NC_002516.2	3793815	3794117	-	303	10	11	7	7	21	6	13
gene-PA3389	NC_002516.2	3794178	3794591	+	414	6	19	4	9	13	4	14
gene-PA3391	NC_002516.2	3794819	3796966	+	2148	37	25	21	11	73	24	49
gene-PA3392	NC_002516.2	3797009	3798919	+	1911	23	36	20	12	71	30	48
gene-PA3393	NC_002516.2	3798916	3800202	+	1287	22	10	18	14	69	43	71
gene-PA3394	NC_002516.2	3800199	3801113	+	915	28	19	10	10	20	24	58
gene-PA3395	NC_002516.2	3801104	3801931	+	828	15	8	8	4	22	4	14
gene-PA3396	NC_002516.2	3801948	3802484	+	537	66	26	24	16	13	34	64
gene-PA3397	NC_002516.2	3802567	3803343	-	777	1368	1114	913	663	47	149	797
gene-PA3398	NC_002516.2	3803617	3804543	+	927	194	226	151	120	53	47	193
gene-PA3399	NC_002516.2	3804545	3804886	-	342	111	113	91	73	32	33	109
gene-PA3400	NC_002516.2	3804940	3806073	-	1134	81	70	48	25	30	15	76
gene-PA3401	NC_002516.2	3806070	3807242	-	1173	180	140	126	84	37	38	158
gene-PA3402	NC_002516.2	3807246	3808217	-	972	211	132	105	67	45	37	126
gene-PA3403	NC_002516.2	3808318	3808803	-	486	169	125	105	86	49	43	112
gene-PA3403a	NC_002516.2	3808978	3809265	+	288	6	6	8	4	13	4	12
gene-PA3404	NC_002516.2	3809258	3810613	-	1356	13	14	10	4	35	8	38
gene-PA3405	NC_002516.2	3810610	3811941	-	1332	4	13	2	2	32	3	12
gene-PA3406	NC_002516.2	3811938	3813740	-	1803	13	10	3	4	22	8	17
gene-PA3407	NC_002516.2	3813958	3814575	-	618	85	69	64	64	25	51	128
gene-PA3408	NC_002516.2	3814661	3817336	-	2676	37	53	24	18	84	16	43
gene-PA3409	NC_002516.2	3817546	3818532	-	987	82	48	26	26	27	42	116
gene-PA3410	NC_002516.2	3818597	3819112	-	516	94	105	79	75	35	14	51
gene-PA3411	NC_002516.2	3819189	3819407	-	219	117	80	89	74	3	15	96
gene-PA3412	NC_002516.2	3819527	3819796	-	270	2325	3258	2996	1745	130	750	2165
gene-PA3413	NC_002516.2	3820006	3820272	+	267	76	87	66	30	43	18	93
gene-PA3414	NC_002516.2	3820308	3820892	+	585	98	53	78	41	68	36	119
gene-PA3415	NC_002516.2	3821385	3822497	-	1113	26	23	16	11	40	11	24
gene-PA3416	NC_002516.2	3822515	3823516	-	1002	7	18	2	3	22	5	18
gene-PA3417	NC_002516.2	3823509	3824606	-	1098	7	10	6	3	40	2	7
gene-PA3418	NC_002516.2	3824748	3825773	-	1026	22	31	26	22	16	7	22
gene-PA3419	NC_002516.2	3826019	3826831	+	813	35	50	38	22	21	20	63
gene-PA3420	NC_002516.2	3826838	3829321	-	2484	27	41	26	14	58	24	53
gene-PA3421	NC_002516.2	3829471	3830841	-	1371	24	19	15	12	37	8	28
gene-PA3422	NC_002516.2	3830898	3832655	-	1758	27	40	39	14	57	10	41
gene-PA3423	NC_002516.2	3832940	3833683	+	744	117	126	66	70	32	21	107
gene-PA3424	NC_002516.2	3833774	3835180	+	1407	47	24	21	13	28	19	22
gene-PA3425	NC_002516.2	3835215	3835559	+	345	12	10	10	3	11	5	15
gene-PA3426	NC_002516.2	3835579	3836349	-	771	58	50	36	22	21	27	94
gene-PA3427	NC_002516.2	3836466	3837377	-	912	49	59	48	26	26	21	89
gene-PA3428	NC_002516.2	3837493	3837786	-	294	7	12	3	2	14	4	14
gene-PA3429	NC_002516.2	3837885	3838781	-	897	28	20	23	20	21	7	21
gene-PA3430	NC_002516.2	3838778	3839557	-	780	20	31	13	17	32	12	28
gene-PA3431	NC_002516.2	3839686	3840372	-	687	67	66	32	31	51	63	95
gene-PA3432	NC_002516.2	3840359	3840748	-	390	37	29	17	16	12	7	25
gene-PA3433	NC_002516.2	3840844	3841737	+	894	130	135	113	77	41	36	142
gene-PA3434	NC_002516.2	3842274	3843290	-	1017	124	146	129	80	47	63	171
gene-PA3435	NC_002516.2	3843653	3844105	-	453	210	217	228	127	26	26	206
gene-PA3436	NC_002516.2	3844385	3844942	+	558	18	18	10	11	18	6	21
gene-PA3437	NC_002516.2	3845053	3845757	+	705	221	196	104	104	20	27	76
gene-PA3438	NC_002516.2	3845775	3846335	+	561	103	135	59	67	24	21	104
gene-PA3439	NC_002516.2	3846337	3846708	+	372	99	131	68	53	21	16	93
gene-PA3440	NC_002516.2	3846837	3847148	+	312	102	135	64	54	25	8	62
gene-PA3440a	NC_002516.2	3847200	3847538	+	339	134	128	83	71	13	17	91
gene-PA3441	NC_002516.2	3847718	3847933	-	216	39	48	49	21	19	11	38
gene-PA3442	NC_002516.2	3847974	3848798	-	825	47	23	37	33	26	21	57
gene-PA3443	NC_002516.2	3848795	3849583	-	789	15	13	21	7	19	2	21
gene-PA3444	NC_002516.2	3849604	3850752	-	1149	19	11	13	4	34	11	15
gene-PA3445	NC_002516.2	3850830	3851801	-	972	19	16	53	6	26	11	25
gene-PA3446	NC_002516.2	3851920	3852513	-	594	37	36	156	19	21	24	58
gene-PA3447	NC_002516.2	3852667	3853416	-	750	7	10	7	1	7	3	13
gene-PA3448	NC_002516.2	3853413	3854237	-	825	6	15	8	7	16	3	10
gene-PA3449	NC_002516.2	3854241	3855242	-	1002	10	6	20	2	13	6	9
gene-PA3450	NC_002516.2	3855493	3856131	-	639	94	110	246	68	29	17	37
gene-PA3451	NC_002516.2	3856337	3856546	+	210	15	25	19	15	7	2	12
gene-PA3452	NC_002516.2	3856749	3858320	+	1572	2949	2848	1415	1808	77	179	649
gene-PA3453	NC_002516.2	3858544	3859209	-	666	286	173	148	122	29	70	290
gene-PA3454	NC_002516.2	3859338	3860522	-	1185	36	42	27	23	33	11	50
gene-PA3455	NC_002516.2	3860675	3862165	-	1491	160	160	153	84	72	71	184
gene-PA3456	NC_002516.2	3862309	3864273	+	1965	217	138	126	111	64	93	260
gene-PA3457	NC_002516.2	3864374	3865126	+	753	161	102	67	65	29	96	236
gene-PA3458	NC_002516.2	3865281	3865754	-	474	99	52	45	28	23	6	46
gene-PA3459	NC_002516.2	3865897	3867666	+	1770	165	107	94	72	71	59	147
gene-PA3460	NC_002516.2	3867707	3869464	+	1758	70	60	49	20	58	47	102
gene-PA3461	NC_002516.2	3869461	3870657	+	1197	49	42	32	25	43	23	49
gene-PA3462	NC_002516.2	3870795	3873554	+	2760	27	56	20	12	43	27	46
gene-PA3463	NC_002516.2	3873606	3873836	+	231	24	18	18	20	4	10	22
gene-PA3464	NC_002516.2	3874654	3875979	-	1326	71	56	50	37	37	27	69
gene-PA3465	NC_002516.2	3876196	3877911	+	1716	285	134	132	92	71	189	336
gene-PA3466	NC_002516.2	3878033	3879373	-	1341	349	248	284	150	48	103	322
gene-PA3467	NC_002516.2	3879559	3880926	+	1368	35	54	37	20	35	16	37
gene-PA3468	NC_002516.2	3881093	3882421	+	1329	177	155	118	101	58	37	178
gene-PA3469	NC_002516.2	3882441	3882983	+	543	82	56	70	51	12	30	85
gene-PA3470	NC_002516.2	3882980	3883438	+	459	81	81	47	39	31	29	94
gene-PA3471	NC_002516.2	3883560	3885254	-	1695	637	529	635	349	74	117	462
gene-PA3472	NC_002516.2	3885711	3886307	+	597	396	408	208	243	28	28	183
gene-PA3473	NC_002516.2	3886328	3887227	-	900	208	192	141	119	55	38	165
gene-PA3474	NC_002516.2	3887224	3888084	-	861	117	139	93	70	34	29	99
gene-PA3475	NC_002516.2	3888178	3888984	-	807	154	147	77	76	31	54	114
gene-PA3476	NC_002516.2	3889139	3889744	-	606	308	410	257	168	40	42	275
gene-PA3477	NC_002516.2	3889925	3890650	-	726	345	371	315	157	49	45	210
gene-PA3478	NC_002516.2	3890775	3892055	-	1281	25	36	17	10	43	18	35
gene-PA3479	NC_002516.2	3892121	3893008	-	888	19	17	10	10	46	7	33
gene-PA3480	NC_002516.2	3893432	3893998	-	567	920	1050	813	553	83	259	895
gene-PA3481	NC_002516.2	3894099	3895193	-	1095	289	212	205	150	43	78	229
gene-PA3482	NC_002516.2	3895324	3897357	+	2034	1272	1058	860	607	117	211	868
gene-PA3483	NC_002516.2	3897391	3898191	+	801	652	385	336	268	51	137	466
