Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol
gene-PA2795	238	234	335	238	155	219	229	347	341	276	host	gene-PA2795
gene-PA0375	905	1012	950	780	579	603	539	869	970	697	host	ftsX
gene-PA3183	2051	2351	2265	1942	1581	2103	1983	3313	3890	3293	host	zwf
gene-PA3726	286	279	382	310	226	306	231	362	464	360	host	gene-PA3726
gene-PA0346	27	33	33	23	16	6	20	27	25	13	host	gene-PA0346
gene-PA1995	69	92	68	82	50	63	47	92	111	68	host	gene-PA1995
gene-PA3088	90	130	97	114	71	104	78	138	93	85	host	gene-PA3088
gene-PA4673	402	378	488	370	278	235	275	429	319	267	host	gene-PA4673
gene-PHIKZ042	408	452	593	494	417	489	435	555	415	392	phage	gene-PHIKZ042
gene-PA2660	99	123	149	78	75	95	90	134	120	96	host	gene-PA2660
gene-PA4385	5995	6376	4923	3074	1986	1907	1771	2999	4811	3577	host	groEL
gene-PA3592	13	14	9	9	5	5	11	7	9	7	host	gene-PA3592
gene-PHIKZ_p65	558	536	994	978	1145	1086	1278	1466	1248	1199	phage	gene-PHIKZ_p65
gene-PA5421	75	63	89	59	52	66	139	86	134	96	host	fdhA
gene-PA3470	70	79	90	63	28	31	39	50	46	36	host	gene-PA3470
gene-PA2742	1964	2027	2215	1781	1379	1279	1400	2062	1253	1093	host	rpmI
gene-PA3637	961	1011	1054	987	703	787	715	1063	900	694	host	pyrG
gene-PA1097	767	826	836	583	391	530	497	739	802	563	host	fleQ
gene-PA0676	40	34	46	20	26	18	21	28	30	32	host	vreR
gene-PA4123	35	38	48	29	33	25	31	54	48	44	host	hpcC
gene-PA1340	168	167	129	110	99	83	61	110	96	81	host	gene-PA1340
gene-PA3709	78	107	70	87	43	51	47	65	76	73	host	gene-PA3709
gene-PA4095	8	4	5	6	2	3	3	7	8	7	host	gene-PA4095
gene-PA3399	122	163	158	100	66	86	74	167	117	109	host	gene-PA3399
gene-PA1231	5	7	11	7	6	6	4	7	5	6	host	gene-PA1231
gene-PA5102	24	21	33	26	37	34	32	54	129	77	host	gene-PA5102
gene-PA0282	45	58	45	38	89	148	48	92	92	83	host	cysT
gene-PA2094	21	20	21	13	10	9	16	19	19	20	host	gene-PA2094
gene-PA0729.1	428	463	663	452	347	280	279	293	359	225	host	gene-PA0729.1
gene-PA3154	1328	1225	1008	908	502	506	414	634	484	448	host	wzy
gene-PA3789	61	95	69	53	42	55	39	69	38	34	host	gene-PA3789
gene-PA3791	108	134	130	84	57	94	57	150	99	76	host	gene-PA3791
gene-PHIKZ238	1697	1626	3871	3700	5223	3806	6834	8975	6384	6124	phage	gene-PHIKZ238
gene-PA3224	232	263	240	197	139	189	132	191	235	183	host	gene-PA3224
gene-PA2563	132	93	111	69	46	82	93	117	130	89	host	gene-PA2563
gene-PA1802	2573	2722	2560	1847	1408	1237	1195	2130	2068	1639	host	clpX
gene-PA3712	152	175	138	128	84	78	61	84	107	82	host	gene-PA3712
gene-PA3390	21	24	16	32	15	12	12	28	20	23	host	gene-PA3390
gene-PA5146	595	757	800	602	428	552	492	712	738	589	host	gene-PA5146
gene-PA2308	13	9	9	12	9	12	5	9	9	13	host	gene-PA2308
gene-PA1428	24	33	47	34	17	23	19	35	37	11	host	gene-PA1428
gene-PA1994	74	100	65	75	38	38	41	99	77	54	host	gene-PA1994
gene-PA4118	201	230	275	185	153	182	197	245	269	236	host	gene-PA4118
gene-PHIKZ121	2169	2120	3743	3083	3116	2518	3668	4839	5421	3709	phage	gene-PHIKZ121
gene-PA2918	44	43	45	30	34	38	27	46	70	41	host	gene-PA2918
gene-PA4402	346	357	330	280	200	206	219	318	260	195	host	argJ
gene-PA4890	167	204	258	171	123	167	130	240	210	157	host	desT
gene-PA0356	156	205	187	184	140	155	128	211	177	140	host	gene-PA0356
gene-PA4343	19	22	18	22	25	32	20	32	33	19	host	gene-PA4343
gene-PA2524	110	121	137	85	37	50	61	107	135	67	host	gene-PA2524
gene-PA5564	442	497	468	331	220	276	271	307	322	299	host	gidB
gene-PA1615	70	118	71	62	52	46	43	81	79	56	host	gene-PA1615
gene-PA0627	20	27	46	18	29	16	26	33	21	22	host	gene-PA0627
gene-PA3194	1147	1226	1244	960	589	747	646	1011	994	765	host	edd
gene-PA2284	13	11	17	10	6	7	7	23	12	8	host	gene-PA2284
gene-PA0477	48	59	45	48	17	25	12	31	37	32	host	gene-PA0477
gene-PA3555	198	285	219	181	117	94	59	135	51	32	host	arnD
gene-PA4721	143	178	176	107	100	91	92	135	137	68	host	gene-PA4721
gene-PA3319	48	63	57	39	43	34	36	66	64	49	host	plcN
gene-PHIKZ259	4070	4294	10614	8737	11821	9763	12906	18055	11246	9666	phage	gene-PHIKZ259
gene-PA5018	268	291	335	252	174	209	189	316	290	194	host	msrA
gene-PA2219	30	22	33	15	14	23	12	28	38	19	host	opdE
gene-PA4729	327	389	417	312	197	287	205	337	363	228	host	panB
gene-PHIKZ134	1048	962	1306	1081	888	1151	845	1164	804	914	phage	gene-PHIKZ134
gene-PA4932	3923	4342	5125	4558	2747	3885	2502	4346	3562	2223	host	rplI
gene-PA0155	46	42	38	45	28	35	26	45	37	33	host	pcaR
gene-PA3970	186	255	234	165	96	129	116	164	158	117	host	amn
gene-PA5021	264	334	301	216	152	175	154	292	285	202	host	gene-PA5021
gene-PA4151	44	56	73	42	29	56	39	82	113	77	host	acoB
gene-PA3026	69	78	83	62	41	56	41	72	48	57	host	gene-PA3026
gene-PA5354	10	13	5	40	2	7	5	5	2	6	host	glcE
gene-PA4574	260	259	352	262	164	213	962	312	374	306	host	gene-PA4574
gene-PA1763	65	67	66	31	38	51	34	60	41	56	host	gene-PA1763
gene-PA3118	155	172	187	132	90	96	88	133	145	84	host	leuB
gene-PA3794	135	117	140	121	94	99	96	144	147	113	host	gene-PA3794
gene-PA3408	55	62	57	64	40	39	48	79	71	46	host	hasR
gene-PA5257	553	552	574	427	224	288	200	383	216	199	host	gene-PA5257
gene-PHIKZ188	9303	8786	20405	19075	24826	17201	27650	42004	25390	25888	phage	gene-PHIKZ188
gene-PA5309	169	170	130	121	117	85	84	91	115	95	host	gene-PA5309
gene-PA1758	254	289	211	202	136	128	100	207	177	165	host	pabB
gene-PA1999	297	330	428	297	200	236	185	256	194	149	host	dhcA
gene-PA0147	67	55	73	53	24	36	38	73	65	55	host	gene-PA0147
gene-PA1140	104	99	99	58	67	78	49	93	80	89	host	gene-PA1140
gene-PA3564	40	48	46	22	23	18	23	38	20	23	host	gene-PA3564
gene-PA3354	130	164	177	117	73	84	70	147	139	98	host	gene-PA3354
gene-PA4222	24	9	11	10	9	18	6	14	25	19	host	gene-PA4222
gene-PA1668	97	82	103	89	27	44	18	46	27	44	host	gene-PA1668
gene-PA5385	1	6	3	3	1	4	2	7	8	8	host	cdhB
gene-PHIKZ196	719	609	1556	1557	2010	1579	2067	2791	1952	1715	phage	gene-PHIKZ196
gene-PA4061	354	412	281	247	151	163	159	223	323	239	host	gene-PA4061
gene-PHIKZ095	2846	2698	3535	2830	2492	3143	2197	3095	2290	2355	phage	gene-PHIKZ095
gene-PA2229	48	61	69	45	38	32	19	50	50	49	host	gene-PA2229
gene-PA4666	672	909	743	607	512	641	585	824	1243	912	host	hemA
gene-PA2669	85	93	91	72	58	87	78	117	173	126	host	gene-PA2669
gene-PA4952	735	993	834	633	407	572	449	716	763	490	host	gene-PA4952
gene-PA2958	184	240	231	152	122	137	119	189	137	128	host	gene-PA2958
gene-PHIKZ294	92	95	124	146	125	126	122	171	359	187	phage	gene-PHIKZ294
gene-PA1226	34	30	41	35	19	17	14	35	22	20	host	gene-PA1226
gene-PA2609	191	178	175	159	71	63	49	114	75	52	host	gene-PA2609
gene-PA4162	34	55	43	36	29	28	24	32	33	27	host	gene-PA4162
gene-PA2330	8	8	5	6	0	6	9	5	16	17	host	gene-PA2330
gene-PA3489	84	99	88	82	63	82	67	96	119	76	host	gene-PA3489
gene-PA2328	15	11	14	11	10	7	7	28	13	11	host	gene-PA2328
gene-PA1881	3	11	7	11	1	1	4	6	6	13	host	gene-PA1881
gene-PA2259	62	71	59	48	35	30	38	52	82	58	host	ptxS
gene-PA1998	42	47	49	40	18	28	37	43	34	21	host	dhcR
gene-PHIKZ264	7183	6199	8722	8555	6758	5493	5458	7269	4239	4123	phage	gene-PHIKZ264
gene-PA2763a	66	56	74	56	36	49	39	48	50	27	host	gene-PA2763a
gene-PA2689	14	14	8	8	8	10	8	21	23	13	host	gene-PA2689
gene-PA2215	16	16	30	27	16	27	18	16	42	35	host	gene-PA2215
gene-PA3260	103	107	119	92	137	112	89	159	99	112	host	gene-PA3260
gene-PA2029	14	20	22	10	19	11	15	13	26	22	host	gene-PA2029
gene-PA2806	172	196	212	157	137	134	138	179	163	124	host	gene-PA2806
gene-PA4597	152	161	267	167	79	85	67	113	114	116	host	oprJ
gene-PA3674	259	255	294	278	128	195	119	219	207	158	host	gene-PA3674
gene-PA0245	16	33	41	21	10	37	35	26	26	29	host	aroQ2
gene-PA3316	85	104	86	60	23	38	31	59	59	44	host	gene-PA3316
gene-PA5283	220	253	258	187	131	187	137	221	249	180	host	gene-PA5283
gene-PA1480	526	636	564	377	193	289	208	323	248	185	host	ccmF
gene-PHIKZ305	161	126	185	177	135	151	122	181	364	225	phage	gene-PHIKZ305
gene-PA2266	96	89	110	70	40	54	56	76	55	45	host	gene-PA2266
gene-PHIKZ298	1283	1166	1474	1218	1028	1268	920	1102	952	944	phage	gene-PHIKZ298
gene-PA1435	18	26	16	16	6	11	17	30	24	17	host	gene-PA1435
gene-PA4579	341	426	369	314	179	186	144	248	203	160	host	gene-PA4579
gene-PA0180	132	191	240	171	167	202	215	333	256	231	host	cttP
gene-PA0007	223	243	280	220	136	210	154	271	237	203	host	gene-PA0007
gene-PA4353	63	64	59	50	41	42	45	42	37	31	host	gene-PA4353
gene-PA4762	484	595	1238	213	91	568	116	177	563	450	host	grpE
gene-PA4443	2425	278	240	195	729	446	584	830	2398	1012	host	cysD
gene-PA0580	403	626	513	374	242	349	269	713	448	384	host	gcp
gene-PA1805	747	734	819	639	462	511	469	782	585	473	host	ppiD
gene-PA5202	109	155	125	85	37	69	42	111	94	62	host	gene-PA5202
gene-PA2249	221	256	304	220	132	148	109	174	135	104	host	bkdB
gene-PHIKZ_p80	869	840	1663	1647	1638	1303	1516	2023	1161	1031	phage	gene-PHIKZ_p80
gene-PA2440	52	50	68	50	40	38	44	52	41	32	host	gene-PA2440
gene-PA3262.2	3665	3354	6752	3958	3943	3445	2797	3410	3732	3188	host	gene-PA3262.2
gene-PA4837	62	55	61	59	44	65	61	115	100	75	host	gene-PA4837
gene-PA4576	715	766	1227	552	328	2787	299	815	424	393	host	gene-PA4576
gene-PA1891	6	12	6	2	5	2	2	6	4	2	host	gene-PA1891
gene-PA3458	107	157	161	96	36	67	64	90	71	68	host	gene-PA3458
gene-PA0027	68	101	95	64	29	24	34	51	41	17	host	gene-PA0027
gene-PA0517	9	21	37	29	9	8	5	24	11	4	host	nirC
gene-PA2425	10	22	23	14	12	9	12	17	13	11	host	pvdG
gene-PA0304	368	400	349	278	165	224	157	293	240	159	host	spuH
gene-PA4367	335	430	272	196	166	167	148	231	186	163	host	bifA
gene-PA0753	50	51	50	37	12	24	15	17	21	13	host	gene-PA0753
gene-PA2148	6	13	9	13	2	12	6	13	16	9	host	gene-PA2148
gene-PA0049	74	85	88	58	53	30	41	70	58	56	host	gene-PA0049
gene-PA2060	4	8	3	4	2	1	8	7	12	4	host	gene-PA2060
gene-PA3852	183	223	236	166	106	160	143	187	175	166	host	gene-PA3852
gene-PA2682	85	121	103	77	45	71	64	107	85	59	host	gene-PA2682
gene-PHIKZ_t05	45	36	69	47	38	35	46	52	182	66	phage	gene-PHIKZ_t05
gene-PA2547	47	71	56	47	31	55	35	73	65	45	host	gene-PA2547
gene-PA2195	68	117	152	103	34	48	23	68	36	28	host	hcnC
gene-PHIKZ_p66	1110	1103	2166	2189	2873	2440	3231	4185	3000	2656	phage	gene-PHIKZ_p66
gene-PA0345	119	110	139	107	88	96	90	174	197	107	host	gene-PA0345
gene-PHIKZ147	133	122	191	134	113	136	125	171	355	198	phage	gene-PHIKZ147
gene-PA1387	163	166	140	112	94	73	96	135	144	105	host	gene-PA1387
gene-PA3457	83	78	94	79	43	53	49	78	93	54	host	gene-PA3457
gene-PA2497	15	37	21	13	16	17	11	29	34	18	host	gene-PA2497
gene-PA5481	80	89	123	114	96	119	108	175	150	107	host	gene-PA5481
gene-PA0251	35	36	30	32	22	23	19	22	34	34	host	gene-PA0251
gene-PA0817	21	148	17	3	5	2	4	12	12	8	host	gene-PA0817
gene-PA4938	1191	1410	1866	1704	807	3238	4913	1289	1080	1262	host	purA
gene-PA4956	294	318	353	287	209	257	230	364	478	297	host	rhdA
gene-PA1059	180	185	232	148	62	82	48	67	63	45	host	gene-PA1059
gene-PA5539	5	18	22	12	12	9	11	17	12	10	host	gene-PA5539
gene-PA0073	79	77	100	61	32	32	38	80	28	24	host	gene-PA0073
gene-PA3679	1831	221	183	130	61	81	74	163	109	98	host	gene-PA3679
gene-PA0723	175	151	246	199	130	126	116	208	104	113	host	coaB
gene-PA3385	492	547	521	493	356	422	354	580	691	488	host	amrZ
gene-PA4871	50	49	64	43	33	30	31	58	40	32	host	gene-PA4871
gene-PA0541	229	278	253	235	118	150	130	245	295	197	host	gene-PA0541
gene-PA2399	347	370	345	279	199	279	208	380	321	260	host	pvdD
gene-PA2967	1400	1628	1125	901	474	608	534	826	613	457	host	fabG
gene-PA1652	129	153	130	108	77	114	48	120	125	113	host	gene-PA1652
gene-PA4735	805	1658	873	708	457	491	452	792	742	601	host	gene-PA4735
gene-PA5503	259	232	244	274	220	307	248	461	542	419	host	gene-PA5503
gene-PA3076	92	135	123	95	53	48	51	90	97	60	host	gene-PA3076
gene-PA3833	66	68	54	33	24	27	25	50	31	21	host	gene-PA3833
gene-PHIKZ017	2888	2739	3708	3259	1974	1388	1564	2004	822	1063	phage	gene-PHIKZ017
gene-PA5274	1431	1471	1384	1271	786	1183	650	1221	1023	851	host	rnk
gene-PA0094	110	170	142	139	117	130	118	175	132	123	host	gene-PA0094
gene-PA0408	1493	1623	877	638	499	613	498	704	789	681	host	pilG
gene-PA4181	23	33	24	19	14	13	9	24	12	15	host	gene-PA4181
gene-PA4224	5	7	8	7	3	8	1	10	4	12	host	pchG
gene-PA3454	37	41	51	53	31	47	32	38	47	31	host	gene-PA3454
gene-PA0890	231	243	207	177	108	145	90	199	127	99	host	aotM
gene-PA3701	1009	1130	1232	1049	740	860	749	1424	1458	1141	host	prfB
gene-PA0384	24	37	23	17	6	18	25	17	19	21	host	gene-PA0384
gene-PA4245	1156	1191	1234	1162	819	676	714	1230	965	806	host	rpmD
gene-PA4884	7	11	14	5	11	10	8	10	12	10	host	gene-PA4884
gene-PA2321	193	214	216	153	99	102	63	150	154	119	host	gene-PA2321
gene-PHIKZ_p44	675	624	808	667	536	693	465	728	443	529	phage	gene-PHIKZ_p44
gene-PA2013	103	111	128	84	34	50	25	83	67	35	host	liuC
gene-PA0347	45	62	36	47	33	25	31	58	47	33	host	glpQ
gene-PA2287	49	45	51	37	48	53	47	60	93	53	host	gene-PA2287
gene-PHIKZ_p78	1331	1130	1850	1776	1372	933	1084	1414	660	616	phage	gene-PHIKZ_p78
gene-PA3959	87	77	83	87	56	73	45	62	91	83	host	gene-PA3959
gene-PHIKZ_p83	256	227	316	282	281	278	355	364	1624	796	phage	gene-PHIKZ_p83
gene-PA0684	2	9	8	5	7	1	4	9	12	5	host	gene-PA0684
gene-PA1533	511	501	493	380	210	278	233	398	289	207	host	gene-PA1533
gene-PA2630	563	637	584	419	272	376	314	444	453	400	host	gene-PA2630
gene-PA4968	479	599	493	430	279	367	347	453	589	516	host	gene-PA4968
gene-PA4233	740	836	927	760	653	827	718	976	1093	810	host	gene-PA4233
gene-PHIKZ176	1409	1365	1756	1385	1309	1520	1084	1442	1084	1244	phage	gene-PHIKZ176
gene-PA2976	1164	1341	1235	1057	627	653	618	991	782	645	host	rne
gene-PA2098	4	8	5	8	3	0	4	1	0	6	host	gene-PA2098
gene-PA0060	114	190	151	108	84	124	118	180	191	177	host	gene-PA0060
gene-PHIKZ263	1534	1457	2087	2027	1476	1227	1150	1562	858	873	phage	gene-PHIKZ263
gene-PA3105	332	340	376	251	183	211	151	208	163	111	host	xcpQ
gene-PA2987	262	262	236	197	79	165	117	136	112	102	host	gene-PA2987
gene-PA5295	490	543	557	469	333	368	363	689	439	321	host	gene-PA5295
gene-PA5083	33	26	40	22	10	19	18	22	33	24	host	gene-PA5083
gene-PA2626	816	760	957	836	714	936	839	1295	1587	1305	host	trmU
gene-PA3956	42	53	46	29	18	17	11	33	38	20	host	gene-PA3956
gene-PA3787	240	284	222	211	185	190	174	170	335	241	host	gene-PA3787
gene-PHIKZ085	388	326	415	350	325	409	250	384	279	307	phage	gene-PHIKZ085
gene-PA3663	229	307	281	207	162	178	177	302	300	212	host	gene-PA3663
gene-PA0229	67	73	59	58	59	56	49	62	87	53	host	pcaT
gene-PA2694	25	48	45	17	20	22	21	38	27	19	host	gene-PA2694
gene-PA4643	104	122	109	95	61	73	62	98	90	69	host	gene-PA4643
gene-PA1831	256	268	279	171	138	163	178	214	227	197	host	gene-PA1831
gene-PA4893	11	13	14	20	14	16	9	18	19	15	host	ureG
gene-PA0843	32	33	31	24	41	40	39	83	107	81	host	plcR
gene-PA4910	43	24	28	24	8	21	14	21	32	23	host	gene-PA4910
gene-PHIKZ290	2200	2014	2909	2787	1973	1401	1947	2525	1394	1284	phage	gene-PHIKZ290
gene-PA2939	54	66	110	79	31	62	45	82	64	75	host	gene-PA2939
gene-PA0325	46	58	64	26	37	38	40	47	54	45	host	gene-PA0325
gene-PA3664	146	156	156	109	96	106	103	174	158	111	host	gene-PA3664
gene-PA4830	24	34	28	16	15	25	26	39	48	23	host	gene-PA4830
gene-PA2745	85	107	130	62	47	80	73	103	96	75	host	gene-PA2745
gene-PA4248	2580	2560	3465	2783	2144	1996	2438	4195	2977	2500	host	rplF
gene-PA0184	19	19	20	14	11	10	8	14	27	15	host	gene-PA0184
gene-PA4349	60	64	82	48	28	38	29	48	42	22	host	gene-PA4349
gene-PA1087	521	485	611	452	286	322	301	492	343	298	host	flgL
gene-PA4459	996	980	1102	967	851	997	990	1183	1494	1236	host	gene-PA4459
gene-PA4989	47	54	56	45	35	39	23	44	28	38	host	gene-PA4989
gene-PA1544	394	434	481	445	265	334	241	378	251	222	host	anr
gene-PA4765	1487	1064	1231	1191	862	1223	859	1215	1587	1363	host	omlA
gene-PA2697	7	11	27	8	4	5	7	7	11	9	host	gene-PA2697
gene-PHIKZ231	1442	1167	2421	2307	2390	1586	2491	3452	2196	2148	phage	gene-PHIKZ231
gene-PA5535	51	59	61	44	26	67	51	66	75	76	host	gene-PA5535
gene-PA1037	208	202	179	169	130	149	125	191	303	255	host	gene-PA1037
gene-PA1972	18	23	13	17	10	19	10	24	29	26	host	gene-PA1972
gene-PA1715	15	33	47	20	20	22	22	52	33	13	host	pscB
gene-PA0451a	67	82	57	46	32	58	36	81	94	89	host	gene-PA0451a
gene-PA0950	231	237	300	200	165	236	239	295	342	287	host	gene-PA0950
gene-PHIKZ149	179	159	216	161	167	196	133	191	211	186	phage	gene-PHIKZ149
gene-PA5175	327	376	413	266	211	248	203	427	413	255	host	cysQ
gene-PA0422	659	746	599	509	354	461	351	486	640	477	host	gene-PA0422
gene-PA0410	449	544	429	318	233	227	172	313	226	199	host	pilI
gene-PA2691	48	30	58	43	27	31	19	39	36	17	host	gene-PA2691
gene-PA4620	36	41	45	41	35	32	35	893	48	34	host	gene-PA4620
gene-PA4436	103	134	142	98	80	98	119	158	159	126	host	gene-PA4436
gene-PA5118	1180	911	1321	1078	852	1071	851	1688	1553	1132	host	thiI
gene-PA0149	34	36	33	13	37	21	47	73	105	69	host	gene-PA0149
gene-PA4142	31	40	32	19	19	24	28	30	49	35	host	gene-PA4142
gene-PA2555	333	341	320	251	138	190	125	214	146	122	host	gene-PA2555
gene-PA2834	70	82	82	64	47	45	29	65	69	64	host	gene-PA2834
gene-PA4428	287	233	342	224	745	199	187	247	191	170	host	sspA
gene-PA3954	32	37	26	34	13	34	22	44	52	35	host	gene-PA3954
gene-PA0478	27	28	19	27	15	19	16	19	28	15	host	gene-PA0478
gene-PA3278	2089	2796	616	652	169	239	98	141	149	107	host	gene-PA3278
gene-PA0288	25	34	35	22	28	15	21	35	31	21	host	gpuA
gene-PA2015	414	451	468	371	195	234	184	256	239	212	host	liuA
gene-PA0194	26	15	25	11	11	20	14	18	14	23	host	gene-PA0194
gene-PA1791	289	310	326	206	152	217	188	322	336	289	host	gene-PA1791
gene-PA1149	18	19	12	12	6	5	6	10	19	5	host	gene-PA1149
gene-PHIKZ096	825	794	1056	816	816	906	613	846	681	592	phage	gene-PHIKZ096
gene-PA0041	891	1110	908	656	413	547	445	746	635	477	host	gene-PA0041
gene-PA3665	122	143	126	96	63	89	56	117	112	73	host	gene-PA3665
gene-PHIKZ_p61	1640	1232	2784	2711	3443	2413	4084	5452	3077	3133	phage	gene-PHIKZ_p61
gene-PA0439	32	35	28	22	31	22	25	35	45	17	host	gene-PA0439
gene-PA2952	748	765	833	618	458	599	481	736	658	500	host	etfB
gene-PA4145a	49	56	60	39	24	24	22	38	27	39	host	gene-PA4145a
gene-PA1085	259	307	327	235	153	113	94	162	98	97	host	flgJ
gene-PHIKZ270	1188	1103	1587	1571	1270	800	918	1334	637	632	phage	gene-PHIKZ270
gene-PA2530	62	97	85	51	39	49	37	67	32	25	host	gene-PA2530
gene-PA1173	18	11	28	19	14	10	17	16	13	5	host	napB
gene-PA1853	117	138	117	117	68	79	82	155	132	117	host	gene-PA1853
gene-PA1991	106	114	124	95	71	74	98	101	156	126	host	gene-PA1991
gene-PHIKZ180	769	764	938	806	678	829	566	775	755	760	phage	gene-PHIKZ180
gene-PHIKZ272	2886	2553	4509	3931	4094	3325	3465	5018	2618	2375	phage	gene-PHIKZ272
gene-PA0163	93	114	96	77	52	43	52	90	105	76	host	gene-PA0163
gene-PA3410	33	38	35	41	44	44	47	106	130	76	host	gene-PA3410
gene-PA2164	7	26	7	10	14	3	7	18	14	15	host	gene-PA2164
gene-PA4812	1641	1712	2109	983	457	502	1302	600	608	513	host	fdnG
gene-PA1578	26	64	63	37	24	27	12	36	14	27	host	gene-PA1578
gene-PA0240	59	93	70	52	36	31	30	65	71	45	host	gene-PA0240
gene-PA3402	63	97	85	73	40	45	33	87	41	45	host	gene-PA3402
gene-PA2449	532	495	578	455	387	469	474	594	671	513	host	gene-PA2449
gene-PA3671	143	152	82	67	59	63	54	72	76	50	host	gene-PA3671
gene-PA4797	93	96	97	68	69	62	4737	83	97	76	host	gene-PA4797
gene-PA5181	248	258	377	265	217	266	162	327	224	164	host	gene-PA5181
gene-PA3986	56	68	66	47	32	49	25	72	48	53	host	gene-PA3986
gene-PA0714.1	2543	2490	4879	2871	3740	3225	3570	3714	7074	4200	host	phrD
gene-PA1746	257	290	325	243	112	135	84	140	81	31	host	gene-PA1746
gene-PA4281	71	84	54	65	33	43	46	60	54	38	host	sbcD
gene-PA4524.1	570	388	629	421	256	183	159	887	157	160	host	gene-PA4524.1
gene-PA1259	14	15	26	19	12	17	11	36	15	15	host	gene-PA1259
gene-PA5070	270	300	229	212	88	136	119	178	120	105	host	tatC
gene-PA4625	1344	1062	896	685	570	756	620	931	769	588	host	gene-PA4625
gene-PA3291	54	49	45	47	31	26	32	46	22	32	host	gene-PA3291
gene-PA0625	181	232	259	218	132	159	166	238	182	127	host	gene-PA0625
gene-PA1590	464	447	437	352	267	285	259	460	341	249	host	braB
gene-PA3916	75	110	107	79	53	57	44	83	97	73	host	moaE
gene-PA3286	313	313	4347	241	177	166	151	260	185	170	host	gene-PA3286
gene-PA0786	20	24	17	14	12	12	12	8	20	22	host	gene-PA0786
gene-PHIKZ011	2019	2028	1879	1940	1272	1078	1133	1469	834	822	phage	gene-PHIKZ011
gene-PA2146	6	6	6	10	5	10	7	14	5	6	host	gene-PA2146
gene-PA4915	177	214	196	145	116	116	97	144	130	129	host	gene-PA4915
gene-PA4969	164	224	205	146	91	108	82	152	127	109	host	cpdA
gene-PA4562	377	389	336	722	254	241	175	263	290	217	host	gene-PA4562
gene-PA4800	37	41	52	37	29	29	27	52	53	37	host	gene-PA4800
gene-PA4055	193	233	198	164	123	136	116	181	127	60	host	ribC
gene-PA3054	140	139	136	102	55	62	53	76	43	52	host	gene-PA3054
gene-PA1107	67	69	66	55	34	34	41	42	53	47	host	gene-PA1107
gene-PHIKZ113	465	411	624	493	388	237	266	352	154	155	phage	gene-PHIKZ113
gene-PA2190	15	10	9	7	12	10	7	17	11	15	host	gene-PA2190
gene-PA5271	42	59	49	45	25	36	28	38	25	32	host	gene-PA5271
gene-PA4111	35	44	23	13	22	19	16	26	24	17	host	gene-PA4111
gene-PA3025	33	54	55	36	16	18	27	42	39	12	host	gene-PA3025
gene-PA3708	354	411	310	246	199	211	191	372	331	290	host	wspA
gene-PA1392	99	88	80	74	53	51	56	63	75	58	host	gene-PA1392
gene-PA4407	1510	1413	1487	1134	615	687	517	920	573	491	host	ftsZ
gene-PA1539	54	91	77	54	41	53	50	107	97	69	host	gene-PA1539
gene-PA0207	42	57	68	28	17	39	17	40	48	39	host	gene-PA0207
gene-PA3868	39	49	41	20	28	24	27	54	48	50	host	gene-PA3868
gene-PHIKZ_p17	774	761	2094	1952	3665	2817	5455	7708	7535	6039	phage	gene-PHIKZ_p17
gene-PA4704.1	1293	1104	1661	994	1420	1263	1866	1859	5242	2815	host	prrF1
gene-PA5044	1012	1057	1048	713	596	746	687	1029	1008	774	host	pilM
gene-PA1561	1348	1791	1542	1354	649	793	563	999	546	458	host	aer
gene-PA4669.1	3974	3609	5868	4334	3623	3088	3307	3736	4064	3182	host	gene-PA4669.1
gene-PHIKZ_p26	113	120	147	92	101	96	113	123	456	228	phage	gene-PHIKZ_p26
gene-PA1412	15	18	19	8	9	10	12	12	21	8	host	gene-PA1412
gene-PA0308	181	193	219	138	73	142	82	226	154	113	host	gene-PA0308
gene-PA5115	14	25	19	21	8	10	6	24	3	13	host	gene-PA5115
gene-PA5098	28	41	37	29	19	34	25	47	39	34	host	hutH
gene-PA5548	192	181	179	154	119	121	109	218	159	103	host	gene-PA5548
gene-PA0922	523	492	853	574	482	641	893	788	937	749	host	gene-PA0922
gene-PA0430	219	245	247	163	121	159	174	196	205	129	host	metF
gene-PA5521	219	306	242	188	196	143	151	241	265	184	host	gene-PA5521
gene-PA4629	135	101	233	124	87	97	99	160	154	101	host	gene-PA4629
gene-PA3577	33	21	41	26	13	21	11	15	14	16	host	gene-PA3577
gene-PHIKZ038	2155	2046	4056	4149	4859	3586	5483	7818	4605	4388	phage	gene-PHIKZ038
gene-PA0962	321	459	325	328	129	178	150	223	224	158	host	gene-PA0962
gene-PA1456	353	387	433	325	226	247	253	330	246	227	host	cheY
gene-PA0225	93	112	118	119	73	58	77	149	105	92	host	gene-PA0225
