Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol
gene-PA2720	81	95	76	98	48	40	69	73	83	190	host	gene-PA2720
gene-PA3858	75	121	92	95	57	88	73	93	119	366	host	gene-PA3858
gene-PA3157	1168	1414	1004	1115	665	713	639	677	714	797	host	gene-PA3157
gene-PA1639	84	125	111	123	70	72	58	80	69	166	host	gene-PA1639
gene-PA5467	69	118	55	78	93	59	56	79	112	162	host	gene-PA5467
gene-PA3597	33	42	34	34	40	19	24	24	51	56	host	gene-PA3597
gene-PHIKZ188	10227	10862	16485	15746	13354	16073	7859	6752	2809	2536	phage	gene-PHIKZ188
gene-PA0647	69	71	64	71	44	50	54	42	49	450	host	gene-PA0647
gene-PA2498	6	6	8	4	2	10	1	4	5	14	host	gene-PA2498
gene-PA4366	316	361	322	322	254	227	227	370	413	714	host	sodB
gene-PA4171	26	23	18	34	15	19	30	27	46	54	host	gene-PA4171
gene-PA1047	260	260	268	320	164	188	190	181	286	519	host	gene-PA1047
gene-PA4492	1154	1587	1055	1574	1323	1302	1395	1184	2208	2130	host	gene-PA4492
gene-PA5306	81	74	51	86	49	39	51	57	62	151	host	gene-PA5306
gene-PA1227	63	67	37	46	38	31	22	27	48	165	host	gene-PA1227
gene-PA5375	125	144	97	104	68	99	82	80	96	168	host	betT1
gene-PA4825	82	113	80	101	72	55	70	95	90	172	host	mgtA
gene-PA1521	52	72	54	80	43	65	52	81	68	159	host	gene-PA1521
gene-PA3854	142	162	114	158	108	90	86	101	106	183	host	gene-PA3854
gene-PA2878	35	32	17	44	25	20	11	21	15	49	host	gene-PA2878
gene-PA4231	25	34	41	43	19	30	12	24	30	50	host	pchA
gene-PA2192	9	1	4	1	9	4	1	6	5	3	host	gene-PA2192
gene-PA2174	7	3	7	11	5	8	2	3	6	12	host	gene-PA2174
gene-PA1867	13	6	11	4	5	5	6	31	15	29	host	xphA
gene-PA2347	10	12	7	4	10	3	8	5	12	37	host	gene-PA2347
gene-PA3712	119	140	104	144	57	73	61	72	59	147	host	gene-PA3712
gene-PA2767	21	36	18	40	22	17	26	11	28	65	host	gene-PA2767
gene-PA1500	30	46	33	38	20	25	20	20	36	34	host	gene-PA1500
gene-PA1774	1042	1045	840	1113	699	707	658	553	926	783	host	crfX
gene-PA2402	409	458	327	438	266	231	281	256	375	764	host	gene-PA2402
gene-PA3676	759	871	721	792	369	349	264	333	269	562	host	gene-PA3676
gene-PA0649	234	291	217	250	133	124	143	140	153	322	host	trpG
gene-PA0641	164	183	156	219	162	148	173	186	213	510	host	gene-PA0641
gene-PA1921	4	3	7	7	4	2	3	11	8	15	host	gene-PA1921
gene-PA2899	85	94	84	99	61	51	76	85	116	179	host	gene-PA2899
gene-PA4329	441	627	461	525	299	340	277	337	374	606	host	pykA
gene-PA2131	9	9	7	12	5	7	6	4	12	24	host	cupA4
gene-PA1561	1221	1258	1059	1245	637	614	525	662	408	938	host	aer
gene-PA3461	58	63	57	90	42	37	28	29	45	67	host	gene-PA3461
gene-PA1149	5	12	8	5	8	7	4	5	23	10	host	gene-PA1149
gene-PA3029	83	99	69	96	41	62	56	57	50	71	host	moaB2
gene-PA0946	167	226	151	205	120	102	91	139	97	253	host	gene-PA0946
gene-PHIKZ064	215	264	1608	1150	12553	12855	14842	13444	6059	4392	phage	gene-PHIKZ064
gene-PA0958	18297	9081	2890	1979	1213	4131	1675	1098	13152	2205	host	oprD
gene-PA2663	4	19	6	13	7	2	14	7	15	9	host	ppyR
gene-PA3147	1018	1198	867	1026	639	569	572	578	809	1040	host	wbpJ
gene-PHIKZ072	4768	4872	7731	7589	8215	7812	8101	6613	12403	8052	phage	gene-PHIKZ072
gene-PA3556	431	513	323	383	151	165	133	92	75	243	host	arnT
gene-PA5241	829	962	742	992	413	506	526	545	654	1171	host	ppx
gene-PA2530	78	68	50	50	34	26	36	44	43	99	host	gene-PA2530
gene-PA0622	173	181	175	177	111	114	101	97	141	171	host	gene-PA0622
gene-PA3822	555	724	451	535	302	279	243	320	334	339	host	gene-PA3822
gene-PA2944	204	277	189	192	118	118	132	149	114	456	host	cobN
gene-PA4147	63	94	54	72	57	52	52	62	70	138	host	acoR
gene-PA4745	1532	1301	1290	4237	1006	977	946	1187	1035	1985	host	nusA
gene-PA1970	39	45	26	53	41	23	20	32	36	70	host	gene-PA1970
gene-PA0626	60	92	82	90	48	77	39	60	78	172	host	gene-PA0626
gene-PA2270	38	45	41	54	38	25	33	46	51	203	host	gene-PA2270
gene-PA3765	29	48	33	41	36	37	39	32	39	127	host	gene-PA3765
gene-PA3878	118	233	163	214	78	107	90	78	116	243	host	narX
gene-PA4197	79	73	61	51	45	52	38	67	77	156	host	bfiS
gene-PA3007	360	398	407	533	324	346	401	456	525	760	host	lexA
gene-PA4275	2906	3159	2696	3117	2000	2114	1852	2136	2187	3148	host	nusG
gene-PA3015	110	119	104	135	107	72	122	140	173	330	host	gene-PA3015
gene-PA0566	37	51	50	57	32	48	53	38	59	155	host	gene-PA0566
gene-PA5325	106	115	96	89	119	96	126	118	237	189	host	gene-PA5325
gene-PHIKZ211	880	964	1307	1288	1645	2239	1351	1207	404	281	phage	gene-PHIKZ211
gene-PA2982	180	225	150	192	112	104	91	103	101	206	host	gene-PA2982
gene-PHIKZ005	1569	1827	1235	1499	547	650	378	309	504	310	phage	gene-PHIKZ005
gene-PA0841	34	31	38	59	40	22	28	39	62	55	host	gene-PA0841
gene-PA5528	1215	1372	1020	1319	786	1420	735	961	1375	2018	host	gene-PA5528
gene-PA1312	43	53	47	51	30	44	34	47	34	100	host	gene-PA1312
gene-PA1531	284	251	334	473	226	237	201	259	285	546	host	gene-PA1531
gene-PA4670	3867	3140	3304	3935	2353	2628	2266	2868	5599	4761	host	prs
gene-PA4858	78	84	78	84	64	65	62	79	128	176	host	gene-PA4858
gene-PA3570	58	58	52	77	44	41	51	68	62	148	host	mmsA
gene-PA0002	868	964	667	755	496	474	532	513	672	860	host	dnaN
gene-PA4963	755	704	673	838	499	568	723	548	757	2414	host	gene-PA4963
gene-PA0354	387	475	423	651	456	427	392	584	546	719	host	gene-PA0354
gene-PA2896	53	68	67	95	61	78	60	75	94	275	host	gene-PA2896
gene-PA1125	65	69	40	78	24	39	26	40	28	123	host	gene-PA1125
gene-PA2997	270	270	206	243	154	133	137	142	127	234	host	nqrC
gene-PA2207	7	18	12	14	6	11	6	10	14	31	host	gene-PA2207
gene-PA0044	141	143	173	177	115	132	131	151	220	381	host	exoT
gene-PA3796	214	249	176	249	171	160	199	230	277	804	host	gene-PA3796
gene-PA1884	29	38	28	41	24	15	27	29	43	143	host	gene-PA1884
gene-PA3094	179	213	180	269	97	127	88	100	122	301	host	gene-PA3094
gene-PA2692	91	154	117	145	108	136	106	144	202	333	host	gene-PA2692
gene-PA4864	10	7	7	11	3	8	3	7	3	23	host	ureD
gene-PA0505	198	287	229	259	147	133	179	254	281	538	host	gene-PA0505
gene-PA2281	91	110	84	118	105	87	81	116	112	279	host	gene-PA2281
gene-PA2413	10	15	14	16	11	17	12	12	18	32	host	pvdH
gene-PA0878	8	10	12	3	8	6	3	5	17	38	host	gene-PA0878
gene-PA3629	205	280	200	228	161	126	159	164	186	361	host	adhC
gene-PA5117	700	763	476	558	389	625	416	2270	373	603	host	typA
gene-PA0016	300	328	229	289	157	168	192	214	234	362	host	trkA
gene-PA4661	1798	1875	2080	1894	1024	872	825	1472	991	1138	host	pagL
gene-PA3037	17	14	14	24	19	16	10	18	24	43	host	gene-PA3037
gene-PA4483	414	460	325	410	251	243	258	278	278	558	host	gatA
gene-PA0033	48	56	54	66	45	30	26	33	52	106	host	gene-PA0033
gene-PA0451a	52	56	37	41	39	40	39	43	46	166	host	gene-PA0451a
gene-PA5510	240	316	218	288	136	152	125	178	133	207	host	gene-PA5510
gene-PA1493	225	292	226	293	194	214	157	210	197	404	host	cysP
gene-PA1224	25	23	21	21	14	11	14	27	22	62	host	gene-PA1224
gene-PA2905	38	49	25	21	18	18	13	16	19	49	host	cobH
gene-PA1611	376	464	311	363	253	189	264	216	386	381	host	gene-PA1611
gene-PA4547	143	155	113	117	60	65	60	61	67	3227	host	pilR
gene-PA5124	112	134	106	114	83	59	103	102	141	212	host	ntrB
gene-PA3239	144	207	143	210	151	77	93	129	185	300	host	gene-PA3239
gene-PA1147	181	189	220	221	169	162	241	317	437	478	host	gene-PA1147
gene-PA1016	44	45	46	43	32	30	36	20	26	105	host	gene-PA1016
gene-PA4333	388	365	324	399	245	863	278	322	312	486	host	gene-PA4333
gene-PA0807	18	24	23	17	15	16	10	31	22	42	host	ampDh3
gene-PA3944	59	73	67	71	38	38	46	34	55	164	host	gene-PA3944
gene-PA1242	60	64	56	50	27	42	43	37	46	131	host	gene-PA1242
gene-PA4103	10	8	18	8	5	3	10	8	12	29	host	gene-PA4103
gene-PHIKZ160	281	286	355	344	1296	1202	3827	2650	9043	13647	phage	gene-PHIKZ160
gene-PA1229	16	28	21	28	33	17	36	33	52	139	host	gene-PA1229
gene-PA4768	770	926	751	1037	678	651	661	563	1033	1633	host	smpB
gene-PA3524	368	397	353	428	327	344	327	281	501	367	host	gloA1
gene-PA1008	189	232	170	239	143	110	127	221	166	216	host	bcp
gene-PA2529	102	101	71	73	59	65	61	68	73	156	host	gene-PA2529
gene-PA5100	44	54	40	55	30	37	35	47	65	128	host	hutU
gene-PA0232	28	31	24	31	13	15	15	11	21	27	host	pcaC
gene-PHIKZ_p10	739	717	1301	1172	1282	1575	1080	665	549	378	phage	gene-PHIKZ_p10
gene-PHIKZ_p85	636	600	3092	2174	23347	24855	27223	27504	14789	15488	phage	gene-PHIKZ_p85
gene-PA2486	17	19	10	12	21	14	10	26	16	38	host	gene-PA2486
gene-PA0043	72	83	63	68	49	60	59	63	50	190	host	gene-PA0043
gene-PA5370	270	319	243	267	173	178	207	206	525	626	host	gene-PA5370
gene-PA0236	29	18	31	30	25	13	23	29	21	90	host	gene-PA0236
gene-PA0370	148	148	103	153	70	73	64	83	54	199	host	gene-PA0370
gene-PA0401	185	212	189	229	130	125	102	122	105	302	host	gene-PA0401
gene-PA4170	18	29	37	45	27	31	36	50	87	143	host	gene-PA4170
gene-PA5280	100	119	77	83	51	57	38	50	37	116	host	sss
gene-PA5367	616	632	441	455	218	228	136	158	109	243	host	pstA
gene-PA4925	54	41	40	52	39	34	56	41	59	130	host	gene-PA4925
gene-PA0677	10	17	14	9	18	13	15	8	18	18	host	gene-PA0677
gene-PA3227	91	107	86	76	54	42	48	68	77	102	host	ppiA
gene-PA0892	194	195	118	102	83	94	94	84	498	161	host	aotP
gene-PA1382	425	454	378	460	385	297	414	327	599	792	host	gene-PA1382
gene-PA3763	1144	1454	1076	1359	946	976	991	1071	1011	2139	host	purL
gene-PA4946	846	912	659	770	387	359	346	396	463	890	host	mutL
gene-PA3960	34	40	27	59	22	25	17	20	18	60	host	gene-PA3960
gene-PA1883	52	54	42	51	39	43	57	38	67	111	host	gene-PA1883
gene-PA2737	691	711	606	671	483	432	488	483	708	1214	host	gene-PA2737
gene-PA4255	1031	1073	797	901	566	623	593	488	643	834	host	rpmC
gene-PA0010	27	43	22	36	32	29	43	34	43	68	host	tag
gene-PA2819.1	4552	3105	5783	6590	8166	7921	9074	6916	7848	16086	host	gene-PA2819.1
gene-PA1387	82	131	77	93	61	62	85	60	123	138	host	gene-PA1387
gene-PA2362	7	8	5	8	2	9	5	7	3	6	host	gene-PA2362
gene-PA2093	8	9	5	7	7	4	7	7	10	10	host	gene-PA2093
gene-PA3096	67	88	41	85	28	41	50	32	25	115	host	xcpY
gene-PA0245	16	24	21	24	16	18	17	18	17	42	host	aroQ2
gene-PA4924	398	248	180	274	199	189	171	166	247	436	host	gene-PA4924
gene-PA3760	72	51	36	29	24	21	22	23	32	110	host	gene-PA3760
gene-PA2930	79	105	78	98	70	75	82	120	169	353	host	gene-PA2930
gene-PA4288	41	31	34	40	17	22	29	30	52	74	host	gene-PA4288
gene-PHIKZ053	1129	1126	1476	1402	556	641	321	275	186	284	phage	gene-PHIKZ053
gene-PA0169	146	171	84	124	69	78	66	98	71	182	host	gene-PA0169
gene-PA3066	37	41	24	20	19	19	14	24	16	58	host	gene-PA3066
gene-PA1076	159	261	117	183	82	114	108	91	126	264	host	gene-PA1076
gene-PA0102	441	542	398	522	314	268	232	311	332	461	host	gene-PA0102
gene-PA1322	39	54	39	69	39	34	38	53	73	146	host	gene-PA1322
gene-PA2419	7	28	17	18	11	9	10	3	22	27	host	gene-PA2419
gene-PA0776	25	23	13	31	19	11	19	26	31	24	host	gene-PA0776
gene-PA0773	158	223	165	187	106	96	97	122	96	212	host	pdxJ
gene-PA2608	44	61	31	46	22	21	29	30	18	34	host	gene-PA2608
gene-PHIKZ_p76	1190	1364	1138	1189	407	529	213	242	157	145	phage	gene-PHIKZ_p76
gene-PA4155	7	9	13	16	6	3	5	5	8	33	host	gene-PA4155
gene-PA1578a	50	53	37	61	23	28	36	31	40	37	host	gene-PA1578a
gene-PA2030	19	33	15	13	15	11	16	13	26	51	host	gene-PA2030
gene-PA0811	46	74	40	77	22	33	28	34	35	77	host	gene-PA0811
gene-PA5199	374	403	281	309	152	145	143	1858	145	363	host	amgS
gene-PA0063	145	168	136	184	111	98	150	166	219	363	host	gene-PA0063
gene-PA3666	233	276	207	247	126	168	124	152	134	183	host	dapD
gene-PA5268	108	135	101	109	70	77	80	108	119	164	host	corA
gene-PA1434	37	36	28	39	29	28	37	22	49	141	host	gene-PA1434
gene-PA2296	32	28	38	25	34	43	31	24	47	62	host	gene-PA2296
gene-PA5437	204	279	237	279	185	144	160	145	193	419	host	gene-PA5437
gene-PA0799	129	143	141	137	79	76	53	82	76	222	host	gene-PA0799
gene-PA4575	288	322	307	403	320	269	406	311	504	534	host	gene-PA4575
gene-PA0111	9	6	6	2	4	6	0	5	1	6	host	gene-PA0111
gene-PA1549	305	313	282	349	187	190	170	177	172	306	host	gene-PA1549
gene-PA1200	117	155	87	107	72	95	57	77	62	127	host	gene-PA1200
gene-PA2450	130	119	129	150	116	93	130	111	165	389	host	gene-PA2450
gene-PA2773	69	57	65	93	30	40	45	36	51	82	host	gene-PA2773
gene-PA2725	131	145	124	133	73	54	83	96	92	219	host	gene-PA2725
gene-PA0549	198	216	175	198	124	122	97	141	137	460	host	gene-PA0549
gene-PHIKZ105	2796	3354	1835	2211	709	769	519	370	552	298	phage	gene-PHIKZ105
gene-PA5540	17	14	7	16	9	11	14	15	23	17	host	gene-PA5540
gene-PA2823	106	138	73	89	65	46	61	70	79	222	host	gene-PA2823
gene-PA0711	6	13	14	16	6	15	6	9	7	8	host	gene-PA0711
gene-PA4451.1	140	133	97	121	62	56	49	60	55	288	host	gene-PA4451.1
gene-PA0014	45	49	49	61	58	64	81	76	176	171	host	gene-PA0014
gene-PA4348	356	1061	185	237	131	116	108	98	121	183	host	gene-PA4348
gene-PA3115	1223	1390	1007	1246	715	675	686	896	880	2205	host	fimV
gene-PA4606	572	759	566	651	416	354	354	759	1123	734	host	gene-PA4606
gene-PA2104	62	83	47	72	66	48	56	40	73	111	host	gene-PA2104
gene-PA2264	75	87	79	78	46	50	72	62	105	132	host	gene-PA2264
gene-PA5135	123	138	104	113	59	54	46	79	59	175	host	gene-PA5135
gene-PA0414	329	362	162	195	96	76	71	76	86	188	host	chpB
gene-PA3363	45	48	45	49	21	17	18	23	16	37	host	amiR
gene-PA0804	73	91	88	92	70	63	53	80	107	223	host	gene-PA0804
gene-PA1923	4	11	11	17	8	17	13	20	16	71	host	gene-PA1923
gene-PA2933	3	7	1	5	6	0	3	2	3	21	host	gene-PA2933
gene-PA3833	44	37	38	29	21	26	18	33	37	56	host	gene-PA3833
gene-PA3571	47	51	39	48	27	27	43	47	35	106	host	mmsR
gene-PA1905	11	13	14	18	6	11	5	6	11	23	host	phzG2
gene-PA0360	328	379	316	381	302	240	281	390	513	743	host	gene-PA0360
gene-PA2315	9	11	4	10	7	6	3	2	4	23	host	gene-PA2315
gene-PHIKZ_p21	3199	2787	6034	5630	7788	7077	8663	14102	12426	7058	phage	gene-PHIKZ_p21
gene-PA2598	12	17	11	20	11	17	14	15	17	36	host	gene-PA2598
gene-PA4179	36	41	45	46	36	37	15	23	30	66	host	gene-PA4179
gene-PA4710	116	108	98	130	113	115	174	172	283	666	host	phuR
gene-PA3997	633	729	494	571	315	306	252	319	327	534	host	lipB
gene-PA0787	49	60	31	66	38	44	41	69	41	189	host	gene-PA0787
gene-PA5064	100	133	129	110	53	59	51	91	63	143	host	gene-PA5064
gene-PA0366	53	63	52	61	42	31	38	56	38	103	host	gene-PA0366
gene-PHIKZ146	19423	20496	20789	24745	20267	18424	35758	18043	54050	76935	phage	gene-PHIKZ146
gene-PA1077	235	183	253	242	227	257	187	145	106	81	host	flgB
gene-PA1458	787	864	786	895	495	526	478	596	597	1058	host	gene-PA1458
gene-PA2161	0	0	2	0	2	0	1	2	2	3	host	gene-PA2161
gene-PA0304	292	420	231	300	166	158	139	978	189	358	host	spuH
gene-PA2884	222	256	201	212	192	183	191	165	252	288	host	gene-PA2884
gene-PA1424	60	68	59	74	44	39	58	49	79	212	host	gene-PA1424
gene-PA2267	57	91	41	74	41	48	39	33	50	127	host	gene-PA2267
gene-PA1816	135	176	152	144	68	84	70	72	77	160	host	dnaQ
gene-PA1317	40	28	18	32	26	16	28	20	54	43	host	cyoA
gene-PHIKZ100	330	354	446	494	1325	1246	1680	1136	2822	3389	phage	gene-PHIKZ100
gene-PA4203	16	20	7	21	11	16	11	28	27	114	host	gene-PA4203
gene-PA4892	4	4	1	6	2	5	0	1	0	22	host	ureF
gene-PA1907	14	9	18	13	5	7	14	18	11	57	host	gene-PA1907
gene-PA3555	192	174	124	154	66	73	50	67	38	158	host	arnD
gene-PA4196	56	76	41	82	40	26	34	39	70	100	host	bfiR
gene-PA4727	464	488	377	436	296	278	252	375	373	662	host	pcnB
gene-PA1663	223	232	66	95	56	63	30	34	35	51	host	gene-PA1663
gene-PA4304	27	37	17	34	27	25	27	35	45	96	host	rcpA
gene-PA3970	121	185	141	166	90	105	94	121	118	253	host	amn
gene-PHIKZ145	10940	11037	11321	13129	11188	10436	12321	9635	34344	37339	phage	gene-PHIKZ145
gene-PA4732	346	408	288	473	285	264	276	343	409	705	host	pgi
gene-PA1982	20	22	20	22	25	8	29	18	33	63	host	exaA
gene-PA2519	21	44	26	30	12	14	17	10	33	49	host	xylS
gene-PHIKZ262	1612	1689	1934	1979	1038	1203	1033	670	464	403	phage	gene-PHIKZ262
gene-PA5567	170	185	138	148	93	117	104	125	124	164	host	gene-PA5567
gene-PA0011	322	390	356	311	352	351	441	396	526	642	host	gene-PA0011
gene-PA1420	14	22	18	18	16	9	15	12	22	25	host	gene-PA1420
gene-PHIKZ089	1484	1586	1911	2124	4339	4511	7530	5815	18744	20115	phage	gene-PHIKZ089
gene-PA0604	52	42	46	62	39	23	60	37	82	99	host	gene-PA0604
gene-PA2193	20	29	17	23	3	13	7	5	9	15	host	hcnA
gene-PA2268	7	22	9	22	22	12	7	7	10	67	host	gene-PA2268
gene-PA0628	51	63	48	47	51	44	56	47	56	90	host	gene-PA0628
gene-PA0724	58	55	45	84	67	45	69	57	92	98	host	gene-PA0724
gene-PA1683	106	167	73	106	73	92	68	73	77	108	host	gene-PA1683
gene-PA2445	213	241	191	224	138	184	142	206	128	389	host	gcvP2
gene-PA3669	134	169	84	122	59	46	38	57	54	111	host	gene-PA3669
gene-PA0076	124	92	85	104	60	53	39	63	39	179	host	gene-PA0076
gene-PA0475	35	18	27	24	19	16	19	38	29	61	host	gene-PA0475
gene-PHIKZ097	5966	6130	7696	8262	17787	17556	30163	28932	59483	89638	phage	gene-PHIKZ097
gene-PA0995	142	187	146	152	91	98	127	139	144	235	host	ogt
gene-PA4760	569	602	302	359	175	210	195	190	286	576	host	dnaJ
gene-PA4501	76	73	53	82	48	42	42	61	55	134	host	opdP
gene-PA0519	74	144	108	147	80	62	63	72	87	166	host	nirS
gene-PA3745	2886	3184	2348	3121	1836	1825	1622	1352	1888	2052	host	rpsP
gene-PA0129	165	168	197	234	160	183	141	186	198	425	host	gabP
gene-PA3048	276	311	210	287	208	177	222	235	236	520	host	gene-PA3048
gene-PA3328	41	56	30	27	22	19	20	22	13	33	host	gene-PA3328
gene-PA0904	553	610	455	487	317	348	328	325	337	609	host	lysC
gene-PHIKZ_p14	756	835	953	934	329	405	295	266	322	372	phage	gene-PHIKZ_p14
gene-PA1511	103	145	98	132	80	84	66	103	123	234	host	gene-PA1511
gene-PA2118	74	63	48	79	48	45	41	57	71	221	host	ada
gene-PA0832	83	85	73	85	47	57	44	81	91	164	host	gene-PA0832
gene-PA1642	389	503	437	511	561	443	532	412	685	679	host	selD
gene-PA3963	22	32	24	36	18	18	9	33	26	36	host	gene-PA3963
gene-PA0296	486	528	401	416	277	281	290	328	415	558	host	spuI
gene-PA5389	39	72	36	61	31	27	26	41	39	83	host	cdhR
gene-PA1040	34	56	33	45	28	42	29	39	42	112	host	gene-PA1040
gene-PA3430	18	24	15	26	24	26	21	23	13	45	host	gene-PA3430
gene-PA1481	174	243	100	140	79	88	66	83	63	170	host	ccmG
gene-PA5291	286	314	307	305	210	207	194	272	299	300	host	gene-PA5291
gene-PA2613	528	646	395	520	230	204	194	262	206	413	host	gene-PA2613
gene-PA4808	71	293	62	74	35	50	33	52	47	157	host	selA
gene-PA0074	452	432	355	491	264	241	194	233	174	535	host	ppkA
gene-PA2426	9	17	12	7	18	6	27	43	21	26	host	pvdS
gene-PA4633	475	548	556	720	562	560	513	608	568	908	host	gene-PA4633
gene-PA3340	328	339	322	327	287	255	291	308	351	939	host	gene-PA3340
gene-PA0729	402	447	391	395	301	247	296	289	593	709	host	gene-PA0729
gene-PA3604	261	302	212	358	170	161	181	149	259	569	host	erdR
gene-PA2987	182	242	142	171	71	81	92	105	72	239	host	gene-PA2987
gene-PA2541	267	286	248	332	197	178	192	188	353	634	host	gene-PA2541
gene-PA3750	55	71	57	72	30	35	29	34	17	105	host	gene-PA3750
gene-PA1466	104	133	87	98	55	51	54	49	54	143	host	gene-PA1466
gene-PA2678	19	30	17	22	20	9	14	13	12	15	host	gene-PA2678
gene-PA3548	50	70	34	44	37	23	32	35	48	74	host	algI
gene-PA4087	7	3	12	5	5	5	4	4	13	16	host	gene-PA4087
gene-PA5006	825	854	815	1021	863	847	879	830	1227	1221	host	gene-PA5006
gene-PA0846	126	136	96	124	63	74	64	75	99	190	host	gene-PA0846
gene-PA4408	1165	1219	936	1440	610	499	402	418	396	1587	host	ftsA
gene-PA4898	19	24	321	40	23	16	36	23	38	40	host	opdK
gene-PA3454	49	31	38	68	27	31	23	27	38	79	host	gene-PA3454
gene-PA2643	500	525	346	387	242	247	205	201	240	392	host	nuoH
gene-PA0347	43	53	24	42	21	23	18	24	35	78	host	glpQ
gene-PA0389	170	230	139	179	111	110	97	107	104	172	host	gene-PA0389
gene-PA1291	64	70	63	85	50	56	58	69	104	261	host	gene-PA1291
gene-PA5066	568	670	514	673	471	463	429	491	692	1146	host	hisI
gene-PA0651	387	442	346	416	214	193	182	177	209	466	host	trpC
gene-PA4215	9	11	7	8	2	6	1	3	30	10	host	phzF1
gene-PA0951	240	309	273	366	217	204	178	198	279	454	host	gene-PA0951
gene-PA5425	241	280	195	253	529	146	164	167	156	578	host	purK
gene-PA3277	59	77	22	47	22	23	16	20	34	73	host	gene-PA3277
gene-PA3382	7	4	5	14	11	5	3	8	4	20	host	phnE
gene-PA2107	11	3	5	16	6	3	8	7	4	24	host	gene-PA2107
gene-PA1134	33	20	22	24	13	14	9	21	35	61	host	gene-PA1134
gene-PA1437	116	96	75	91	39	82	44	45	78	139	host	gene-PA1437
gene-PA3738	66	77	65	91	43	43	60	103	77	112	host	xerD
gene-PA4591	59	78	53	68	33	27	34	79	32	54	host	gene-PA4591
gene-PA0487	82	97	55	60	43	52	62	60	70	123	host	gene-PA0487
gene-PA4751	3630	4149	3034	4356	1955	1890	2224	2199	2141	5660	host	ftsH
gene-PA0083	255	330	247	322	159	174	122	173	139	281	host	gene-PA0083
gene-PA2642	708	921	554	729	411	386	406	429	383	906	host	nuoG
gene-PA2299	15	14	8	12	11	5	10	12	11	22	host	gene-PA2299
gene-PA0195	39	38	23	52	31	21	27	25	35	147	host	pntAA
gene-PA5062	282	389	234	373	290	261	303	276	469	653	host	gene-PA5062
gene-PA4634	189	226	181	263	177	175	178	238	206	489	host	gene-PA4634
gene-PHIKZ111	1974	2428	1742	1749	736	844	691	565	889	704	phage	gene-PHIKZ111
gene-PA5484	346	462	260	1352	172	213	170	183	222	468	host	gene-PA5484
gene-PA3563	107	148	85	115	109	71	88	98	138	228	host	fruR
gene-PA0481	92	95	75	98	62	50	47	69	106	213	host	gene-PA0481
gene-PA5212	55	64	61	63	56	48	73	176	149	182	host	gene-PA5212
gene-PA1419	24	21	16	15	10	8	11	15	13	31	host	gene-PA1419
gene-PA3250	31	31	43	50	28	21	17	28	51	66	host	gene-PA3250
gene-PA3042	39	36	32	44	18	6	18	19	34	124	host	gene-PA3042
gene-PA2275	23	10	24	18	22	19	8	21	17	61	host	gene-PA2275
gene-PA0204	15	25	23	21	27	6	12	22	35	46	host	gene-PA0204
gene-PA2458	243	297	187	266	133	154	124	171	194	456	host	gene-PA2458
gene-PA2202	28	36	25	16	14	20	10	18	7	39	host	gene-PA2202
gene-PA4453	332	415	290	287	185	146	141	163	167	290	host	gene-PA4453
gene-PA4589	46	54	32	57	55	32	45	50	61	112	host	gene-PA4589
gene-PA3093	206	317	200	281	205	191	173	187	264	454	host	gene-PA3093
gene-PHIKZ016	4844	5874	6146	6220	2593	3004	1728	1473	2286	3820	phage	gene-PHIKZ016
gene-PA1485	19	15	8	11	8	8	7	13	17	21	host	gene-PA1485
gene-PA0957	175	217	174	192	114	121	111	98	164	160	host	gene-PA0957
gene-PA4198	80	116	56	97	63	83	74	90	103	188	host	gene-PA4198
gene-PA1318	65	79	89	102	57	57	71	66	92	170	host	cyoB
gene-PA1523	66	77	68	66	50	45	64	55	93	170	host	xdhB
gene-PA2675	19	16	12	22	20	12	6	11	28	33	host	gene-PA2675
gene-PA3216	27	48	35	26	25	21	23	27	48	52	host	gene-PA3216
gene-PA0593	514	503	392	466	220	239	232	321	222	484	host	pdxA
gene-PA2688	38	46	32	50	33	34	38	31	64	144	host	pfeA
gene-PA3974	374	510	364	483	338	291	354	340	421	756	host	ladS
gene-PA3441	21	28	16	15	15	11	13	13	14	24	host	gene-PA3441
gene-PA3984	389	389	349	400	223	226	212	294	343	620	host	lnt
gene-PA2221	59	84	66	69	60	54	67	64	72	119	host	gene-PA2221
gene-PA3721	175	180	174	248	160	141	157	250	209	579	host	nalC
gene-PA2762	24	34	26	22	13	13	17	37	24	24	host	gene-PA2762
gene-PA5310	132	155	112	147	87	72	92	96	121	210	host	gene-PA5310
gene-PA2090	0	0	1	5	1	2	1	1	1	10	host	gene-PA2090
gene-PA3668	42	70	25	47	17	13	13	21	19	57	host	gene-PA3668
gene-PA5369.3	3716	2883	3568	4005	2607	2842	2581	4433	3705	5846	host	gene-PA5369.3
gene-PA3111	731	808	561	622	356	349	346	440	392	1000	host	folC
gene-PA5460	26	47	21	22	14	22	22	26	29	41	host	gene-PA5460
