# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13160338_sorted.bam" "SRR13160334_sorted.bam" "SRR13160330_sorted.bam" "SRR13160332_sorted.bam" "SRR13160348_sorted.bam" "SRR13160335_sorted.bam" "SRR13160333_sorted.bam" "SRR13160331_sorted.bam" "SRR13160339_sorted.bam" "SRR13160350_sorted.bam" "SRR13160346_sorted.bam" "SRR13160336_sorted.bam" "SRR13160344_sorted.bam" "SRR13160345_sorted.bam" "SRR13160327_sorted.bam" "SRR13160329_sorted.bam" "SRR13160337_sorted.bam" "SRR13160341_sorted.bam" "SRR13160343_sorted.bam" "SRR13160328_sorted.bam" "SRR13160349_sorted.bam" "SRR13160347_sorted.bam" "SRR13160342_sorted.bam" "SRR13160340_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13160338_sorted.bam	SRR13160334_sorted.bam	SRR13160330_sorted.bam	SRR13160332_sorted.bam	SRR13160348_sorted.bam	SRR13160335_sorted.bam	SRR13160333_sorted.bam	SRR13160331_sorted.bam	SRR13160339_sorted.bam	SRR13160350_sorted.bam	SRR13160346_sorted.bam	SRR13160336_sorted.bam	SRR13160344_sorted.bam	SRR13160345_sorted.bam	SRR13160327_sorted.bam	SRR13160329_sorted.bam	SRR13160337_sorted.bam	SRR13160341_sorted.bam	SRR13160343_sorted.bam	SRR13160328_sorted.bam	SRR13160349_sorted.bam	SRR13160347_sorted.bam	SRR13160342_sorted.bam	SRR13160340_sorted.bam
gene-PA2754a	NC_002516.2	3115699	3115896	-	198	3	5	17	14	2	0	12	5	19	54	1	0	55	3	51	18	1	24	4	63	2	8	9	16
gene-PA2755a	NC_002516.2	3116075	3116305	+	231	2	5	7	9	3	4	11	1	50	38	1	2	79	9	22	8	4	21	18	12	3	1	14	20
gene-PA2755	NC_002516.2	3116654	3117124	+	471	46	62	343	469	15	76	229	109	155	40	21	4	143	30	261	222	69	68	94	276	21	24	98	157
gene-PA2756	NC_002516.2	3117177	3117611	-	435	35	60	334	246	20	41	111	51	458	40	45	3	121	35	333	240	64	73	195	349	12	20	144	430
gene-PA2757	NC_002516.2	3117750	3118193	-	444	18	19	158	115	4	26	76	36	5	38	3	2	68	4	115	80	46	16	9	126	1	6	12	10
gene-PA2758	NC_002516.2	3118296	3119183	+	888	2	5	15	13	1	2	4	1	28	162	0	1	118	6	36	21	6	15	8	33	0	14	7	20
gene-PA2759	NC_002516.2	3119394	3119708	-	315	1	3	22	20	3	4	7	4	18	138	5	0	79	4	90	36	6	60	12	96	1	4	5	30
gene-PA2760	NC_002516.2	3120073	3121350	+	1278	561	525	1792	2863	180	655	1024	564	3317	314	1031	62	1547	849	904	1658	717	2294	5441	1931	139	178	3538	5321
gene-PA2761	NC_002516.2	3121462	3121878	+	417	6	10	55	43	6	15	27	11	75	110	19	0	227	6	23	49	20	47	40	47	3	26	30	60
gene-PA2762	NC_002516.2	3121921	3122265	-	345	2	5	32	12	2	5	9	3	23	19	4	0	69	0	9	30	9	23	20	24	1	3	12	24
gene-PA2763	NC_002516.2	3122377	3122586	-	210	0	1	12	6	2	1	2	0	11	16	3	0	55	1	6	7	2	6	17	10	0	3	10	11
gene-PA2763a	NC_002516.2	3122856	3123044	+	189	0	5	16	17	3	3	6	4	17	20	4	0	44	3	8	22	5	31	51	38	0	8	13	16
gene-PA2764	NC_002516.2	3123599	3124294	+	696	9	9	66	45	7	10	10	9	47	35	4	1	73	5	70	53	14	16	41	53	4	13	21	49
gene-PA2765	NC_002516.2	3124342	3125241	-	900	50	55	259	377	20	62	81	80	72	100	19	2	99	14	264	371	70	41	120	481	13	20	51	105
gene-PA2766	NC_002516.2	3125583	3126164	-	582	7	5	19	9	2	1	6	8	7	116	1	1	79	4	14	13	6	10	2	8	0	12	1	8
gene-PA2767	NC_002516.2	3126252	3127220	+	969	6	11	40	39	2	5	12	13	4	163	3	1	172	2	16	19	17	15	12	42	1	19	6	8
gene-PA2768	NC_002516.2	3127226	3127708	+	483	16	17	52	83	2	9	27	21	10	127	3	1	107	0	66	54	29	27	23	70	5	12	16	13
gene-PA2769	NC_002516.2	3127860	3128270	-	411	22	37	151	153	12	35	45	28	80	177	14	3	72	16	101	120	28	22	49	136	7	13	40	52
gene-PA2770	NC_002516.2	3128292	3129071	-	780	79	81	335	427	19	91	135	81	239	120	25	3	113	32	237	300	105	35	125	385	11	11	97	180
gene-PA2771	NC_002516.2	3129729	3130754	+	1026	30	56	204	198	29	54	97	50	73	135	14	2	222	19	160	162	78	45	63	226	7	25	45	71
gene-PA2772	NC_002516.2	3130761	3131159	-	399	40	70	321	223	9	53	74	53	25	88	13	2	150	7	166	209	59	24	36	326	2	14	29	37
gene-PA2772a	NC_002516.2	3131246	3131416	+	171	0	0	14	16	2	1	7	2	13	128	5	0	87	0	11	18	3	13	14	14	0	6	7	8
gene-PA2773	NC_002516.2	3131509	3132030	-	522	8	8	75	51	7	2	13	12	13	116	11	0	138	5	80	61	14	17	25	52	7	8	20	46
gene-PA2774	NC_002516.2	3132229	3132816	-	588	35	43	227	171	12	35	32	36	75	130	27	1	83	17	138	201	55	23	57	242	10	14	31	64
gene-PA2775	NC_002516.2	3132821	3133258	-	438	12	22	112	91	9	16	37	25	24	52	10	0	124	8	118	113	38	25	24	133	4	10	23	34
gene-PA2775.1	NC_002516.2	3133449	3133525	-	77	2	7	50	28	3	7	14	6	20	34	10	0	156	3	50	36	6	11	7	56	3	22	4	25
gene-PA2776	NC_002516.2	3133710	3134993	+	1284	12	13	51	46	5	12	28	18	103	258	18	0	152	16	45	34	43	65	90	79	4	25	117	67
gene-PA2777	NC_002516.2	3135044	3136000	-	957	11	20	68	47	1	11	11	16	41	123	6	1	79	7	14	25	12	18	37	64	1	19	31	48
gene-PA2778	NC_002516.2	3136082	3136963	-	882	7	9	43	46	1	5	27	11	55	107	6	0	110	8	24	18	10	27	26	22	2	14	28	17
gene-PA2779	NC_002516.2	3137044	3137442	-	399	5	15	120	114	1	17	34	25	41	67	7	2	83	3	16	26	21	32	31	43	2	11	20	48
gene-PA2780	NC_002516.2	3137850	3138194	+	345	3	10	13	21	1	2	7	6	15	90	3	1	103	2	30	37	9	17	10	90	1	10	12	23
gene-PA2781	NC_002516.2	3138191	3138532	+	342	6	8	8	16	1	1	5	10	15	81	2	0	95	5	18	22	13	17	14	46	1	11	6	17
gene-PA2782	NC_002516.2	3139011	3139670	+	660	3	3	8	4	0	0	2	1	7	126	0	1	68	1	3	5	5	12	3	5	0	9	2	7
gene-PA2783	NC_002516.2	3139748	3141547	+	1800	4	6	11	10	2	5	6	4	14	318	4	1	181	1	11	9	7	19	14	19	4	34	9	15
gene-PA2784	NC_002516.2	3141719	3142276	+	558	1	2	5	6	0	3	1	2	8	146	0	0	100	3	4	5	6	12	3	8	1	12	4	7
gene-PA2785	NC_002516.2	3142285	3142503	+	219	1	1	3	2	1	1	3	2	2	43	0	0	42	1	3	2	3	9	1	3	0	10	1	1
gene-PA2786	NC_002516.2	3142618	3143085	+	468	0	3	4	7	2	1	1	1	1	77	0	1	45	0	4	7	3	7	9	8	0	4	1	4
gene-PA2787	NC_002516.2	3143152	3144390	+	1239	2	8	26	21	5	7	8	8	68	186	9	0	106	11	18	31	10	24	89	32	4	5	47	46
gene-PA2788	NC_002516.2	3144412	3146007	-	1596	5	8	51	53	7	13	11	13	133	271	14	0	195	16	43	67	9	131	143	68	9	28	77	166
gene-PA2789	NC_002516.2	3146251	3147330	+	1080	3	2	24	16	1	1	12	10	29	119	2	1	111	7	38	26	9	24	20	24	0	15	12	21
gene-PA2790	NC_002516.2	3147765	3148250	+	486	1	4	20	12	0	1	4	2	22	34	6	0	76	1	21	15	4	29	17	20	0	10	10	14
gene-PA2791	NC_002516.2	3148339	3148629	-	291	0	3	11	11	0	1	2	1	6	28	2	0	64	2	15	8	3	19	12	13	1	13	8	8
gene-PA2792	NC_002516.2	3148723	3149319	-	597	5	7	35	27	3	1	4	5	14	45	5	0	120	5	33	34	11	27	15	32	2	13	13	23
gene-PA2793	NC_002516.2	3149400	3150434	-	1035	13	14	108	85	8	15	26	25	72	67	20	1	151	15	109	101	21	47	77	115	10	19	39	99
gene-PA2795	NC_002516.2	3152504	3153502	+	999	13	12	69	61	9	12	26	14	51	191	16	0	162	11	58	139	31	44	80	106	4	49	37	52
gene-PA2796	NC_002516.2	3153582	3154505	+	924	11	13	92	78	9	16	26	23	145	209	12	0	145	17	66	80	17	66	102	101	5	23	69	154
gene-PA2797	NC_002516.2	3154593	3155075	-	483	13	19	156	81	28	26	58	28	108	82	27	0	100	30	153	99	39	65	156	159	15	10	100	152
gene-PA2798	NC_002516.2	3155072	3156256	-	1185	63	87	420	410	72	78	160	98	455	77	144	11	251	96	402	424	105	119	564	519	43	36	319	486
gene-PA2799	NC_002516.2	3156503	3156802	+	300	5	5	20	24	1	2	7	6	21	85	3	0	67	1	27	30	4	12	17	32	4	7	12	20
gene-PA2800	NC_002516.2	3156860	3157564	-	705	37	51	215	344	58	60	74	80	267	100	77	4	285	82	201	390	50	131	439	441	49	26	289	386
gene-PA2801	NC_002516.2	3157667	3158071	+	405	6	7	38	35	6	5	11	12	48	56	8	1	69	6	43	38	13	11	50	44	5	4	30	47
gene-PA2802	NC_002516.2	3158073	3158792	-	720	9	8	44	51	8	10	23	11	107	140	12	0	128	9	65	65	16	23	74	78	16	11	40	64
gene-PA2803	NC_002516.2	3158926	3159669	+	744	5	6	4	1	1	0	7	4	14	159	1	0	92	2	8	1	2	15	12	11	0	20	5	13
gene-PA2804	NC_002516.2	3159666	3160247	+	582	2	4	9	3	3	0	3	2	5	156	1	0	74	1	4	2	1	12	6	15	1	7	3	6
gene-PA2805	NC_002516.2	3160321	3160584	+	264	19	27	177	114	9	19	38	30	276	55	27	1	108	30	184	128	32	360	96	189	10	11	86	179
gene-PA2806	NC_002516.2	3160651	3161481	-	831	5	6	51	42	8	12	28	7	42	130	8	1	104	11	53	62	7	13	48	53	1	12	22	35
gene-PA2807	NC_002516.2	3161599	3162216	-	618	1	6	9	8	2	3	5	1	12	153	3	1	74	2	8	2	5	10	6	7	0	10	6	4
gene-PA2808	NC_002516.2	3162388	3162579	-	192	3	4	9	13	0	5	5	5	23	59	6	0	68	4	10	10	8	7	13	14	2	9	16	36
gene-PA2809	NC_002516.2	3162705	3163385	+	681	2	2	41	28	2	8	5	10	31	183	4	1	96	5	28	23	7	20	23	38	2	12	9	50
gene-PA2810	NC_002516.2	3163382	3164713	+	1332	5	13	46	39	4	9	15	17	27	227	6	0	121	6	48	31	11	23	28	41	5	17	19	37
gene-PA2811	NC_002516.2	3164763	3165542	-	780	15	27	132	118	10	21	31	19	66	141	18	0	146	17	95	104	34	34	62	139	6	17	64	71
gene-PA2812	NC_002516.2	3165539	3166471	-	933	15	16	72	101	7	23	35	26	61	197	7	1	197	17	57	68	29	48	53	98	5	26	48	57
gene-PA2813	NC_002516.2	3166547	3167167	-	621	13	25	85	58	6	12	48	18	112	217	5	0	137	17	78	74	22	20	44	64	4	20	31	81
gene-PA2814	NC_002516.2	3167282	3167953	-	672	3	7	22	13	0	4	12	4	12	144	3	0	110	3	9	10	4	18	12	13	1	14	4	15
gene-PA2815	NC_002516.2	3168106	3170553	+	2448	8	17	86	43	5	12	20	14	101	643	16	1	331	20	30	42	28	63	67	63	5	36	48	94
gene-PA2816	NC_002516.2	3170682	3171062	+	381	0	1	5	7	2	0	5	1	8	91	3	0	66	1	10	4	0	18	6	3	0	9	6	16
gene-PA2817	NC_002516.2	3171121	3171531	+	411	8	19	44	47	6	13	29	8	27	54	6	1	71	9	43	63	18	21	28	60	8	13	19	27
gene-PA2818	NC_002516.2	3171598	3173175	-	1578	22	29	89	108	9	22	46	25	132	195	21	1	241	18	85	140	36	37	112	131	6	30	66	105
gene-PA2819.1	NC_002516.2	3173599	3173674	-	76	66	174	719	518	112	136	545	117	154	134	359	7	574	153	2554	643	173	86	552	1055	71	144	201	446
gene-PA2819.2	NC_002516.2	3173759	3173834	-	76	305	615	2484	2428	361	602	1703	636	526	127	961	21	617	596	6817	2516	733	122	1582	3841	180	179	732	1231
gene-PA2819.3	NC_002516.2	3173837	3173912	-	76	182	332	1746	1406	324	275	1317	478	392	41	800	11	237	502	7738	1785	411	40	1299	2500	152	49	606	1033
gene-PA2820	NC_002516.2	3174131	3174904	+	774	6	11	40	37	4	7	9	10	67	155	9	2	113	7	42	37	17	56	53	76	1	13	38	71
gene-PA2821	NC_002516.2	3174966	3175628	+	663	4	19	73	47	6	5	29	17	96	166	16	0	92	14	84	72	7	33	98	104	2	14	61	96
gene-PA2822	NC_002516.2	3175638	3176120	-	483	6	11	73	62	8	11	37	16	109	167	4	1	92	4	96	50	18	29	66	106	4	10	60	104
gene-PA2823	NC_002516.2	3176117	3177007	-	891	21	33	213	160	15	39	63	42	221	125	17	2	124	24	198	200	57	55	148	263	10	31	110	223
gene-PA2824	NC_002516.2	3177090	3179450	+	2361	34	29	227	187	12	32	57	42	179	193	29	1	224	18	197	236	53	63	152	274	12	35	118	246
gene-PA2825	NC_002516.2	3179469	3179960	-	492	13	7	30	46	1	10	21	9	100	70	7	0	91	3	36	35	14	43	47	64	2	16	45	46
gene-PA2826	NC_002516.2	3179957	3180442	-	486	17	19	29	55	2	17	28	17	87	47	4	1	101	4	52	31	27	51	28	72	2	14	29	52
gene-PA2827	NC_002516.2	3180554	3180952	-	399	16	23	148	127	9	15	65	30	135	40	25	2	83	20	206	150	21	57	86	170	7	5	47	183
gene-PA2828	NC_002516.2	3181137	3182348	+	1212	15	11	85	66	8	11	23	18	51	143	17	0	159	9	90	104	16	34	68	124	6	24	52	83
gene-PA2829	NC_002516.2	3182400	3182852	+	453	2	5	17	8	1	2	6	3	12	66	2	0	41	0	12	8	4	14	16	14	3	11	9	15
gene-PA2830	NC_002516.2	3182986	3183861	+	876	31	48	199	164	32	28	52	45	168	67	40	2	131	31	204	181	72	97	137	317	22	20	109	246
gene-PA2831	NC_002516.2	3184002	3185129	+	1128	6	6	60	48	7	8	25	16	49	140	8	0	145	6	48	41	11	19	40	40	3	11	31	29
gene-PA2832	NC_002516.2	3185161	3185817	-	657	8	23	103	101	2	18	30	27	154	109	9	0	112	6	94	84	21	32	45	119	4	17	41	91
gene-PA2833	NC_002516.2	3185873	3186319	-	447	3	1	6	4	1	0	1	1	12	31	2	0	47	0	5	1	1	13	5	6	0	9	4	12
gene-PA2834	NC_002516.2	3186449	3187408	+	960	5	8	26	16	1	2	6	6	31	127	3	1	136	5	20	15	6	19	16	31	0	24	12	22
gene-PA2835	NC_002516.2	3187546	3189138	+	1593	0	9	10	7	0	2	2	2	5	215	0	0	221	2	4	6	7	27	6	16	1	26	3	10
gene-PA2836	NC_002516.2	3189150	3190214	+	1065	2	7	5	4	0	0	5	2	5	101	0	0	80	1	1	7	5	15	5	5	0	16	4	8
gene-PA2837	NC_002516.2	3190211	3191650	+	1440	4	3	6	5	0	3	9	5	2	148	1	0	67	3	4	5	4	15	1	15	2	12	2	6
gene-PA2838	NC_002516.2	3191687	3192658	+	972	2	5	6	2	0	0	4	3	7	160	0	0	88	3	10	5	3	5	6	12	1	8	4	8
gene-PA2839	NC_002516.2	3192749	3193519	+	771	2	0	8	3	0	1	0	1	11	141	2	1	97	0	6	10	3	20	7	12	2	9	6	8
gene-PA2840	NC_002516.2	3193886	3195589	-	1704	30	39	263	221	34	30	37	50	14	146	75	3	314	48	172	460	66	69	232	386	17	15	151	27
gene-PA2841	NC_002516.2	3195900	3196691	+	792	8	13	41	40	2	4	8	12	31	176	8	0	76	6	35	42	7	15	32	62	0	6	14	21
gene-PA2842	NC_002516.2	3196717	3197466	-	750	18	35	141	103	10	20	39	28	49	126	12	0	112	5	156	120	25	37	60	164	5	22	33	57
gene-PA2843	NC_002516.2	3197642	3198988	+	1347	10	4	40	41	7	8	15	8	37	240	8	3	136	6	38	46	11	22	36	60	7	13	27	35
gene-PA2844	NC_002516.2	3199029	3200237	-	1209	6	6	27	15	1	6	7	6	41	94	3	1	65	4	19	25	8	9	15	44	1	6	7	20
gene-PA2845	NC_002516.2	3200320	3200553	-	234	2	2	9	4	0	1	1	0	8	55	0	1	37	0	5	8	2	4	1	15	0	0	3	2
gene-PA2846	NC_002516.2	3200650	3201504	+	855	3	5	17	12	3	6	6	6	48	177	6	1	116	3	23	24	12	10	16	50	2	17	8	14
gene-PA2847	NC_002516.2	3201506	3202255	-	750	1	3	15	9	0	0	2	4	27	87	1	1	91	0	18	16	5	15	6	47	0	19	3	8
gene-PA2848	NC_002516.2	3202293	3203312	+	1020	0	2	10	11	2	3	7	5	2	170	0	0	124	4	6	7	3	20	3	12	0	9	2	0
gene-PA2849	NC_002516.2	3203398	3203853	+	456	8	3	12	17	1	5	7	5	11	72	0	0	111	1	17	14	6	20	10	22	2	6	1	8
gene-PA2850	NC_002516.2	3203998	3204426	+	429	12	7	33	39	3	8	13	12	16	99	6	0	108	4	42	33	12	13	13	68	0	9	15	14
gene-PA2851	NC_002516.2	3204514	3205080	-	567	321	296	1711	3103	335	369	683	631	904	136	464	34	796	415	1987	2297	490	380	1687	3164	201	86	1089	1680
gene-PA2852	NC_002516.2	3205123	3206253	-	1131	15	17	103	96	2	8	35	21	92	169	9	0	176	11	89	108	28	24	31	137	4	22	26	53
gene-PA2852.1	NC_002516.2	3206408	3206497	+	90	17	30	147	78	9	24	39	19	36	75	14	0	450	13	224	195	27	56	22	282	2	56	7	34
gene-PA2853	NC_002516.2	3206915	3207166	+	252	1791	2554	19293	13756	1074	2066	7773	3444	8875	316	2436	117	3062	2269	20510	11470	2747	3628	8486	14860	722	280	6041	7892
gene-PA2854	NC_002516.2	3207290	3208261	-	972	48	74	344	325	44	56	124	86	275	69	79	4	228	73	301	349	112	162	295	436	34	25	221	278
gene-PA2855	NC_002516.2	3208339	3208617	-	279	7	6	42	27	4	6	22	10	34	40	6	0	67	7	49	37	17	26	17	48	2	10	22	32
gene-PA2856	NC_002516.2	3208673	3209278	-	606	15	14	118	74	14	18	45	23	272	104	14	0	162	16	147	111	34	57	66	128	5	26	52	171
gene-PA2857	NC_002516.2	3209289	3209972	+	684	10	13	41	27	4	8	18	12	30	110	0	1	141	5	51	49	12	32	7	59	0	25	10	33
gene-PA2858	NC_002516.2	3209981	3212473	+	2493	38	60	51	50	10	44	43	21	86	180	14	5	183	11	29	48	89	37	50	87	5	35	44	80
gene-PA2859	NC_002516.2	3212525	3213031	+	507	46	70	40	41	20	62	108	13	119	134	17	4	79	17	59	51	79	24	84	70	6	20	50	89
gene-PA2860	NC_002516.2	3213044	3213484	-	441	62	92	173	83	22	103	189	33	84	127	36	9	92	26	182	152	112	27	78	195	16	18	56	96
gene-PA2861	NC_002516.2	3213538	3214086	+	549	1	1	10	7	0	1	3	0	5	93	0	0	122	1	3	6	0	13	3	7	0	16	2	1
gene-PA2862	NC_002516.2	3214282	3215217	+	936	1	8	14	4	2	0	5	4	36	240	3	3	204	7	2	4	4	45	22	5	3	22	23	30
gene-PA2863	NC_002516.2	3215423	3216289	+	867	0	4	13	4	0	1	0	2	48	274	3	0	108	0	8	5	0	13	7	3	0	11	11	16
gene-PA2864	NC_002516.2	3216456	3216890	-	435	19	18	149	141	9	19	41	26	72	103	5	1	87	12	135	151	23	41	47	156	6	10	40	82
gene-PA2865	NC_002516.2	3216989	3218419	-	1431	20	27	135	131	11	27	73	28	72	238	11	3	123	14	125	129	33	38	58	141	3	17	52	68
gene-PA2866	NC_002516.2	3218666	3219469	+	804	2	4	13	9	0	4	4	4	8	146	2	0	56	2	12	17	5	10	5	27	1	9	2	12
gene-PA2867	NC_002516.2	3219608	3221080	+	1473	14	7	94	69	8	14	30	19	105	364	11	0	150	6	330	219	22	144	78	300	8	24	62	108
gene-PA2868	NC_002516.2	3221206	3221565	+	360	3	2	27	15	2	2	2	1	27	137	5	0	94	4	54	31	5	27	29	37	3	8	15	19
gene-PA2869	NC_002516.2	3221652	3222140	+	489	4	6	20	10	1	5	3	7	19	151	3	0	78	5	17	11	2	13	10	20	1	7	2	13
gene-PA2870	NC_002516.2	3222150	3223727	+	1578	9	15	77	43	4	9	5	14	49	369	7	1	140	9	37	43	11	24	49	64	6	14	45	40
gene-PA2871	NC_002516.2	3223736	3224533	-	798	11	19	58	47	2	10	14	18	110	254	10	1	106	14	49	69	13	29	78	91	4	17	67	80
gene-PA2872	NC_002516.2	3224614	3225384	-	771	2	7	49	35	7	7	4	5	157	98	15	0	55	14	35	43	9	25	76	39	6	3	50	91
gene-PA2873	NC_002516.2	3225381	3227387	-	2007	10	20	153	86	11	16	29	15	275	263	27	1	199	26	83	104	21	63	170	116	10	25	116	215
gene-PA2874	NC_002516.2	3227384	3228337	-	954	5	6	36	19	3	8	7	8	65	54	8	0	56	7	32	36	5	14	46	52	3	5	32	58
gene-PA2875	NC_002516.2	3228337	3229254	-	918	11	14	65	49	4	7	20	15	109	119	6	1	118	8	54	58	17	12	44	89	5	15	35	89
gene-PA2876	NC_002516.2	3229484	3230182	-	699	12	11	86	72	7	17	14	22	21	108	9	3	85	9	54	91	15	14	15	85	7	8	17	27
gene-PA2877	NC_002516.2	3230279	3231172	-	894	7	11	36	34	2	3	13	7	39	301	4	0	142	0	35	42	11	19	15	38	2	11	12	28
gene-PA2878	NC_002516.2	3231218	3231859	+	642	2	1	19	17	1	3	7	3	47	209	3	0	141	2	24	18	4	26	13	15	3	21	15	26
gene-PA2879	NC_002516.2	3231882	3232772	-	891	4	7	45	26	2	6	6	14	31	135	2	0	113	0	44	37	8	30	12	57	2	12	11	20
gene-PA2880	NC_002516.2	3232819	3233334	+	516	0	1	6	6	0	2	2	2	2	83	1	0	109	1	4	3	3	13	1	7	0	16	3	1
gene-PA2881	NC_002516.2	3233343	3234254	-	912	0	3	7	4	0	0	5	4	15	83	1	1	75	1	7	5	3	9	14	11	1	15	13	12
gene-PA2882	NC_002516.2	3234256	3235371	-	1116	5	2	8	10	2	4	8	1	9	207	7	0	105	2	13	9	9	10	13	11	2	10	9	11
gene-PA2883	NC_002516.2	3235794	3235961	+	168	9	17	200	98	1	11	26	18	50	37	6	1	50	6	55	75	12	22	22	104	3	8	19	54
gene-PA2884	NC_002516.2	3236194	3236958	+	765	12	16	64	57	8	12	18	10	77	220	11	0	155	5	83	84	17	47	37	141	6	24	38	66
gene-PA2885	NC_002516.2	3236959	3237555	-	597	11	18	53	59	2	13	25	8	76	239	5	0	118	5	92	61	11	32	20	112	2	9	14	47
gene-PA2886	NC_002516.2	3237836	3239638	+	1803	6	6	8	11	2	5	3	2	17	419	0	0	174	1	14	11	10	26	9	13	2	18	3	15
gene-PA2887	NC_002516.2	3239711	3240589	+	879	1	5	4	9	1	3	5	0	4	349	4	0	143	3	2	5	3	23	4	9	1	14	9	11
gene-PA2888	NC_002516.2	3240591	3242207	+	1617	3	13	10	15	2	2	9	4	26	393	1	0	179	3	5	10	7	22	17	16	4	18	11	22
gene-PA2889	NC_002516.2	3242324	3243484	+	1161	6	3	14	7	1	0	7	2	24	183	5	0	173	4	9	6	7	43	29	14	1	19	17	29
gene-PA2890	NC_002516.2	3243505	3244299	+	795	1	3	4	4	0	0	0	1	9	53	4	0	33	0	1	3	2	12	4	8	0	8	6	8
gene-PA2891	NC_002516.2	3244345	3246330	+	1986	3	4	19	11	0	8	5	2	36	337	4	1	181	6	2	12	11	36	21	17	5	19	12	33
gene-PA2892	NC_002516.2	3246382	3247206	+	825	0	2	15	5	0	0	3	1	12	124	0	0	101	1	3	8	5	16	5	12	0	10	9	17
gene-PA2893	NC_002516.2	3247369	3249195	+	1827	12	15	36	44	4	8	11	9	58	396	9	0	237	3	27	43	28	34	51	57	3	23	26	37
gene-PA2894	NC_002516.2	3249209	3249631	-	423	6	10	35	37	2	5	10	11	40	40	7	0	61	2	37	41	16	8	32	57	1	10	23	35
gene-PA2895	NC_002516.2	3249977	3250741	-	765	2	9	24	27	3	2	11	12	41	49	4	0	47	3	26	29	10	23	42	32	1	4	23	32
gene-PA2896	NC_002516.2	3250738	3251322	-	585	12	17	78	68	1	9	15	13	22	151	6	1	67	4	54	80	26	18	35	61	3	11	20	17
gene-PA2897	NC_002516.2	3251651	3253090	-	1440	21	15	147	103	8	18	44	16	164	218	19	1	213	15	124	127	22	106	172	137	9	26	96	220
gene-PA2898	NC_002516.2	3253312	3253680	-	369	0	1	3	2	1	1	0	0	3	79	0	0	76	1	0	2	3	10	5	3	0	7	0	3
gene-PA2899	NC_002516.2	3253766	3254404	-	639	1	4	40	29	5	4	18	6	37	168	3	0	142	1	53	34	6	20	16	57	1	14	15	31
gene-PA2900	NC_002516.2	3254598	3255407	-	810	40	61	190	269	24	37	86	50	154	254	47	3	155	36	187	256	98	56	178	314	20	18	143	131
gene-PA2901	NC_002516.2	3255407	3255766	-	360	63	79	242	317	33	73	117	79	269	155	75	11	218	52	252	306	77	92	267	361	28	20	182	228
gene-PA2902	NC_002516.2	3255763	3256611	-	849	35	52	232	219	20	47	94	72	165	204	45	8	162	27	240	265	61	44	164	315	15	20	106	189
gene-PA2903	NC_002516.2	3256681	3258360	-	1680	16	21	112	126	4	11	21	41	27	156	3	0	80	2	105	179	29	17	17	262	1	13	10	10
gene-PA2904	NC_002516.2	3258353	3259105	-	753	21	19	116	114	1	9	14	33	10	168	3	1	92	4	115	165	19	10	12	224	2	12	7	17
gene-PA2905	NC_002516.2	3259102	3259728	-	627	7	6	28	23	0	4	8	11	1	61	1	0	43	1	29	39	10	4	8	56	0	3	1	2
gene-PA2906	NC_002516.2	3259725	3261185	-	1461	31	57	192	149	14	34	135	52	105	85	27	3	77	16	257	194	59	27	51	229	5	16	37	85
gene-PA2907	NC_002516.2	3261522	3262769	+	1248	9	16	51	38	0	9	12	10	28	76	5	0	71	9	39	52	12	15	23	65	1	12	16	19
gene-PA2908	NC_002516.2	3262762	3263862	+	1101	4	7	32	29	0	9	7	14	32	127	6	0	59	5	28	39	10	8	24	61	2	11	17	20
gene-PA2909	NC_002516.2	3263859	3264587	+	729	0	4	9	10	1	1	4	8	19	51	3	0	24	3	14	14	1	3	7	14	0	6	8	8
gene-PA2910	NC_002516.2	3264642	3265211	-	570	7	6	93	46	2	4	10	10	12	158	2	1	85	3	12	14	11	12	11	16	1	20	11	8
gene-PA2911	NC_002516.2	3265848	3268004	+	2157	10	16	43	37	3	13	14	8	21	484	4	2	282	4	38	47	15	40	24	71	3	44	9	27
gene-PA2912	NC_002516.2	3268057	3268830	+	774	2	3	12	5	2	1	1	0	5	75	1	0	80	1	5	5	3	10	7	16	0	10	3	1
gene-PA2913	NC_002516.2	3268827	3269798	+	972	4	2	19	17	0	3	2	2	8	151	2	0	60	3	20	25	4	9	9	30	0	18	6	6
gene-PA2914	NC_002516.2	3269795	3270826	+	1032	0	7	21	22	0	4	1	4	34	136	4	1	70	2	24	29	6	13	14	32	0	8	19	27
gene-PA2915	NC_002516.2	3270827	3271693	-	867	3	9	40	19	3	6	2	9	65	269	6	1	123	0	28	29	5	21	16	41	2	9	16	27
gene-PA2916	NC_002516.2	3271813	3272406	-	594	1	0	0	3	0	2	0	3	2	103	0	0	66	1	2	1	0	7	0	4	1	5	1	1
gene-PA2917	NC_002516.2	3272457	3273293	-	837	4	6	20	26	6	3	10	6	16	164	7	0	143	6	15	24	10	18	16	41	0	11	12	20
gene-PA2918	NC_002516.2	3273504	3274277	+	774	0	11	20	10	8	3	11	1	42	219	8	1	163	9	15	17	9	32	34	24	2	31	22	37
gene-PA2919	NC_002516.2	3274328	3274585	+	258	0	4	5	3	0	0	0	1	27	63	1	0	24	1	3	3	3	9	6	4	1	5	3	11
