# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084800_sorted.bam" "SRR13084797_sorted.bam" "SRR13084802_sorted.bam" "SRR13084812_sorted.bam" "SRR13084807_sorted.bam" "SRR13084801_sorted.bam" "SRR13084804_sorted.bam" "SRR13084811_sorted.bam" "SRR13084799_sorted.bam" "SRR13084805_sorted.bam" "SRR13084813_sorted.bam" "SRR13084814_sorted.bam" "SRR13084810_sorted.bam" "SRR13084815_sorted.bam" "SRR13084796_sorted.bam" "SRR13084795_sorted.bam" "SRR13084798_sorted.bam" "SRR13084809_sorted.bam" "SRR13084794_sorted.bam" "SRR13084808_sorted.bam" "SRR13084793_sorted.bam" "SRR13084806_sorted.bam" "SRR13084803_sorted.bam" "SRR13084816_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084800_sorted.bam	SRR13084797_sorted.bam	SRR13084802_sorted.bam	SRR13084812_sorted.bam	SRR13084807_sorted.bam	SRR13084801_sorted.bam	SRR13084804_sorted.bam	SRR13084811_sorted.bam	SRR13084799_sorted.bam	SRR13084805_sorted.bam	SRR13084813_sorted.bam	SRR13084814_sorted.bam	SRR13084810_sorted.bam	SRR13084815_sorted.bam	SRR13084796_sorted.bam	SRR13084795_sorted.bam	SRR13084798_sorted.bam	SRR13084809_sorted.bam	SRR13084794_sorted.bam	SRR13084808_sorted.bam	SRR13084793_sorted.bam	SRR13084806_sorted.bam	SRR13084803_sorted.bam	SRR13084816_sorted.bam
gene-b2891	U00096.3	3035184	3036282	-	1099	11691	286	1819	2245	2826	15402	318	195	278	118	3023	1451	160	556	1237	7472	367	339	8572	1287	289	2241	484	315
gene-b2892	U00096.3	3036373	3038106	-	1734	3621	286	1296	612	1293	5971	384	28165	453	178	1160	722	90	290	648	2952	421	171	1961	704	115	655	555	145
gene-b2893	U00096.3	3038112	3038822	-	711	1818	93	419	466	720	2532	131	31	168	56	708	375	47	129	266	1411	115	93	1077	342	44	456	173	65
gene-b2894	U00096.3	3038847	3039743	-	897	1270	113	520	287	454	1868	193	26	226	78	444	208	35	79	219	1002	167	47	823	191	21	308	234	53
gene-b2895	U00096.3	3039855	3040376	+	522	1768	95	326	212	311	1638	125	23	97	29	310	137	20	78	160	914	102	41	1069	103	21	261	160	26
gene-b2896	U00096.3	3040416	3040823	-	408	1534	137	444	148	279	1711	154	23	111	63	254	128	22	74	259	1012	125	32	1016	120	30	141	190	37
gene-b2897	U00096.3	3040804	3041070	-	267	1489	86	375	190	244	1348	124	15	82	74	219	108	19	44	212	859	92	20	1887	91	17	163	172	30
gene-b2898	U00096.3	3041313	3042293	+	981	3772	173	640	839	733	3730	227	69	257	109	633	271	61	122	355	2048	237	73	2449	257	74	987	300	82
gene-b2899	U00096.3	3042489	3043148	-	660	360	70	248	50	116	483	141	7	177	57	106	43	6	25	86	217	81	7	299	35	5	66	164	7
gene-b2900	U00096.3	3043312	3043623	-	312	363	26	92	85	47	260	40	3	42	17	60	17	5	4	38	158	30	4	348	13	4	104	60	6
gene-b2901	U00096.3	3043662	3045101	+	1440	1693	159	531	709	812	1991	240	46	272	73	812	338	44	136	257	628	163	83	730	284	58	837	292	91
gene-b2902	U00096.3	3045158	3045901	-	744	348	70	276	357	894	461	120	23	150	50	812	438	24	119	94	181	55	81	237	423	22	388	163	32
gene-b2903	U00096.3	3046168	3049041	-	2874	12218	693	2690	7202	13118	16173	620	275	609	363	12028	4792	299	1225	1683	7321	649	680	5422	4291	450	8016	787	555
gene-b2904	U00096.3	3049160	3049549	-	390	5267	146	601	2544	3148	5552	125	112	90	99	3027	1164	99	303	517	2561	158	196	2051	1073	120	2929	154	173
gene-b2905	U00096.3	3049573	3050667	-	1095	12353	267	1066	4418	4394	7613	278	74	247	348	4374	5916	71	391	601	3576	199	186	8442	963	139	4828	402	217
gene-b4754	U00096.3	3050958	3051041	+	84	9	17	31	0	3	13	5	1	12	6	8	0	0	1	19	14	1	7	23	2	0	0	21	0
gene-b2906	U00096.3	3051115	3052317	-	1203	2458	132	555	380	644	3416	234	43	262	83	603	216	42	102	240	1858	191	54	1479	169	53	365	1140	57
gene-b2907	U00096.3	3052340	3053518	-	1179	3810	141	607	481	995	5856	181	59	217	89	851	351	59	144	319	3256	222	90	1880	312	90	577	275	78
gene-b2908	U00096.3	3053515	3054840	-	1326	8173	258	1226	1255	1834	10024	336	82	243	127	1769	664	12079	260	680	6166	335	129	6000	577	136	1356	423	155
gene-b2909	U00096.3	3054866	3055444	-	579	3858	120	408	576	663	3700	130	40	107	63	610	248	33	96	295	2357	139	45	2427	178	45	584	6490	69
gene-b2910	U00096.3	3055612	3055941	+	330	3212	107	597	586	382	2952	119	57	115	68	531	218	39	90	447	2001	129	63	3271	195	31	721	159	58
gene-b2911	U00096.3	3055983	3056165	+	183	181081	474084	1224515	18690	42734	323379	482696	47720	277421	190284	35860	49041	30783	73498	496465	269125	426496	48332	971983	45400	44807	28262	781156	49078
gene-b2912	U00096.3	3056241	3056789	+	549	583	74	207	34	120	486	81	11	117	37	109	37	14	31	82	304	71	14	409	38	4	53	133	20
gene-b4446	U00096.3	3056851	3056991	+	141	613	312	583	69	88	1169	285	11	179	188	87	61	16	17	373	932	261	18	1861	45	9	147	326	24
gene-b4665	U00096.3	3056890	3056949	-	60	572	247	495	61	68	1112	247	9	150	161	70	50	14	15	333	877	237	13	1798	39	8	136	262	21
gene-b2913	U00096.3	3057178	3058410	-	1233	14683	668	1614	10872	9031	12656	609	394	474	444	7929	2095	319	1045	1071	6682	655	588	10543	1990	480	12092	7751	632
gene-b2914	U00096.3	3058666	3059325	-	660	6365	178	1047	713	787	6632	252	45	220	104	677	345	34	148	499	3644	219	67	5064	258	58	757	332	72
gene-b2916	U00096.3	3059753	3060646	+	894	1550	121	480	313	234	1052	140	18	136	58	195	87	27	36	195	612	117	35	1558	72	30	332	231	30
gene-b2917	U00096.3	3060850	3062994	+	2145	211	132	507	15	57	477	203	4	304	67	43	17	5	7	132	184	134	5	244	23	3	26	322	16
gene-b2918	U00096.3	3062987	3063982	+	996	91	65	256	6	15	229	113	0	163	43	17	10	2	4	84	85	66	2	105	13	1	9	182	2
gene-b2919	U00096.3	3063993	3064778	+	786	82	34	156	0	12	172	59	0	92	22	11	7	4	6	40	72	41	3	62	6	0	13	117	4
gene-b2920	U00096.3	3064802	3066280	+	1479	184	99	342	24	34	356	118	2	223	42	40	14	4	12	94	174	81	3	158	17	5	24	223	5
gene-b2921	U00096.3	3066277	3067173	-	897	136	68	267	23	37	228	84	2	137	28	26	15	2	9	64	133	53	4	181	15	3	25	161	5
gene-b2922	U00096.3	3067340	3068080	-	741	4040	209	828	599	511	4188	254	45	251	117	511	189	30	78	417	2403	278	61	3918	174	31	630	339	45
gene-b2923	U00096.3	3068173	3068808	-	636	344	43	193	45	84	504	74	6	126	30	100	39	6	19	60	317	60	11	247	23	4	50	126	6
gene-b2924	U00096.3	3068947	3069807	-	861	9907	295	1335	1275	1514	10896	402	91	344	215	1450	501	74	171	755	6615	448	125	10121	454	70	1551	509	125
gene-b2925	U00096.3	3070165	3071244	-	1080	34285	882	4110	7205	8293	37096	751	337	367	261	8012	4432	253	1332	3293	17378	742	734	12675	4238	582	8078	774	788
gene-b2926	U00096.3	3071459	3072622	-	1164	9940	355	1104	3737	4627	7778	320	314	282	158	4543	1910	196	695	833	3466	383	405	3622	1705	409	4465	363	445
gene-b2927	U00096.3	3072672	3073691	-	1020	4007	191	650	839	1082	3230	225	91	174	67	1051	380	67	149	410	1982	228	127	3282	315	108	1067	261	147
gene-b2928	U00096.3	3073976	3074689	-	714	645	69	249	77	108	659	98	8	158	35	111	41	11	18	94	394	64	7	571	43	7	86	157	7
gene-b2929	U00096.3	3074686	3075195	-	510	549	73	196	99	115	552	64	6	81	24	100	39	12	12	56	330	56	7	492	27	10	90	115	2
gene-b2930	U00096.3	3075217	3076182	-	966	72	68	278	17	18	225	130	2	199	45	18	10	3	5	52	77	75	1	71	8	0	10	188	4
gene-b4465	U00096.3	3076179	3077456	-	1278	94	63	252	17	16	248	131	3	205	41	19	5	1	2	73	76	98	4	75	8	1	9	176	4
gene-b2933	U00096.3	3077471	3078859	-	1389	94	86	387	7	8	321	180	5	283	57	12	9	2	2	67	106	110	5	80	7	1	4	268	3
gene-b2934	U00096.3	3078887	3079330	-	444	22	26	88	1	7	59	28	1	76	18	5	2	0	1	18	38	24	1	33	2	0	1	73	1
gene-b2935	U00096.3	3079644	3081635	-	1992	15908	1130	4610	5122	6536	16278	971	537	667	386	6204	3817	443	1528	2701	5722	1112	741	6991	3362	786	5465	1279	760
gene-b2936	U00096.3	3081913	3082671	+	759	1247	93	472	269	301	1398	120	15	146	51	283	155	26	56	193	760	109	32	964	143	36	304	157	35
gene-b2937	U00096.3	3082877	3083797	-	921	3942	159	664	815	1049	3725	204	141	207	85	1006	618	96	245	359	2054	183	126	1864	544	183	937	250	224
gene-b2938	U00096.3	3083935	3085911	-	1977	31353	723	3895	3323	4680	38964	1121	491	912	377	4119	2126	388	810	2901	22689	1626	539	17567	1993	509	4125	1066	528
gene-b2939	U00096.3	3085920	3086051	-	132	1980	23	149	114	210	2063	54	18	30	8	207	95	20	16	165	1262	85	22	913	98	11	185	40	19
gene-b4784	U00096.3	3086145	3086288	-	144	3373	126	575	230	328	3348	146	24	127	64	310	172	21	59	388	1951	137	40	3962	131	25	319	175	43
gene-b2940	U00096.3	3086187	3086402	+	216	3228	133	587	223	311	3240	161	21	136	66	301	161	21	60	378	1882	127	38	3942	123	26	308	183	45
gene-b2941	U00096.3	3086399	3086650	-	252	339	37	146	66	34	417	43	15	56	22	24	19	5	4	95	284	34	13	471	13	4	96	60	17
gene-b2942	U00096.3	3086706	3087860	+	1155	6071	252	1191	680	618	7294	293	168	245	105	557	332	128	159	809	4487	361	117	3390	266	192	767	338	187
gene-b2943	U00096.3	3088284	3089678	+	1395	927	125	508	195	375	1532	200	23	246	75	288	148	19	55	192	836	137	32	706	158	22	277	295	37
gene-b2944	U00096.3	3089755	3090252	+	498	245	38	135	27	29	174	60	3	71	25	26	12	3	2	37	100	33	6	311	9	1	20	103	3
gene-b2945	U00096.3	3090347	3091054	+	708	151	30	147	22	27	177	74	0	122	23	28	19	1	9	54	94	55	4	112	6	2	22	99	6
gene-b2946	U00096.3	3091134	3091865	+	732	1170	76	246	270	318	846	103	17	155	50	286	111	16	48	106	497	80	25	797	105	25	364	139	29
gene-b2947	U00096.3	3091878	3092828	+	951	1633	180	392	903	951	1294	139	47	170	61	963	375	53	151	203	515	154	93	799	328	62	1001	175	105
gene-b2948	U00096.3	3092937	3093500	+	564	1753	111	346	247	447	1641	106	27	130	52	459	184	21	56	173	994	69	37	927	177	28	231	138	37
gene-b2949	U00096.3	3093500	3093916	+	417	1090	58	227	151	280	1167	69	14	81	24	296	105	12	50	109	706	55	23	651	108	29	136	91	21
gene-b2950	U00096.3	3094100	3095080	-	981	143	69	233	35	40	287	108	3	138	37	46	21	3	13	87	137	60	7	135	18	0	20	175	10
gene-b2951	U00096.3	3095098	3095802	+	705	1519	67	200	145	151	1276	82	14	90	17	175	60	15	24	112	719	73	15	999	66	10	180	1118	13
gene-b2952	U00096.3	3095820	3096386	+	567	2086	79	374	188	278	2178	112	23	109	48	235	102	13	49	183	1304	107	36	1258	103	20	239	170	26
gene-b2953	U00096.3	3096383	3096673	+	291	1125	59	284	108	154	1275	67	11	86	36	156	84	13	23	122	731	48	20	1069	54	18	100	106	18
gene-b2954	U00096.3	3096681	3097274	+	594	2081	104	380	271	424	2643	118	26	160	45	413	188	42	65	206	1528	110	51	1461	144	21	257	167	55
gene-b2955	U00096.3	3097267	3098403	+	1137	2400	169	542	280	578	3207	211	33	245	75	552	235	35	82	272	1789	177	65	1360	197	44	288	272	59
gene-b2956	U00096.3	3098558	3099565	-	1008	88	69	199	11	15	177	60	2	128	29	17	8	3	3	59	79	55	6	107	6	2	19	133	5
gene-b2957	U00096.3	3099682	3100728	-	1047	159	62	246	64	119	261	120	8	126	47	108	45	14	28	77	107	80	18	116	43	11	71	150	13
gene-b2958	U00096.3	3100904	3101623	-	720	298	50	203	379	523	323	57	28	131	27	524	224	38	120	66	160	37	68	230	217	53	366	109	63
gene-b2959	U00096.3	3101807	3102133	-	327	1771	72	316	652	576	1634	73	51	81	44	645	289	52	106	177	837	99	86	984	292	83	707	90	108
gene-b2960	U00096.3	3102133	3102852	-	720	2054	94	397	503	499	1818	132	49	107	70	495	264	37	104	194	947	87	55	1188	179	63	586	144	101
gene-b2961	U00096.3	3103013	3104065	+	1053	2202	141	509	357	523	1726	167	50	219	83	505	218	36	120	213	903	131	71	1433	184	63	426	1016	42
gene-b2962	U00096.3	3104093	3104368	+	276	1016	41	172	247	286	803	48	21	66	21	328	110	19	45	58	380	35	39	447	105	31	313	70	32
gene-b2963	U00096.3	3104433	3105512	+	1080	1180	99	391	179	259	1161	162	12	216	55	269	99	10	39	124	596	105	31	749	69	18	150	209	19
gene-b2964	U00096.3	3105714	3106970	+	1257	431	78	327	52	72	561	150	9	204	68	79	41	11	19	85	295	99	8	307	27	18	61	233	35
gene-b2965	U00096.3	3107020	3109155	-	2136	2613	165	5020	297	424	2885	296	34	459	106	374	159	22	77	283	1568	248	53	1623	111	41	345	426	38
gene-b4785	U00096.3	3109317	3109400	-	84	80	14	31	5	2	35	17	1	5	5	2	1	0	0	9	25	12	0	193	2	0	7	17	0
gene-b2966	U00096.3	3109553	3110260	+	708	177	35	171	18	20	194	71	2	133	33	22	5	3	7	47	101	47	3	104	5	0	19	132	2
gene-b2967	U00096.3	3110366	3110441	+	76	199	30	215	285	52	277	25	6	44	12	58	32	5	13	138	247	54	4	281	31	8	201	42	16
gene-b2968	U00096.3	3110590	3111126	-	537	98	43	212	23	28	196	76	2	128	29	36	24	3	4	60	108	53	4	92	15	0	22	103	8
gene-b2969	U00096.3	3111128	3111988	-	861	797	125	542	38	176	1278	157	11	208	75	161	111	17	51	232	687	99	26	1219	98	12	56	223	14
gene-b4786	U00096.3	3111266	3111325	+	60	310	44	216	9	38	411	39	4	40	30	20	30	1	10	107	215	22	6	779	19	4	15	65	3
gene-b2970	U00096.3	3112054	3113049	-	996	116	71	216	12	52	346	115	4	169	35	51	32	1	14	68	176	63	11	99	19	3	7	144	1
gene-b2971	U00096.3	3113067	3113477	-	411	92	25	80	12	16	176	38	1	62	14	19	6	0	3	30	109	27	2	103	4	1	10	34	3
gene-b2972	U00096.3	3113543	3114352	-	810	258	60	220	52	60	482	103	5	156	41	57	23	2	6	74	220	70	6	274	21	4	66	142	6
gene-b4466	U00096.3	3114550	3119112	-	4563	1752	681	1072	337	452	2196	519	38	719	184	371	137	18	43	2153	977	296	37	973	153	44	371	701	40
gene-b2975	U00096.3	3119597	3121279	-	1683	166	96	439	18	66	415	152	2	294	75	64	31	4	12	123	188	95	5	198	19	4	35	295	6
gene-b2976	U00096.3	3121634	3123805	-	2172	951	161	587	509	898	1562	204	30	334	71	747	402	34	124	205	657	160	103	490	393	57	567	359	67
gene-b2977	U00096.3	3123827	3124231	-	405	197	45	135	168	236	270	50	7	77	20	232	89	9	18	45	124	45	29	123	122	7	219	84	9
gene-b4467	U00096.3	3124236	3125459	-	1224	259	107	7829	149	254	522	127	5	180	51	213	85	8	24	97	207	70	19	221	91	6	166	184	16
gene-b4468	U00096.3	3125470	3126522	-	1053	100	59	224	58	160	238	93	3	177	27	148	41	5	14	54	86	46	10	60	41	4	64	164	12
gene-b2979	U00096.3	3126522	3128021	-	1500	202	84	330	70	214	317	142	3	234	50	198	55	6	22	106	113	83	12	151	51	5	108	207	7
gene-b2980	U00096.3	3128272	3129036	+	765	953	90	321	90	150	762	147	11	148	46	170	74	32	42	129	384	145	34	778	66	18	101	172	21
gene-b2981	U00096.3	3129043	3130215	-	1173	313	77	321	17	29	337	113	6	190	49	36	24	3	4	86	199	89	2	314	18	2	28	204	3
gene-b2982	U00096.3	3130214	3131194	+	981	1058	58	224	104	82	919	88	5	135	48	110	54	7	22	100	566	75	10	790	32	7	86	152	11
gene-b2983	U00096.3	3131341	3132408	-	1068	140	71	228	12	20	249	95	3	190	42	24	3	0	2	67	96	73	2	160	3	2	10	165	3
gene-b2984	U00096.3	3132454	3133212	-	759	60	41	175	3	7	136	85	0	126	20	8	0	0	1	50	57	53	3	38	2	0	7	125	2
gene-b2985	U00096.3	3133244	3133957	-	714	61	55	7176	3	5	170	88	1	131	25	9	5	3	5	40	59	44	1	58	3	2	5	131	3
gene-b2986	U00096.3	3134131	3134823	+	693	37	39	126	1	2	109	56	0	101	33	6	2	0	4	33	43	55	1	31	5	0	6	81	3
gene-b2987	U00096.3	3134872	3136371	-	1500	108	99	334	11	19	346	198	0	278	72	24	16	3	7	84	128	117	2	66	8	3	8	241	5
gene-b2988	U00096.3	3136663	3138522	-	1860	5004	357	1343	1112	1304	6768	389	79	440	201	1213	632	78	190	776	3297	375	151	2526	649	88	1182	521	103
gene-b2989	U00096.3	3138727	3139593	+	867	1609	94	514	218	271	2193	174	12	185	58	255	148	24	47	224	1169	122	29	1298	103	25	256	217	31
gene-b2990	U00096.3	3139716	3139964	-	249	117	9	58	12	23	144	29	3	36	8	25	17	1	4	14	67	20	3	88	7	2	22	29	5
gene-b2991	U00096.3	3139977	3140318	-	342	124	20	91	14	32	182	39	0	50	10	34	17	4	7	47	72	28	3	73	15	2	17	43	3
gene-b2992	U00096.3	3140311	3140799	-	489	279	51	186	72	123	468	63	9	78	23	100	60	15	32	91	216	50	17	144	57	14	80	85	9
gene-b2993	U00096.3	3140792	3141286	-	495	296	55	196	102	146	501	83	18	117	27	136	78	9	40	95	232	66	23	190	73	13	105	116	15
gene-b2994	U00096.3	3141286	3142989	-	1704	310	105	403	91	175	493	183	13	229	66	156	89	9	29	148	212	109	17	241	90	16	143	261	20
gene-b2995	U00096.3	3142986	3144164	-	1179	159	77	2184	29	39	318	2177	7	246	60	46	24	6	12	83	123	94	4	105	22	5	34	1674	5
gene-b2996	U00096.3	3144154	3145140	-	987	238	63	262	33	73	398	125	8	165	44	57	43	3	12	89	130	66	10	109	33	8	50	145	12
gene-b2997	U00096.3	3145143	3146261	-	1119	322	1427	278	32	78	461	140	5	186	46	54	28	4	18	70	173	74	12	151	39	3	50	43605	11
gene-b2998	U00096.3	3146450	3146737	-	288	41	25	104	5	1	60	54	1	74	14	4	1	0	1	24	27	27	4	37	4	0	3	59	2
gene-b4755	U00096.3	3147597	3147740	-	144	30	18	59	6	2	42	27	0	38	11	2	3	0	0	15	20	22	0	195	3	0	5	45	2
gene-b3001	U00096.3	3147897	3148937	+	1041	183	95	293	16	35	274	133	9	187	44	43	14	12	8	87	123	70	10	138	16	4	43	186	6
gene-b3002	U00096.3	3148977	3149471	-	495	1258	61	234	116	154	878	96	13	104	59	138	51	17	22	115	559	86	16	1158	30	4	145	131	18
gene-b3003	U00096.3	3149662	3150546	+	885	271	61	518	55	42	409	114	2	207	50	36	15	4	4	72	196	72	6	1912	11	2	71	2135	2
gene-b3005	U00096.3	3150818	3151243	-	426	3941	120	356	635	1241	5135	104	25	107	49	1192	255	29	102	297	3713	130	74	2515	231	36	611	132	52
gene-b3006	U00096.3	3151250	3151984	-	735	7610	230	816	1173	1543	7890	222	44	197	103	1571	404	35	143	532	5385	213	104	6590	316	41	1181	299	51
gene-b3008	U00096.3	3152236	3153423	+	1188	583	97	329	286	294	997	146	35	177	57	291	135	27	53	141	570	108	44	426	128	50	302	840	43
gene-b3009	U00096.3	3153563	3154222	+	660	688	57	226	124	140	676	83	13	121	33	144	57	6	23	101	364	73	14	704	44	20	132	122	15
gene-b3010	U00096.3	3154262	3155218	-	957	173	68	216	51	22	210	74	2	116	30	30	8	3	9	53	109	51	7	144	9	5	44	134	3
gene-b3011	U00096.3	3155355	3156518	+	1164	347	89	332	183	167	522	127	14	198	53	141	80	19	42	102	219	91	21	265	58	14	184	205	18
gene-b3012	U00096.3	3156623	3157450	+	828	351	62	231	166	160	328	91	12	142	56	212	59	12	35	74	181	72	27	188	57	13	188	153	22
gene-b3013	U00096.3	3157650	3158576	+	927	135	69	161	22	17	199	84	2	121	38	29	9	2	5	42	115	53	4	130	10	0	36	1297	1
gene-b3014	U00096.3	3158627	3158884	+	258	216	21	103	13	34	236	43	0	58	17	32	14	2	5	31	128	31	6	187	11	0	11	60	3
gene-b4469	U00096.3	3158927	3161146	-	2220	7774	342	1403	780	1786	9197	461	131	523	171	1791	698	122	355	768	5219	412	204	5021	626	145	778	624	213
gene-b3017	U00096.3	3161257	3162669	-	1413	3339	186	711	439	1032	3936	323	64	304	100	838	305	63	179	258	1883	216	90	1573	280	78	497	344	98
gene-b3018	U00096.3	3162744	3163481	-	738	1411	80	245	215	319	1316	102	15	119	34	335	129	23	58	132	663	89	41	820	99	17	221	2003	28
gene-b3019	U00096.3	3163715	3165973	-	2259	6049	303	1249	1085	1447	6794	407	139	459	201	1331	534	97	267	597	3494	345	155	3601	490	137	1150	543	165
gene-b3020	U00096.3	3166111	3167718	-	1608	245	89	362	37	54	404	173	10	259	57	63	9	10	15	90	188	125	5	267	17	6	41	271	9
gene-b3021	U00096.3	3167851	3168246	-	396	207	31	123	60	35	204	52	2	60	19	46	16	3	6	63	149	52	6	246	18	6	81	60	14
gene-b3022	U00096.3	3168248	3168544	-	297	168	39	115	64	31	152	49	5	51	14	51	15	7	4	38	107	29	4	210	17	4	97	66	15
gene-b3023	U00096.3	3168749	3169231	-	483	174	36	118	33	68	279	78	1	125	22	77	20	5	7	43	122	29	1	101	28	8	36	100	5
gene-b3024	U00096.3	3169284	3169676	-	393	820	57	291	129	163	1169	85	5	70	42	164	77	7	22	155	717	61	10	882	100	8	180	111	10
gene-b3025	U00096.3	3169828	3170487	+	660	181	35	143	42	37	202	70	6	97	25	45	11	2	3	43	94	42	1	160	13	1	49	89	6
gene-b3026	U00096.3	3170484	3171833	+	1350	259	69	245	80	63	424	134	9	173	44	65	25	2	14	71	211	99	6	185	20	4	88	188	9
gene-b3027	U00096.3	3171879	3172211	-	333	13	19	72	2	1	54	34	0	36	8	2	1	0	0	10	30	20	0	15	3	1	1	44	0
gene-b3028	U00096.3	3172530	3173111	+	582	853	44	260	139	170	1095	76	5	109	24	151	60	4	28	145	627	64	13	684	78	9	152	112	15
gene-b3029	U00096.3	3173142	3173456	+	315	1891	159	594	358	368	2161	122	34	127	69	325	181	20	85	396	1284	137	38	1477	181	30	413	222	37
gene-b3030	U00096.3	3173504	3175396	-	1893	4349	242	1004	898	1664	6371	351	120	400	152	1523	718	118	257	552	3255	300	174	2968	615	100	995	471	159
gene-b3031	U00096.3	3175425	3176006	-	582	1389	80	272	206	361	1583	106	24	147	38	349	135	18	41	109	883	81	25	838	89	8	199	132	17
gene-b3032	U00096.3	3176006	3176833	-	828	2851	123	485	314	553	3037	184	47	199	70	442	168	29	89	257	1712	178	41	2026	144	43	333	225	38
gene-b3033	U00096.3	3176858	3177280	-	423	1214	76	326	247	38302	1162	93	21	133	38	271	97	21	35	192	718	84	24	1409	69	8	259	139	24
gene-b3034	U00096.3	3177281	3177910	-	630	1049	86	300	278	311	1237	105	23	162	60	344	133	18	55	150	695	85	35	1035	114	24	291	161	24
gene-b3035	U00096.3	3178115	3179596	+	1482	16112	378	1797	2405	2564	19239	533	194	483	214	2601	995	195	406	1403	11683	824	286	9069	863	185	2366	612	291
gene-b3037	U00096.3	3179744	3180415	+	672	3005	136	644	597	885	4096	173	59	212	60	973	520	57	186	378	2197	173	95	1821	400	74	551	241	69
gene-b3038	U00096.3	3180421	3181581	+	1161	3891	177	934	576	1066	5717	257	52	238	106	1076	592	44	165	552	3327	225	89	2647	469	56	640	350	85
gene-b3039	U00096.3	3181619	3182434	-	816	210	59	250	31	62	403	113	1	176	39	66	31	1	10	74	201	58	13	218	24	0	51	135	6
gene-b3040	U00096.3	3182550	3183323	+	774	1188	92	334	251	225	1155	147	19	197	79	249	69	13	41	119	645	109	30	960	64	13	314	189	22
gene-b4756	U00096.3	3183381	3183551	-	171	101	22	77	23	36	186	28	2	52	13	37	24	0	8	30	126	24	3	139	18	4	42	49	3
gene-b3041	U00096.3	3183813	3184466	-	654	2505	88	392	752	1050	3085	130	60	118	55	1093	424	59	170	197	1198	93	106	1602	318	58	822	159	85
gene-b3042	U00096.3	3184840	3185130	+	291	1412	92	297	131	69	1125	75	11	85	45	95	35	10	14	204	738	85	10	1751	48	12	106	119	14
gene-b3043	U00096.3	3185414	3185965	+	552	32	38	103	5	7	120	53	2	59	21	10	7	0	2	23	84	20	3	28	3	1	5	76	2
gene-b3044	U00096.3	3186187	3186552	+	366	150	25	128	36	44	224	52	8	68	39	31	17	4	10	42	101	40	9	155	19	2	34	82	4
gene-b3045	U00096.3	3186510	3187415	+	906	306	68	237	44	65	492	128	8	183	60	50	24	8	21	68	224	95	14	262	26	4	28	175	8
gene-b3047	U00096.3	3189881	3190630	+	750	44	33	134	6	8	168	69	0	87	40	6	4	0	1	34	104	38	2	50	4	0	5	80	4
gene-b3048	U00096.3	3190632	3191696	+	1065	118	81	345	22	39	486	145	7	231	85	27	11	3	1	114	288	104	4	243	8	1	16	1341	8
gene-b3049	U00096.3	3191739	3191939	-	201	169	27	127	84	85	239	43	13	82	26	88	44	11	11	62	154	42	14	349	38	6	135	56	11
gene-b3050	U00096.3	3192208	3192837	+	630	64	45	166	9	6	166	98	0	100	50	15	6	1	0	52	97	51	1	97	5	1	11	111	5
gene-b3051	U00096.3	3192864	3194525	+	1662	162	85	348	21	13	347	131	3	256	60	31	14	4	5	72	160	84	8	156	11	9	12	229	5
gene-b4447	U00096.3	3194721	3194865	-	145	1801	899	4130	817	863	2524	490	69	403	345	858	572	49	108	1974	2661	388	138	9457	488	34	872	850	75
gene-b4664	U00096.3	3194766	3194825	+	60	1772	877	4076	812	858	2477	477	69	369	340	854	572	48	107	1956	2628	373	138	9439	487	34	869	834	75
gene-b4611	U00096.3	3195097	3195240	-	144	1133	333	1350	464	304	1656	170	28	184	106	359	260	26	68	911	1591	272	79	2858	216	16	491	347	49
gene-b4666	U00096.3	3195141	3195200	+	60	1092	321	1317	445	278	1575	160	27	153	104	338	250	25	62	896	1527	262	78	2821	208	14	471	327	47
gene-b3052	U00096.3	3195320	3196753	-	1434	1776	161	587	841	1069	2055	185	93	248	102	1018	415	87	192	258	1051	150	127	1425	361	93	992	585	124
gene-b3053	U00096.3	3196801	3199641	-	2841	1188	202	753	628	1065	1802	250	43	441	103	970	313	42	107	245	800	180	60	716	340	59	729	444	74
gene-b3054	U00096.3	3199664	3200965	-	1302	539	103	346	442	557	648	184	25	262	70	480	136	14	71	158	236	109	35	406	141	42	506	210	35
gene-b3055	U00096.3	3201207	3201827	+	621	1105	78	289	115	231	1092	86	10	109	38	220	97	22	33	121	745	91	25	952	68	13	121	161	25
gene-b3056	U00096.3	3201891	3203129	+	1239	2117	164	968	277	562	2529	165	39	207	75	472	230	40	85	2537	1679	168	60	1507	207	40	366	1952	38
gene-b3057	U00096.3	3203310	3204131	-	822	841	70	290	220	309	1050	89	17	124	47	306	133	29	65	126	460	77	30	415	116	30	284	171	42
gene-b3058	U00096.3	3204221	3204589	-	369	295	26	137	94	109	273	28	8	67	15	103	38	8	21	38	109	40	5	260	31	7	111	67	14
gene-b3059	U00096.3	3204694	3205311	+	618	488	45	219	52	63	288	84	4	101	26	73	37	3	16	58	150	52	11	446	20	3	53	110	5
gene-b3060	U00096.3	3205324	3206256	-	933	146	60	180	14	17	178	52	0	92	13	13	15	1	4	45	86	36	2	122	6	2	13	1880	2
