Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0340	670	528	606	616	500	471	67	41	60	94	10	53	host	gene-SERP0340
gene-SERP0542	5810	7741	4692	6207	9915	3871	943	813	802	487	171	376	host	gene-SERP0542
gene-SERP2356	243	149	217	201	135	134	38	15	66	37	6	30	host	gene-SERP2356
gene-SERP1416	3586	2161	3434	2441	2385	2721	420	345	662	221	59	241	host	gene-SERP1416
gene-SERP2012	2206	2664	1613	1389	1653	1219	230	131	266	180	45	147	host	garK
gene-SERP2163	164	106	109	135	81	86	23	11	17	16	6	16	host	gene-SERP2163
gene-SERP1015	1929	1245	2768	1979	1762	2106	274	148	360	330	44	177	host	gene-SERP1015
gene-SERP0855	1690	1558	1057	1088	909	985	169	94	196	102	21	99	host	gene-SERP0855
gene-SERP0530	2886	1802	1446	1371	1594	1401	337	197	372	187	40	111	host	gene-SERP0530
gene-SERP_tRNA-Gly-5	103	86	150	70	55	87	16	11	15	13	1	5	host	gene-SERP_tRNA-Gly-5
gene-SERP2212	886	602	413	595	372	375	83	48	89	118	16	58	host	gene-SERP2212
gene-SERP1040	3840	3052	3162	2357	2217	2218	278	127	382	269	42	164	host	gene-SERP1040
gene-SERP1252	3791	3740	3535	3301	3575	2939	450	314	654	188	56	183	host	coaE
gene-SERP1247	3529	3546	2881	2375	3018	2237	399	210	514	329	60	211	host	dnaI
gene-SERP0015	595	286	420	335	267	326	70	30	74	93	2	54	host	gene-SERP0015
gene-SERP0790	7083	6310	3383	8434	5626	5737	2854	1994	2637	1375	593	1116	host	rpmB
gene-SERP1657	1762	1004	1698	975	843	1221	191	71	238	169	26	120	host	gene-SERP1657
gene-SERP0190	1897	1471	853	862	923	750	182	87	183	128	29	105	host	gene-SERP0190
gene-SERP0580	9838	18390	6638	9126	16910	5759	1588	1380	1282	660	356	556	host	pepF
gene-SERP0408	3442	1705	2803	2508	1659	1925	744	178	477	697	56	282	host	gene-SERP0408
gene-SERP2400	137	105	126	74	71	98	18	11	11	13	1	7	host	gene-SERP2400
gene-SERP0090	1304	1288	1221	1209	1231	1068	214	140	237	142	36	95	host	gene-SERP0090
gene-SERP1939	1704	1506	1155	1094	1197	859	175	82	165	114	10	64	host	gene-SERP1939
gene-SERP2113	878	753	648	676	719	532	108	46	149	71	7	56	host	gene-SERP2113
gene-SERP1618	227	162	271	138	139	209	29	24	88	40	13	52	host	gene-SERP1618
gene-SERP1690	7760	9306	6236	5263	7351	4786	789	582	933	447	125	398	host	gene-SERP1690
gene-SERP2177	6489	9332	10797	8382	17668	8696	1195	1473	1337	943	352	622	host	betB
gene-SERP0916	1433	1316	1524	1236	1259	1171	132	60	128	154	18	71	host	gene-SERP0916
gene-SERP1644	431	246	673	276	211	763	194	114	630	144	58	398	host	gene-SERP1644
gene-SERP0450	12225	8115	14696	13944	12155	14070	2012	1311	2989	1775	359	1138	host	gene-SERP0450
gene-SERP2060	606	176	463	325	179	329	99	43	177	111	5	59	host	glpT
gene-SERP2118	4897	2986	5390	5023	3383	4736	367	254	660	313	40	270	host	gene-SERP2118
gene-SERP1204	5037	4753	4846	4529	4096	4910	752	362	1060	546	70	367	host	queA
gene-SERP1865	779	1131	560	588	1112	482	106	70	126	58	10	61	host	gene-SERP1865
gene-SERP0057	5004	2220	1593	1103	952	982	227	69	190	150	11	81	host	gene-SERP0057
gene-SERP0866	2709	2471	3604	3636	2823	3795	577	294	874	204	81	209	host	glpF
gene-SERP0949	1144	800	966	671	610	822	111	55	145	86	16	63	host	gene-SERP0949
gene-SERP1766	3827	3698	4176	3980	4213	3610	536	314	688	528	91	296	host	gene-SERP1766
gene-SERP0959	119	75	76	79	48	69	14	6	24	34	1	9	host	gene-SERP0959
gene-SERP1668	162	311	50	111	161	52	26	15	40	44	5	11	host	ilvC
gene-SERP1703	729	457	498	578	379	463	121	80	140	120	9	49	host	gene-SERP1703
gene-SERP2359	78	63	78	69	55	47	17	3	24	14	2	5	host	gene-SERP2359
gene-SERP1279	1793	1272	1975	1639	1425	1745	346	158	450	262	52	172	host	thiI
gene-SERP1397	920	327	448	678	306	440	157	99	142	119	16	52	host	sspA
gene-SERP2081	1822	1021	1497	1462	943	1002	186	74	205	564	26	149	host	gene-SERP2081
gene-SERP0422	437	384	374	324	328	314	64	38	66	55	13	34	host	gene-SERP0422
gene-SERP1303	3448	4605	4652	3580	3940	3577	465	246	475	282	42	190	host	gene-SERP1303
gene-SERP1903	125	49	69	61	44	57	6	3	14	15	0	6	host	gene-SERP1903
gene-SERP2014	3258	2531	2157	2074	1916	1785	346	164	375	196	34	162	host	bcr
gene-SERP1854	1257	1152	932	852	816	746	120	77	165	113	35	90	host	mobB
gene-FDH45_gp192	0	1	0	16206	13586	11498	32157	38622	31116	4892	5999	6641	phage	gene-FDH45_gp192
gene-SERP0134	18057	15590	15839	16187	13798	13004	4873	4068	5164	1400	505	1292	host	purR
gene-SERP0366	5820	991	3463	2105	608	1495	438	86	419	372	38	302	host	gene-SERP0366
gene-SERP2223	1288	638	662	1012	473	720	118	46	177	463	24	130	host	gene-SERP2223
gene-SERP0486	558	1343	307	380	741	215	51	46	73	43	8	16	host	gene-SERP0486
gene-SERP0796	3569	2994	5301	2878	3741	3445	745	373	985	381	98	398	host	fabD
gene-SERP2506	800	827	500	500	573	387	74	28	76	87	10	42	host	tnpA-3
gene-SERP0467	909	512	623	581	379	512	84	42	106	72	13	57	host	gene-SERP0467
gene-SERP1374	8243	7138	6680	5857	6449	4251	775	592	702	481	133	395	host	gene-SERP1374
gene-SERP2201	798	432	1069	709	491	834	117	70	144	166	16	85	host	gene-SERP2201
gene-SERP1915	1018	564	922	686	622	557	66	51	89	67	11	51	host	gene-SERP1915
gene-SERP0019	39	22	19	20	33	28	2	3	5	2	1	3	host	gene-SERP0019
gene-SERP0147	5217	3331	3600	2661	2235	2800	386	170	455	294	35	203	host	gene-SERP0147
gene-SERP2411	5844	5384	4360	4145	4203	4374	801	375	1024	399	102	316	host	gene-SERP2411
gene-FDH45_gp104	0	0	0	16288	9768	12147	26798	33245	31725	1418	2171	2387	phage	gene-FDH45_gp104
gene-SERP1573	38	45	21	36	24	21	5	6	14	6	1	5	host	gene-SERP1573
gene-SERP2044	1030	1195	539	759	914	433	143	141	97	49	15	41	host	gene-SERP2044
gene-SERP1795	206	136	66	67	116	58	20	16	23	20	7	16	host	lacA
gene-SERP1155	737	468	433	534	339	375	69	36	78	136	9	42	host	gene-SERP1155
gene-SERP2090	446	431	247	257	345	210	35	29	29	51	9	33	host	gene-SERP2090
gene-SERP1620	159	60	218	104	106	238	62	30	191	62	17	115	host	gene-SERP1620
gene-SERP0945	2445	2251	1933	1309	1232	1166	111	50	93	54	16	57	host	gene-SERP0945
gene-SERP0548	578	477	516	433	518	416	65	29	105	92	12	34	host	argH
gene-SERP1373	6116	7298	3234	3204	5072	2189	496	516	549	383	120	316	host	gene-SERP1373
gene-SERP1498	520	279	1011	420	176	622	134	32	136	55	10	53	host	gene-SERP1498
gene-SERP0737	70171	70356	14005	35436	42717	8352	3746	3848	1258	2364	827	478	host	gene-SERP0737
gene-SERP0964	4542	3535	1144	2458	1192	1526	332	130	296	122	27	95	host	asd
gene-SERP1034	4802	4663	4060	3701	4343	3219	572	289	660	476	88	353	host	aroA
gene-SERP1258	686	474	358	408	626	338	108	76	147	119	21	78	host	gltA
gene-SERP1872	395	254	348	281	194	263	39	24	73	45	6	18	host	ureE
gene-SERP0982	238	84	109	148	86	132	26	1	21	13	1	7	host	gene-SERP0982
gene-SERP2151	3745	2702	2553	2249	3788	1724	452	268	367	256	82	241	host	panC
gene-SERP1481	5255	5400	3251	2716	3916	2410	563	331	602	438	76	311	host	gene-SERP1481
gene-SERP1803	1367	955	1278	963	797	1210	167	100	216	182	26	117	host	gene-SERP1803
gene-FDH45_gp123	0	0	1	1740	864	1694	19515	19371	23337	793	1659	1571	phage	gene-FDH45_gp123
gene-SERP1194	3453	3779	2822	2655	2974	2401	401	220	411	342	47	199	host	gene-SERP1194
gene-SERP0563	2778	1782	2388	2160	1611	2034	296	134	318	479	31	198	host	gene-SERP0563
gene-SERP0507	5316	3809	5853	4577	4485	3798	466	293	608	535	66	320	host	gene-SERP0507
gene-SERP2198	2085	1810	1665	1254	1395	1348	219	116	270	184	41	156	host	gene-SERP2198
gene-SERP0387	3534	2584	2187	2317	1688	2037	272	135	318	112	31	132	host	hisC
gene-SERP0668	3762	2450	4413	2941	2674	3213	471	244	695	207	62	249	host	gene-SERP0668
gene-FDH45_gp148	0	0	0	53691	54639	38821	13847	14381	16748	5789	5351	6818	phage	gene-FDH45_gp148
gene-SERP1478	2031	1629	408	599	696	273	139	104	173	103	43	98	host	gene-SERP1478
gene-SERP1019	12487	8764	13145	10760	7838	12804	1782	874	2688	1105	223	884	host	recU
gene-SERP1658	2275	1903	1926	1687	1698	1637	334	103	285	221	44	167	host	gene-SERP1658
gene-SERP1556	19	8	11	12	6	7	3	1	8	6	2	5	host	gene-SERP1556
gene-FDH45_gp137	0	0	0	29859	17815	21368	65621	77388	80116	3746	5540	6512	phage	gene-FDH45_gp137
gene-SERP0564	5909	3426	4305	4947	2880	4658	1113	723	2712	2429	699	1932	host	clpB
gene-SERP1879	934	545	813	704	485	771	74	25	94	125	11	57	host	gene-SERP1879
gene-SERP2418	321	261	199	224	179	184	28	14	40	44	4	10	host	gene-SERP2418
gene-SERP0815	830	690	721	457	325	449	81	44	100	100	9	32	host	gene-SERP0815
gene-SERP2360	120	62	84	92	57	77	20	4	25	19	2	9	host	gene-SERP2360
gene-SERP0852	9626	7646	5676	6642	5564	4891	1305	718	1395	1224	205	693	host	recA
gene-SERP2357	102	63	120	90	61	68	22	5	35	15	4	11	host	gene-SERP2357
gene-FDH45_gp179	0	0	0	9996	8539	8536	80833	88994	84478	11792	27437	20393	phage	gene-FDH45_gp179
gene-SERP1844	7237	7688	6754	5756	7541	5119	946	625	1099	431	127	373	host	femX
gene-SERP1902	8471	6450	2771	4321	3667	3119	680	371	663	321	74	304	host	gene-SERP1902
gene-SERP0944	10832	6965	10950	9400	7678	8002	959	572	1143	456	150	450	host	gene-SERP0944
gene-SERP2321	296	255	246	302	220	226	34	16	52	73	5	26	host	gene-SERP2321
gene-SERP0132	9577	9329	7945	9743	6846	10120	3167	2004	3977	1225	579	1515	host	gene-SERP0132
gene-FDH45_gp038	0	0	0	4154	3319	3365	32013	32934	33705	54883	48377	58225	phage	gene-FDH45_gp038
gene-SERP_tRNA-Arg-3	0	2	4	0	5	11	0	0	0	5	0	0	host	gene-SERP_tRNA-Arg-3
gene-SERP2015	1427	2053	950	992	1529	797	113	53	137	84	26	46	host	gene-SERP2015
gene-SERP0202	3042	2123	3705	2247	2081	3197	336	140	492	312	22	155	host	gene-SERP0202
gene-SERP1062	1148	1156	1074	998	1131	947	119	53	150	99	11	63	host	gene-SERP1062
gene-SERP0600	98	21	83	59	31	70	8	5	16	18	2	5	host	gene-SERP0600
gene-SERP1178	1764	716	2047	1435	756	1456	222	85	316	328	26	103	host	gene-SERP1178
gene-SERP_tRNA-Thr-1	738	617	932	525	338	864	156	80	155	65	24	60	host	gene-SERP_tRNA-Thr-1
gene-SERP1164	2298	1708	2062	1662	1572	1750	329	147	458	224	42	175	host	gene-SERP1164
gene-SERP0043	139	111	172	128	104	74	21	2	15	36	5	12	host	gene-SERP0043
gene-SERP1753	31	31	27	24	15	41	3	0	1	1	0	0	host	gene-SERP1753
gene-SERP1906	656	467	511	420	350	342	58	28	47	37	4	33	host	gene-SERP1906
gene-SERP0237	6435	4263	3267	3237	3024	2606	688	330	968	351	85	404	host	gene-SERP0237
gene-SERP2306	116	43	42	53	36	29	9	4	15	31	1	5	host	hisG
gene-SERP1192	6828	4460	6766	5540	5603	6221	1050	509	1348	579	174	494	host	aspS
gene-SERP0828	3321	2459	3268	2504	2049	3078	350	219	544	311	31	190	host	cdsA
gene-SERP1308	7134	7216	7031	4839	5807	5558	958	588	1187	501	135	468	host	gene-SERP1308
gene-SERP0094	1929	1546	1406	1117	601	725	142	46	146	111	9	76	host	gene-SERP0094
gene-FDH45_gp097	0	0	0	25472	18286	18429	56872	77871	68366	3690	5031	13863	phage	gene-FDH45_gp097
gene-SERP1770	5452	6512	4143	3738	4445	3384	494	304	619	325	104	238	host	gene-SERP1770
gene-SERP0114	4975	5554	4211	3911	4717	3450	625	329	654	447	80	254	host	dnaX
gene-SERP1007	2714	3975	2008	1974	3173	1524	250	185	281	178	49	162	host	gene-SERP1007
gene-SERP0715	2411	1484	2407	1799	1614	1934	232	127	307	202	26	135	host	coaD
gene-SERP1004	1434	1415	967	1218	1510	902	137	78	171	115	21	58	host	gene-SERP1004
gene-SERP0797	6096	4578	8310	4433	5941	5606	1156	742	1780	535	150	599	host	fabG
gene-SERP1926	3522	3598	3193	2559	2547	2993	283	180	347	139	51	177	host	galM
gene-SERP0405	5610	5333	4976	3926	4045	3652	733	360	659	476	85	287	host	murB
gene-SERP1365	1012	1344	929	734	1062	609	84	68	126	78	10	59	host	gene-SERP1365
gene-SERP0406	813	498	1051	521	458	686	97	24	85	69	12	28	host	gene-SERP0406
gene-SERP0975	2376	3652	1344	1714	2052	1043	196	171	182	112	46	81	host	gene-SERP0975
gene-SERP1475	3583	3038	1159	1814	1713	712	277	148	327	176	42	111	host	gene-SERP1475
gene-SERP0757	12148	14420	7378	9035	9452	6010	1157	772	1304	1473	165	521	host	gene-SERP0757
gene-SERP0682	49981	43544	24321	27353	22719	20038	5346	2502	6385	2241	691	2242	host	pdhC
gene-FDH45_gp013	0	0	0	714	1089	446	5416	2712	3167	97975	103098	99415	phage	gene-FDH45_gp013
gene-SERP2130	55	23	44	15	19	21	4	2	12	9	0	0	host	gene-SERP2130
gene-SERP1315	894	582	822	693	742	618	120	36	141	111	26	62	host	gene-SERP1315
gene-SERP2445	364	397	253	220	266	186	48	30	74	40	7	25	host	gene-SERP2445
gene-SERP2181	380	704	52	58	37	58	8	3	6	4	0	5	host	gene-SERP2181
gene-SERP0468	1096	708	852	802	677	688	125	57	166	124	19	95	host	gene-SERP0468
gene-SERP1962	5022	5886	2952	2916	4659	2436	555	320	497	312	95	255	host	gene-SERP1962
gene-SERP0539	1102	1072	645	587	460	519	75	25	89	76	3	44	host	kapB
gene-SERP0096	165	90	37	69	59	37	15	7	8	7	1	7	host	gene-SERP0096
gene-SERP0131	3707	3606	3706	3158	3117	3238	430	225	525	201	36	169	host	ksgA
gene-SERP2037	2665	1933	3349	2594	2628	2612	478	330	594	241	73	145	host	gene-SERP2037
gene-SERP1288	1285	964	816	757	585	562	121	51	130	118	22	106	host	serA
gene-SERP0633	2346	2021	1453	1305	1387	1351	251	115	300	190	26	93	host	gene-SERP0633
gene-SERP1764	4464	4336	3640	3046	3094	3198	380	163	457	258	40	197	host	gene-SERP1764
gene-SERP2258	25	19	8	18	10	18	8	0	2	6	0	8	host	gene-SERP2258
gene-SERP2289	1262	681	1332	1372	1097	974	136	90	195	199	26	128	host	gene-SERP2289
gene-SERP0196	200	327	119	130	222	85	23	11	21	18	5	5	host	gene-SERP0196
gene-SERP1968	1225	669	875	633	484	1140	144	49	296	112	18	99	host	gene-SERP1968
gene-SERP1925	1593	1471	1143	1019	1067	1024	122	56	155	66	14	64	host	gene-SERP1925
gene-SERP0569	155	71	114	110	65	104	27	7	16	10	5	2	host	gene-SERP0569
gene-SERP0573	537	969	161	490	286	328	94	46	101	32	9	31	host	oppF
gene-SERP0297	5897	3455	7561	5762	2829	7210	605	245	784	712	43	252	host	gene-SERP0297
gene-SERP1731	9077	7678	10418	7633	7082	7523	1147	603	1365	898	146	653	host	murAB
gene-SERP0074	3302	2355	2751	1860	1689	1778	386	239	579	218	62	200	host	gene-SERP0074
gene-SERP0688	1071	352	988	805	659	735	160	55	256	321	18	129	host	potC
gene-SERP0871	4586	5982	3132	3780	4129	3321	760	527	1004	260	64	231	host	gene-SERP0871
gene-SERP1138	7598	11592	4683	5109	7466	3620	605	531	570	348	150	271	host	gene-SERP1138
gene-SERP0487	1451	2103	1036	1037	1430	568	129	107	145	85	16	46	host	gene-SERP0487
gene-SERP0838	2211	1791	2504	1496	1526	2195	248	134	306	143	15	119	host	truB
gene-SERP2008	1682	894	1409	1209	741	1008	155	53	170	308	11	106	host	gene-SERP2008
gene-SERP2347	154	194	112	114	113	74	14	6	19	14	2	7	host	bioB
gene-SERP1728	10989	5963	9908	7391	4506	7791	1333	440	1793	1657	164	753	host	rho
gene-FDH45_gp078	0	0	0	32737	23815	27424	227831	227407	257470	18507	25049	27565	phage	gene-FDH45_gp078
gene-SERP1376	10755	10788	6731	5808	7461	3531	1011	594	1118	788	147	550	host	gene-SERP1376
gene-SERP0583	1294	1335	1124	855	1520	598	134	69	126	67	25	60	host	gene-SERP0583
gene-SERP0895	646	135	116	131	164	179	17	18	32	45	3	20	host	gene-SERP0895
gene-SERP2514	225	157	167	126	91	112	36	17	32	41	2	17	host	gene-SERP2514
gene-SERP0333	6741	7791	7933	5527	5100	4857	645	379	803	459	94	339	host	gene-SERP0333
gene-SERP2525	346	320	301	256	265	266	46	15	32	34	3	14	host	gene-SERP2525
gene-SERP1474	2894	1647	1048	1654	1197	676	277	131	270	192	33	117	host	gene-SERP1474
gene-SERP1459	762	345	604	573	386	508	100	46	170	124	4	81	host	blaI-1
gene-SERP2361	41	25	26	34	15	25	8	4	3	4	0	0	host	gene-SERP2361
gene-SERP1969	455	282	523	289	263	459	47	10	74	32	7	31	host	gene-SERP1969
gene-SERP1855	1611	1596	1027	1051	1138	884	163	103	222	124	19	89	host	gene-SERP1855
gene-SERP0483	2464	2815	1689	2085	2823	1447	193	139	253	133	35	140	host	gene-SERP0483
gene-SERP0426	2709	3336	2105	2345	2823	1654	398	239	457	243	78	191	host	uvrB
gene-FDH45_gp004	0	0	0	1272	1113	1196	55924	50155	52890	8072	11885	12810	phage	gene-FDH45_gp004
gene-SERP0428	2985	3785	1898	2002	2652	1435	350	231	331	223	68	138	host	hprK
gene-SERP1225	94	52	72	95	37	78	9	4	12	16	2	5	host	gene-SERP1225
gene-SERP2213	59	19	59	38	16	45	6	4	8	2	1	3	host	gene-SERP2213
gene-SERP2534	5115	6727	3279	3539	4591	2738	673	410	590	346	132	288	host	yycF
gene-SERP2545	11013	9262	7912	7150	7634	6766	1469	911	1694	588	183	592	host	serS
gene-SERP0504	539	187	547	328	115	449	63	29	95	25	4	19	host	gene-SERP0504
gene-SERP_tRNA-Ser-4	6460	4389	8182	6115	4074	9071	1248	600	1410	528	114	448	host	gene-SERP_tRNA-Ser-4
gene-FDH45_gp044	0	0	0	9519	8084	7620	73452	67268	73153	130435	124825	133273	phage	gene-FDH45_gp044
gene-SERP0441	30633	25125	13069	16086	13097	10534	2974	1417	2737	1640	302	1317	host	gapR
gene-SERP1328	1382	940	1395	1209	986	956	234	162	337	160	34	104	host	ribD
gene-SERP1409	4875	5388	2887	3012	3532	2773	352	163	406	255	43	218	host	gene-SERP1409
gene-SERP2318	837	720	754	617	686	596	137	47	124	57	4	34	host	gene-SERP2318
gene-SERP1524	98	80	120	86	59	115	17	19	60	17	7	33	host	gene-SERP1524
gene-SERP2193	253	87	202	130	108	131	36	32	30	17	3	15	host	gene-SERP2193
gene-SERP2218	875	667	420	547	775	551	101	68	101	46	10	42	host	gene-SERP2218
gene-SERP0368	17	2	10	14	6	5	1	0	3	2	0	3	host	gene-SERP0368
gene-SERP0900	1085	1751	656	880	1241	595	174	110	217	174	20	106	host	gene-SERP0900
gene-SERP0783	3125	2501	3479	2605	2689	2587	440	254	515	296	40	215	host	sun
gene-SERP0723	1704	1786	1159	1032	1152	924	121	69	168	95	5	68	host	rnhC
gene-SERP1094	6376	9075	4964	5396	8437	4302	835	596	774	385	155	347	host	gene-SERP1094
gene-SERP1412	2494	1415	2007	1304	1019	1530	290	134	401	248	35	195	host	gene-SERP1412
gene-SERP1604	84	26	76	29	14	36	14	3	19	11	2	13	host	gene-SERP1604
gene-SERP1649	3333	1653	5444	2451	1503	5852	2095	1010	5427	1207	536	3376	host	gene-SERP1649
gene-SERP1857	2171	2352	1341	1425	1459	1226	179	107	191	109	20	75	host	moaB
gene-SERP1146	3601	2290	4278	2835	2839	2799	515	305	950	813	100	511	host	prmA
gene-SERP2315	1400	1009	1008	897	914	766	200	84	201	131	24	106	host	drp35
gene-FDH45_gp152	0	0	0	163356	154535	110069	52399	41472	57830	22448	20967	26656	phage	gene-FDH45_gp152
gene-FDH45_gp046	0	0	0	17326	12690	14245	72021	77560	67525	20562	33974	29721	phage	gene-FDH45_gp046
gene-SERP0908	925	511	954	831	493	627	167	50	185	155	13	88	host	gene-SERP0908
gene-SERP0035	348	287	213	226	162	187	24	10	40	26	7	18	host	gene-SERP0035
gene-SERP0612	3179	2384	2696	2034	1929	2551	342	142	439	309	32	187	host	gene-SERP0612
gene-SERP0332	8572	12200	6561	6006	5614	5747	691	458	870	505	138	360	host	gene-SERP0332
gene-SERP1117	10836	10552	9958	8402	8374	8229	1001	486	1143	795	130	506	host	pbp3
gene-SERP0095	3302	2261	2612	2553	1422	1782	584	176	490	257	37	178	host	gene-SERP0095
gene-SERP1208	4579	4908	5289	4375	4225	4902	964	490	1267	572	104	463	host	gene-SERP1208
gene-SERP0235	5435	6846	4297	4369	6945	3426	613	510	695	495	137	443	host	gene-SERP0235
gene-SERP0894	159	45	39	45	55	52	4	5	7	15	1	7	host	gene-SERP0894
gene-SERP0327	3731	4905	2726	2561	2960	2281	401	213	398	241	47	192	host	gene-SERP0327
gene-SERP2486	172	80	92	143	42	83	18	9	36	49	3	25	host	kdpB
gene-SERP0171	2252	2495	1865	2085	2366	1590	343	175	343	126	34	133	host	gene-SERP0171
gene-SERP0051	157	93	255	124	136	137	21	6	42	27	4	20	host	gene-SERP0051
gene-SERP2260	204	186	118	140	140	102	13	7	23	24	5	9	host	gene-SERP2260
gene-SERP0758	19066	11867	12861	12163	10190	10791	2300	919	2409	942	251	870	host	ileS
gene-SERP2460	3430	4395	1454	2656	3009	1837	447	245	475	166	70	163	host	gene-SERP2460
gene-SERP0817	8489	3286	7355	7028	3959	6710	1072	364	1597	2255	135	697	host	gene-SERP0817
gene-SERP1643	586	337	942	438	282	909	233	135	772	200	97	499	host	gene-SERP1643
gene-SERP0861	1925	1272	2305	1773	1491	1888	252	150	357	292	32	150	host	gene-SERP0861
gene-SERP0221	476	627	401	355	260	423	44	22	52	23	6	28	host	gene-SERP0221
gene-SERP0722	8892	5188	7466	6076	4948	6443	1058	416	1348	468	115	455	host	pheT
gene-SERP1166	1432	1113	1247	901	759	923	186	92	225	140	31	102	host	mtn
gene-SERP2094	3364	1686	673	1847	842	613	267	109	188	134	10	60	host	sdhA
gene-SERP2448	260	188	171	198	184	116	14	8	13	15	5	7	host	gene-SERP2448
gene-SERP0581	5972	7604	5024	5104	6051	3662	583	390	590	390	107	305	host	gene-SERP0581
gene-SERP2233	413	100	323	247	199	237	56	15	40	32	6	23	host	gene-SERP2233
gene-SERP1727	20912	11917	25373	19982	11891	27458	4316	1481	5439	3991	358	1821	host	rpmE
gene-SERP1403	2849	2823	2985	3305	4206	2680	470	341	543	515	74	303	host	gene-SERP1403
gene-SERP1037	4914	3638	2291	2310	2434	1811	369	171	404	171	39	137	host	gene-SERP1037
gene-SERP0854	420	241	176	187	131	121	19	6	18	15	10	22	host	gene-SERP0854
gene-SERP0091	923	813	803	864	865	737	156	97	153	86	13	61	host	gene-SERP0091
gene-SERP0672	1876	1447	487	445	322	357	58	43	82	115	7	54	host	cydA
gene-FDH45_gp073	0	0	0	2434	2300	2044	119148	107810	95131	22677	39025	34686	phage	gene-FDH45_gp073
gene-SERP2125	222	59	60	69	26	48	17	2	10	15	0	10	host	gene-SERP2125
gene-SERP2032	13522	9969	6856	6595	5169	5043	1165	463	1204	619	116	502	host	gene-SERP2032
gene-SERP0494	17612	10859	7900	12062	8500	8967	1434	651	1190	535	171	419	host	gene-SERP0494
gene-SERP_tRNA-Thr-3	1504	1115	2051	1463	925	1914	281	124	268	134	38	148	host	gene-SERP_tRNA-Thr-3
gene-SERP1745	2089	3018	1373	1580	2608	916	341	242	301	197	80	185	host	deoC
gene-SERP2377	107	58	42	73	33	48	5	1	12	11	1	3	host	gene-SERP2377
gene-SERP1612	15	1	14	20	2	17	9	0	15	7	1	15	host	gene-SERP1612
gene-FDH45_gp023	0	0	0	8828	5863	6244	4465	5648	4303	711	930	1189	phage	gene-FDH45_gp023
gene-SERP_tRNA-Arg-2	887	916	1181	797	865	857	109	47	139	74	11	52	host	gene-SERP_tRNA-Arg-2
gene-SERP1605	46	5	43	12	6	23	7	2	6	5	0	5	host	gene-SERP1605
gene-SERP1908	2461	1711	1612	1093	1074	1329	347	165	384	161	35	152	host	gene-SERP1908
gene-SERP2242	10467	6585	9530	7610	6468	6235	1629	750	1802	1242	273	908	host	ipdC
gene-FDH45_gp053	0	0	0	10148	7187	8593	28051	40874	33498	2514	5953	3768	phage	gene-FDH45_gp053
gene-SERP1508	96	80	121	76	67	111	39	24	88	38	7	43	host	gene-SERP1508
gene-SERP1296	7893	4270	2758	2468	2433	1743	432	250	558	645	81	417	host	ccpA
gene-SERP2434	200	76	114	151	42	93	17	16	34	101	0	28	host	gene-SERP2434
gene-SERP2006	64	41	45	50	39	64	18	1	10	12	0	4	host	gene-SERP2006
gene-SERP1992	415	552	235	312	469	152	60	38	35	51	8	32	host	nirR
gene-SERP1256	2585	2854	1791	1564	1686	1359	288	192	404	167	34	152	host	phoP
gene-SERP0577	4110	3696	3858	3789	2664	4036	885	700	1082	429	116	309	host	gene-SERP0577
gene-SERP2196	614	546	522	450	548	444	134	91	190	103	21	109	host	gene-SERP2196
