# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR29715797_sorted.bam" "SRR29715796_sorted.bam" "SRR29715803_sorted.bam" "SRR29715802_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR29715797_sorted.bam	SRR29715796_sorted.bam	SRR29715803_sorted.bam	SRR29715802_sorted.bam
gene-PA3261	AE004091.2	3648170	3648916	+	747	114	142	57	45
gene-PA3262	AE004091.2	3649705	3650466	-	762	399	482	317	222
gene-PA3262.1	AE004091.2	3650722	3650798	-	77	323	432	403	291
gene-PA3262.2	AE004091.2	3650815	3650890	-	76	622	755	794	1254
gene-PA3263	AE004091.2	3651056	3651976	+	921	139	169	92	74
gene-PA3264	AE004091.2	3652063	3652998	+	936	44	74	47	25
gene-PA3265	AE004091.2	3653138	3653452	+	315	20	23	12	9
gene-PA3266	AE004091.2	3653667	3653876	+	210	99	117	147	138
gene-PA3267	AE004091.2	3653937	3655811	-	1875	156	247	177	116
gene-PA3268	AE004091.2	3655986	3658151	-	2166	128	135	96	79
gene-PA3269	AE004091.2	3658248	3659102	-	855	70	107	82	59
gene-PA3270	AE004091.2	3659169	3659756	-	588	64	92	37	23
gene-PA3271	AE004091.2	3660022	3663501	+	3480	129	166	287	193
gene-PA3272	AE004091.2	3663509	3667855	-	4347	78	103	92	56
gene-PA3273	AE004091.2	3667924	3668523	-	600	9	13	9	5
gene-PA3274	AE004091.2	3668474	3668761	+	288	21	23	11	6
gene-PA3275	AE004091.2	3668840	3669169	-	330	34	41	34	16
gene-PA3276	AE004091.2	3669166	3669588	-	423	106	110	60	63
gene-PA3277	AE004091.2	3669821	3670633	-	813	28	31	13	14
gene-PA3278	AE004091.2	3670759	3671058	-	300	680	818	234	254
gene-PA3279	AE004091.2	3671227	3672549	-	1323	16	28	19	12
gene-PA3280	AE004091.2	3673008	3674324	-	1317	21	22	18	13
gene-PA3281	AE004091.2	3674570	3675160	-	591	34	49	33	17
gene-PA3282	AE004091.2	3675163	3675897	-	735	17	34	13	4
gene-PA3283	AE004091.2	3675894	3676748	-	855	40	21	22	10
gene-PA3284	AE004091.2	3676767	3677081	-	315	16	13	5	4
gene-PA3285	AE004091.2	3677720	3678331	-	612	99	139	134	80
gene-PA3286	AE004091.2	3678334	3679386	-	1053	88	185	136	92
gene-PA3287	AE004091.2	3679946	3680461	+	516	24	26	15	4
gene-PA3288	AE004091.2	3680465	3680968	-	504	49	57	30	17
gene-PA3289	AE004091.2	3681048	3681461	+	414	13	11	3	3
gene-PA3290	AE004091.2	3681500	3684148	-	2649	302	377	149	115
gene-PA3291	AE004091.2	3684163	3684717	-	555	105	142	42	21
gene-PA3292	AE004091.2	3684905	3685762	-	858	75	98	45	27
gene-PA3293	AE004091.2	3685759	3686574	-	816	28	44	14	9
gene-PA3294	AE004091.2	3686584	3688650	-	2067	147	152	87	66
gene-PA3295	AE004091.2	3688879	3689316	-	438	56	72	60	44
gene-PA3296	AE004091.2	3689521	3690951	+	1431	17	15	13	14
gene-PA3297	AE004091.2	3691024	3695004	-	3981	239	307	272	188
gene-PA3298	AE004091.2	3695179	3695481	-	303	5	9	4	6
gene-PA3299	AE004091.2	3695511	3697199	-	1689	384	459	390	274
gene-PA3300	AE004091.2	3697434	3699122	-	1689	88	134	103	54
gene-PA3301	AE004091.2	3699369	3700319	+	951	76	92	60	45
gene-PA3302	AE004091.2	3700316	3700786	+	471	26	51	28	21
gene-PA3303	AE004091.2	3700937	3702112	+	1176	36	45	34	16
gene-PA3304	AE004091.2	3702093	3702950	-	858	30	31	19	18
gene-PA3304.1	AE004091.2	3703022	3703156	-	135	15	29	11	2
gene-PA3305	AE004091.2	3703167	3705161	-	1995	152	259	121	115
gene-PA3305.1	AE004091.2	3705309	3705521	-	213	1217	2162	712	743
gene-PA3306	AE004091.2	3705890	3706492	-	603	72	115	46	34
gene-PA3307	AE004091.2	3706546	3706854	-	309	57	55	27	18
gene-PA3308	AE004091.2	3707090	3709942	+	2853	615	839	567	406
gene-PA3309	AE004091.2	3710225	3710680	+	456	947	1572	441	490
gene-PA3310	AE004091.2	3710749	3712404	-	1656	184	213	78	66
gene-PA3311	AE004091.2	3712560	3714911	+	2352	37	44	31	16
gene-PA3312	AE004091.2	3714915	3715805	-	891	26	29	9	17
gene-PA3313	AE004091.2	3715804	3716811	+	1008	87	81	48	31
gene-PA3314	AE004091.2	3716808	3717611	+	804	41	69	40	22
gene-PA3315	AE004091.2	3717605	3718438	+	834	35	39	35	14
gene-PA3316	AE004091.2	3718435	3719205	+	771	26	33	18	17
gene-PA3317	AE004091.2	3719329	3720057	+	729	46	56	62	29
gene-PA3318	AE004091.2	3720123	3720623	+	501	10	13	8	1
gene-PA3319	AE004091.2	3720681	3722759	-	2079	17	22	12	13
gene-PA3320	AE004091.2	3722990	3723445	-	456	6	6	3	6
gene-PA3321	AE004091.2	3723534	3724448	+	915	22	28	18	7
gene-PA3322	AE004091.2	3724456	3725154	-	699	106	118	74	44
gene-PA3323	AE004091.2	3725580	3726455	+	876	16	16	4	10
gene-PA3324	AE004091.2	3726452	3728230	+	1779	21	23	23	6
gene-PA3325	AE004091.2	3728240	3729127	+	888	18	48	23	6
gene-PA3326	AE004091.2	3729471	3730076	-	606	24	37	22	9
gene-PA3327	AE004091.2	3730557	3737615	+	7059	53	68	27	30
gene-PA3328	AE004091.2	3737612	3738778	+	1167	7	13	5	6
gene-PA3329	AE004091.2	3738775	3740103	+	1329	9	10	8	2
gene-PA3330	AE004091.2	3740105	3741019	+	915	5	4	2	4
gene-PA3331	AE004091.2	3741012	3742268	+	1257	8	16	18	21
gene-PA3332	AE004091.2	3742265	3742690	+	426	10	4	3	4
gene-PA3333	AE004091.2	3742694	3743686	+	993	7	20	5	7
gene-PA3334	AE004091.2	3743700	3743939	+	240	3	4	1	0
gene-PA3335	AE004091.2	3744057	3744809	+	753	6	22	10	8
gene-PA3336	AE004091.2	3744901	3746067	+	1167	15	19	17	10
gene-PA3337	AE004091.2	3746078	3747076	-	999	162	216	65	89
gene-PA3338	AE004091.2	3747166	3747456	-	291	8	16	7	5
gene-PA3339	AE004091.2	3747525	3749711	+	2187	136	173	136	79
gene-PA3340	AE004091.2	3749719	3751767	-	2049	366	472	333	233
gene-PA3341	AE004091.2	3752044	3752478	-	435	214	299	116	73
gene-PA3342	AE004091.2	3752596	3753612	-	1017	34	39	24	15
gene-PA3343	AE004091.2	3753763	3754932	-	1170	107	131	98	78
gene-PA3344	AE004091.2	3755021	3757159	-	2139	239	360	245	170
gene-PA3345	AE004091.2	3757243	3757593	-	351	61	120	54	54
gene-PA3346	AE004091.2	3757659	3759374	-	1716	119	130	82	47
gene-PA3347	AE004091.2	3759376	3759681	-	306	42	58	35	27
gene-PA3348	AE004091.2	3759996	3760820	-	825	289	391	223	182
gene-PA3349	AE004091.2	3760897	3761829	-	933	786	1089	819	507
gene-PA3350	AE004091.2	3761961	3762659	+	699	219	289	105	99
gene-PA3351	AE004091.2	3762804	3763127	+	324	895	1643	561	431
gene-PA3352	AE004091.2	3763182	3763652	+	471	354	503	230	134
gene-PA3353	AE004091.2	3763681	3764472	+	792	194	345	201	147
gene-PA3354	AE004091.2	3764476	3765087	-	612	136	221	115	107
gene-PA3355	AE004091.2	3765129	3766433	-	1305	94	151	82	50
gene-PA3356	AE004091.2	3766617	3767858	-	1242	110	172	104	67
gene-PA3357	AE004091.2	3768184	3769530	+	1347	68	72	46	38
gene-PA3358	AE004091.2	3769587	3770465	+	879	24	24	21	16
gene-PA3359	AE004091.2	3770470	3771480	-	1011	68	60	30	17
gene-PA3360	AE004091.2	3771503	3772561	-	1059	48	33	22	11
gene-PA3361	AE004091.2	3773029	3773376	+	348	22	20	6	8
gene-PA3362	AE004091.2	3773430	3773948	-	519	48	61	35	20
gene-PA3363	AE004091.2	3773991	3774581	-	591	21	16	11	9
gene-PA3364	AE004091.2	3774578	3775735	-	1158	17	29	25	34
gene-PA3365	AE004091.2	3775761	3776876	-	1116	21	32	28	15
gene-PA3366	AE004091.2	3776959	3777999	-	1041	44	102	47	45
gene-PA3366.1	AE004091.2	3778034	3778133	-	100	135	176	118	67
gene-PA3367	AE004091.2	3778266	3778604	+	339	74	68	54	24
gene-PA3368.1	AE004091.2	3778654	3778730	-	77	83	98	114	108
gene-PA3368	AE004091.2	3778704	3779369	+	666	93	107	112	110
gene-PA3369	AE004091.2	3779562	3779840	+	279	17	42	5	9
gene-PA3370	AE004091.2	3779930	3780076	+	147	17	29	7	10
gene-PA3371	AE004091.2	3780128	3780313	+	186	14	13	6	5
gene-PA3372	AE004091.2	3780362	3781132	-	771	36	31	14	19
gene-PA3373	AE004091.2	3781123	3781680	-	558	30	55	37	33
gene-PA3374	AE004091.2	3781680	3782843	-	1164	33	47	26	22
gene-PA3375	AE004091.2	3782833	3783549	-	717	5	8	9	2
gene-PA3376	AE004091.2	3783599	3784414	-	816	0	3	1	2
gene-PA3377	AE004091.2	3784411	3785295	-	885	11	15	6	2
gene-PA3378	AE004091.2	3785292	3786392	-	1101	6	24	3	0
gene-PA3379	AE004091.2	3786392	3787021	-	630	4	8	0	3
gene-PA3380	AE004091.2	3787021	3787479	-	459	5	2	1	0
gene-PA3381	AE004091.2	3787489	3788211	-	723	12	4	6	4
gene-PA3382	AE004091.2	3788232	3789026	-	795	8	11	4	3
gene-PA3383	AE004091.2	3789093	3790097	-	1005	12	14	12	8
gene-PA3384	AE004091.2	3790150	3790986	-	837	4	12	9	4
gene-PA3385	AE004091.2	3791347	3791673	+	327	178	241	99	103
gene-PA3386	AE004091.2	3791827	3792192	+	366	51	66	14	25
gene-PA3387	AE004091.2	3792290	3793060	+	771	12	17	6	3
gene-PA3388	AE004091.2	3793113	3793808	+	696	22	46	25	9
gene-PA3390	AE004091.2	3793815	3794117	-	303	10	8	5	3
gene-PA3389	AE004091.2	3794178	3794591	+	414	7	12	8	2
gene-PA3391	AE004091.2	3794819	3796966	+	2148	257	278	111	115
gene-PA3392	AE004091.2	3797009	3798919	+	1911	47	72	92	86
gene-PA3393	AE004091.2	3798916	3800202	+	1287	39	39	69	71
gene-PA3394	AE004091.2	3800199	3801113	+	915	38	21	33	32
gene-PA3395	AE004091.2	3801104	3801931	+	828	17	23	23	31
gene-PA3396	AE004091.2	3801948	3802484	+	537	8	14	20	15
gene-PA3397	AE004091.2	3802567	3803343	-	777	437	564	273	210
gene-PA3398	AE004091.2	3803617	3804543	+	927	41	69	21	17
gene-PA3399	AE004091.2	3804545	3804886	-	342	31	49	16	21
gene-PA3400	AE004091.2	3804940	3806073	-	1134	48	74	61	31
gene-PA3401	AE004091.2	3806070	3807242	-	1173	50	85	46	36
gene-PA3402	AE004091.2	3807246	3808217	-	972	41	73	49	29
gene-PA3403	AE004091.2	3808318	3808803	-	486	34	45	26	15
gene-PA3404	AE004091.2	3809258	3810613	-	1356	16	14	7	3
gene-PA3405	AE004091.2	3810610	3811941	-	1332	7	5	2	8
gene-PA3406	AE004091.2	3811938	3813740	-	1803	9	11	8	2
gene-PA3407	AE004091.2	3813958	3814575	-	618	27	33	12	6
gene-PA3408	AE004091.2	3814661	3817336	-	2676	42	32	26	17
gene-PA3409	AE004091.2	3817546	3818532	-	987	8	10	11	9
gene-PA3410	AE004091.2	3818597	3819112	-	516	28	31	19	8
gene-PA3411	AE004091.2	3819189	3819407	-	219	4	11	7	2
gene-PA3412	AE004091.2	3819527	3819796	-	270	4	6	1	1
gene-PA3413	AE004091.2	3820006	3820272	+	267	52	101	66	65
gene-PA3414	AE004091.2	3820308	3820892	+	585	37	45	24	16
gene-PA3415	AE004091.2	3821385	3822497	-	1113	4	10	2	6
gene-PA3416	AE004091.2	3822515	3823516	-	1002	2	5	2	4
gene-PA3417	AE004091.2	3823509	3824606	-	1098	7	7	3	3
gene-PA3418	AE004091.2	3824748	3825773	-	1026	23	24	15	9
gene-PA3419	AE004091.2	3826019	3826831	+	813	19	34	17	20
gene-PA3420	AE004091.2	3826838	3829321	-	2484	26	32	9	9
gene-PA3421	AE004091.2	3829471	3830841	-	1371	15	17	4	4
gene-PA3422	AE004091.2	3830898	3832655	-	1758	26	41	30	21
gene-PA3423	AE004091.2	3832940	3833683	+	744	28	33	27	18
gene-PA3424	AE004091.2	3833774	3835180	+	1407	20	26	22	19
gene-PA3425	AE004091.2	3835215	3835559	+	345	3	10	11	4
gene-PA3426	AE004091.2	3835579	3836349	-	771	18	21	15	10
gene-PA3427	AE004091.2	3836466	3837377	-	912	27	53	28	15
gene-PA3428	AE004091.2	3837493	3837786	-	294	15	10	8	3
gene-PA3429	AE004091.2	3837885	3838781	-	897	13	22	12	10
gene-PA3430	AE004091.2	3838778	3839557	-	780	11	15	5	12
gene-PA3431	AE004091.2	3839686	3840372	-	687	36	48	15	6
gene-PA3432	AE004091.2	3840359	3840748	-	390	37	55	8	3
gene-PA3433	AE004091.2	3840844	3841737	+	894	21	39	17	12
gene-PA3434	AE004091.2	3842274	3843290	-	1017	32	45	32	18
gene-PA3435	AE004091.2	3843653	3844105	-	453	71	76	48	41
gene-PA3436	AE004091.2	3844385	3844942	+	558	7	17	6	8
gene-PA3437	AE004091.2	3845053	3845757	+	705	141	130	117	82
gene-PA3438	AE004091.2	3845775	3846335	+	561	133	169	119	96
gene-PA3439	AE004091.2	3846337	3846708	+	372	86	121	132	73
gene-PA3440	AE004091.2	3846837	3847148	+	312	79	118	83	68
gene-PA3441	AE004091.2	3847718	3847933	-	216	9	27	24	17
gene-PA3442	AE004091.2	3847974	3848798	-	825	27	23	26	27
gene-PA3443	AE004091.2	3848795	3849583	-	789	12	13	3	7
gene-PA3444	AE004091.2	3849604	3850752	-	1149	3	14	4	6
gene-PA3445	AE004091.2	3850830	3851801	-	972	25	30	8	7
gene-PA3446	AE004091.2	3851920	3852513	-	594	37	47	15	15
gene-PA3447	AE004091.2	3852667	3853416	-	750	5	14	8	6
gene-PA3448	AE004091.2	3853413	3854237	-	825	3	6	5	7
gene-PA3449	AE004091.2	3854241	3855242	-	1002	5	6	4	7
gene-PA3450	AE004091.2	3855493	3856131	-	639	71	85	36	22
gene-PA3451	AE004091.2	3856337	3856546	+	210	7	15	9	5
gene-PA3452	AE004091.2	3856749	3858320	+	1572	390	473	387	283
gene-PA3453	AE004091.2	3858544	3859209	-	666	42	57	38	26
gene-PA3454	AE004091.2	3859338	3860522	-	1185	20	32	21	12
gene-PA3455	AE004091.2	3860675	3862165	-	1491	95	162	82	52
gene-PA3456	AE004091.2	3862309	3864273	+	1965	83	90	75	49
gene-PA3457	AE004091.2	3864374	3865126	+	753	79	109	63	38
gene-PA3458	AE004091.2	3865281	3865754	-	474	74	82	33	21
gene-PA3459	AE004091.2	3865897	3867666	+	1770	195	288	137	91
gene-PA3460	AE004091.2	3867707	3869464	+	1758	21	28	8	13
gene-PA3461	AE004091.2	3869461	3870657	+	1197	36	42	28	13
gene-PA3462	AE004091.2	3870795	3873554	+	2760	39	44	26	15
gene-PA3463	AE004091.2	3873606	3873836	+	231	16	24	20	15
gene-PA3464	AE004091.2	3874654	3875979	-	1326	13	19	2	6
gene-PA3465	AE004091.2	3876196	3877911	+	1716	281	321	150	123
gene-PA3466	AE004091.2	3878033	3879373	-	1341	122	175	176	107
gene-PA3467	AE004091.2	3879559	3880926	+	1368	23	15	12	14
gene-PA3468	AE004091.2	3881093	3882421	+	1329	101	123	73	54
gene-PA3469	AE004091.2	3882441	3882983	+	543	46	88	43	22
gene-PA3470	AE004091.2	3882980	3883438	+	459	77	76	39	43
gene-PA3471	AE004091.2	3883560	3885254	-	1695	302	369	324	162
gene-PA3472	AE004091.2	3885711	3886307	+	597	55	119	56	32
gene-PA3473	AE004091.2	3886328	3887227	-	900	72	80	69	59
gene-PA3474	AE004091.2	3887224	3888084	-	861	94	166	85	52
gene-PA3475	AE004091.2	3888178	3888984	-	807	43	50	27	23
gene-PA3476	AE004091.2	3889139	3889744	-	606	196	217	108	76
gene-PA3477	AE004091.2	3889925	3890650	-	726	462	574	304	278
gene-PA3478	AE004091.2	3890775	3892055	-	1281	30	40	30	18
gene-PA3479	AE004091.2	3892121	3893008	-	888	22	41	25	12
gene-PA3480	AE004091.2	3893432	3893998	-	567	221	231	124	88
gene-PA3481	AE004091.2	3894099	3895193	-	1095	114	137	112	78
gene-PA3482	AE004091.2	3895324	3897357	+	2034	507	796	658	468
gene-PA3483	AE004091.2	3897391	3898191	+	801	192	311	138	96
gene-PA3484	AE004091.2	3898278	3899504	+	1227	119	159	136	77
gene-PA3485	AE004091.2	3899501	3899938	+	438	23	50	45	14
gene-PA3486	AE004091.2	3900233	3902659	+	2427	164	191	114	75
gene-PA3487	AE004091.2	3902663	3905962	+	3300	212	302	171	136
gene-PA3488	AE004091.2	3906391	3907089	+	699	29	53	26	18
gene-PA3489	AE004091.2	3907268	3907852	+	585	88	126	58	40
gene-PA3490	AE004091.2	3907849	3908415	+	567	41	65	49	40
gene-PA3491	AE004091.2	3908412	3910736	+	2325	114	148	117	83
gene-PA3492	AE004091.2	3910739	3911773	+	1035	54	65	48	43
gene-PA3493	AE004091.2	3911773	3912417	+	645	39	42	38	19
gene-PA3494	AE004091.2	3912410	3913132	+	723	39	61	44	25
gene-PA3495	AE004091.2	3913129	3913767	+	639	55	87	63	46
gene-PA3496	AE004091.2	3913876	3914055	+	180	82	72	38	33
gene-PA3497	AE004091.2	3914117	3915337	-	1221	28	35	21	8
gene-PA3498	AE004091.2	3915807	3916763	-	957	27	27	10	9
gene-PA3499	AE004091.2	3916778	3917212	-	435	8	7	3	0
gene-PA3500	AE004091.2	3917209	3918228	-	1020	5	5	4	5
gene-PA3501	AE004091.2	3918251	3918469	-	219	0	1	3	0
gene-PA3502	AE004091.2	3918471	3918788	-	318	5	3	4	4
gene-PA3503	AE004091.2	3918796	3919431	-	636	2	4	8	0
gene-PA3504	AE004091.2	3919774	3921258	-	1485	20	15	12	9
gene-PA3505	AE004091.2	3921270	3922073	-	804	5	15	15	7
gene-PA3506	AE004091.2	3922084	3923766	-	1683	1	12	4	0
gene-PA3507	AE004091.2	3923759	3924556	-	798	8	7	3	2
gene-PA3508	AE004091.2	3924543	3925376	-	834	5	22	9	6
gene-PA3509	AE004091.2	3925369	3926238	-	870	4	7	9	3
gene-PA3510	AE004091.2	3926247	3926777	-	531	17	8	4	5
gene-PA3511	AE004091.2	3926791	3927552	-	762	6	20	8	3
gene-PA3512	AE004091.2	3927558	3928334	-	777	5	8	7	1
gene-PA3513	AE004091.2	3928331	3929338	-	1008	10	14	5	6
gene-PA3514	AE004091.2	3929379	3930230	-	852	15	29	4	7
gene-PA3515	AE004091.2	3930743	3931816	-	1074	80	86	34	20
gene-PA3516	AE004091.2	3931866	3933317	-	1452	23	32	23	4
gene-PA3517	AE004091.2	3933317	3934750	-	1434	10	21	7	4
gene-PA3518	AE004091.2	3934781	3935767	-	987	7	8	5	0
gene-PA3519	AE004091.2	3935800	3936837	-	1038	7	9	7	5
gene-PA3520	AE004091.2	3937238	3937432	-	195	3	7	5	1
gene-PA3521	AE004091.2	3938020	3939495	-	1476	3	7	8	8
gene-PA3522	AE004091.2	3939492	3942653	-	3162	21	34	29	14
gene-PA3523	AE004091.2	3942650	3943807	-	1158	24	30	17	7
gene-PA3524	AE004091.2	3944184	3944570	+	387	300	411	191	152
gene-PA3525	AE004091.2	3944662	3945879	-	1218	383	528	361	205
gene-PA3526	AE004091.2	3945997	3946962	-	966	182	263	108	67
gene-PA3527	AE004091.2	3947095	3948141	+	1047	141	178	218	128
gene-PA3528	AE004091.2	3948138	3948812	+	675	265	343	228	125
gene-PA3529	AE004091.2	3948991	3949593	-	603	236	357	229	183
gene-PA3530	AE004091.2	3949853	3950074	+	222	91	63	37	35
gene-PA3531	AE004091.2	3950284	3950760	+	477	1232	1645	1552	1015
gene-PA3532	AE004091.2	3950827	3951978	-	1152	155	179	146	88
gene-PA3533	AE004091.2	3952061	3952387	-	327	108	161	109	97
gene-PA3534	AE004091.2	3952500	3954608	-	2109	23	35	34	11
gene-PA3535	AE004091.2	3954907	3957894	+	2988	35	63	38	30
gene-PA3536	AE004091.2	3958288	3958755	-	468	74	92	51	35
gene-PA3537	AE004091.2	3959033	3959950	+	918	159	226	172	114
gene-PA3538	AE004091.2	3959955	3961037	+	1083	195	263	153	109
gene-PA3539	AE004091.2	3961144	3961923	+	780	119	150	86	62
gene-PA3540	AE004091.2	3962825	3964135	+	1311	37	48	19	9
gene-PA3541	AE004091.2	3964275	3965759	+	1485	35	34	12	16
gene-PA3542	AE004091.2	3965842	3967011	+	1170	10	16	14	7
gene-PA3543	AE004091.2	3967025	3968452	+	1428	9	20	7	7
gene-PA3544	AE004091.2	3968449	3969921	+	1473	18	13	6	8
gene-PA3545	AE004091.2	3969942	3971573	+	1632	90	102	31	48
gene-PA3546	AE004091.2	3971586	3973010	+	1425	10	9	8	8
gene-PA3547	AE004091.2	3973014	3974117	+	1104	8	14	7	2
gene-PA3548	AE004091.2	3974359	3975921	+	1563	36	65	22	21
gene-PA3549	AE004091.2	3975936	3977111	+	1176	15	10	4	8
gene-PA3550	AE004091.2	3977184	3977834	+	651	5	9	3	1
gene-PA3551	AE004091.2	3978031	3979476	+	1446	8	20	8	7
gene-PA3552	AE004091.2	3979860	3981008	+	1149	75	94	96	57
gene-PA3553	AE004091.2	3981005	3982024	+	1020	63	55	65	60
gene-PA3554	AE004091.2	3982021	3984009	+	1989	101	116	104	72
gene-PA3555	AE004091.2	3984006	3984893	+	888	54	61	72	30
gene-PA3556	AE004091.2	3984890	3986539	+	1650	35	57	31	40
gene-PA3557	AE004091.2	3986536	3986883	+	348	16	14	12	12
gene-PA3558	AE004091.2	3986880	3987293	+	414	8	12	12	7
gene-PA3559	AE004091.2	3987290	3988684	+	1395	53	81	64	52
gene-PA3560	AE004091.2	3988838	3990595	-	1758	139	162	175	120
gene-PA3561	AE004091.2	3990597	3991541	-	945	64	95	93	67
gene-PA3562	AE004091.2	3991541	3994411	-	2871	226	321	328	207
gene-PA3563	AE004091.2	3994739	3995728	+	990	113	157	119	70
gene-PA3564	AE004091.2	3995841	3996518	+	678	40	33	36	16
gene-PA3565	AE004091.2	3996806	3997726	-	921	28	45	37	23
gene-PA3566	AE004091.2	3997822	3998115	+	294	68	108	63	31
gene-PA3567	AE004091.2	3998137	3999150	+	1014	47	55	44	24
gene-PA3568	AE004091.2	3999208	4001094	-	1887	15	26	28	19
gene-PA3569	AE004091.2	4001196	4002092	-	897	9	5	3	4
gene-PA3570	AE004091.2	4002108	4003601	-	1494	14	29	19	16
gene-PA3571	AE004091.2	4003733	4004656	+	924	46	49	28	14
gene-PA3572	AE004091.2	4004783	4004959	+	177	139	208	83	91
gene-PA3573	AE004091.2	4004967	4006145	-	1179	186	236	105	89
gene-PA3574	AE004091.2	4006510	4007148	+	639	65	99	95	51
gene-PA3575	AE004091.2	4007507	4008037	+	531	32	42	18	13
gene-PA3576	AE004091.2	4008136	4008558	+	423	26	45	16	17
gene-PA3577	AE004091.2	4008938	4009051	-	114	5	6	3	2
gene-PA3578	AE004091.2	4009542	4010327	-	786	40	58	57	32
gene-PA3579	AE004091.2	4010523	4012007	-	1485	246	284	170	116
gene-PA3580	AE004091.2	4012071	4012541	-	471	29	45	30	21
gene-PA3581	AE004091.2	4012806	4013645	+	840	200	280	188	163
gene-PA3582	AE004091.2	4013685	4015202	+	1518	435	658	666	315
gene-PA3583	AE004091.2	4015408	4016163	+	756	44	76	64	33
gene-PA3584	AE004091.2	4016441	4017979	+	1539	605	921	490	299
gene-PA3585	AE004091.2	4018112	4018441	+	330	32	38	20	14
gene-PA3586	AE004091.2	4018458	4019444	-	987	13	26	18	6
gene-PA3587	AE004091.2	4019743	4020663	+	921	85	78	67	50
gene-PA3588	AE004091.2	4020669	4021919	-	1251	42	60	40	17
gene-PA3589	AE004091.2	4021972	4023177	-	1206	10	4	1	3
gene-PA3590	AE004091.2	4023200	4024732	-	1533	16	18	13	8
gene-PA3591	AE004091.2	4024729	4025526	-	798	5	6	3	0
gene-PA3592	AE004091.2	4025586	4026773	-	1188	11	12	5	4
gene-PA3593	AE004091.2	4026812	4028539	-	1728	32	20	18	16
gene-PA3594	AE004091.2	4028653	4029540	+	888	39	55	26	11
gene-PA3595	AE004091.2	4029759	4031168	+	1410	13	22	15	13
gene-PA3596	AE004091.2	4031165	4032238	-	1074	11	20	4	3
gene-PA3597	AE004091.2	4032328	4033650	-	1323	16	30	18	7
gene-PA3598	AE004091.2	4033850	4034665	-	816	37	41	15	9
gene-PA3599	AE004091.2	4034793	4035578	+	786	45	61	31	31
gene-PA3600	AE004091.2	4035606	4035758	-	153	8	11	4	5
gene-PA3601	AE004091.2	4035758	4036021	-	264	23	18	12	6
gene-PA3602	AE004091.2	4036265	4037875	+	1611	161	158	79	82
gene-PA3603	AE004091.2	4037945	4038316	-	372	125	108	71	44
gene-PA3604	AE004091.2	4038388	4039041	-	654	127	165	149	100
gene-PA3605	AE004091.2	4039174	4040100	+	927	105	133	73	51
gene-PA3606	AE004091.2	4040104	4040820	-	717	42	49	24	28
gene-PA3607	AE004091.2	4041079	4042170	+	1092	117	134	78	59
gene-PA3608	AE004091.2	4042175	4043068	+	894	69	49	30	28
gene-PA3609	AE004091.2	4043061	4043831	+	771	58	62	47	40
gene-PA3610	AE004091.2	4043920	4044984	+	1065	77	96	119	70
gene-PA3611	AE004091.2	4045160	4045570	+	411	82	102	67	43
gene-PA3612	AE004091.2	4045589	4045810	+	222	111	164	111	67
gene-PA3613	AE004091.2	4045934	4048339	-	2406	337	474	115	97
gene-PA3614	AE004091.2	4048519	4049922	+	1404	219	271	96	93
gene-PA3615	AE004091.2	4050005	4051075	+	1071	245	250	181	123
gene-PA3616	AE004091.2	4051097	4051558	-	462	99	117	92	61
gene-PA3617	AE004091.2	4051564	4052604	-	1041	883	1132	1012	601
gene-PA3618	AE004091.2	4052738	4053244	-	507	48	77	25	30
gene-PA3619	AE004091.2	4053392	4054399	+	1008	46	46	11	11
gene-PA3620	AE004091.2	4054525	4057092	+	2568	440	630	460	356
gene-PA3621	AE004091.2	4057159	4057482	+	324	392	451	281	177
gene-PA3621.1	AE004091.2	4057543	4057658	-	116	1793	2331	1116	1213
gene-PA3622	AE004091.2	4057909	4058913	-	1005	240	352	194	113
gene-PA3623	AE004091.2	4059018	4059911	-	894	920	897	563	363
gene-PA3624	AE004091.2	4059957	4060592	-	636	214	265	134	91
gene-PA3625	AE004091.2	4060625	4061374	-	750	272	351	167	155
gene-PA3626	AE004091.2	4061362	4062429	-	1068	400	431	374	262
gene-PA3627	AE004091.2	4062426	4062899	-	474	84	92	60	47
gene-PA3628	AE004091.2	4062970	4063821	-	852	56	80	67	23
gene-PA3629	AE004091.2	4063875	4064987	-	1113	158	219	122	79
gene-PA3630	AE004091.2	4065119	4066027	+	909	24	25	25	18
gene-PA3631	AE004091.2	4066103	4067329	+	1227	109	135	76	68
gene-PA3632	AE004091.2	4067295	4067543	+	249	21	21	13	7
gene-PA3633	AE004091.2	4067604	4068308	-	705	163	230	161	102
gene-PA3634	AE004091.2	4068328	4068612	-	285	86	156	93	82
gene-PA3635	AE004091.2	4068677	4069966	-	1290	798	1178	747	507
gene-PA3636	AE004091.2	4070012	4070857	-	846	461	604	403	303
gene-PA3637	AE004091.2	4070860	4072488	-	1629	1263	1565	1147	640
gene-PA3638	AE004091.2	4072659	4073987	-	1329	87	120	95	65
gene-PA3639	AE004091.2	4074057	4075007	-	951	1443	1773	1359	817
