# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932986_sorted.bam" "SRR2932982_sorted.bam" "SRR2932985_sorted.bam" "SRR2932987_sorted.bam" "SRR2932981_sorted.bam" "SRR2932980_sorted.bam" "SRR2932983_sorted.bam" "SRR2932984_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932986_sorted.bam	SRR2932982_sorted.bam	SRR2932985_sorted.bam	SRR2932987_sorted.bam	SRR2932981_sorted.bam	SRR2932980_sorted.bam	SRR2932983_sorted.bam	SRR2932984_sorted.bam
gene-TX72_RS08625	NC_005070.1	1644001	1645845	-	1845	43	202	63	69	1426	1200	352	170
gene-TX72_RS14940	NC_005070.1	1645957	1646508	-	552	11	71	22	15	926	666	97	59
gene-TX72_RS08635	NC_005070.1	1646561	1646812	-	252	7	34	15	7	355	300	52	31
gene-TX72_RS08640	NC_005070.1	1646812	1647132	-	321	15	81	16	22	756	616	136	69
gene-TX72_RS08645	NC_005070.1	1647135	1648874	-	1740	54	332	117	81	2538	2714	587	294
gene-TX72_RS08650	NC_005070.1	1648882	1651224	-	2343	147	892	336	184	8102	7268	1488	634
gene-TX72_RS08655	NC_005070.1	1651326	1651667	-	342	176	1249	407	193	10004	8108	1844	843
gene-TX72_RS08660	NC_005070.1	1651727	1653142	-	1416	577	4222	1325	756	35224	29133	6911	2811
gene-TX72_RS08665	NC_005070.1	1653216	1653527	-	312	64	450	115	78	3962	3226	761	386
gene-TX72_RS08670	NC_005070.1	1653878	1654456	+	579	10	48	19	3	436	429	76	27
gene-TX72_RS08675	NC_005070.1	1654460	1655245	-	786	14	89	29	18	600	600	151	60
gene-TX72_RS08680	NC_005070.1	1655365	1655742	+	378	2	5	0	4	40	26	9	3
gene-TX72_RS08685	NC_005070.1	1655823	1657100	+	1278	5	11	3	3	47	51	18	12
gene-TX72_RS08690	NC_005070.1	1657105	1658679	+	1575	2	28	7	4	96	95	28	19
gene-TX72_RS08695	NC_005070.1	1658830	1659720	+	891	28	304	82	28	2401	2300	454	166
gene-TX72_RS08700	NC_005070.1	1659721	1660671	-	951	20	131	51	24	1020	1056	199	90
gene-TX72_RS08705	NC_005070.1	1660741	1661112	-	372	30	180	49	26	1103	1182	237	126
gene-TX72_RS08710	NC_005070.1	1661145	1661249	-	105	24	113	31	26	899	965	170	77
gene-TX72_RS08715	NC_005070.1	1661333	1661803	+	471	1	6	2	0	53	34	13	6
gene-TX72_RS08720	NC_005070.1	1661807	1662580	-	774	0	17	7	3	94	95	16	13
gene-TX72_RS08725	NC_005070.1	1662607	1663359	+	753	0	7	5	2	44	54	17	6
gene-TX72_RS08730	NC_005070.1	1663296	1664555	-	1260	18	72	24	22	381	388	110	62
gene-TX72_RS08735	NC_005070.1	1664598	1665287	+	690	5	37	10	5	279	263	50	32
gene-TX72_RS08740	NC_005070.1	1665291	1666052	-	762	30	155	61	27	1144	1227	273	116
gene-TX72_RS08745	NC_005070.1	1666063	1666770	-	708	13	81	25	10	540	632	153	62
gene-TX72_RS08750	NC_005070.1	1666795	1667784	-	990	18	104	31	11	563	599	154	57
gene-TX72_RS08755	NC_005070.1	1667795	1668835	-	1041	25	139	56	22	848	938	204	83
gene-TX72_RS08760	NC_005070.1	1668949	1669668	-	720	64	361	119	58	2533	2595	1216	230
gene-TX72_RS08765	NC_005070.1	1669746	1670576	-	831	4	40	10	5	262	270	56	16
gene-TX72_RS08770	NC_005070.1	1670648	1671868	+	1221	16	106	35	27	757	730	142	57
gene-TX72_RS08775	NC_005070.1	1671865	1672746	+	882	5	26	10	6	226	243	48	32
gene-TX72_RS08780	NC_005070.1	1672754	1673584	+	831	16	54	17	8	334	377	90	42
gene-TX72_RS08785	NC_005070.1	1673548	1675206	-	1659	3	10	8	1	156	150	33	16
gene-TX72_RS08790	NC_005070.1	1675190	1676428	-	1239	1	8	6	2	31	50	22	5
gene-TX72_RS08795	NC_005070.1	1676460	1676681	-	222	1	11	0	1	93	83	24	4
gene-TX72_RS08800	NC_005070.1	1676682	1677050	-	369	8	28	8	5	239	258	43	22
gene-TX72_RS08805	NC_005070.1	1677032	1678885	-	1854	25	163	49	50	1374	1450	286	125
gene-TX72_RS08810	NC_005070.1	1678942	1680117	-	1176	39	180	72	32	1807	1747	307	145
gene-TX72_RS08815	NC_005070.1	1680190	1681332	+	1143	0	12	2	0	43	54	14	11
gene-TX72_RS08820	NC_005070.1	1681332	1681976	+	645	0	17	4	3	92	104	28	12
gene-TX72_RS08825	NC_005070.1	1681976	1682641	+	666	6	22	10	7	158	186	46	14
gene-TX72_RS08830	NC_005070.1	1682645	1682833	-	189	1	8	0	2	34	46	7	3
gene-TX72_RS08835	NC_005070.1	1682917	1683630	+	714	10	51	15	8	402	382	84	27
gene-TX72_RS08840	NC_005070.1	1683670	1684218	+	549	244	508	241	48	449	312	118	90
gene-TX72_RS08845	NC_005070.1	1684676	1685176	-	501	10	30	10	5	92	92	31	17
gene-TX72_RS08850	NC_005070.1	1685758	1686903	+	1146	4	20	4	5	154	162	46	14
gene-TX72_RS08855	NC_005070.1	1686900	1688375	-	1476	3	18	6	6	84	96	32	15
gene-TX72_RS08860	NC_005070.1	1688385	1688768	-	384	4	13	13	1	76	81	26	6
gene-TX72_RS08865	NC_005070.1	1688849	1690021	-	1173	15	61	28	22	345	375	112	41
gene-TX72_RS08870	NC_005070.1	1690072	1691871	-	1800	2	20	15	6	142	135	38	19
gene-TX72_RS08875	NC_005070.1	1691871	1692311	-	441	1	11	4	3	105	95	30	12
gene-TX72_RS08880	NC_005070.1	1692366	1693634	-	1269	5	35	10	2	345	306	59	23
gene-TX72_RS08885	NC_005070.1	1693711	1695039	+	1329	10	56	20	22	414	326	98	50
gene-TX72_RS08890	NC_005070.1	1695043	1696302	+	1260	0	17	9	4	129	81	35	14
gene-TX72_RS08895	NC_005070.1	1696292	1696969	-	678	2	39	23	14	328	326	95	42
gene-TX72_RS08900	NC_005070.1	1697046	1698551	+	1506	13	81	56	22	596	574	159	76
gene-TX72_RS08905	NC_005070.1	1698514	1698867	-	354	22	111	72	35	967	966	226	102
gene-TX72_RS08910	NC_005070.1	1698879	1699238	-	360	36	147	50	40	1591	1568	246	111
gene-TX72_RS08915	NC_005070.1	1699310	1699819	-	510	4	32	15	2	204	182	43	21
gene-TX72_RS14255	NC_005070.1	1699737	1700021	-	285	9	63	27	4	477	445	69	32
gene-TX72_RS08920	NC_005070.1	1700094	1700558	-	465	33	165	82	32	1353	1282	284	93
gene-TX72_RS08925	NC_005070.1	1700705	1702486	+	1782	20	123	40	21	1091	976	213	88
gene-TX72_RS08930	NC_005070.1	1702512	1702937	+	426	17	92	24	22	1055	954	180	57
gene-TX72_RS08935	NC_005070.1	1703025	1704344	+	1320	20	103	32	14	867	782	191	93
gene-TX72_RS08940	NC_005070.1	1704384	1705388	+	1005	5	61	19	11	706	532	114	42
gene-TX72_RS08945	NC_005070.1	1705324	1705701	-	378	3	12	8	1	114	107	39	18
gene-TX72_RS08950	NC_005070.1	1705694	1706506	-	813	0	6	3	1	33	40	9	6
gene-TX72_RS08955	NC_005070.1	1706536	1706973	+	438	4	48	8	7	375	366	66	23
gene-TX72_RS08960	NC_005070.1	1706976	1707185	-	210	1	22	1	2	142	150	29	13
gene-TX72_RS08965	NC_005070.1	1707238	1707774	+	537	12	54	29	10	465	441	92	32
gene-TX72_RS08970	NC_005070.1	1707767	1708648	+	882	3	29	18	7	252	234	61	34
gene-TX72_RS08975	NC_005070.1	1708652	1709710	+	1059	1	25	10	6	119	115	24	23
gene-TX72_RS08980	NC_005070.1	1709712	1711955	-	2244	7	20	8	7	171	178	54	20
gene-TX72_RS08985	NC_005070.1	1712270	1713685	+	1416	51	301	120	61	3017	3071	490	233
gene-TX72_RS08990	NC_005070.1	1713991	1714443	-	453	2	46	12	7	308	311	78	37
gene-TX72_RS08995	NC_005070.1	1714571	1715524	+	954	33	172	47	38	1497	1395	255	126
gene-TX72_RS09005	NC_005070.1	1716098	1716994	+	897	8	23	14	13	274	291	59	18
gene-TX72_RS09010	NC_005070.1	1717053	1717640	-	588	47	312	152	62	2399	2089	615	253
gene-TX72_RS09015	NC_005070.1	1717765	1719279	-	1515	3	17	7	3	129	122	37	16
gene-TX72_RS14260	NC_005070.1	1719484	1719660	-	177	2	8	2	1	36	34	9	6
gene-TX72_RS09020	NC_005070.1	1719743	1720168	-	426	3	17	1	0	100	117	27	7
gene-TX72_RS09025	NC_005070.1	1720165	1720425	-	261	4	18	3	0	100	107	35	9
gene-TX72_RS09030	NC_005070.1	1720461	1721024	+	564	4	19	6	4	194	219	32	11
gene-TX72_RS09035	NC_005070.1	1721060	1721356	+	297	3	7	6	3	58	79	19	3
gene-TX72_RS09040	NC_005070.1	1721376	1722491	+	1116	16	106	37	20	525	573	158	67
gene-TX72_RS14500	NC_005070.1	1722529	1722690	+	162	21	91	43	14	464	537	126	64
gene-TX72_RS09045	NC_005070.1	1722825	1723868	+	1044	331	2295	561	451	13608	13452	3028	1659
gene-TX72_RS09050	NC_005070.1	1723865	1725373	+	1509	114	859	223	160	4490	4598	1090	710
gene-TX72_RS09055	NC_005070.1	1725352	1727502	-	2151	13	120	24	24	657	631	164	103
gene-TX72_RS09060	NC_005070.1	1727513	1728466	-	954	3	8	6	1	42	56	15	13
gene-TX72_RS09065	NC_005070.1	1728472	1729392	-	921	4	9	4	2	51	54	15	11
gene-TX72_RS09070	NC_005070.1	1729386	1730618	-	1233	0	15	4	4	87	92	27	15
gene-TX72_RS09075	NC_005070.1	1730615	1731262	-	648	1	12	2	3	93	84	23	15
gene-TX72_RS09080	NC_005070.1	1731262	1731882	-	621	4	40	10	7	319	281	40	26
gene-TX72_RS09085	NC_005070.1	1731974	1732771	+	798	2	8	4	4	65	89	15	7
gene-TX72_RS09090	NC_005070.1	1732725	1733021	-	297	5	9	5	6	155	141	27	13
gene-TX72_RS09095	NC_005070.1	1733077	1733913	+	837	4	29	17	5	247	266	45	11
gene-TX72_RS09100	NC_005070.1	1733921	1735384	-	1464	11	65	28	19	354	438	102	49
gene-TX72_RS09105	NC_005070.1	1735498	1736799	+	1302	116	355	138	115	2846	2889	629	334
gene-TX72_RS09110	NC_005070.1	1736818	1737282	+	465	10	44	14	14	392	372	82	27
gene-TX72_RS09115	NC_005070.1	1737269	1737661	+	393	2	9	5	2	61	51	20	4
gene-TX72_RS09120	NC_005070.1	1737635	1738141	-	507	3	14	7	2	101	89	28	13
gene-TX72_RS09125	NC_005070.1	1738152	1738541	-	390	2	11	3	2	56	60	18	4
gene-TX72_RS09130	NC_005070.1	1738577	1738816	+	240	0	11	3	2	96	93	12	8
gene-TX72_RS09135	NC_005070.1	1739194	1740171	-	978	26	105	54	29	644	751	208	59
gene-TX72_RS09140	NC_005070.1	1740243	1740740	-	498	14	69	29	14	475	599	125	46
gene-TX72_RS09145	NC_005070.1	1740798	1741250	+	453	1	9	5	3	86	66	26	9
gene-TX72_RS09150	NC_005070.1	1741261	1741794	-	534	10	49	24	14	291	282	94	36
gene-TX72_RS09155	NC_005070.1	1741811	1742908	-	1098	22	123	34	30	919	1045	200	114
gene-TX72_RS09160	NC_005070.1	1742935	1743357	-	423	2	14	6	3	107	108	33	13
gene-TX72_RS09165	NC_005070.1	1743338	1744087	+	750	13	62	29	15	399	480	111	42
gene-TX72_RS09170	NC_005070.1	1744068	1744907	-	840	53	331	142	62	1865	2015	486	172
gene-TX72_RS09175	NC_005070.1	1744962	1745246	+	285	1	16	7	6	125	128	27	9
gene-TX72_RS09180	NC_005070.1	1745275	1745739	+	465	63	358	147	84	2906	3272	697	277
gene-TX72_RS09185	NC_005070.1	1745802	1745874	+	73	25	132	49	39	903	1061	287	145
gene-TX72_RS09190	NC_005070.1	1745913	1746101	+	189	46	261	99	59	1564	1842	418	202
gene-TX72_RS09195	NC_005070.1	1746304	1746377	+	74	32	157	75	60	468	598	245	71
gene-TX72_RS09200	NC_005070.1	1746399	1747832	+	1434	13	72	34	9	378	539	129	56
gene-TX72_RS09205	NC_005070.1	1747779	1749044	-	1266	7	25	13	11	233	219	62	33
gene-TX72_RS09210	NC_005070.1	1749034	1749279	-	246	12	41	10	9	224	199	68	26
gene-TX72_RS09215	NC_005070.1	1749279	1749881	-	603	5	10	4	6	100	94	30	10
gene-TX72_RS09220	NC_005070.1	1749850	1750962	-	1113	5	40	12	5	299	329	84	33
gene-TX72_RS09230	NC_005070.1	1752259	1752438	-	180	6	25	12	7	208	248	54	17
gene-TX72_RS09235	NC_005070.1	1752476	1753540	-	1065	6	26	7	4	265	241	61	26
gene-TX72_RS09240	NC_005070.1	1753620	1754096	+	477	27	196	34	36	4898	2865	202	129
gene-TX72_RS09245	NC_005070.1	1754127	1754243	+	117	7	69	8	19	1172	690	60	53
gene-TX72_RS09250	NC_005070.1	1754303	1754851	-	549	6	33	5	9	308	248	57	20
gene-TX72_RS09255	NC_005070.1	1754939	1756633	+	1695	5	19	9	7	101	112	37	19
gene-TX72_RS09260	NC_005070.1	1756758	1757462	+	705	2	23	7	5	189	153	42	16
gene-TX72_RS09265	NC_005070.1	1757443	1757802	-	360	2	9	4	4	90	60	21	7
gene-TX72_RS09270	NC_005070.1	1757907	1758443	+	537	52	302	98	79	3015	2615	404	217
gene-TX72_RS09275	NC_005070.1	1758484	1759419	+	936	103	640	194	135	5874	4995	885	432
gene-TX72_RS09280	NC_005070.1	1759425	1760261	+	837	51	348	103	80	2081	1918	426	214
gene-TX72_RS09285	NC_005070.1	1760258	1761016	+	759	6	59	19	7	263	238	84	40
gene-TX72_RS09290	NC_005070.1	1761044	1761115	+	72	5	33	4	7	40	46	27	6
gene-TX72_RS09295	NC_005070.1	1761213	1761977	+	765	15	32	16	10	172	185	59	14
gene-TX72_RS09300	NC_005070.1	1761961	1763592	-	1632	23	141	33	27	1129	1210	223	77
gene-TX72_RS09305	NC_005070.1	1763682	1764575	+	894	2	13	4	2	68	66	16	5
gene-TX72_RS09310	NC_005070.1	1764572	1765450	+	879	1	14	3	1	79	77	29	10
gene-TX72_RS09315	NC_005070.1	1765434	1766114	-	681	1	10	2	2	92	83	26	7
gene-TX72_RS09320	NC_005070.1	1766188	1767021	+	834	5	25	12	7	297	285	44	29
gene-TX72_RS09325	NC_005070.1	1767031	1768098	+	1068	4	11	5	6	82	104	34	11
gene-TX72_RS09330	NC_005070.1	1768146	1768898	+	753	9	41	11	16	562	542	93	36
gene-TX72_RS14505	NC_005070.1	1768903	1769079	-	177	2	5	1	0	82	61	7	7
gene-TX72_RS09335	NC_005070.1	1769210	1770898	+	1689	67	346	170	124	2462	2501	633	398
gene-TX72_RS09340	NC_005070.1	1770899	1771588	-	690	3	37	10	10	318	293	56	28
gene-TX72_RS09345	NC_005070.1	1771595	1771990	-	396	1	16	13	3	118	112	38	10
gene-TX72_RS09350	NC_005070.1	1771994	1772842	-	849	8	27	13	7	242	220	52	28
gene-TX72_RS09355	NC_005070.1	1772858	1773871	-	1014	5	24	12	2	156	167	40	12
gene-TX72_RS09360	NC_005070.1	1773908	1774888	-	981	1	4	4	1	42	29	15	6
gene-TX72_RS09365	NC_005070.1	1774881	1775810	-	930	1	3	1	4	18	11	11	5
gene-TX72_RS09370	NC_005070.1	1776009	1776824	+	816	3	17	9	6	42	37	18	15
gene-TX72_RS09375	NC_005070.1	1776829	1778499	+	1671	7	41	11	8	205	184	59	32
gene-TX72_RS09380	NC_005070.1	1778496	1779104	+	609	2	10	7	5	110	82	24	13
gene-TX72_RS09385	NC_005070.1	1779159	1779599	+	441	1	14	2	4	75	80	19	9
gene-TX72_RS09390	NC_005070.1	1779545	1780198	-	654	3	11	6	5	135	144	24	10
gene-TX72_RS09395	NC_005070.1	1780256	1780819	+	564	4	18	6	4	127	139	22	16
gene-TX72_RS09400	NC_005070.1	1780870	1781931	+	1062	4	15	5	2	84	72	30	9
gene-TX72_RS09405	NC_005070.1	1781920	1782921	-	1002	6	28	11	4	183	201	40	22
gene-TX72_RS09410	NC_005070.1	1782927	1784111	-	1185	4	12	3	2	48	68	17	11
gene-TX72_RS09415	NC_005070.1	1784089	1784742	-	654	6	17	8	1	106	108	29	9
gene-TX72_RS09420	NC_005070.1	1784739	1785158	-	420	4	27	11	7	149	167	42	23
gene-TX72_RS09425	NC_005070.1	1785158	1787860	-	2703	30	180	51	26	1491	1341	257	109
gene-TX72_RS09430	NC_005070.1	1787973	1789544	+	1572	63	427	124	97	3204	2936	631	252
gene-TX72_RS09435	NC_005070.1	1789537	1790235	+	699	9	74	24	5	547	481	127	42
gene-TX72_RS09445	NC_005070.1	1791738	1792508	-	771	1	9	3	2	34	37	15	6
gene-TX72_RS09450	NC_005070.1	1792505	1793683	-	1179	5	17	16	5	249	220	42	29
gene-TX72_RS09455	NC_005070.1	1793670	1793987	-	318	6	40	17	6	343	385	66	26
gene-TX72_RS09460	NC_005070.1	1794045	1794818	-	774	17	93	33	24	799	794	151	63
gene-TX72_RS09465	NC_005070.1	1794884	1795405	+	522	3	9	5	2	92	83	19	3
gene-TX72_RS09470	NC_005070.1	1795407	1797185	-	1779	14	102	28	15	588	544	153	64
gene-TX72_RS09475	NC_005070.1	1797236	1798327	-	1092	2	32	12	5	169	159	52	21
gene-TX72_RS09480	NC_005070.1	1798324	1799253	-	930	0	21	2	3	117	108	31	13
gene-TX72_RS09485	NC_005070.1	1799307	1800119	+	813	14	64	27	16	553	542	110	42
gene-TX72_RS09490	NC_005070.1	1800116	1800499	+	384	2	21	10	4	207	180	42	15
gene-TX72_RS09495	NC_005070.1	1800575	1801144	+	570	48	293	118	62	2450	2863	431	149
gene-TX72_RS09500	NC_005070.1	1801191	1801328	+	138	15	100	35	15	1125	1090	115	60
gene-TX72_RS09505	NC_005070.1	1801368	1801754	+	387	5	43	14	6	356	389	63	28
gene-TX72_RS09510	NC_005070.1	1801751	1802158	+	408	13	45	19	15	610	556	77	32
gene-TX72_RS09515	NC_005070.1	1802214	1803356	+	1143	30	223	70	45	2566	2150	344	137
gene-TX72_RS09520	NC_005070.1	1803353	1803871	+	519	8	61	20	10	413	401	5635	34
gene-TX72_RS09525	NC_005070.1	1803868	1805361	+	1494	3	42	26	7	298	258	83	30
gene-TX72_RS14510	NC_005070.1	1805440	1805601	+	162	4	17	9	7	264	274	45	29
gene-TX72_RS09530	NC_005070.1	1805643	1806920	+	1278	27	131	55	40	1066	958	220	98
gene-TX72_RS09535	NC_005070.1	1806945	1808030	+	1086	16	77	22	17	365	367	96	52
gene-TX72_RS09540	NC_005070.1	1808090	1808392	+	303	21	201	61	30	2418	2580	297	122
gene-TX72_RS09545	NC_005070.1	1808511	1810676	+	2166	88	679	235	126	5449	5721	1058	527
gene-TX72_RS09550	NC_005070.1	1810677	1811594	-	918	14	56	25	15	516	507	116	50
gene-TX72_RS09555	NC_005070.1	1811621	1812478	+	858	7	11	2	4	84	115	32	12
gene-TX72_RS09560	NC_005070.1	1812499	1812729	+	231	7	30	8	3	160	161	35	18
gene-TX72_RS09565	NC_005070.1	1812734	1813504	-	771	14	76	27	12	508	577	105	38
gene-TX72_RS09570	NC_005070.1	1813567	1813640	+	74	29	35	37	25	14	15	77	68
gene-TX72_RS09575	NC_005070.1	1813753	1813932	-	180	1	13	7	2	42	45	28	10
gene-TX72_RS09585	NC_005070.1	1814754	1815017	+	264	7	36	11	1	118	100	67	19
gene-TX72_RS09590	NC_005070.1	1815170	1815463	-	294	6	27	6	7	239	227	50	25
gene-TX72_RS09595	NC_005070.1	1815456	1815686	-	231	3	8	8	6	145	135	23	16
gene-TX72_RS14265	NC_005070.1	1815781	1815936	+	156	4	7	5	8	239	253	32	16
gene-TX72_RS09600	NC_005070.1	1815933	1817306	-	1374	30	159	52	39	1101	1087	266	106
gene-TX72_RS09605	NC_005070.1	1817398	1818192	+	795	17	44	19	9	337	365	86	40
gene-TX72_RS14760	NC_005070.1	1818206	1818511	+	306	4	26	8	4	129	138	32	23
gene-TX72_RS14890	NC_005070.1	1818511	1818666	+	156	0	0	0	0	23	24	4	5
gene-TX72_RS13640	NC_005070.1	1818672	1819430	+	759	2	9	5	1	49	39	15	10
gene-TX72_RS09615	NC_005070.1	1819432	1820274	-	843	2	6	2	2	52	48	13	5
gene-TX72_RS09620	NC_005070.1	1820280	1821128	-	849	0	10	6	1	45	47	26	8
gene-TX72_RS09625	NC_005070.1	1821409	1822413	+	1005	3	9	4	0	55	61	28	13
gene-TX72_RS09630	NC_005070.1	1822410	1823324	+	915	1	15	4	1	62	92	20	19
gene-TX72_RS09635	NC_005070.1	1823321	1824286	+	966	8	14	4	3	175	188	32	12
gene-TX72_RS09640	NC_005070.1	1824356	1824805	-	450	1	20	7	4	198	173	35	16
gene-TX72_RS09645	NC_005070.1	1824940	1826019	-	1080	280	1502	578	318	10913	9401	2203	1233
gene-TX72_RS14515	NC_005070.1	1826203	1826349	+	147	18	162	67	26	1774	2116	303	99
gene-TX72_RS09650	NC_005070.1	1826383	1826715	+	333	14	67	21	10	807	883	138	50
gene-TX72_RS14765	NC_005070.1	1826762	1826977	+	216	0	7	4	3	71	87	12	5
gene-TX72_RS09660	NC_005070.1	1827116	1828027	-	912	5	18	4	3	89	80	29	16
gene-TX72_RS09665	NC_005070.1	1828096	1829067	+	972	3	18	7	4	117	128	34	9
gene-TX72_RS09670	NC_005070.1	1829064	1829702	+	639	0	18	5	1	117	107	31	6
gene-TX72_RS09675	NC_005070.1	1829699	1831603	+	1905	5	38	6	8	268	264	58	26
gene-TX72_RS09680	NC_005070.1	1831687	1831905	+	219	84	327	148	64	2643	3016	570	227
gene-TX72_RS09685	NC_005070.1	1831909	1832091	-	183	26	104	51	38	624	740	178	66
gene-TX72_RS09690	NC_005070.1	1832188	1833180	-	993	10	51	25	17	335	318	76	39
gene-TX72_RS09695	NC_005070.1	1833239	1834462	+	1224	6	27	8	3	250	242	50	19
gene-TX72_RS13980	NC_005070.1	1834463	1834687	-	225	3	23	5	0	151	126	29	6
gene-TX72_RS09700	NC_005070.1	1834650	1837088	-	2439	11	49	17	10	230	270	73	24
gene-TX72_RS09705	NC_005070.1	1837051	1837431	-	381	3	32	17	6	204	205	51	23
gene-TX72_RS09710	NC_005070.1	1837481	1838482	-	1002	10	74	23	18	955	819	139	72
gene-TX72_RS09715	NC_005070.1	1838522	1839496	-	975	9	44	14	13	281	280	60	43
gene-TX72_RS09720	NC_005070.1	1839616	1840020	+	405	2	7	1	4	51	52	13	5
gene-TX72_RS09725	NC_005070.1	1840024	1841706	+	1683	5	30	12	10	206	209	77	31
gene-TX72_RS09730	NC_005070.1	1841991	1842626	-	636	5	29	3	4	257	196	53	21
gene-TX72_RS09735	NC_005070.1	1842623	1843063	-	441	3	30	9	1	246	213	39	17
gene-TX72_RS09740	NC_005070.1	1843149	1843230	+	82	16	136	59	31	522	664	245	92
gene-TX72_RS09745	NC_005070.1	1843241	1843312	+	72	39	181	71	38	548	679	302	105
gene-TX72_RS09750	NC_005070.1	1843667	1844308	+	642	3	5	4	3	60	44	19	2
gene-TX72_RS13985	NC_005070.1	1844466	1844753	+	288	3	7	3	3	35	33	4	8
gene-TX72_RS09755	NC_005070.1	1845191	1845526	-	336	1	4	2	0	7	14	6	4
gene-TX72_RS13995	NC_005070.1	1845648	1845962	+	315	3	6	4	1	10	8	13	7
gene-TX72_RS14770	NC_005070.1	1847721	1847966	-	246	0	14	2	2	51	54	15	5
gene-TX72_RS09775	NC_005070.1	1847963	1848163	-	201	0	3	6	1	31	34	7	5
gene-TX72_RS15000	NC_005070.1	1848904	1849092	-	189	0	4	4	1	21	10	5	4
gene-TX72_RS09780	NC_005070.1	1849244	1849477	-	234	2	15	10	1	51	48	22	9
gene-TX72_RS09785	NC_005070.1	1850771	1852159	+	1389	36	102	19	24	323	417	113	47
gene-TX72_RS09790	NC_005070.1	1852199	1853080	+	882	9	54	15	5	239	260	51	23
gene-TX72_RS13645	NC_005070.1	1854112	1854777	+	666	3	36	14	12	302	343	55	34
gene-TX72_RS09805	NC_005070.1	1855018	1855200	+	183	17	99	41	10	2375	3024	88	24
gene-TX72_RS09810	NC_005070.1	1855822	1857228	-	1407	5	25	14	2	108	125	45	16
gene-TX72_RS09815	NC_005070.1	1857280	1858785	+	1506	1	8	3	3	32	23	12	3
gene-TX72_RS09820	NC_005070.1	1858778	1860355	+	1578	7	18	7	2	60	46	24	17
gene-TX72_RS09825	NC_005070.1	1860298	1861959	-	1662	3	16	7	4	81	98	27	12
gene-TX72_RS09830	NC_005070.1	1862044	1863393	+	1350	1	14	4	5	119	109	22	11
gene-TX72_RS09835	NC_005070.1	1863491	1864489	+	999	5	26	19	10	288	259	55	23
gene-TX72_RS09840	NC_005070.1	1864491	1865972	-	1482	2	13	6	6	92	85	31	15
gene-TX72_RS09845	NC_005070.1	1866020	1867060	-	1041	8	28	13	9	218	167	41	23
gene-TX72_RS09850	NC_005070.1	1867161	1867370	+	210	82	375	151	69	3020	3517	539	222
gene-TX72_RS09855	NC_005070.1	1867376	1868212	+	837	28	164	52	27	916	1125	254	118
gene-TX72_RS09860	NC_005070.1	1868203	1869216	-	1014	1	24	5	1	188	169	31	19
gene-TX72_RS09865	NC_005070.1	1869248	1869883	+	636	6	32	8	9	238	271	49	24
gene-TX72_RS09870	NC_005070.1	1869880	1870617	+	738	12	50	23	10	275	313	90	36
gene-TX72_RS09875	NC_005070.1	1870758	1870874	-	117	19610	107662	25637	46664	78560	95337	115972	60470
gene-TX72_RS09880	NC_005070.1	1870984	1873849	-	2866	2318116	3958197	2581357	3171635	9363833	9735927	6691918	5873843
gene-TX72_RS09885	NC_005070.1	1874314	1874386	-	73	28	174	65	112	344	350	353	143
gene-TX72_RS09890	NC_005070.1	1874396	1874469	-	74	107	200	89	28	412	491	2636	144
gene-TX72_RS09895	NC_005070.1	1874657	1876138	-	1482	239662	387793	246443	400638	1002235	1117412	858418	568601
gene-TX72_RS09900	NC_005070.1	1876826	1878280	+	1455	5	18	9	6	90	70	38	18
gene-TX72_RS09905	NC_005070.1	1878339	1878821	-	483	159	694	279	144	6795	5968	969	426
gene-TX72_RS09910	NC_005070.1	1878861	1879517	-	657	167	897	317	199	8236	7696	1277	563
gene-TX72_RS09915	NC_005070.1	1879585	1880862	+	1278	8	76	35	15	503	548	111	52
gene-TX72_RS09920	NC_005070.1	1880859	1882130	+	1272	4	42	10	12	150	156	117	25
gene-TX72_RS09925	NC_005070.1	1882100	1882759	+	660	8	35	12	5	143	178	45	29
gene-TX72_RS09930	NC_005070.1	1882816	1883628	+	813	7	54	21	9	383	395	86	33
gene-TX72_RS09935	NC_005070.1	1883633	1883893	+	261	3	17	12	2	146	161	38	19
gene-TX72_RS13315	NC_005070.1	1883957	1884166	+	210	3	12	7	2	56	70	73	15
gene-TX72_RS09940	NC_005070.1	1884157	1884228	+	72	8	19	7	3	49	48	74	11
gene-TX72_RS14520	NC_005070.1	1884238	1884411	-	174	4	11	1	4	79	78	26	11
gene-TX72_RS09945	NC_005070.1	1884408	1885013	-	606	0	12	4	1	42	37	12	4
gene-TX72_RS09950	NC_005070.1	1885010	1885900	-	891	2	24	9	2	104	110	31	16
gene-TX72_RS09955	NC_005070.1	1885897	1886907	-	1011	3	16	6	4	76	74	20	17
gene-TX72_RS09960	NC_005070.1	1886983	1887435	-	453	2	14	3	1	59	82	16	8
gene-TX72_RS09965	NC_005070.1	1887480	1888328	+	849	69	213	77	41	1394	1451	346	160
gene-TX72_RS09970	NC_005070.1	1888331	1888435	-	105	21	102	29	20	672	692	141	65
gene-TX72_RS09975	NC_005070.1	1888495	1888956	-	462	5	35	12	9	244	246	46	26
