Geneid	10_R1	10_R2	10_R3	50_R1	50_R2	50_R3	90_R1	90_R2	90_R3	Entity	Symbol
gene-SPD_RS04285	26	29	47	31	62	39	35	49	36	host	gene-SPD_RS04285
gene-SPD_RS11755	2	7	7	3	2	1	4	2	2	host	gene-SPD_RS11755
gene-SPD_RS04105	995	1701	1520	600	782	544	350	576	317	host	sufB
gene-SPD_RS02555	169	232	249	59	112	70	82	85	43	host	blpZ
gene-SPD_RS02020	180	268	214	181	285	154	107	170	101	host	gene-SPD_RS02020
gene-SPD_RS02145	762	1077	1082	669	995	573	434	618	477	host	gatB
gene-SPD_RS02805	67	134	135	53	69	48	36	65	42	host	vex3
gene-SPD_RS02235	487	662	731	493	726	411	351	450	304	host	gene-SPD_RS02235
gene-SPD_RS04270	340	676	611	232	365	224	160	298	170	host	gene-SPD_RS04270
gene-SPD_RS08140	236	353	338	157	321	129	174	259	136	host	gene-SPD_RS08140
gene-SpSL1_39	18	49	47	18830	12484	16208	46725	63760	47696	phage	gene-SpSL1_39
gene-SPD_RS02580	212	462	383	268	364	238	230	308	195	host	rimP
gene-SPD_RS11500	9	15	16	24	31	16	12	19	15	host	gene-SPD_RS11500
gene-SPD_RS10565	480	742	719	376	713	415	341	420	267	host	adcA
gene-SPD_RS04870	403	623	600	370	607	331	409	463	315	host	prfA
gene-SPD_RS00960	99	118	108	60	140	69	49	79	43	host	gene-SPD_RS00960
gene-SPD_RS08295	196	326	313	173	311	170	205	246	135	host	gene-SPD_RS08295
gene-SPD_RS11365	189	289	290	201	329	189	206	257	163	host	gene-SPD_RS11365
gene-SPD_RS09045	25	24	38	31	26	45	41	9	25	host	gene-SPD_RS09045
gene-SPD_RS06650	348	577	507	432	756	419	236	332	257	host	rpsU
gene-SPD_RS10070	34	35	37	68	90	50	44	69	38	host	gene-SPD_RS10070
gene-SPD_RS05240	79	91	107	79	119	46	59	66	35	host	radC
gene-SPD_RS05590	70	116	106	254	517	277	298	599	302	host	nrdH
