Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA3161	347	446	280	400	67	304	129	65	46	3	73	43	host	himD
gene-PA4932	4717	7143	5812	3049	1340	6630	1687	924	1051	56	1261	863	host	rplI
gene-PA0810	21	46	36	45	4	27	7	10	6	0	14	8	host	gene-PA0810
gene-PA3926	29	30	24	44	7	19	20	7	10	1	8	4	host	gene-PA3926
gene-PA4121	2	2	2	0	0	6	3	5	0	0	2	0	host	gene-PA4121
gene-PA2771	160	226	162	204	50	198	97	56	54	2	78	30	host	gene-PA2771
gene-PA0756	48	115	75	93	14	60	10	20	12	2	17	10	host	gene-PA0756
gene-PA2460	193	120	152	331	42	159	92	31	22	2	26	18	host	gene-PA2460
gene-PA2709	37	54	53	64	28	54	27	9	13	2	12	14	host	cysK
gene-PA0067	259	310	263	235	57	268	58	44	51	5	59	40	host	prlC
gene-PA1221	3	2	2	5	2	7	5	3	2	1	3	2	host	gene-PA1221
gene-PA4486	58	75	70	61	18	67	23	12	9	0	15	6	host	gene-PA4486
gene-PA1642	171	314	246	244	66	227	72	66	41	3	74	39	host	selD
gene-PA2564	28	29	18	31	7	14	9	5	3	1	7	3	host	gene-PA2564
gene-PA3606	37	72	51	50	3	46	2	13	7	1	4	8	host	gene-PA3606
gene-PA0700	1	7	7	9	2	2	2	3	2	0	1	1	host	gene-PA0700
gene-PA1131	8	17	16	19	4	12	3	2	4	0	4	3	host	gene-PA1131
gene-PA2819.1	2554	1055	643	719	117	518	545	174	136	7	173	66	host	gene-PA2819.1
gene-PA1107	18	14	11	25	5	35	16	6	6	1	10	1	host	gene-PA1107
gene-PA4636	118	200	145	119	35	131	53	30	28	0	40	28	host	gene-PA4636
gene-PA4462	1136	1227	882	815	128	496	173	90	116	8	113	82	host	rpoN
gene-PA3796	111	154	161	241	54	263	81	38	34	1	45	19	host	gene-PA3796
gene-PA4923	50	158	110	100	32	100	28	23	18	3	41	15	host	gene-PA4923
gene-PA1959	227	345	325	447	62	516	130	68	45	3	103	40	host	bacA
gene-PPLUZ19_gp28	0	0	25	3060	3507	9391	30317	42401	31265	14284	152336	103086	phage	gp28
gene-PA2528	43	63	69	64	11	47	20	19	9	0	16	7	host	gene-PA2528
gene-PA0503	42	84	91	119	17	69	15	6	6	0	15	9	host	gene-PA0503
gene-PA1764	17	22	12	23	5	9	11	4	3	0	5	4	host	gene-PA1764
gene-PA0408	1416	1751	1085	1432	191	902	380	210	168	10	212	131	host	pilG
gene-PA5111	225	134	143	138	37	184	98	18	24	1	22	27	host	gloA3
gene-PA0719	6	11	9	9	1	8	6	0	2	0	3	2	host	gene-PA0719
gene-PA3927	14	16	15	22	4	13	3	3	2	0	8	3	host	gene-PA3927
gene-PA4405	195	246	219	207	55	240	87	48	32	2	51	42	host	gene-PA4405
gene-PA2938	18	19	12	20	3	6	8	11	7	0	6	5	host	gene-PA2938
gene-PA3621.1	3485	6587	4580	7512	2154	4218	3259	5229	3574	292	1755	893	host	rsmZ
gene-PA3289	11	12	5	12	3	14	2	5	2	1	3	1	host	gene-PA3289
gene-PA4889	166	427	466	275	49	191	13	35	24	0	33	29	host	gene-PA4889
gene-PA1359	44	46	43	57	9	42	12	5	9	0	13	9	host	gene-PA1359
gene-PA3481	123	202	169	152	38	153	46	23	36	5	58	17	host	gene-PA3481
gene-PA2652	134	235	235	154	67	230	61	34	44	4	52	30	host	gene-PA2652
gene-PA3889	7	21	15	28	5	13	11	3	6	0	7	5	host	gene-PA3889
gene-PA3015	38	62	40	71	19	61	25	16	21	0	26	19	host	gene-PA3015
gene-PA1865	32	55	58	54	6	38	12	11	5	0	12	6	host	gene-PA1865
gene-PA0398	178	208	169	209	45	201	50	31	32	2	41	19	host	gene-PA0398
gene-PA1327	31	29	35	35	3	35	14	11	4	0	8	6	host	gene-PA1327
gene-PA0020	487	690	496	547	91	405	142	90	87	9	122	104	host	gene-PA0020
gene-PA0723	279	149	181	180	48	166	248	110	63	6	118	83	host	coaB
gene-PA4938	1284	3198	2217	2004	523	3206	532	337	317	23	362	245	host	purA
gene-PA5386	11	15	7	9	1	6	6	6	1	0	5	2	host	cdhA
gene-PA0989	141	163	102	153	34	127	54	28	32	1	31	26	host	gene-PA0989
gene-PA1796	82	144	132	116	31	119	21	29	16	1	28	15	host	folD
gene-PA3455	101	126	103	118	22	132	43	50	12	2	21	19	host	gene-PA3455
gene-PA2692	23	39	40	34	8	19	9	5	3	0	1	4	host	gene-PA2692
gene-PA0318	119	141	116	94	36	137	41	26	25	2	37	12	host	gene-PA0318
gene-PA2351	4	3	5	9	1	1	2	2	3	0	1	2	host	gene-PA2351
gene-PA3774	2	4	4	5	3	4	0	0	0	0	0	2	host	gene-PA3774
gene-PA2661	27	34	38	60	12	25	5	10	5	0	6	8	host	gene-PA2661
gene-PA5095	18	30	12	12	4	16	2	5	2	0	4	1	host	gene-PA5095
gene-PA4385	9596	25229	6256	5123	2580	9735	4176	2863	2811	422	5188	2946	host	groEL
gene-PA2596	10	24	9	21	3	14	2	6	4	0	2	2	host	gene-PA2596
gene-PA1825	49	79	78	81	19	80	11	12	13	0	18	11	host	gene-PA1825
gene-PA1203	9	20	21	28	6	26	12	8	1	0	4	3	host	gene-PA1203
gene-PA3371	9	20	10	7	1	10	2	2	0	1	1	1	host	gene-PA3371
gene-PA1899	5	1	1	4	0	1	2	0	0	0	1	0	host	phzA2
gene-PA5183a	700	409	271	394	59	206	100	49	33	1	58	25	host	gene-PA5183a
gene-PA2532	147	171	133	151	29	149	80	30	24	0	31	18	host	tpx
gene-PA2283	11	28	17	12	3	22	12	12	5	0	31	5	host	gene-PA2283
gene-PA1063	57	65	48	50	13	31	13	4	2	0	2	2	host	gene-PA1063
gene-PPLUZ19_gp46.1	0	0	2	592	983	2278	481	778	918	1811	8272	5999	phage	gp46.1
gene-PA5477	114	102	88	71	20	80	45	27	18	1	19	9	host	gene-PA5477
gene-PA0664	282	353	341	264	55	327	107	53	62	3	72	49	host	gene-PA0664
gene-PA0330	153	175	167	149	35	146	65	53	25	1	47	26	host	rpiA
gene-PA2654	121	177	140	139	34	112	52	37	26	4	28	22	host	gene-PA2654
gene-PA3119	45	79	69	81	27	76	14	9	13	0	9	10	host	gene-PA3119
gene-PA2363	17	27	15	29	6	16	3	6	3	0	5	2	host	gene-PA2363
gene-PA3010	235	230	214	208	44	179	60	24	31	2	38	25	host	gene-PA3010
gene-PA2750a	50	71	45	50	8	42	17	8	13	2	17	4	host	gene-PA2750a
gene-PA1031	395	735	351	315	60	321	84	61	46	2	105	61	host	gene-PA1031
gene-PA0729	141	175	95	110	19	148	48	30	14	0	53	18	host	gene-PA0729
gene-PA1626	29	30	23	20	2	22	2	5	3	0	6	4	host	gene-PA1626
gene-PA4541.3	3910	2822	2247	3524	480	1996	1872	513	444	17	493	167	host	gene-PA4541.3
gene-PA4677	84	117	112	78	9	46	33	20	16	2	15	13	host	gene-PA4677
gene-PA0815	50	89	35	47	11	27	12	14	8	0	15	4	host	gene-PA0815
gene-PA5485	77	99	106	82	25	61	16	15	14	1	18	11	host	ampDh2
gene-PA1568	9	10	2	5	0	5	1	1	1	0	1	3	host	gene-PA1568
gene-PA1125	57	75	45	32	8	37	11	8	7	2	12	5	host	gene-PA1125
gene-PA5227	112	110	87	144	19	119	34	23	14	3	21	13	host	gene-PA5227
gene-PA3420	9	8	9	16	3	13	2	3	2	0	0	2	host	gene-PA3420
gene-PA2193	9	25	19	29	13	27	4	10	2	0	2	3	host	hcnA
gene-PA2843	38	60	46	40	8	41	15	4	8	3	11	10	host	gene-PA2843
gene-PA0679	5	6	8	3	2	5	2	14776	1	0	2	0	host	gene-PA0679
gene-PA2961	230	281	292	277	43	248	39	21	28	1	32	28	host	holB
gene-PA1514	21	19	12	17	2	11	2	2	3	0	9	1	host	gene-PA1514
gene-PA2660	30	52	49	34	11	28	10	7	6	0	11	5	host	gene-PA2660
gene-PA4398	82	127	117	117	21	105	23	21	17	0	26	15	host	gene-PA4398
gene-PA1056	143	153	156	160	23	110	23	17	7	2	21	15	host	gene-PA1056
gene-PA2695	73	95	76	52	9	54	23	16	3	1	19	9	host	gene-PA2695
gene-PA4034	8	8	6	10	4	6	6	3	1	0	4	3	host	aqpZ
gene-PA4631	151	188	188	151	31	129	35	35	26	1	38	24	host	gene-PA4631
gene-PA2605	21	31	18	18	10	10	5	6	2	1	5	2	host	gene-PA2605
gene-PA4728	31	59	56	52	16	31	6	10	4	2	6	6	host	folK
gene-PA0272	35	47	36	34	7	29	16	8	7	0	13	4	host	gene-PA0272
gene-PA0581	240	374	379	221	53	210	52	51	33	2	54	25	host	gene-PA0581
gene-PA0306	34	32	37	32	10	29	7	5	3	3	3	4	host	gene-PA0306
gene-PA3732	737	1025	649	512	141	531	136	126	87	2	131	85	host	gene-PA3732
gene-PA5522	86	97	58	98	20	65	32	20	12	0	31	19	host	gene-PA5522
gene-PPLUZ19_gp46	0	0	2	1624	2076	5798	1158	2056	2118	2879	18351	12797	phage	gp46
gene-PA3954	21	13	10	11	0	1	9	4	2	2	3	2	host	gene-PA3954
gene-PA3517	10	8	11	17	2	11	6	3	4	0	3	1	host	gene-PA3517
gene-PA0873	195	256	276	344	64	298	74	48	43	3	46	26	host	phhR
gene-PA4804	35	71	60	65	9	40	19	16	12	1	12	6	host	gene-PA4804
gene-PA4193	10	33	9	5	1	10	5	2	3	1	3	3	host	gene-PA4193
gene-PA4072	25	44	29	24	2	17	11	7	4	0	4	0	host	gene-PA4072
gene-PA0867	421	273	196	232	69	235	115	51	30	4	58	34	host	mliC
gene-PA3367	65	60	60	53	7	41	10	17	15	1	31	5	host	gene-PA3367
gene-PA5565	747	2733	1055	847	220	954	373	168	185	21	234	180	host	gidA
gene-PA3638	126	192	168	164	41	150	41	34	24	1	43	31	host	gene-PA3638
gene-PA0058	2	8	4	5	2	6	0	2	2	0	5	2	host	gene-PA0058
gene-PA2617	27	40	30	31	9	23	6	4	3	0	10	2	host	aat
gene-PA4801	60	132	79	111	25	62	17	39	31	4	21	16	host	gene-PA4801
gene-PA1856	18	50	25	42	1	30	12	8	9	1	13	7	host	gene-PA1856
gene-PA3894	48	92	66	29	9	23	8	9	8	1	8	7	host	gene-PA3894
gene-PA3654	922	1722	1399	1165	360	2094	574	282	331	27	375	227	host	pyrH
gene-PA0450	42	53	40	31	13	28	9	15	3	2	20	4	host	gene-PA0450
gene-PA2373	17	12	18	27	3	13	1	2	2	0	4	3	host	gene-PA2373
gene-PA1321	62	177	114	105	15	53	8	9	7	0	5	8	host	cyoE
gene-PA0563	568	432	403	352	72	370	106	72	39	7	81	41	host	gene-PA0563
gene-PA3048	393	649	526	451	105	520	115	75	57	2	94	58	host	gene-PA3048
gene-PA2825	36	64	35	30	9	46	21	7	10	0	14	13	host	ospR
gene-PA5207	250	148	126	60	7	23	18	10	7	0	9	1	host	gene-PA5207
gene-PA5281	29	35	35	41	3	24	7	6	2	0	7	5	host	gene-PA5281
gene-PA2889	9	14	6	14	2	7	7	3	0	0	7	6	host	atuD
gene-PA2464	54	69	60	100	11	75	17	15	14	2	20	8	host	gene-PA2464
gene-PA0996	401	614	510	812	191	459	184	101	72	13	164	81	host	pqsA
gene-PA3588	8	14	10	12	4	16	6	0	4	1	3	1	host	gene-PA3588
gene-PA5546	77	87	55	90	9	41	26	10	6	2	20	8	host	gene-PA5546
gene-PA3208	43	71	51	53	11	46	21	11	11	0	22	13	host	gene-PA3208
gene-PA3252	6	12	4	12	3	7	5	1	1	0	6	2	host	gene-PA3252
gene-PA4095	2	1	2	4	0	1	3	1	0	0	4	0	host	gene-PA4095
gene-PA2141	0	2	1	2	0	0	2	0	0	0	0	0	host	gene-PA2141
gene-PA2338	6	5	5	3	0	5	3	1	2	0	5	3	host	gene-PA2338
gene-PA3199	57	55	40	31	11	46	15	7	4	1	3	4	host	gene-PA3199
gene-PA1193	92	168	114	101	23	102	31	19	19	2	32	14	host	gene-PA1193
gene-PA1792	79	225	167	158	50	152	60	43	28	4	35	22	host	gene-PA1792
gene-PA5118	970	1179	1255	640	115	656	187	109	96	8	169	95	host	thiI
gene-PA4310	112	196	182	143	32	153	61	42	40	5	61	39	host	pctB
gene-PA4879	88	116	85	145	19	101	36	22	10	0	25	13	host	gene-PA4879
gene-PA5371	176	178	143	143	30	97	51	30	26	4	27	37	host	gene-PA5371
gene-PA3870	13	22	16	25	7	19	7	4	3	1	10	3	host	moaA1
gene-PA1744	6	2	2	6	1	2	3	1	1	0	2	0	host	gene-PA1744
gene-PA3904	61	121	154	115	25	67	12	9	11	2	6	11	host	gene-PA3904
gene-PA0417	34	30	23	29	7	20	9	7	5	0	6	2	host	chpE
gene-PA0572	64	101	68	107	23	89	33	24	25	5	36	22	host	gene-PA0572
gene-PA0951	126	136	117	173	28	105	92	39	27	3	61	24	host	gene-PA0951
gene-PA2340	5	13	7	9	3	4	3	6	2	0	4	2	host	gene-PA2340
gene-PA3286	145	302	239	183	55	268	76	32	37	5	54	39	host	gene-PA3286
gene-PA4694	577	1248	1168	1126	321	1944	311	156	164	13	178	135	host	ilvC
gene-PA5413	112	185	153	135	44	203	51	23	26	2	34	28	host	ltaA
gene-PA1077	157	189	193	180	49	184	76	37	31	0	22	17	host	flgB
gene-PA2204	53	246	169	23	14	30	16	15	16	4	15	18	host	gene-PA2204
gene-PA1809	27	40	48	51	12	39	14	13	11	2	9	9	host	gene-PA1809
gene-PA4979	16	28	26	38	7	26	8	6	3	0	5	6	host	gene-PA4979
gene-PA3847	24	24	26	24	3	16	8	5	4	0	3	3	host	gene-PA3847
gene-PA1537	2	4	2	11	3	3	5	1	1	0	4	0	host	gene-PA1537
gene-PA5315	1528	1970	1329	1509	419	2066	866	178	236	12	349	214	host	rpmG
gene-PA4404	226	451	385	344	55	335	82	68	48	6	76	42	host	gene-PA4404
gene-PA5186	28	57	33	49	8	23	10	5	13	0	7	5	host	gene-PA5186
gene-PA1173	17	12	9	11	5	16	5	2	3	0	3	1	host	napB
gene-PA1190	9	32	16	14	4	8	4	6	5	1	12	4	host	gene-PA1190
gene-PA1442	300	318	219	174	43	215	76	37	37	5	51	38	host	gene-PA1442
gene-PA4690a	144	190	155	142	25	108	109	69	53	4	72	47	host	gene-PA4690a
gene-PA4869	83	93	94	80	14	49	39	11	20	3	30	21	host	gene-PA4869
gene-PA5303	283	244	248	158	32	155	130	63	68	9	98	54	host	gene-PA5303
gene-PA4761	1801	5617	1644	1286	943	3643	1938	1264	1155	98	1867	1277	host	dnaK
gene-PA3998	231	239	269	253	53	201	74	35	22	1	35	26	host	gene-PA3998
gene-PA5342	69	109	81	65	12	74	20	18	8	1	12	12	host	gene-PA5342
gene-PA2599	12	18	13	11	3	8	4	3	3	0	4	2	host	gene-PA2599
gene-PA1585	1376	2266	1856	1616	609	2617	1014	300	384	53	357	304	host	sucA
gene-PA1401	18	18	14	19	5	12	2	5	3	0	5	3	host	gene-PA1401
gene-PA5224	719	1079	960	868	183	853	214	141	138	14	164	92	host	pepP
gene-PA0234	25	28	30	24	2	20	18	11	8	0	6	3	host	gene-PA0234
gene-PA4351	162	108	121	36	3	16	7	5	1	0	6	2	host	gene-PA4351
gene-PA5092	24	36	22	49	10	27	10	8	7	0	7	9	host	hutI
gene-PA1474	77	124	112	78	14	75	55	29	28	3	42	28	host	gene-PA1474
gene-PA4928	198	320	245	188	53	204	83	53	45	2	52	49	host	gene-PA4928
gene-PA5410	28	26	16	28	4	19	31	7	6	0	6	7	host	gbcA
gene-PA3442	24	56	46	25	7	41	10	6	6	1	12	3	host	gene-PA3442
gene-PA2595	34	33	36	19	7	10	4	2	7	0	4	1	host	gene-PA2595
gene-PA5264	97	114	89	101	17	88	48	16	6	0	21	8	host	gene-PA5264
gene-PA1166	8	11	8	10	3	4	1	2	2	0	7	0	host	gene-PA1166
gene-PA0576	2956	4521	3216	3356	1049	4974	2096	865	856	57	1084	678	host	rpoD
gene-PA1795	585	1316	1020	822	282	1365	296	219	206	14	214	149	host	cysS
gene-PA0098	26	27	19	50	8	14	7	9	0	1	10	3	host	gene-PA0098
gene-PA2679	28	47	46	188	22	61	18	15	8	0	13	7	host	gene-PA2679
gene-PA4149	18	37	20	28	10	25	7	12	11	1	9	4	host	gene-PA4149
gene-PA0245	11	7	3	13	3	6	3	0	1	0	2	2	host	aroQ2
gene-PA1821	529	629	513	632	131	576	168	125	104	4	128	89	host	gene-PA1821
gene-PA3901	33	98	76	124	16	128	40	40	22	4	34	15	host	fecA
gene-PA4280	585	697	685	485	113	568	287	159	132	17	191	161	host	birA
gene-PA3726	114	143	154	181	29	173	45	21	20	2	27	26	host	gene-PA3726
gene-PA3382	1	4	3	4	0	3	2	2	1	0	2	0	host	phnE
gene-PA2507	2	3	3	6	0	2	1	2	0	0	2	2	host	catA
gene-PA1191	9	14	12	14	2	13	4	4	2	0	2	3	host	gene-PA1191
gene-PA4820	2	7	3	3	0	4	1	1	0	0	1	0	host	gene-PA4820
gene-PA4507	44	36	23	29	3	25	6	4	1	0	5	3	host	gene-PA4507
gene-PA5354	5	4	6	10	1	5	1	3	1	0	2	2	host	glcE
gene-PA4488	215	197	165	231	41	204	66	49	24	1	51	18	host	gene-PA4488
gene-PA1763	23	24	15	29	4	20	9	7	7	0	4	3	host	gene-PA1763
gene-PA3970	45	90	112	106	21	77	16	17	12	0	18	11	host	amn
gene-PA4860	3	6	3	5	0	4	3	1	4	0	7	1	host	gene-PA4860
gene-PA2827	206	170	150	148	30	127	65	23	15	2	21	16	host	gene-PA2827
gene-PA1372	310	188	111	250	81	290	213	34	33	1	46	23	host	gene-PA1372
gene-PA0641	242	364	358	434	99	533	469	198	239	42	293	267	host	gene-PA0641
gene-PA3738	21	33	37	35	5	28	11	3	2	0	8	6	host	xerD
gene-PA4793	50	77	85	71	9	51	22	15	12	1	14	8	host	gene-PA4793
gene-PA5330	280	394	281	282	63	265	78	57	36	5	56	31	host	gene-PA5330
gene-PA3474	37	38	44	48	7	30	12	7	6	1	10	4	host	gene-PA3474
gene-PA2851	1987	3164	2297	1711	631	3103	683	296	369	34	490	321	host	efp
gene-PA5374	418	325	257	198	29	111	49	28	17	2	36	28	host	betI
gene-PPLUZ19_gp43	2	0	21	9144	10352	33057	6631	13076	11828	13528	126886	83252	phage	gp43
gene-PA0722	207	153	162	137	51	168	165	110	88	13	2321	90	host	gene-PA0722
gene-PA5383	15	20	16	10	0	9	6	4	2	18	8	2	host	gene-PA5383
gene-PA4754	263	293	190	208	50	289	108	51	39	5	42	43	host	gene-PA4754
gene-PA3136	8	27	19	24	6	12	5	6	7	1	5	1	host	gene-PA3136
gene-PA2157	10	12	9	13	1	9	2	4	2	0	1	2	host	gene-PA2157
gene-PA3772	4	8	4	12	4	3	2	2	3	0	0	1	host	gene-PA3772
gene-PA3666	99	148	117	162	57	165	33	31	30	5	27	18	host	dapD
gene-PA3896	31	61	44	44	14	41	12	4	6	1	8	5	host	gene-PA3896
gene-PA4604	96	129	134	165	22	178	55	29	14	1	21	16	host	gene-PA4604
gene-PA1808	34	28	28	35	6	29	27	7	10	1	12	7	host	gene-PA1808
gene-PA4321	153	145	167	187	31	138	30	25	15	0	34	21	host	gene-PA4321
gene-PA5568	837	1119	1173	1081	202	817	197	84	86	12	147	97	host	gene-PA5568
gene-PA2176	3	3	3	6	2	3	2	1	1	0	0	0	host	gene-PA2176
gene-PA0256	44	72	31	53	10	26	23	10	10	0	15	4	host	gene-PA0256
gene-PA1746	71	61	39	513	117	151	93	59	28	4	38	11	host	gene-PA1746
gene-PA5436	59	99	58	78	15	46	16	14	15	5	33	12	host	gene-PA5436
gene-PA1259	11	25	14	18	0	13	3	8	4	0	6	2	host	gene-PA1259
gene-PA2982	274	482	385	413	69	373	121	63	48	5	66	65	host	gene-PA2982
gene-PA4758.1	66	220	58	59	21	68	36	32	29	4	51	30	host	gene-PA4758.1
gene-PA3687	82	133	89	112	26	97	44	29	25	3	47	19	host	ppc
gene-PA1197	111	74	68	53	19	36	34	18	21	2	20	14	host	gene-PA1197
gene-PA1875	25	44	37	71	7	43	25	28	8	0	19	7	host	gene-PA1875
gene-PA0574	129	115	83	95	22	64	30	17	16	1	18	18	host	gene-PA0574
gene-PA4921	65	61	67	89	15	66	11	18	14	0	11	8	host	gene-PA4921
gene-PA0036	85	136	102	112	15	102	41	26	21	3	25	11	host	trpB
gene-PA2306	24	32	15	5	1	12	5	1	4	1	1	1	host	ambA
gene-PA0597	90	160	105	90	15	110	32	19	21	1	24	7	host	gene-PA0597
gene-PA2114	56	46	68	80	9	40	30	13	14	0	13	6	host	gene-PA2114
gene-PA0073	27	48	34	57	7	23	3	8	2	0	2	0	host	gene-PA0073
gene-PA3650	963	1377	1284	868	215	927	193	138	124	12	175	116	host	dxr
gene-PA5008	298	378	321	289	54	248	56	39	34	4	52	40	host	gene-PA5008
gene-PA3084	66	130	116	99	23	102	29	13	15	2	24	21	host	gene-PA3084
gene-PA2741	11051	17081	13088	13174	3296	17884	8528	4256	3392	174	3407	2098	host	rplT
gene-PA3887	78	139	131	182	51	141	42	25	25	2	26	16	host	nhaP
gene-PA1387	35	54	26	30	6	33	12	13	6	0	8	5	host	gene-PA1387
gene-PA0102	78	126	97	86	19	85	23	17	20	3	28	22	host	gene-PA0102
gene-PA4353	16	24	25	20	7	5	8	2	1	0	1	2	host	gene-PA4353
gene-PA3404	4	8	7	11	0	3	2	2	0	0	2	2	host	gene-PA3404
gene-PA4988	118	189	152	161	23	118	14	40	25	2	38	21	host	waaA
gene-PA2770	237	385	300	335	81	427	135	81	91	3	105	79	host	gene-PA2770
gene-PA4130	412	474	345	425	115	328	147	78	54	3	77	37	host	gene-PA4130
gene-PA1370	217	132	95	170	34	162	54	28	26	1	28	16	host	gene-PA1370
gene-PA4704.1	35	39	16	23	9	13	21	4	9	1	27	11	host	prrF1
gene-PA4853	289	482	359	263	66	331	144	84	76	9	109	84	host	fis
gene-PA0860	200	213	288	180	34	141	47	39	19	1	33	14	host	gene-PA0860
gene-PA4777	99	86	54	34	7	39	13	8	3	1	8	3	host	pmrB
gene-PA2137	6	2	0	3	1	1	2	1	2	0	1	2	host	gene-PA2137
gene-PA4577	189	200	119	32	2	6	2	2	3	0	3	1	host	gene-PA4577
gene-PA2217	10	4	9	6	1	5	0	5	1	2	4	3	host	gene-PA2217
gene-PA5331	436	777	667	528	118	561	141	125	107	6	135	92	host	pyrE
gene-PA5252a	146	200	153	153	38	138	43	30	34	1	34	27	host	gene-PA5252a
gene-PA2033	9	12	11	12	6	10	6	5	3	0	8	6	host	gene-PA2033
gene-PA5284	22	19	19	15	2	23	7	3	4	0	4	3	host	gene-PA5284
gene-PA2995	227	311	230	171	59	289	93	33	51	5	53	56	host	nqrE
gene-PA2548	17	15	16	13	3	14	4	3	6	0	7	1	host	gene-PA2548
gene-PA5396	95	124	91	115	21	98	66	21	21	1	25	10	host	gene-PA5396
gene-PA4470	23	37	27	58	7	33	35	21	11	1	23	11	host	fumC1
gene-PA1443	378	451	422	303	68	388	91	74	66	3	80	47	host	fliM
gene-PA0821	74	75	53	55	20	64	27	9	12	0	13	6	host	gene-PA0821
gene-PA4289	14	17	10	98	13	30	9	15	8	3	7	6	host	gene-PA4289
gene-PA3727	135	232	170	160	36	173	32	35	17	0	28	14	host	gene-PA3727
gene-PA0055	39	65	53	60	18	49	22	17	18	3	25	16	host	gene-PA0055
gene-PA4866	10	12	9	17	2	10	1	1	4	0	4	2	host	gene-PA4866
gene-PA3660	82	101	75	143	19	71	20	24	7	2	18	11	host	gene-PA3660
gene-PA0500	228	300	282	288	69	309	137	74	70	9	85	55	host	bioB
gene-PA1167	33	30	16	27	6	14	9	4	0	0	12	0	host	gene-PA1167
gene-PA2884	83	141	84	64	10	57	18	16	12	0	17	12	host	gene-PA2884
gene-PA0169	88	154	117	88	13	90	11	10	6	1	9	3	host	gene-PA0169
gene-PA1044	27	48	54	35	11	44	22	2	8	2	9	6	host	gene-PA1044
gene-PA1206	37	52	42	51	11	68	41	11	14	2	14	16	host	gene-PA1206
gene-PA0499	36	52	25	47	13	33	15	13	9	0	17	6	host	gene-PA0499
gene-PA1269	18	26	20	20	6	13	8	6	5	0	6	3	host	gene-PA1269
gene-PA2485	10	7	4	19	3	2	10	3	1	0	7	3	host	gene-PA2485
gene-PA4099	2	7	6	6	3	8	1	5	2	1	3	0	host	gene-PA4099
gene-PA2998	208	279	247	225	47	234	93	39	37	3	48	36	host	nqrB
gene-PA1697	48	150	121	47	10	44	11	16	15	1	22	13	host	gene-PA1697
gene-PA4064	13	14	2	13	0	6	5	3	2	0	2	2	host	gene-PA4064
gene-PA0411	1412	1804	1524	1708	312	1634	432	244	229	22	269	225	host	pilJ
gene-PA3627	184	405	313	257	54	275	63	54	53	3	63	54	host	ygbB
gene-PA3934	139	192	153	183	25	157	57	35	25	0	35	17	host	gene-PA3934
gene-PA1450	83	89	69	100	17	65	11	8	4	0	11	5	host	gene-PA1450
gene-PA4213	1	1	2	5	0	4	2	1	1	0	1	0	host	phzD1
gene-PA0110	7	13	4	12	3	8	8	4	1	0	2	3	host	gene-PA0110
gene-PA2706	34	45	37	57	10	44	16	3	6	2	7	10	host	gene-PA2706
gene-PA2589	7	19	13	13	1	10	4	3	3	1	2	2	host	gene-PA2589
gene-PA2669	16	17	7	28	1	11	6	3	5	0	7	4	host	gene-PA2669
gene-PA1538	26	72	51	82	13	53	19	24	21	1	29	11	host	gene-PA1538
gene-PA0731	73	133	59	59	25	82	65	37	35	3	60	27	host	gene-PA0731
gene-PA2874	32	52	36	36	8	19	7	6	8	0	5	5	host	gene-PA2874
gene-PA2007	4	5	4	6	3	3	3	3	0	0	2	2	host	maiA
gene-PA0103a	34	50	39	38	4	19	10	7	11	1	5	3	host	gene-PA0103a
gene-PA3763	982	1880	1770	1113	305	1403	288	212	230	20	281	195	host	purL
gene-PA4208	19	43	13	21	3	8	4	7	4	0	7	7	host	opmD
gene-PA5036	946	1027	981	1369	288	1342	647	189	200	10	208	118	host	gltB
gene-PA5387	8	3	4	3	2	6	9	2	0	0	3	2	host	cdhC
gene-PA3897	14	26	22	27	5	14	6	3	5	0	4	1	host	gene-PA3897
gene-PA4621	159	222	169	187	43	142	59	43	42	5	43	38	host	gene-PA4621
gene-PA4496	70	88	48	96	12	60	41	25	17	0	31	22	host	gene-PA4496
gene-PA3422	14	18	14	18	7	12	8	4	8	0	7	5	host	gene-PA3422
gene-PA0705	94	229	146	144	29	128	34	18	21	2	37	26	host	migA
gene-PA3076	26	34	34	34	11	40	14	9	0	1	4	10	host	gene-PA3076
gene-PA5253	477	531	466	438	207	460	182	87	81	10	92	71	host	algP
gene-PA3937	12	21	10	8	2	4	3	2	2	0	0	0	host	gene-PA3937
gene-PA0175	6	4	5	9	1	5	1	0	1	0	4	0	host	gene-PA0175
gene-PA4632	232	312	231	218	84	243	112	55	46	6	85	44	host	gene-PA4632
gene-PA3196	47	65	52	75	15	54	15	10	9	2	15	7	host	gene-PA3196
gene-PA0031	37	131	83	83	29	77	30	33	37	3	28	13	host	betC
gene-PA2209	0	4	6	2	2	2	2	3	2	0	1	0	host	gene-PA2209
gene-PA2177	11	21	24	26	8	15	9	18	5	1	10	3	host	gene-PA2177
gene-PA3820	914	1698	1491	1846	416	2247	426	217	227	17	238	176	host	secF
gene-PA1614	95	218	180	174	45	195	54	28	38	3	53	25	host	gpsA
gene-PA4252	3418	5518	3296	2886	1249	5409	3009	963	1320	68	1083	724	host	rplX
gene-PA5064	47	107	119	85	17	62	13	13	14	1	19	13	host	gene-PA5064
gene-PA2944	134	301	290	256	44	242	42	40	32	4	41	31	host	cobN
