	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
3493	NC_002516.2	RefSeq	gene	3846337.0	3846708.0	.	+	.	gene-PA3439	folX	Gene	protein_coding	PA3439	folX	D-erythro-7%2C8-dihydroneopterin triphosphate 2'-epimerase	None	None
3494	NC_002516.2	RefSeq	gene	3846837.0	3847148.0	.	+	.	gene-PA3440	PA3440	Gene	protein_coding	PA3440	gene-PA3440	hypothetical protein	None	None
3495	NC_002516.2	RefSeq	gene	3847200.0	3847538.0	.	+	.	gene-PA3440a	PA3440a	Gene	protein_coding	PA3440a	gene-PA3440a	type III effector protein	None	None
3496	NC_002516.2	RefSeq	gene	3847718.0	3847933.0	.	-	.	gene-PA3441	PA3441	Gene	protein_coding	PA3441	gene-PA3441	molybdopterin-binding protein	None	None
3497	NC_002516.2	RefSeq	gene	3847974.0	3848798.0	.	-	.	gene-PA3442	PA3442	Gene	protein_coding	PA3442	gene-PA3442	aliphatic sulfonates ABC transporter ATP-binding subunit	None	None
3498	NC_002516.2	RefSeq	gene	3848795.0	3849583.0	.	-	.	gene-PA3443	PA3443	Gene	protein_coding	PA3443	gene-PA3443	ABC transporter permease	None	None
3499	NC_002516.2	RefSeq	gene	3849604.0	3850752.0	.	-	.	gene-PA3444	PA3444	Gene	protein_coding	PA3444	gene-PA3444	alkanesulfonate monooxygenase	None	None
3500	NC_002516.2	RefSeq	gene	3850830.0	3851801.0	.	-	.	gene-PA3445	PA3445	Gene	protein_coding	PA3445	gene-PA3445	hypothetical protein	None	None
3501	NC_002516.2	RefSeq	gene	3851920.0	3852513.0	.	-	.	gene-PA3446	PA3446	Gene	protein_coding	PA3446	gene-PA3446	NAD(P)H-dependent FMN reductase	None	None
3502	NC_002516.2	RefSeq	gene	3852667.0	3853416.0	.	-	.	gene-PA3447	PA3447	Gene	protein_coding	PA3447	gene-PA3447	ABC transporter ATP-binding protein	None	None
3503	NC_002516.2	RefSeq	gene	3853413.0	3854237.0	.	-	.	gene-PA3448	PA3448	Gene	protein_coding	PA3448	gene-PA3448	ABC transporter permease	None	None
3504	NC_002516.2	RefSeq	gene	3854241.0	3855242.0	.	-	.	gene-PA3449	PA3449	Gene	protein_coding	PA3449	gene-PA3449	hypothetical protein	None	None
3505	NC_002516.2	RefSeq	gene	3855493.0	3856131.0	.	-	.	gene-PA3450	PA3450	Gene	protein_coding	PA3450	gene-PA3450	antioxidant protein	None	None
3506	NC_002516.2	RefSeq	gene	3856337.0	3856546.0	.	+	.	gene-PA3451	PA3451	Gene	protein_coding	PA3451	gene-PA3451	hypothetical protein	None	None
3507	NC_002516.2	RefSeq	gene	3856749.0	3858320.0	.	+	.	gene-PA3452	mqoA	Gene	protein_coding	PA3452	mqoA	malate:quinone oxidoreductase	None	None
3508	NC_002516.2	RefSeq	gene	3858544.0	3859209.0	.	-	.	gene-PA3453	PA3453	Gene	protein_coding	PA3453	gene-PA3453	hypothetical protein	None	None
3509	NC_002516.2	RefSeq	gene	3859338.0	3860522.0	.	-	.	gene-PA3454	PA3454	Gene	protein_coding	PA3454	gene-PA3454	acyl-CoA thiolase	None	None
3510	NC_002516.2	RefSeq	gene	3860675.0	3862165.0	.	-	.	gene-PA3455	PA3455	Gene	protein_coding	PA3455	gene-PA3455	hypothetical protein	None	None
3511	NC_002516.2	RefSeq	gene	3862309.0	3864273.0	.	+	.	gene-PA3456	PA3456	Gene	protein_coding	PA3456	gene-PA3456	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	None	None
3512	NC_002516.2	RefSeq	gene	3864374.0	3865126.0	.	+	.	gene-PA3457	PA3457	Gene	protein_coding	PA3457	gene-PA3457	hypothetical protein	None	None
3513	NC_002516.2	RefSeq	gene	3865281.0	3865754.0	.	-	.	gene-PA3458	PA3458	Gene	protein_coding	PA3458	gene-PA3458	transcriptional regulator	None	None
3514	NC_002516.2	RefSeq	gene	3865897.0	3867666.0	.	+	.	gene-PA3459	PA3459	Gene	protein_coding	PA3459	gene-PA3459	glutamine amidotransferase	None	None
3515	NC_002516.2	RefSeq	gene	3867707.0	3869464.0	.	+	.	gene-PA3460	PA3460	Gene	protein_coding	PA3460	gene-PA3460	acetyltransferase	None	None
3516	NC_002516.2	RefSeq	gene	3869461.0	3870657.0	.	+	.	gene-PA3461	PA3461	Gene	protein_coding	PA3461	gene-PA3461	hypothetical protein	None	None
3517	NC_002516.2	RefSeq	gene	3870795.0	3873554.0	.	+	.	gene-PA3462	PA3462	Gene	protein_coding	PA3462	gene-PA3462	sensor/response regulator hybrid protein	None	None
3518	NC_002516.2	RefSeq	gene	3873606.0	3873836.0	.	+	.	gene-PA3463	PA3463	Gene	protein_coding	PA3463	gene-PA3463	hypothetical protein	None	None
3519	NC_002516.2	RefSeq	gene	3874654.0	3875979.0	.	-	.	gene-PA3464	PA3464	Gene	protein_coding	PA3464	gene-PA3464	hypothetical protein	None	None
3520	NC_002516.2	RefSeq	gene	3876196.0	3877911.0	.	+	.	gene-PA3465	PA3465	Gene	protein_coding	PA3465	gene-PA3465	hypothetical protein	None	None
3521	NC_002516.2	RefSeq	gene	3878033.0	3879373.0	.	-	.	gene-PA3466	PA3466	Gene	protein_coding	PA3466	gene-PA3466	ATP-dependent RNA helicase	None	None
3522	NC_002516.2	RefSeq	gene	3879559.0	3880926.0	.	+	.	gene-PA3467	PA3467	Gene	protein_coding	PA3467	gene-PA3467	major facilitator superfamily transporter	None	None
3523	NC_002516.2	RefSeq	gene	3881093.0	3882421.0	.	+	.	gene-PA3468	PA3468	Gene	protein_coding	PA3468	gene-PA3468	hypothetical protein	None	None
3524	NC_002516.2	RefSeq	gene	3882441.0	3882983.0	.	+	.	gene-PA3469	PA3469	Gene	protein_coding	PA3469	gene-PA3469	hypothetical protein	None	None
3525	NC_002516.2	RefSeq	gene	3882980.0	3883438.0	.	+	.	gene-PA3470	PA3470	Gene	protein_coding	PA3470	gene-PA3470	hypothetical protein	None	None
3526	NC_002516.2	RefSeq	gene	3883560.0	3885254.0	.	-	.	gene-PA3471	PA3471	Gene	protein_coding	PA3471	gene-PA3471	NAD-dependent malic enzyme	None	None
3527	NC_002516.2	RefSeq	gene	3885711.0	3886307.0	.	+	.	gene-PA3472	PA3472	Gene	protein_coding	PA3472	gene-PA3472	hypothetical protein	None	None
3528	NC_002516.2	RefSeq	gene	3886328.0	3887227.0	.	-	.	gene-PA3473	PA3473	Gene	protein_coding	PA3473	gene-PA3473	chloramphenicol-sensitive protein RarD	None	None
3529	NC_002516.2	RefSeq	gene	3887224.0	3888084.0	.	-	.	gene-PA3474	PA3474	Gene	protein_coding	PA3474	gene-PA3474	hypothetical protein	None	None
3530	NC_002516.2	RefSeq	gene	3888178.0	3888984.0	.	-	.	gene-PA3475	pheC	Gene	protein_coding	PA3475	pheC	cyclohexadienyl dehydratase	None	None
3531	NC_002516.2	RefSeq	gene	3889139.0	3889744.0	.	-	.	gene-PA3476	rhlI	Gene	protein_coding	PA3476	rhlI	acyl-homoserine-lactone synthase	None	None
3532	NC_002516.2	RefSeq	gene	3889925.0	3890650.0	.	-	.	gene-PA3477	rhlR	Gene	protein_coding	PA3477	rhlR	transcriptional regulator RhlR	None	None
3533	NC_002516.2	RefSeq	gene	3890775.0	3892055.0	.	-	.	gene-PA3478	rhlB	Gene	protein_coding	PA3478	rhlB	rhamnosyltransferase subunit B	None	None
3534	NC_002516.2	RefSeq	gene	3892121.0	3893008.0	.	-	.	gene-PA3479	rhlA	Gene	protein_coding	PA3479	rhlA	rhamnosyltransferase subunit A	None	None
3535	NC_002516.2	RefSeq	gene	3893432.0	3893998.0	.	-	.	gene-PA3480	PA3480	Gene	protein_coding	PA3480	gene-PA3480	deoxycytidine triphosphate deaminase	None	None
3536	NC_002516.2	RefSeq	gene	3894099.0	3895193.0	.	-	.	gene-PA3481	PA3481	Gene	protein_coding	PA3481	gene-PA3481	hypothetical protein	None	None
3537	NC_002516.2	RefSeq	gene	3895324.0	3897357.0	.	+	.	gene-PA3482	metG	Gene	protein_coding	PA3482	metG	methionine--tRNA ligase	None	None
3538	NC_002516.2	RefSeq	gene	3897391.0	3898191.0	.	+	.	gene-PA3483	PA3483	Gene	protein_coding	PA3483	gene-PA3483	hypothetical protein	None	None
3539	NC_002516.2	RefSeq	gene	3898278.0	3899504.0	.	+	.	gene-PA3484	PA3484	Gene	protein_coding	PA3484	gene-PA3484	hypothetical protein	None	None
3540	NC_002516.2	RefSeq	gene	3899501.0	3899938.0	.	+	.	gene-PA3485	PA3485	Gene	protein_coding	PA3485	gene-PA3485	hypothetical protein	None	None
3541	NC_002516.2	RefSeq	gene	3900233.0	3902659.0	.	+	.	gene-PA3486	PA3486	Gene	protein_coding	PA3486	gene-PA3486	hypothetical protein	None	None
3542	NC_002516.2	RefSeq	gene	3902663.0	3905962.0	.	+	.	gene-PA3487	pldA	Gene	protein_coding	PA3487	pldA	phospholipase D	None	None
3543	NC_002516.2	RefSeq	gene	3906055.0	3907089.0	.	+	.	gene-PA3488	PA3488	Gene	protein_coding	PA3488	gene-PA3488	hypothetical protein	None	None
3544	NC_002516.2	RefSeq	gene	3907268.0	3907852.0	.	+	.	gene-PA3489	PA3489	Gene	protein_coding	PA3489	gene-PA3489	electron transport complex subunit A	None	None
3545	NC_002516.2	RefSeq	gene	3907849.0	3908415.0	.	+	.	gene-PA3490	PA3490	Gene	protein_coding	PA3490	gene-PA3490	electron transport complex subunit B	None	None
3546	NC_002516.2	RefSeq	gene	3908412.0	3910736.0	.	+	.	gene-PA3491	PA3491	Gene	protein_coding	PA3491	gene-PA3491	electron transport complex subunit C	None	None
3547	NC_002516.2	RefSeq	gene	3910739.0	3911773.0	.	+	.	gene-PA3492	PA3492	Gene	protein_coding	PA3492	gene-PA3492	electron transport complex subunit D	None	None
3548	NC_002516.2	RefSeq	gene	3911773.0	3912417.0	.	+	.	gene-PA3493	PA3493	Gene	protein_coding	PA3493	gene-PA3493	electron transport complex subunit G	None	None
3549	NC_002516.2	RefSeq	gene	3912410.0	3913132.0	.	+	.	gene-PA3494	PA3494	Gene	protein_coding	PA3494	gene-PA3494	electron transport complex subunit E	None	None
3550	NC_002516.2	RefSeq	gene	3913129.0	3913767.0	.	+	.	gene-PA3495	nth	Gene	protein_coding	PA3495	nth	endonuclease III	None	None
3551	NC_002516.2	RefSeq	gene	3913876.0	3914055.0	.	+	.	gene-PA3496	PA3496	Gene	protein_coding	PA3496	gene-PA3496	hypothetical protein	None	None
3552	NC_002516.2	RefSeq	gene	3914117.0	3915337.0	.	-	.	gene-PA3497	PA3497	Gene	protein_coding	PA3497	gene-PA3497	hypothetical protein	None	None
3553	NC_002516.2	RefSeq	gene	3915807.0	3916763.0	.	-	.	gene-PA3498	PA3498	Gene	protein_coding	PA3498	gene-PA3498	oxidoreductase	None	None
3554	NC_002516.2	RefSeq	gene	3916778.0	3917212.0	.	-	.	gene-PA3499	PA3499	Gene	protein_coding	PA3499	gene-PA3499	hypothetical protein	None	None
3555	NC_002516.2	RefSeq	gene	3917209.0	3918228.0	.	-	.	gene-PA3500	PA3500	Gene	protein_coding	PA3500	gene-PA3500	hypothetical protein	None	None
3556	NC_002516.2	RefSeq	gene	3918251.0	3918469.0	.	-	.	gene-PA3501	PA3501	Gene	protein_coding	PA3501	gene-PA3501	hypothetical protein	None	None
3557	NC_002516.2	RefSeq	gene	3918471.0	3918788.0	.	-	.	gene-PA3502	PA3502	Gene	protein_coding	PA3502	gene-PA3502	hypothetical protein	None	None
3558	NC_002516.2	RefSeq	gene	3919774.0	3921258.0	.	-	.	gene-PA3504	PA3504	Gene	protein_coding	PA3504	gene-PA3504	aldehyde dehydrogenase	None	None
3559	NC_002516.2	RefSeq	gene	3921270.0	3922073.0	.	-	.	gene-PA3505	PA3505	Gene	protein_coding	PA3505	gene-PA3505	L-aspartate dehydrogenase	None	None
3560	NC_002516.2	RefSeq	gene	3922084.0	3923766.0	.	-	.	gene-PA3506	PA3506	Gene	protein_coding	PA3506	gene-PA3506	hypothetical protein	None	None
3561	NC_002516.2	RefSeq	gene	3923759.0	3924556.0	.	-	.	gene-PA3507	PA3507	Gene	protein_coding	PA3507	gene-PA3507	short-chain dehydrogenase	None	None
3562	NC_002516.2	RefSeq	gene	3924543.0	3925376.0	.	-	.	gene-PA3508	PA3508	Gene	protein_coding	PA3508	gene-PA3508	transcriptional regulator	None	None
3563	NC_002516.2	RefSeq	gene	3925369.0	3926238.0	.	-	.	gene-PA3509	PA3509	Gene	protein_coding	PA3509	gene-PA3509	hydrolase	None	None
3564	NC_002516.2	RefSeq	gene	3926247.0	3926777.0	.	-	.	gene-PA3510	PA3510	Gene	protein_coding	PA3510	gene-PA3510	hypothetical protein	None	None
3565	NC_002516.2	RefSeq	gene	3926791.0	3927552.0	.	-	.	gene-PA3511	PA3511	Gene	protein_coding	PA3511	gene-PA3511	short-chain dehydrogenase	None	None
3566	NC_002516.2	RefSeq	gene	3927558.0	3928334.0	.	-	.	gene-PA3512	PA3512	Gene	protein_coding	PA3512	gene-PA3512	ABC transporter permease	None	None
3567	NC_002516.2	RefSeq	gene	3928331.0	3929338.0	.	-	.	gene-PA3513	PA3513	Gene	protein_coding	PA3513	gene-PA3513	hypothetical protein	None	None
3568	NC_002516.2	RefSeq	gene	3929379.0	3930230.0	.	-	.	gene-PA3514	PA3514	Gene	protein_coding	PA3514	gene-PA3514	ABC transporter ATP-binding protein	None	None
3569	NC_002516.2	RefSeq	gene	3930743.0	3931816.0	.	-	.	gene-PA3515	PA3515	Gene	protein_coding	PA3515	gene-PA3515	hypothetical protein	None	None
3570	NC_002516.2	RefSeq	gene	3931866.0	3933317.0	.	-	.	gene-PA3516	PA3516	Gene	protein_coding	PA3516	gene-PA3516	adenylosuccinate lyase	None	None
3571	NC_002516.2	RefSeq	gene	3933317.0	3934750.0	.	-	.	gene-PA3517	PA3517	Gene	protein_coding	PA3517	gene-PA3517	adenylosuccinate lyase	None	None
3572	NC_002516.2	RefSeq	gene	3934781.0	3935767.0	.	-	.	gene-PA3518	PA3518	Gene	protein_coding	PA3518	gene-PA3518	hypothetical protein	None	None
3573	NC_002516.2	RefSeq	gene	3935800.0	3936837.0	.	-	.	gene-PA3519	PA3519	Gene	protein_coding	PA3519	gene-PA3519	hypothetical protein	None	None
3574	NC_002516.2	RefSeq	gene	3937238.0	3937432.0	.	-	.	gene-PA3520	PA3520	Gene	protein_coding	PA3520	gene-PA3520	hypothetical protein	None	None
3575	NC_002516.2	RefSeq	gene	3938020.0	3939495.0	.	-	.	gene-PA3521	PA3521	Gene	protein_coding	PA3521	gene-PA3521	hypothetical protein	None	None
3576	NC_002516.2	RefSeq	gene	3939492.0	3942653.0	.	-	.	gene-PA3522	PA3522	Gene	protein_coding	PA3522	gene-PA3522	resistance-nodulation-cell division (RND) efflux transporter	None	None
3577	NC_002516.2	RefSeq	gene	3942650.0	3943807.0	.	-	.	gene-PA3523	PA3523	Gene	protein_coding	PA3523	gene-PA3523	resistance-nodulation-cell division (RND) efflux membrane fusion protein	None	None
3578	NC_002516.2	RefSeq	gene	3944184.0	3944570.0	.	+	.	gene-PA3524	gloA1	Gene	protein_coding	PA3524	gloA1	lactoylglutathione lyase	None	None
3579	NC_002516.2	RefSeq	gene	3944662.0	3945879.0	.	-	.	gene-PA3525	argG	Gene	protein_coding	PA3525	argG	argininosuccinate synthase	None	None
3580	NC_002516.2	RefSeq	gene	3945997.0	3946962.0	.	-	.	gene-PA3526	PA3526	Gene	protein_coding	PA3526	gene-PA3526	hypothetical protein	None	None
3581	NC_002516.2	RefSeq	gene	3947095.0	3948141.0	.	+	.	gene-PA3527	pyrC	Gene	protein_coding	PA3527	pyrC	dihydroorotase	None	None
3582	NC_002516.2	RefSeq	gene	3948138.0	3948812.0	.	+	.	gene-PA3528	rnt	Gene	protein_coding	PA3528	rnt	ribonuclease T	None	None
3583	NC_002516.2	RefSeq	gene	3948991.0	3949593.0	.	-	.	gene-PA3529	PA3529	Gene	protein_coding	PA3529	gene-PA3529	peroxidase	None	None
3584	NC_002516.2	RefSeq	gene	3949853.0	3950074.0	.	+	.	gene-PA3530	PA3530	Gene	protein_coding	PA3530	gene-PA3530	hypothetical protein	None	None
3585	NC_002516.2	RefSeq	gene	3950284.0	3950760.0	.	+	.	gene-PA3531	bfrB	Gene	protein_coding	PA3531	bfrB	bacterioferritin	None	None
3586	NC_002516.2	RefSeq	gene	3950827.0	3951978.0	.	-	.	gene-PA3532	PA3532	Gene	protein_coding	PA3532	gene-PA3532	hypothetical protein	None	None
3587	NC_002516.2	RefSeq	gene	3952061.0	3952387.0	.	-	.	gene-PA3533	PA3533	Gene	protein_coding	PA3533	gene-PA3533	hypothetical protein	None	None
3588	NC_002516.2	RefSeq	gene	3952500.0	3954608.0	.	-	.	gene-PA3534	PA3534	Gene	protein_coding	PA3534	gene-PA3534	oxidoreductase	None	None
3589	NC_002516.2	RefSeq	gene	3954907.0	3957894.0	.	+	.	gene-PA3535	PA3535	Gene	protein_coding	PA3535	gene-PA3535	serine protease	None	None
3590	NC_002516.2	RefSeq	gene	3958288.0	3958755.0	.	-	.	gene-PA3536	PA3536	Gene	protein_coding	PA3536	gene-PA3536	hypothetical protein	None	None
3591	NC_002516.2	RefSeq	gene	3959033.0	3959950.0	.	+	.	gene-PA3537	argF	Gene	protein_coding	PA3537	argF	ornithine carbamoyltransferase	None	None
3592	NC_002516.2	RefSeq	gene	3959955.0	3961037.0	.	+	.	gene-PA3538	PA3538	Gene	protein_coding	PA3538	gene-PA3538	ABC transporter ATP-binding protein	None	None
3593	NC_002516.2	RefSeq	gene	3961144.0	3961923.0	.	+	.	gene-PA3539	PA3539	Gene	protein_coding	PA3539	gene-PA3539	hypothetical protein	None	None
3594	NC_002516.2	RefSeq	gene	3962825.0	3964135.0	.	+	.	gene-PA3540	algD	Gene	protein_coding	PA3540	algD	GDP-mannose 6-dehydrogenase AlgD	None	None
3595	NC_002516.2	RefSeq	gene	3964275.0	3965759.0	.	+	.	gene-PA3541	alg8	Gene	protein_coding	PA3541	alg8	glycosyltransferase alg8	None	None
3596	NC_002516.2	RefSeq	gene	3965842.0	3967011.0	.	+	.	gene-PA3542	alg44	Gene	protein_coding	PA3542	alg44	alginate biosynthesis protein Alg44	None	None
3597	NC_002516.2	RefSeq	gene	3967025.0	3968452.0	.	+	.	gene-PA3543	algK	Gene	protein_coding	PA3543	algK	alginate biosynthesis protein AlgK	None	None
3598	NC_002516.2	RefSeq	gene	3968449.0	3969921.0	.	+	.	gene-PA3544	algE	Gene	protein_coding	PA3544	algE	alginate production protein AlgE	None	None
3599	NC_002516.2	RefSeq	gene	3969942.0	3971573.0	.	+	.	gene-PA3545	algG	Gene	protein_coding	PA3545	algG	alginate-c5-mannuronan-epimerase AlgG	None	None
3600	NC_002516.2	RefSeq	gene	3971586.0	3973010.0	.	+	.	gene-PA3546	algX	Gene	protein_coding	PA3546	algX	alginate biosynthesis protein AlgX	None	None
3601	NC_002516.2	RefSeq	gene	3973014.0	3974117.0	.	+	.	gene-PA3547	algL	Gene	protein_coding	PA3547	algL	alginate lyase	None	None
3602	NC_002516.2	RefSeq	gene	3974359.0	3975921.0	.	+	.	gene-PA3548	algI	Gene	protein_coding	PA3548	algI	alginate o-acetylase AlgI	None	None
3603	NC_002516.2	RefSeq	gene	3975936.0	3977111.0	.	+	.	gene-PA3549	algJ	Gene	protein_coding	PA3549	algJ	alginate o-acetylase AlgJ	None	None
3604	NC_002516.2	RefSeq	gene	3977184.0	3977834.0	.	+	.	gene-PA3550	algF	Gene	protein_coding	PA3550	algF	alginate o-acetyltransferase AlgF	None	None
3605	NC_002516.2	RefSeq	gene	3978031.0	3979476.0	.	+	.	gene-PA3551	algA	Gene	protein_coding	PA3551	algA	bifunctional mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	None	None
3606	NC_002516.2	RefSeq	gene	3979860.0	3981008.0	.	+	.	gene-PA3552	arnB	Gene	protein_coding	PA3552	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	None	None
3607	NC_002516.2	RefSeq	gene	3981005.0	3982024.0	.	+	.	gene-PA3553	arnC	Gene	protein_coding	PA3553	arnC	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	None	None
3608	NC_002516.2	RefSeq	gene	3982021.0	3984009.0	.	+	.	gene-PA3554	arnA	Gene	protein_coding	PA3554	arnA	bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase	None	None
3609	NC_002516.2	RefSeq	gene	3984006.0	3984893.0	.	+	.	gene-PA3555	arnD	Gene	protein_coding	PA3555	arnD	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	None	None
3610	NC_002516.2	RefSeq	gene	3984890.0	3986539.0	.	+	.	gene-PA3556	arnT	Gene	protein_coding	PA3556	arnT	4-amino-4-deoxy-L-arabinose lipid A transferase	None	None
3611	NC_002516.2	RefSeq	gene	3986536.0	3986883.0	.	+	.	gene-PA3557	arnE	Gene	protein_coding	PA3557	arnE	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	None	None
3612	NC_002516.2	RefSeq	gene	3986880.0	3987293.0	.	+	.	gene-PA3558	arnF	Gene	protein_coding	PA3558	arnF	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	None	None
3613	NC_002516.2	RefSeq	gene	3987290.0	3988684.0	.	+	.	gene-PA3559	PA3559	Gene	protein_coding	PA3559	gene-PA3559	nucleotide sugar dehydrogenase	None	None
3614	NC_002516.2	RefSeq	gene	3988838.0	3990595.0	.	-	.	gene-PA3560	fruA	Gene	protein_coding	PA3560	fruA	PTS system fructose-specific transporter subunit IIBC	None	None
3615	NC_002516.2	RefSeq	gene	3990597.0	3991541.0	.	-	.	gene-PA3561	fruK	Gene	protein_coding	PA3561	fruK	1-phosphofructokinase	None	None
3616	NC_002516.2	RefSeq	gene	3991541.0	3994411.0	.	-	.	gene-PA3562	fruI	Gene	protein_coding	PA3562	fruI	PTS system fructose-specific transporter subunit FruI	None	None
3617	NC_002516.2	RefSeq	gene	3994739.0	3995728.0	.	+	.	gene-PA3563	fruR	Gene	protein_coding	PA3563	fruR	FruR family transcriptional regulator	None	None
3618	NC_002516.2	RefSeq	gene	3995841.0	3996518.0	.	+	.	gene-PA3564	PA3564	Gene	protein_coding	PA3564	gene-PA3564	hypothetical protein	None	None
3619	NC_002516.2	RefSeq	gene	3996806.0	3997726.0	.	-	.	gene-PA3565	PA3565	Gene	protein_coding	PA3565	gene-PA3565	transcriptional regulator	None	None
3620	NC_002516.2	RefSeq	gene	3997822.0	3998115.0	.	+	.	gene-PA3566	PA3566	Gene	protein_coding	PA3566	gene-PA3566	hypothetical protein	None	None
3621	NC_002516.2	RefSeq	gene	3998137.0	3999150.0	.	+	.	gene-PA3567	PA3567	Gene	protein_coding	PA3567	gene-PA3567	oxidoreductase	None	None
3622	NC_002516.2	RefSeq	gene	3999208.0	4001094.0	.	-	.	gene-PA3568	PA3568	Gene	protein_coding	PA3568	gene-PA3568	propionyl-CoA synthetase	None	None
3623	NC_002516.2	RefSeq	gene	4001196.0	4002092.0	.	-	.	gene-PA3569	mmsB	Gene	protein_coding	PA3569	mmsB	3-hydroxyisobutyrate dehydrogenase	None	None
3624	NC_002516.2	RefSeq	gene	4002108.0	4003601.0	.	-	.	gene-PA3570	mmsA	Gene	protein_coding	PA3570	mmsA	methylmalonate-semialdehyde dehydrogenase	None	None
3625	NC_002516.2	RefSeq	gene	4003733.0	4004656.0	.	+	.	gene-PA3571	mmsR	Gene	protein_coding	PA3571	mmsR	transcriptional regulator MmsR	None	None
3626	NC_002516.2	RefSeq	gene	4004783.0	4004959.0	.	+	.	gene-PA3572	PA3572	Gene	protein_coding	PA3572	gene-PA3572	hypothetical protein	None	None
3627	NC_002516.2	RefSeq	gene	4004967.0	4006145.0	.	-	.	gene-PA3573	PA3573	Gene	protein_coding	PA3573	gene-PA3573	major facilitator superfamily transporter	None	None
3628	NC_002516.2	RefSeq	gene	4006510.0	4007148.0	.	+	.	gene-PA3574	nalD	Gene	protein_coding	PA3574	nalD	transcriptional regulator	None	None
3629	NC_002516.2	RefSeq	gene	4007127.0	4007324.0	.	-	.	gene-PA3574a	PA3574a	Gene	protein_coding	PA3574a	gene-PA3574a	copper chaperone CopZ	None	None
3630	NC_002516.2	RefSeq	gene	4007507.0	4008037.0	.	+	.	gene-PA3575	PA3575	Gene	protein_coding	PA3575	gene-PA3575	hypothetical protein	None	None
3631	NC_002516.2	RefSeq	gene	4008136.0	4008558.0	.	+	.	gene-PA3576	PA3576	Gene	protein_coding	PA3576	gene-PA3576	hypothetical protein	None	None
3632	NC_002516.2	RefSeq	gene	4008938.0	4009051.0	.	-	.	gene-PA3577	PA3577	Gene	protein_coding	PA3577	gene-PA3577	hypothetical protein	None	None
3633	NC_002516.2	RefSeq	gene	4009542.0	4010327.0	.	-	.	gene-PA3578	PA3578	Gene	protein_coding	PA3578	gene-PA3578	hypothetical protein	None	None
3634	NC_002516.2	RefSeq	gene	4010523.0	4012007.0	.	-	.	gene-PA3579	PA3579	Gene	protein_coding	PA3579	gene-PA3579	glycerol kinase	None	None
3635	NC_002516.2	RefSeq	gene	4012071.0	4012541.0	.	-	.	gene-PA3580	PA3580	Gene	protein_coding	PA3580	gene-PA3580	hypothetical protein	None	None
3636	NC_002516.2	RefSeq	gene	4012806.0	4013645.0	.	+	.	gene-PA3581	glpF	Gene	protein_coding	PA3581	glpF	glycerol uptake facilitator protein	None	None
3637	NC_002516.2	RefSeq	gene	4013685.0	4015202.0	.	+	.	gene-PA3582	glpK	Gene	protein_coding	PA3582	glpK	glycerol kinase	None	None
3638	NC_002516.2	RefSeq	gene	4015408.0	4016163.0	.	+	.	gene-PA3583	glpR	Gene	protein_coding	PA3583	glpR	glycerol-3-phosphate regulon repressor	None	None
3639	NC_002516.2	RefSeq	gene	4016441.0	4017979.0	.	+	.	gene-PA3584	glpD	Gene	protein_coding	PA3584	glpD	glycerol-3-phosphate dehydrogenase	None	None
