# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1393883_sorted.bam" "SRR1393887_sorted.bam" "SRR1393886_sorted.bam" "SRR1393882_sorted.bam" "SRR1393881_sorted.bam" "SRR1393880_sorted.bam" "SRR1393885_sorted.bam" "SRR1393884_sorted.bam" "SRR1393888_sorted.bam" "SRR1393889_sorted.bam" "SRR1393891_sorted.bam" "SRR1393890_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1393883_sorted.bam	SRR1393887_sorted.bam	SRR1393886_sorted.bam	SRR1393882_sorted.bam	SRR1393881_sorted.bam	SRR1393880_sorted.bam	SRR1393885_sorted.bam	SRR1393884_sorted.bam	SRR1393888_sorted.bam	SRR1393889_sorted.bam	SRR1393891_sorted.bam	SRR1393890_sorted.bam
gene-PA2908	NC_002516.2	3262762	3263862	+	1101	9	7	1	6	6	6	6	2	0	1	0	0
gene-PA2909	NC_002516.2	3263859	3264587	+	729	2	4	2	2	2	3	2	1	0	0	0	1
gene-PA2910	NC_002516.2	3264642	3265211	-	570	2	5	0	14	1	8	5	0	0	0	0	0
gene-PA2911	NC_002516.2	3265848	3268004	+	2157	34	14	8	36	19	29	19	2	1	1	0	0
gene-PA2912	NC_002516.2	3268057	3268830	+	774	11	2	0	7	3	8	9	4	0	0	0	1
gene-PA2913	NC_002516.2	3268827	3269798	+	972	5	1	0	14	8	4	2	5	0	0	1	2
gene-PA2914	NC_002516.2	3269795	3270826	+	1032	6	1	1	7	7	4	5	4	0	1	2	0
gene-PA2915	NC_002516.2	3270827	3271693	-	867	8	1	1	6	4	4	7	2	0	0	0	0
gene-PA2916	NC_002516.2	3271813	3272406	-	594	4	2	2	3	3	4	2	2	1	0	0	1
gene-PA2917	NC_002516.2	3272457	3273293	-	837	7	5	0	9	8	7	7	4	1	0	2	2
gene-PA2918	NC_002516.2	3273504	3274277	+	774	3	4	0	4	6	3	5	3	0	0	0	0
gene-PA2919	NC_002516.2	3274328	3274585	+	258	1	1	1	1	1	3	0	0	0	0	0	0
gene-PA2920	NC_002516.2	3274597	3276234	-	1638	13	8	8	10	6	19	8	0	0	0	0	0
gene-PA2921	NC_002516.2	3276319	3277308	-	990	5	1	1	4	4	6	9	0	0	0	1	0
gene-PA2922	NC_002516.2	3277409	3278578	+	1170	6	5	0	4	1	8	5	2	0	1	0	0
gene-PA2923	NC_002516.2	3278638	3279423	+	786	3	8	1	11	2	5	6	0	0	0	0	0
gene-PA2924	NC_002516.2	3279479	3280168	+	690	3	3	1	6	4	4	2	2	0	0	1	1
gene-PA2925	NC_002516.2	3280165	3280878	+	714	4	4	0	6	2	4	3	1	0	0	0	1
gene-PA2926	NC_002516.2	3280899	3281666	+	768	4	3	1	4	3	12	3	2	1	0	2	0
gene-PA2927	NC_002516.2	3281988	3283319	+	1332	1	5	2	12	4	9	12	1	0	0	0	4
gene-PA2928	NC_002516.2	3283375	3284598	-	1224	7	3	2	13	3	7	12	3	1	0	0	0
gene-PA2929	NC_002516.2	3285007	3285621	-	615	6	5	1	4	4	5	3	1	0	2	0	0
gene-PA2930	NC_002516.2	3285687	3286613	+	927	7	2	0	13	9	5	7	2	0	0	0	0
gene-PA2931	NC_002516.2	3286624	3287214	-	591	5	3	1	7	8	3	8	0	0	0	0	0
gene-PA2932	NC_002516.2	3287340	3288449	+	1110	5	5	3	6	3	9	2	3	0	2	0	0
gene-PA2933	NC_002516.2	3288515	3289693	+	1179	9	3	1	6	5	8	6	1	0	0	0	0
gene-PA2934	NC_002516.2	3289715	3290674	+	960	2	8	0	3	2	8	3	2	0	0	0	0
gene-PA2935	NC_002516.2	3290694	3291173	-	480	2	0	1	2	3	7	8	0	4	3	3	5
gene-PA2936	NC_002516.2	3291283	3291864	+	582	2	3	0	2	1	4	5	3	0	0	0	0
gene-PA2937	NC_002516.2	3291960	3292268	+	309	1	0	1	6	1	9	4	0	0	0	0	0
gene-PA2938	NC_002516.2	3292324	3293781	-	1458	12	6	1	12	4	13	8	7	0	0	0	1
gene-PA2939	NC_002516.2	3294282	3295892	+	1611	8	5	1	10	12	12	7	1	1	2	0	0
gene-PA2940	NC_002516.2	3295979	3297118	-	1140	5	5	0	7	0	10	5	2	0	1	0	0
gene-PA2941	NC_002516.2	3297240	3297884	-	645	10	3	0	2	4	2	7	1	0	0	0	0
gene-PA2942	NC_002516.2	3297905	3298921	-	1017	7	7	2	14	4	7	5	3	0	0	0	1
gene-PA2942.1	NC_002516.2	3299022	3299269	+	248	4	2	1	8	15	1	4	3	0	0	0	0
gene-PA2943	NC_002516.2	3299492	3300586	+	1095	19	7	0	6	5	9	8	2	2	1	1	0
gene-PA2944	NC_002516.2	3300615	3304361	-	3747	14	17	4	33	29	20	14	10	0	1	1	0
gene-PA2945	NC_002516.2	3304437	3305564	-	1128	19	4	2	25	17	6	10	7	0	0	5	5
gene-PA2946	NC_002516.2	3306312	3307013	+	702	6	6	2	12	8	4	3	1	0	0	0	1
gene-PA2947	NC_002516.2	3307085	3307513	+	429	4	4	0	3	3	1	4	1	0	0	0	0
gene-PA2948	NC_002516.2	3307510	3308262	+	753	9	3	0	12	5	2	1	2	0	0	1	0
gene-PA2949	NC_002516.2	3308391	3309338	+	948	8	6	0	3	10	6	3	6	0	0	0	0
gene-PA2950	NC_002516.2	3309411	3310607	-	1197	37	9	9	53	63	15	21	6	13	10	4	12
gene-PA2951	NC_002516.2	3310792	3311721	-	930	33	14	14	50	32	10	18	9	27	30	46	46
gene-PA2952	NC_002516.2	3311721	3312470	-	750	28	22	18	30	36	9	6	17	37	42	62	57
gene-PA2953	NC_002516.2	3312791	3314446	+	1656	33	15	7	41	61	21	21	30	7	8	25	26
gene-PA2954	NC_002516.2	3314495	3315064	-	570	12	2	3	4	3	2	2	1	0	0	0	0
gene-PA2955	NC_002516.2	3315057	3315689	-	633	10	7	0	9	3	6	5	1	0	1	0	0
gene-PA2956	NC_002516.2	3315754	3316650	-	897	7	1	1	7	5	9	2	4	0	1	0	1
gene-PA2957	NC_002516.2	3316800	3317438	-	639	14	1	3	16	25	8	7	6	9	9	17	22
gene-PA2958	NC_002516.2	3317524	3318657	+	1134	18	10	0	11	16	13	9	2	20	27	21	18
gene-PA2958.1	NC_002516.2	3318663	3318859	+	197	12	1	0	6	17	3	3	1	0	0	0	0
gene-PA2959	NC_002516.2	3318883	3319659	-	777	13	6	3	22	13	9	5	4	0	0	1	1
gene-PA2960	NC_002516.2	3319674	3320030	-	357	13	5	0	15	29	12	4	11	0	0	3	3
gene-PA2961	NC_002516.2	3320064	3321050	-	987	11	6	0	10	7	5	8	5	0	1	2	2
gene-PA2962	NC_002516.2	3321043	3321675	-	633	5	2	3	7	11	4	2	2	0	0	0	0
gene-PA2963	NC_002516.2	3321704	3322753	-	1050	11	5	2	14	18	18	8	6	2	1	2	2
gene-PA2964	NC_002516.2	3322759	3323574	-	816	12	0	2	14	24	8	4	3	0	0	0	0
gene-PA2965	NC_002516.2	3323574	3324818	-	1245	30	4	4	52	42	15	7	8	27	27	26	22
gene-PA2966	NC_002516.2	3324947	3325183	-	237	575	24	20	627	2947	337	160	204	91	98	80	81
gene-PA2967	NC_002516.2	3325379	3326122	-	744	42	8	1	35	44	5	8	11	92	88	51	57
gene-PA2968	NC_002516.2	3326145	3327083	-	939	39	6	0	59	75	20	8	12	2	0	2	1
gene-PA2969	NC_002516.2	3327189	3328169	-	981	20	7	3	33	21	13	10	7	24	22	20	19
gene-PA2970	NC_002516.2	3328203	3328385	-	183	107	11	8	128	308	52	33	35	44	43	31	33
gene-PA2971	NC_002516.2	3328399	3328935	-	537	151	19	24	191	378	75	75	51	133	133	118	122
gene-PA2972	NC_002516.2	3329045	3329623	+	579	3	5	1	8	6	3	5	3	0	0	1	1
gene-PA2973	NC_002516.2	3329690	3330670	-	981	21	10	4	23	19	6	6	4	7	6	2	4
gene-PA2974	NC_002516.2	3330663	3331355	-	693	8	3	2	13	9	6	5	6	1	4	4	2
gene-PA2975	NC_002516.2	3331348	3332304	-	957	8	2	1	12	23	9	11	4	4	6	3	6
gene-PA2976	NC_002516.2	3332881	3336054	+	3174	104	31	11	115	105	31	60	50	35	36	28	36
gene-PA2977	NC_002516.2	3336212	3337231	-	1020	7	4	2	22	17	8	5	9	0	0	1	0
gene-PA2978	NC_002516.2	3337228	3337692	-	465	7	0	0	6	6	1	2	1	0	0	0	0
gene-PA2979	NC_002516.2	3337692	3338456	-	765	12	2	3	17	7	7	10	2	0	0	1	0
gene-PA2980	NC_002516.2	3338456	3338641	-	186	5	1	1	5	9	1	3	1	0	0	0	1
gene-PA2981	NC_002516.2	3338679	3339677	-	999	8	4	2	9	15	10	4	3	1	0	1	0
gene-PA2982	NC_002516.2	3339677	3340117	-	441	14	2	0	14	14	10	5	2	0	0	1	2
gene-PA2983	NC_002516.2	3340114	3340749	-	636	14	4	1	26	10	9	10	6	0	0	0	0
gene-PA2984	NC_002516.2	3340822	3343047	-	2226	13	5	2	18	5	27	14	4	1	1	2	1
gene-PA2985	NC_002516.2	3343178	3343711	+	534	7	8	0	9	5	6	2	3	4	2	6	7
gene-PA2986	NC_002516.2	3343799	3345100	-	1302	22	0	1	8	25	17	7	7	2	3	0	0
gene-PA2987	NC_002516.2	3345113	3345796	-	684	10	2	1	6	18	3	3	1	0	0	1	1
gene-PA2988	NC_002516.2	3345789	3347039	-	1251	19	5	2	19	36	10	11	15	1	1	5	2
gene-PA2989	NC_002516.2	3347142	3347741	+	600	3	2	3	5	10	5	8	3	0	0	0	0
gene-PA2990	NC_002516.2	3348073	3348795	+	723	9	0	1	17	10	5	4	4	0	0	1	0
gene-PA2991	NC_002516.2	3348838	3350232	-	1395	29	7	8	52	38	19	16	7	9	9	9	8
gene-PA2992	NC_002516.2	3350411	3350638	-	228	6	1	0	9	6	3	1	2	0	0	0	0
gene-PA2993	NC_002516.2	3350635	3351663	-	1029	16	4	3	27	22	10	7	0	0	0	1	0
gene-PA2994	NC_002516.2	3351656	3352879	-	1224	19	16	1	26	22	13	14	9	2	3	1	1
gene-PA2995	NC_002516.2	3352890	3353498	-	609	13	8	3	14	9	8	6	1	11	8	8	6
gene-PA2996	NC_002516.2	3353498	3354172	-	675	11	3	3	11	11	6	5	2	2	3	2	2
gene-PA2997	NC_002516.2	3354169	3354954	-	786	18	7	2	16	24	10	9	6	5	6	1	3
gene-PA2998	NC_002516.2	3354947	3356158	-	1212	21	11	7	37	31	14	16	12	16	20	7	7
gene-PA2999	NC_002516.2	3356162	3357499	-	1338	31	13	15	45	39	15	28	13	20	15	19	19
gene-PA3000	NC_002516.2	3357758	3359167	-	1410	22	14	2	12	33	14	8	5	1	1	1	3
gene-PA3001	NC_002516.2	3359269	3360654	-	1386	69	29	3	79	123	25	38	29	22	21	16	15
gene-PA3002	NC_002516.2	3360875	3364321	+	3447	25	18	7	40	40	30	27	15	14	10	9	8
gene-PA3003	NC_002516.2	3364332	3364961	+	630	7	4	1	7	13	4	0	1	0	0	0	1
gene-PA3004	NC_002516.2	3365007	3365744	-	738	11	6	1	10	5	9	2	5	1	0	4	4
gene-PA3005	NC_002516.2	3365756	3366754	-	999	11	5	2	11	13	7	5	5	4	2	3	4
gene-PA3006	NC_002516.2	3366970	3367671	-	702	28	10	4	36	44	9	10	12	4	3	6	10
gene-PA3007	NC_002516.2	3367903	3368517	+	615	17	10	5	17	16	6	12	10	0	1	2	1
gene-PA3008	NC_002516.2	3368529	3369014	+	486	6	3	2	8	10	6	1	2	1	0	1	1
gene-PA3009	NC_002516.2	3369036	3369269	-	234	11	7	4	14	26	7	5	5	3	1	2	4
gene-PA3010	NC_002516.2	3369475	3369993	-	519	3	2	0	11	13	7	3	2	1	1	0	0
gene-PA3011	NC_002516.2	3370100	3372706	-	2607	48	26	16	72	70	36	29	14	14	16	11	13
gene-PA3012	NC_002516.2	3372797	3373171	-	375	1	3	1	8	7	1	3	4	8	6	5	3
gene-PA3013	NC_002516.2	3373254	3374429	-	1176	25	10	7	24	16	9	9	7	0	0	2	1
gene-PA3014	NC_002516.2	3374460	3376607	-	2148	31	17	5	41	18	15	9	9	9	6	9	9
gene-PA3015	NC_002516.2	3377035	3377853	+	819	6	1	2	7	5	4	4	7	2	1	1	5
gene-PA3016	NC_002516.2	3377870	3378304	-	435	4	2	0	2	5	2	3	0	1	0	0	0
gene-PA3017	NC_002516.2	3378512	3378949	+	438	4	3	1	6	10	1	5	3	3	1	11	2
gene-PA3018	NC_002516.2	3378979	3379665	-	687	9	2	1	6	13	6	8	1	1	2	0	1
gene-PA3019	NC_002516.2	3379815	3381737	-	1923	26	22	5	38	41	17	16	11	0	0	6	3
gene-PA3020	NC_002516.2	3381963	3383891	+	1929	11	13	2	19	7	13	11	9	2	3	7	6
gene-PA3021	NC_002516.2	3383948	3384334	+	387	4	4	0	4	7	4	5	1	2	3	2	0
gene-PA3022	NC_002516.2	3384378	3385184	-	807	9	4	2	14	10	6	3	5	0	1	0	0
gene-PA3023	NC_002516.2	3385287	3386195	-	909	5	8	1	9	1	8	7	6	0	0	0	0
gene-PA3024	NC_002516.2	3386270	3387829	-	1560	4	4	1	7	6	12	7	7	0	0	1	0
gene-PA3025	NC_002516.2	3387850	3389430	-	1581	8	7	2	6	6	11	5	2	2	8	12	7
gene-PA3026	NC_002516.2	3389436	3391031	-	1596	7	12	1	9	14	12	2	0	0	0	0	2
gene-PA3027	NC_002516.2	3391208	3392239	+	1032	5	12	1	9	3	6	4	4	1	0	1	0
gene-PA3028	NC_002516.2	3392268	3393485	-	1218	11	4	3	13	8	6	4	2	0	0	1	0
gene-PA3029	NC_002516.2	3393482	3394021	-	540	3	4	0	5	6	5	3	4	0	0	0	0
gene-PA3030	NC_002516.2	3394088	3394684	+	597	3	6	1	9	0	6	6	0	0	0	0	0
gene-PA3031	NC_002516.2	3394816	3395037	+	222	36	6	8	37	14	20	31	43	81	72	59	63
gene-PA3031.1	NC_002516.2	3395190	3395266	+	77	87	0	4	61	106	19	15	28	0	0	0	0
gene-PA3032	NC_002516.2	3395325	3396728	-	1404	11	10	1	10	11	12	8	3	2	0	4	1
gene-PA3033	NC_002516.2	3397096	3397374	-	279	7	0	1	1	3	4	2	1	0	0	0	1
gene-PA3034	NC_002516.2	3397381	3397938	-	558	10	1	1	13	10	1	6	5	0	1	1	1
gene-PA3035	NC_002516.2	3398104	3398700	+	597	7	10	0	8	4	7	3	4	2	1	0	1
gene-PA3036	NC_002516.2	3398717	3399649	+	933	8	3	1	12	3	9	5	2	0	0	0	0
gene-PA3037	NC_002516.2	3399649	3400515	+	867	5	3	0	8	2	7	8	3	2	0	0	0
gene-PA3038	NC_002516.2	3400684	3401949	+	1266	12	9	2	17	5	9	6	7	9	8	1	3
gene-PA3039	NC_002516.2	3402134	3403516	-	1383	9	6	0	12	11	7	5	1	3	3	0	0
gene-PA3040	NC_002516.2	3403812	3404141	+	330	5	5	3	6	0	1	0	10	1	1	0	0
gene-PA3041	NC_002516.2	3404145	3404525	+	381	1	1	1	2	1	3	6	0	0	0	0	1
gene-PA3042	NC_002516.2	3404539	3404862	+	324	1	0	1	4	0	1	1	1	0	0	0	0
gene-PA3043	NC_002516.2	3404979	3406310	+	1332	10	8	4	17	8	7	6	1	1	0	1	1
gene-PA3044	NC_002516.2	3406321	3408546	-	2226	12	5	2	12	9	8	13	1	1	1	0	1
gene-PA3045	NC_002516.2	3408560	3409183	-	624	4	2	0	4	2	6	5	2	1	0	0	0
gene-PA3046	NC_002516.2	3409609	3409953	-	345	22	2	0	13	35	8	7	3	5	4	3	2
gene-PA3047	NC_002516.2	3410264	3411694	+	1431	17	11	7	17	7	12	17	5	24	18	17	14
gene-PA3048	NC_002516.2	3411763	3413940	-	2178	21	8	4	15	34	9	12	5	0	1	0	1
gene-PA3049	NC_002516.2	3414401	3414613	+	213	11	6	2	17	24	3	9	8	5	5	8	7
gene-PA3050	NC_002516.2	3414701	3415729	-	1029	17	6	2	17	28	9	10	9	2	0	1	1
gene-PA3051	NC_002516.2	3415786	3416067	-	282	3	2	1	3	6	3	4	1	1	2	0	0
gene-PA3052	NC_002516.2	3416061	3417041	+	981	9	4	1	9	3	5	7	4	2	2	0	0
gene-PA3053	NC_002516.2	3417113	3418120	+	1008	12	6	2	14	6	5	7	2	0	2	0	1
gene-PA3054	NC_002516.2	3418288	3420192	+	1905	10	9	2	10	8	15	13	5	0	0	0	0
gene-PA3055	NC_002516.2	3420309	3420785	-	477	5	4	1	4	3	7	3	3	1	2	4	3
gene-PA3056	NC_002516.2	3420823	3421299	-	477	2	4	0	5	5	4	2	2	0	0	1	0
gene-PA3057	NC_002516.2	3421425	3421655	+	231	2	1	0	1	1	0	2	2	0	0	0	0
gene-PA3058	NC_002516.2	3421696	3423066	-	1371	12	8	1	11	6	10	12	5	1	0	1	3
gene-PA3059	NC_002516.2	3423068	3424591	-	1524	3	6	2	12	2	9	5	2	0	0	1	1
gene-PA3060	NC_002516.2	3424588	3425577	-	990	3	4	3	5	2	5	6	0	0	0	0	0
gene-PA3061	NC_002516.2	3425555	3426922	-	1368	3	7	0	6	5	12	4	3	0	0	1	1
gene-PA3062	NC_002516.2	3426928	3427446	-	519	4	2	1	2	0	7	5	1	1	0	0	1
gene-PA3063	NC_002516.2	3427486	3431067	-	3582	12	8	0	18	13	21	18	9	0	0	2	0
gene-PA3064	NC_002516.2	3431045	3433891	-	2847	20	8	0	13	10	11	10	5	1	0	0	1
gene-PA3065	NC_002516.2	3434373	3435359	-	987	6	4	1	3	6	7	4	1	0	0	0	1
gene-PA3066	NC_002516.2	3435372	3435944	-	573	0	0	0	1	1	3	2	2	1	3	3	0
gene-PA3067	NC_002516.2	3435987	3436430	-	444	2	2	0	3	1	5	2	0	1	1	0	0
gene-PA3068	NC_002516.2	3436578	3441440	-	4863	62	38	17	88	42	43	36	15	15	6	4	5
gene-PA3069	NC_002516.2	3441713	3442483	-	771	13	10	6	15	5	8	11	9	1	2	1	1
gene-PA3070	NC_002516.2	3442823	3443803	+	981	11	9	2	12	13	16	15	6	2	1	4	4
gene-PA3071	NC_002516.2	3443814	3444752	+	939	6	7	0	8	10	5	5	4	2	1	2	4
gene-PA3072	NC_002516.2	3444749	3445243	+	495	1	0	1	5	1	6	1	0	0	0	0	0
gene-PA3073	NC_002516.2	3445236	3446258	+	1023	6	3	1	6	6	9	4	3	0	0	0	1
gene-PA3074	NC_002516.2	3446255	3448015	+	1761	12	12	0	12	12	10	8	7	0	0	1	1
gene-PA3075	NC_002516.2	3448012	3449643	+	1632	13	5	2	19	11	25	7	5	0	0	0	0
gene-PA3076	NC_002516.2	3449697	3450776	+	1080	10	4	1	15	5	6	6	3	0	0	0	0
gene-PA3077	NC_002516.2	3450838	3451509	+	672	2	4	1	9	3	6	2	0	0	0	0	0
gene-PA3078	NC_002516.2	3451506	3452801	+	1296	10	4	2	10	9	8	10	4	0	0	0	0
gene-PA3079	NC_002516.2	3452872	3455253	-	2382	22	15	4	24	27	19	20	5	3	4	4	4
gene-PA3080	NC_002516.2	3455266	3456363	-	1098	5	8	2	10	8	5	6	5	0	1	0	0
gene-PA3081	NC_002516.2	3456543	3457910	-	1368	10	5	0	11	11	11	5	3	0	0	0	0
gene-PA3082	NC_002516.2	3457969	3459933	-	1965	22	13	1	36	18	16	12	8	6	10	10	9
gene-PA3083	NC_002516.2	3460380	3463037	-	2658	41	10	5	42	48	29	16	17	6	9	10	6
gene-PA3084	NC_002516.2	3463056	3463856	-	801	12	4	0	14	18	8	6	5	3	2	2	7
gene-PA3085	NC_002516.2	3463889	3464152	-	264	7	0	0	14	13	2	2	1	0	0	0	0
gene-PA3086	NC_002516.2	3464236	3465096	-	861	6	7	0	6	8	6	6	0	1	0	1	2
gene-PA3087	NC_002516.2	3465093	3466073	-	981	9	4	0	10	12	4	4	4	0	0	0	0
gene-PA3088	NC_002516.2	3466073	3466960	-	888	14	5	4	12	9	7	9	3	0	1	0	3
gene-PA3089	NC_002516.2	3467085	3468050	+	966	7	6	0	6	0	6	9	1	0	0	0	0
gene-PA3089a	NC_002516.2	3468051	3468950	-	900	2	2	0	10	7	6	1	2	0	0	0	0
gene-PA3091	NC_002516.2	3468988	3470427	-	1440	16	2	0	32	26	5	10	6	0	0	0	0
gene-PA3092	NC_002516.2	3470764	3472803	-	2040	13	8	3	18	13	23	8	2	1	2	1	0
gene-PA3093	NC_002516.2	3473018	3474136	+	1119	15	5	1	18	18	4	10	5	0	0	2	3
gene-PA3094	NC_002516.2	3474133	3475170	+	1038	6	3	1	3	9	5	9	5	0	1	0	0
gene-PA3094.1	NC_002516.2	3475457	3475533	-	77	1203	85	114	1445	1642	453	437	635	1	1	0	0
gene-PA3094.2	NC_002516.2	3475648	3475724	-	77	1455	100	106	1634	2263	528	501	773	2	4	3	1
gene-PA3094.3	NC_002516.2	3475741	3475816	-	76	1156	74	60	1132	2257	368	226	343	6	4	3	4
gene-PA3095	NC_002516.2	3475956	3476480	-	525	1	3	1	3	0	3	0	0	0	0	2	0
gene-PA3096	NC_002516.2	3476482	3477630	-	1149	7	7	0	9	7	3	7	1	0	0	1	0
gene-PA3097	NC_002516.2	3477627	3478628	-	1002	5	4	0	6	5	2	3	0	0	0	1	0
gene-PA3098	NC_002516.2	3478625	3479338	-	714	2	1	0	8	1	0	2	1	3	1	1	3
gene-PA3099	NC_002516.2	3479335	3479724	-	390	2	1	0	6	2	0	0	1	0	0	0	0
gene-PA3100	NC_002516.2	3479721	3480239	-	519	0	5	0	3	1	1	2	1	1	0	0	0
gene-PA3101	NC_002516.2	3480246	3480692	-	447	7	7	0	10	2	4	4	0	0	1	0	4
gene-PA3102	NC_002516.2	3480697	3481914	-	1218	8	8	1	8	7	1	5	3	0	0	1	1
gene-PA3103	NC_002516.2	3481914	3483422	-	1509	10	3	3	17	15	8	17	4	12	5	6	4
gene-PA3104	NC_002516.2	3483642	3484349	+	708	18	2	4	18	10	9	9	9	0	0	6	5
gene-PA3105	NC_002516.2	3484354	3486330	+	1977	20	12	1	24	20	15	11	5	3	1	0	0
gene-PA3106	NC_002516.2	3486417	3487184	-	768	13	3	2	13	20	5	5	2	1	0	2	2
gene-PA3107	NC_002516.2	3487181	3488392	-	1212	20	6	6	29	22	12	7	5	0	0	0	1
gene-PA3108	NC_002516.2	3488409	3489914	-	1506	31	8	4	42	48	13	9	10	12	11	5	6
gene-PA3109	NC_002516.2	3490136	3490678	-	543	5	5	4	10	16	7	6	8	3	1	3	4
gene-PA3110	NC_002516.2	3490752	3491411	-	660	13	12	3	19	10	10	4	1	4	1	2	1
gene-PA3111	NC_002516.2	3491415	3492704	-	1290	48	7	4	45	77	13	18	14	0	1	2	1
gene-PA3112	NC_002516.2	3492701	3493573	-	873	33	7	4	47	46	10	13	13	6	8	2	2
gene-PA3113	NC_002516.2	3493842	3494477	-	636	6	6	0	24	16	1	7	5	0	0	0	1
gene-PA3114	NC_002516.2	3494567	3495424	-	858	12	7	0	8	5	6	6	1	0	1	0	1
gene-PA3115	NC_002516.2	3495446	3498205	-	2760	57	27	14	76	73	21	28	17	16	19	11	18
gene-PA3116	NC_002516.2	3498374	3499384	-	1011	13	7	4	16	14	6	9	4	27	26	28	14
gene-PA3117	NC_002516.2	3499486	3500598	-	1113	20	6	3	23	25	9	7	4	1	2	4	3
gene-PA3118	NC_002516.2	3500668	3501750	-	1083	6	3	2	14	6	4	4	3	1	1	2	3
gene-PA3119	NC_002516.2	3501809	3502570	-	762	2	2	0	6	2	2	5	0	0	0	0	0
gene-PA3120	NC_002516.2	3502642	3503280	-	639	8	0	0	8	5	4	0	1	1	0	0	0
gene-PA3121	NC_002516.2	3503292	3504716	-	1425	12	3	3	16	7	6	5	5	10	7	11	10
gene-PA3122	NC_002516.2	3504879	3505772	+	894	5	4	1	8	7	4	3	1	0	0	1	0
gene-PA3123	NC_002516.2	3505865	3506242	-	378	2	2	0	0	1	1	2	0	0	2	5	2
gene-PA3124	NC_002516.2	3506322	3507233	-	912	8	4	1	7	8	5	4	0	0	0	0	0
gene-PA3125	NC_002516.2	3507345	3508673	+	1329	7	4	0	7	0	1	3	4	1	1	1	1
gene-PA3126	NC_002516.2	3508717	3509166	-	450	23	14	7	30	35	4	20	25	9	8	1	4
gene-PA3127	NC_002516.2	3509324	3510127	+	804	5	2	1	7	1	6	4	2	0	0	1	0
gene-PA3128	NC_002516.2	3510144	3510890	+	747	6	5	0	6	2	4	5	2	1	0	0	0
gene-PA3129	NC_002516.2	3510905	3511864	-	960	11	5	0	19	23	6	7	7	0	0	0	0
gene-PA3130	NC_002516.2	3511957	3512394	-	438	3	1	1	6	2	5	2	1	0	0	2	0
gene-PA3131	NC_002516.2	3512394	3513041	-	648	7	2	2	11	12	5	5	0	1	1	0	1
gene-PA3132	NC_002516.2	3513154	3514011	-	858	2	3	1	4	0	3	2	1	0	0	0	0
gene-PA3133	NC_002516.2	3514023	3514565	-	543	2	4	0	3	2	2	5	0	0	0	0	0
gene-PA3133.1	NC_002516.2	3514723	3514798	-	76	30	1	1	27	74	6	11	11	0	0	0	0
gene-PA3133.2	NC_002516.2	3514845	3514920	-	76	733	63	51	730	1616	237	209	354	2	1	1	2
gene-PA3133.3	NC_002516.2	3515014	3515089	-	76	38	5	5	51	116	12	15	15	0	0	0	0
gene-PA3133.4	NC_002516.2	3515138	3515213	-	76	650	32	43	602	1155	205	213	297	1	2	1	3
gene-PA3134	NC_002516.2	3515416	3516900	-	1485	20	12	6	33	50	13	18	13	9	8	7	6
gene-PA3135	NC_002516.2	3516938	3517858	-	921	3	6	1	6	2	3	1	2	0	0	0	0
gene-PA3136	NC_002516.2	3517928	3518995	+	1068	9	4	0	8	2	7	4	0	0	2	3	1
gene-PA3137	NC_002516.2	3519045	3520544	+	1500	11	1	2	5	3	6	3	2	1	1	2	0
gene-PA3138	NC_002516.2	3520548	3522560	-	2013	16	10	2	22	8	13	12	3	9	10	9	8
gene-PA3139	NC_002516.2	3522748	3523944	+	1197	31	8	7	22	61	13	14	8	3	3	4	6
gene-PA3139.1	NC_002516.2	3524012	3524087	+	76	692	23	19	543	1311	118	119	196	5	9	1	1
gene-PA3140	NC_002516.2	3524161	3524490	-	330	6	0	0	5	8	8	3	7	1	1	2	1
gene-PA3141	NC_002516.2	3524681	3526678	-	1998	53	17	8	59	67	15	12	18	115	128	175	185
gene-PA3142	NC_002516.2	3527429	3527734	-	306	5	4	2	8	13	1	1	1	6	3	11	8
gene-PA3143	NC_002516.2	3527670	3528212	-	543	6	4	4	5	11	2	0	1	3	4	4	2
gene-PA3145	NC_002516.2	3528428	3529447	-	1020	25	3	0	28	39	7	9	5	320	305	201	207
gene-PA3146	NC_002516.2	3529508	3530458	-	951	7	8	2	12	16	5	1	1	84	95	59	56
gene-PA3147	NC_002516.2	3530467	3531708	-	1242	20	10	0	32	42	12	9	10	42	42	26	24
gene-PA3148	NC_002516.2	3531751	3532815	-	1065	29	7	2	19	56	6	7	12	241	225	121	143
gene-PA3149	NC_002516.2	3532812	3533933	-	1122	34	9	2	29	132	30	8	19	436	441	240	243
gene-PA3150	NC_002516.2	3533948	3535081	-	1134	37	4	3	35	184	44	15	9	1854	1962	1241	1220
gene-PA3151	NC_002516.2	3535216	3535971	-	756	23	3	1	31	88	14	5	9	286	271	168	172
gene-PA3152	NC_002516.2	3535971	3536579	-	609	26	5	0	23	51	6	8	7	313	301	177	180
gene-PA3153	NC_002516.2	3536576	3537811	-	1236	19	2	0	11	46	9	10	1	352	356	186	216
gene-PA3154	NC_002516.2	3537808	3539124	-	1317	30	7	0	28	96	18	12	9	423	423	259	251
